acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.7433333333333334,"[0.7472222222222222, 0.7394444444444445]",1.0,14.0,1.0,0.0,0.01704851538485908,"[0.02985074626865659, 0.004246284501061567]",0.6373366673787435,0.0001,vgg16,0.6129032258064511,"[0.22580645161290322, 0.9999999999999989]",0.5,0.009054697367142718,"[0.01598173515981735, 0.002127659574468085]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",1.0,14.0,1.0,0.0,0.0,"[0.0, 0.0]",0.5450498536229134,0.0001,vgg16,0.0,"[0.0, 0.0]",0.5,0.0,"[0.0, 0.0]",valid
0.8458333333333333,"[0.9666666666666667, 0.725]",1.0,14.0,2.0,0.0,0.4752489536729684,"[0.9268292682926824, 0.023668639053254302]",0.3596073484255208,0.0001,vgg16,0.5784632800339606,"[0.9947643979057592, 0.16216216216216217]",0.5,0.4401729330613038,"[0.867579908675799, 0.01276595744680851]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",1.0,14.0,2.0,0.0,0.0,"[0.0, 0.0]",0.7184723243117332,0.0001,vgg16,0.0,"[0.0, 0.0]",0.5,0.0,"[0.0, 0.0]",valid
0.8638888888888889,"[0.9905555555555555, 0.7372222222222222]",1.0,14.0,3.0,0.0,0.4963678210085522,"[0.9802095459837015, 0.012526096033402887]",0.31759898335569436,0.0001,vgg16,0.6666666666666666,"[1.0, 0.33333333333333326]",0.5,0.4837850966676382,"[0.9611872146118722, 0.006382978723404255]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",1.0,14.0,3.0,0.0,0.0,"[0.0, 0.0]",0.7158450782299042,0.0001,vgg16,0.0,"[0.0, 0.0]",0.5,0.0,"[0.0, 0.0]",valid
0.8647222222222222,"[0.9911111111111112, 0.7383333333333333]",1.0,14.0,4.0,0.0,0.49906998822953824,"[0.9814385150812059, 0.016701461377870527]",0.314203117787838,0.0001,vgg16,0.7210429769392033,"[0.9976415094339622, 0.44444444444444436]",0.5,0.4871320314777033,"[0.9657534246575342, 0.00851063829787234]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",1.0,14.0,4.0,0.0,0.0,"[0.0, 0.0]",0.7630893364548683,0.0001,vgg16,0.0,"[0.0, 0.0]",0.5,0.0,"[0.0, 0.0]",valid
0.8655555555555556,"[0.9911111111111112, 0.74]",1.0,14.0,5.0,0.0,0.5111894776972928,"[0.9813953488372088, 0.04098360655737698]",0.3130951138834159,0.0001,vgg16,0.7777777777777778,"[1.0, 0.5555555555555556]",0.5,0.49237345768969204,"[0.9634703196347032, 0.02127659574468085]",train
0.7632241813602014,"[0.7934508816120907, 0.7329974811083123]",1.0,14.0,5.0,0.0,0.011904761904761888,"[0.023809523809523777, 0.0]",0.8449299558997154,0.0001,vgg16,0.33333333333333326,"[0.6666666666666665, 0.0]",0.5,0.006060606060606061,"[0.012121212121212121, 0.0]",valid
0.8652777777777778,"[0.9911111111111112, 0.7394444444444445]",1.0,14.0,6.0,0.0,0.52634123877504,"[0.9813953488372088, 0.07128712871287117]",0.3133489223817984,0.0001,vgg16,0.7571428571428571,"[1.0, 0.5142857142857142]",0.5,0.5008840959875643,"[0.9634703196347032, 0.03829787234042553]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",1.0,14.0,6.0,0.0,0.0,"[0.0, 0.0]",0.8035677224397659,0.0001,vgg16,0.0,"[0.0, 0.0]",0.5,0.0,"[0.0, 0.0]",valid
0.8666666666666667,"[0.995, 0.7383333333333333]",1.0,14.0,7.0,0.0,0.5092426782720362,"[0.9896193771626292, 0.028865979381443238]",0.30157033871445393,0.0001,vgg16,0.7333333333333333,"[1.0, 0.4666666666666666]",0.5,0.49717283590789857,"[0.9794520547945206, 0.014893617021276596]",train
0.7632241813602014,"[0.7934508816120907, 0.7329974811083123]",1.0,14.0,7.0,0.0,0.006024096385542161,"[0.012048192771084322, 0.0]",0.8667985275387764,0.0001,vgg16,0.49999999999999944,"[0.9999999999999989, 0.0]",0.5,0.0030303030303030303,"[0.006060606060606061, 0.0]",valid
0.865,"[0.9933333333333333, 0.7366666666666667]",1.0,14.0,8.0,0.0,0.5093981241457318,"[0.9861431870669739, 0.032653061224489716]",0.3141859536783563,0.0001,vgg16,0.6988317757009346,"[0.9976635514018691, 0.4]",0.5,0.49595356067230156,"[0.9748858447488584, 0.01702127659574468]",train
