mask_use,freeze_mode,lr,exp,cell_size,prob,train_mode,epoch,loss,prec,recall,acc,f1
True,False,0.0001,0,28,0.2,train,25,0.41691288352012634,0.8944444444444445,0.7131782945736435,0.7809503051438536,0.793592113370302
True,False,0.0001,0,28,0.2,valid,25,1.0956636667251587,0.6880733944954128,0.6373937677053825,0.6166666666666667,0.661764705882353
True,False,0.0001,0,28,0.2,train,26,0.3941399157047272,0.893072989307299,0.7091177556293835,0.7781168265039233,0.7905349794238683
True,False,0.0001,0,28,0.2,valid,26,1.1465826034545898,0.6895424836601307,0.5977337110481586,0.605,0.6403641881638846
True,False,0.0001,0,28,0.2,train,27,0.3954353928565979,0.8863328822733424,0.7253599114064231,0.7829119442022667,0.7978075517661389
True,False,0.0001,0,28,0.2,valid,27,1.1951583623886108,0.6750700280112045,0.6827195467422096,0.62,0.6788732394366197
True,False,0.0001,0,28,0.2,train,28,0.44030627608299255,0.8860815602836879,0.7379106681432263,0.789232781168265,0.8052366565961732
True,False,0.0001,0,28,0.2,valid,28,1.169597864151001,0.6761904761904762,0.603399433427762,0.5966666666666667,0.6377245508982037
True,False,0.0001,0,28,0.2,train,29,0.37289533019065857,0.8942869995501574,0.7338501291989664,0.7916303400174368,0.8061638280616382
True,False,0.0001,0,28,0.2,valid,29,1.2319705486297607,0.7009646302250804,0.6175637393767706,0.62,0.6566265060240963
True,False,0.0001,0,28,0.2,train,30,0.42702388763427734,0.8952734012974977,0.7131782945736435,0.7813862249346121,0.7939182247791248
True,False,0.0001,0,28,0.2,valid,30,1.1846015453338623,0.6754385964912281,0.6543909348441926,0.6116666666666667,0.6647482014388489
True,False,0.0001,0,28,0.2,train,31,0.36750662326812744,0.8789217852408308,0.7342192691029901,0.7833478639930253,0.8000804505229285
True,False,0.0001,0,28,0.2,valid,31,1.2878848314285278,0.6852459016393443,0.5920679886685553,0.6,0.635258358662614
True,False,0.0001,0,28,0.2,train,32,0.4050062298774719,0.8898916967509025,0.7279438907345884,0.7861813426329556,0.8008121827411168
True,False,0.0001,0,28,0.2,valid,32,1.2764074802398682,0.694006309148265,0.623229461756374,0.6166666666666667,0.6567164179104478
True,False,0.0001,0,28,0.2,train,33,0.41612064838409424,0.890497737556561,0.7264673311184939,0.7857454228421971,0.8001626346818458
True,False,0.0001,0,28,0.2,valid,33,1.1659191846847534,0.6927536231884058,0.6770538243626062,0.6333333333333333,0.6848137535816619
True,False,0.0001,0,28,0.2,train,34,0.3843294084072113,0.8779220779220779,0.7486157253599114,0.790104620749782,0.8081291093843395
True,False,0.0001,0,28,0.2,valid,34,1.181079387664795,0.6807228915662651,0.6402266288951841,0.6116666666666667,0.6598540145985402
True,False,0.0001,0,28,0.2,train,35,0.3555794060230255,0.8811188811188811,0.7441860465116279,0.7896687009590235,0.8068841304782869
True,False,0.0001,0,28,0.2,valid,35,1.3168891668319702,0.6925566343042071,0.6062322946175638,0.61,0.6465256797583082
True,False,0.0001,0,28,0.2,train,36,0.4368627369403839,0.8925693822739481,0.7360649686231081,0.791848299912816,0.8067974914019826
True,False,0.0001,0,28,0.2,valid,36,1.2396364212036133,0.6928104575163399,0.6005665722379604,0.6083333333333333,0.6433990895295902
True,False,0.0001,0,28,0.2,train,37,0.400459349155426,0.8872743284896522,0.7438169066076042,0.7929380993897123,0.8092369477911646
True,False,0.0001,0,28,0.2,valid,37,1.4685145616531372,0.6736526946107785,0.6373937677053825,0.605,0.6550218340611353
True,False,0.0001,0,28,0.2,train,38,0.36828047037124634,0.8770595690747782,0.7663344407530454,0.7986050566695728,0.8179669030732859
True,False,0.0001,0,28,0.2,valid,38,1.2233514785766602,0.6870967741935484,0.603399433427762,0.605,0.6425339366515838
True,False,0.0001,0,28,0.2,train,39,0.40086713433265686,0.8769296740994854,0.754891103728313,0.7927201394943331,0.8113469549692521
True,False,0.0001,0,28,0.2,valid,39,1.2457195520401,0.674496644295302,0.5694050991501416,0.585,0.6175115207373272
True,False,0.0001,0,28,0.2,train,40,0.4343039095401764,0.8921966621560667,0.7301587301587301,0.7885789014821273,0.8030856678846935
True,False,0.0001,0,28,0.2,valid,40,1.1910384893417358,0.6750788643533123,0.6062322946175638,0.5966666666666667,0.6388059701492538
True,False,0.0001,0,28,0.2,train,41,0.39366185665130615,0.885949696444059,0.7541528239202658,0.7975152571926766,0.8147557328015953
True,False,0.0001,0,28,0.2,valid,41,1.1931180953979492,0.6852941176470588,0.660056657223796,0.6216666666666667,0.6724386724386724
True,False,0.0001,0,28,0.2,train,42,0.37534797191619873,0.87280163599182,0.7877445551864156,0.8068875326939843,0.8280946837407839
True,False,0.0001,0,28,0.2,valid,42,1.1393909454345703,0.7009966777408638,0.5977337110481586,0.6133333333333333,0.6452599388379205
True,False,0.0001,0,28,0.2,train,43,0.43293699622154236,0.8967828418230563,0.7408637873754153,0.7966434176111595,0.8114008489993935
True,False,0.0001,0,28,0.2,valid,43,1.1004208326339722,0.6888888888888889,0.6147308781869688,0.61,0.6497005988023952
True,False,0.0001,0,28,0.2,train,44,0.4373840093612671,0.8899163364156759,0.746031746031746,0.7955536181342633,0.8116465863453814
True,False,0.0001,0,28,0.2,valid,44,1.335174798965454,0.6884735202492211,0.6260623229461756,0.6133333333333333,0.655786350148368
True,False,0.0001,0,28,0.2,train,45,0.3863499164581299,0.8726591760299626,0.7740863787375415,0.7999128160418483,0.8204225352112676
True,False,0.0001,0,28,0.2,valid,45,1.3517082929611206,0.7003367003367004,0.5892351274787535,0.61,0.6399999999999999
True,False,0.0001,0,28,0.2,train,46,0.41579297184944153,0.8853942266264541,0.7585825027685493,0.7994768962510898,0.8170974155069582
True,False,0.0001,0,28,0.2,valid,46,1.37102210521698,0.6796407185628742,0.6430594900849859,0.6116666666666667,0.660844250363901
True,False,0.0001,0,28,0.2,train,47,0.3636326789855957,0.8758361204013378,0.7733480989294943,0.801438535309503,0.8214075671436973
True,False,0.0001,0,28,0.2,valid,47,1.2693358659744263,0.6855345911949685,0.6175637393767706,0.6083333333333333,0.6497764530551414
True,False,0.0001,0,28,0.2,train,48,0.4188079237937927,0.8884565499351491,0.7585825027685493,0.8012205754141238,0.8183990442054958
True,False,0.0001,0,28,0.2,valid,48,1.2637882232666016,0.6840490797546013,0.6317280453257791,0.6116666666666667,0.6568483063328424
True,False,0.0001,0,28,0.2,train,49,0.36282676458358765,0.8828522920203735,0.7678110003691399,0.8027462946817786,0.8213228035538006
True,False,0.0001,0,28,0.2,valid,49,1.3269022703170776,0.6901840490797546,0.6373937677053825,0.6183333333333333,0.662739322533137
True,False,0.0001,0,28,0.2,train,50,0.3755341172218323,0.8827791986359761,0.7644887412329273,0.8010026155187445,0.8193867457962413
True,False,0.0001,0,28,0.2,valid,50,1.5097198486328125,0.6809815950920245,0.6288951841359773,0.6083333333333333,0.6539027982326951
True,False,0.0001,0,28,0.2,train,51,0.4129020869731903,0.8776707163803938,0.7733480989294943,0.8025283347863993,0.8222135007849294
True,False,0.0001,0,28,0.2,valid,51,1.313295841217041,0.6858006042296072,0.6430594900849859,0.6166666666666667,0.6637426900584795
True,False,0.0001,0,28,0.2,train,52,0.39767810702323914,0.8796992481203008,0.7774086378737541,0.805797733217088,0.8253968253968254
True,False,0.0001,0,28,0.2,valid,52,1.189873456954956,0.6878787878787879,0.6430594900849859,0.6183333333333333,0.6647144948755491
True,False,0.0001,0,28,0.2,train,53,0.4050242006778717,0.8861512319456245,0.7700258397932817,0.805797733217088,0.8240173809994075
True,False,0.0001,0,28,0.2,valid,53,1.29450523853302,0.6747720364741642,0.6288951841359773,0.6033333333333334,0.6510263929618768
True,False,0.0001,0,28,0.2,train,54,0.3609481155872345,0.8849223015539689,0.7777777777777778,0.8090671316477768,0.8278978388998036
True,False,0.0001,0,28,0.2,valid,54,1.3280102014541626,0.6717791411042945,0.6203966005665722,0.5983333333333334,0.6450662739322532
True,False,0.0001,0,28,0.2,train,55,0.39147379994392395,0.883419689119171,0.7552602436323367,0.7966434176111595,0.8143283582089551
True,False,0.0001,0,28,0.2,valid,55,1.3997249603271484,0.6915887850467289,0.6288951841359773,0.6166666666666667,0.658753709198813
True,False,0.0001,0,28,0.2,train,56,0.36110419034957886,0.8768472906403941,0.7884828349944629,0.8097210113339146,0.8303206997084548
True,False,0.0001,0,28,0.2,valid,56,1.4056012630462646,0.6993670886075949,0.6260623229461756,0.6216666666666667,0.6606875934230194
True,False,0.0001,0,28,0.2,train,57,0.3702777326107025,0.8703030303030304,0.7951273532668881,0.8090671316477768,0.8310185185185186
True,False,0.0001,0,28,0.2,valid,57,1.4408886432647705,0.6894409937888198,0.6288951841359773,0.615,0.6577777777777779
True,False,0.0001,0,28,0.2,train,58,0.36173567175865173,0.890631623569309,0.775562938353636,0.8112467306015693,0.8291239147592738
True,False,0.0001,0,28,0.2,valid,58,1.2772048711776733,0.6918238993710691,0.623229461756374,0.615,0.6557377049180327
True,False,0.0001,0,28,0.2,train,59,0.4068659245967865,0.885605740818911,0.7744555186415651,0.8077593722755013,0.826309570697125
True,False,0.0001,0,28,0.2,valid,59,1.3591190576553345,0.6956521739130435,0.6345609065155807,0.6216666666666667,0.6637037037037036
True,False,0.0001,0,28,0.2,train,60,0.36891546845436096,0.8780183180682765,0.778516057585825,0.8053618134263295,0.8252788104089219
True,False,0.0001,0,28,0.2,valid,60,1.2064906358718872,0.6751592356687898,0.6005665722379604,0.595,0.6356821589205397
True,False,0.0001,0,28,0.2,train,61,0.4112851321697235,0.8716887417218543,0.7774086378737541,0.8010026155187445,0.8218536585365853
True,False,0.0001,0,28,0.2,valid,61,1.4402996301651,0.7026143790849673,0.6090651558073654,0.6183333333333333,0.6525037936267071
True,False,0.0001,0,28,0.2,train,62,0.35997357964515686,0.8841666666666667,0.7833148763381321,0.8114646904969486,0.8306909375611665
True,False,0.0001,0,28,0.2,valid,62,1.3594329357147217,0.7022653721682848,0.6147308781869688,0.62,0.6555891238670696
True,False,0.0001,0,28,0.2,train,63,0.3960106372833252,0.8762595727529222,0.8025101513473607,0.8164777680906713,0.8377649325626205
True,False,0.0001,0,28,0.2,valid,63,1.2879198789596558,0.7028753993610224,0.623229461756374,0.6233333333333333,0.6606606606606606
True,False,0.0001,0,28,0.2,train,64,0.3609671890735626,0.8883333333333333,0.7870062753783684,0.8158238884045336,0.8346055979643766
True,False,0.0001,0,28,0.2,valid,64,1.40084707736969,0.6993464052287581,0.6062322946175638,0.615,0.6494688922610016
True,False,0.0001,0,28,0.2,train,65,0.3914082944393158,0.8722448979591837,0.7888519748984866,0.8071054925893636,0.8284551269625897
True,False,0.0001,0,28,0.2,valid,65,1.3415566682815552,0.6759259259259259,0.6203966005665722,0.6016666666666667,0.6469719350073856
True,False,0.0001,0,28,0.2,train,66,0.39438295364379883,0.8685598377281947,0.7903285345145811,0.8055797733217088,0.8275995361422496
True,False,0.0001,0,28,0.2,valid,66,1.3886429071426392,0.6806451612903226,0.5977337110481586,0.5983333333333334,0.6365007541478129
True,False,0.0001,0,28,0.2,train,67,0.4101247489452362,0.8822044594026083,0.7740863787375415,0.8055797733217088,0.8246165945733385
True,False,0.0001,0,28,0.2,valid,67,1.305481195449829,0.6876971608832808,0.6175637393767706,0.61,0.6507462686567165
True,False,0.0001,0,28,0.2,train,68,0.3762870728969574,0.8713826366559485,0.8002953119232189,0.8123365300784655,0.8343274966326726
True,False,0.0001,0,28,0.2,valid,68,1.4726897478103638,0.6837060702875399,0.6062322946175638,0.6033333333333334,0.6426426426426427
True,False,0.0001,0,28,0.2,train,69,0.3508298099040985,0.8900679117147708,0.7740863787375415,0.810156931124673,0.8280355380059231
True,False,0.0001,0,28,0.2,valid,69,1.3966808319091797,0.6837060702875399,0.6062322946175638,0.6033333333333334,0.6426426426426427
True,False,0.0001,0,28,0.2,train,70,0.37889042496681213,0.8784169726642187,0.7947582133628646,0.8138622493461203,0.8344961240310078
True,False,0.0001,0,28,0.2,valid,70,1.3150362968444824,0.6878980891719745,0.6118980169971672,0.6083333333333333,0.6476761619190404
True,False,0.0001,0,28,0.2,train,71,0.36469486355781555,0.8667476711219118,0.7899593946105574,0.8042720139494333,0.8265739667825416
True,False,0.0001,0,28,0.2,valid,71,1.10735023021698,0.6833333333333333,0.5807365439093485,0.595,0.6278713629402758
True,False,0.0001,0,28,0.2,train,72,0.3603438436985016,0.8781391519143681,0.7873754152823921,0.8099389712292938,0.8302841572596341
True,False,0.0001,0,28,0.2,valid,72,1.3562378883361816,0.6858974358974359,0.6062322946175638,0.605,0.643609022556391
True,False,0.0001,0,28,0.2,train,73,0.3808893859386444,0.8747980613893377,0.7995570321151716,0.8140802092414996,0.8354869816779171
True,False,0.0001,0,28,0.2,valid,73,1.2431789636611938,0.6928104575163399,0.6005665722379604,0.6083333333333333,0.6433990895295902
True,False,0.0001,0,28,0.2,train,74,0.3790155351161957,0.8844555278470491,0.7855297157622739,0.812772449869224,0.8320625610948192
True,False,0.0001,0,28,0.2,valid,74,1.3571668863296509,0.6838709677419355,0.6005665722379604,0.6016666666666667,0.6395173453996984
True,False,0.0001,0,28,0.2,train,75,0.34692320227622986,0.8720882713526767,0.7877445551864156,0.8064516129032258,0.8277734678044996
True,False,0.0001,0,28,0.2,valid,75,1.2629659175872803,0.6973684210526315,0.6005665722379604,0.6116666666666667,0.6453576864535768
True,False,0.0001,0,28,0.2,train,76,0.3328934907913208,0.8899159663865546,0.7818383167220376,0.8140802092414996,0.8323835724110827
True,False,0.0001,0,28,0.2,valid,76,1.3186500072479248,0.6948051948051948,0.6062322946175638,0.6116666666666667,0.6475037821482602
True,False,0.0001,0,28,0.2,train,77,0.4344756603240967,0.8740411788453775,0.799187892211148,0.8134263295553618,0.834940223679136
True,False,0.0001,0,28,0.2,valid,77,1.3213356733322144,0.7009646302250804,0.6175637393767706,0.62,0.6566265060240963
True,False,0.0001,0,28,0.2,train,78,0.3771330416202545,0.8758038585209004,0.8043558508674787,0.817131647776809,0.8385607081008274
True,False,0.0001,0,28,0.2,valid,78,1.1952506303787231,0.6807817589576547,0.5920679886685553,0.5966666666666667,0.6333333333333333
True,False,0.0001,0,28,0.2,train,79,0.36125409603118896,0.8865634156550858,0.7818383167220376,0.8121185701830863,0.830914083954492
True,False,0.0001,0,28,0.2,valid,79,1.3238426446914673,0.6825396825396826,0.6090651558073654,0.6033333333333334,0.6437125748502994
True,False,0.0001,0,28,0.2,train,80,0.4397902190685272,0.888842803815844,0.7910668143226283,0.8182214472537053,0.8371093749999999
True,False,0.0001,0,28,0.2,valid,80,1.3489576578140259,0.6833855799373041,0.6175637393767706,0.6066666666666667,0.6488095238095238
True,False,0.0001,0,28,0.2,train,81,0.3665434420108795,0.877377579927155,0.8002953119232189,0.8160418482999128,0.8370656370656372
True,False,0.0001,0,28,0.2,valid,81,1.397049069404602,0.6886792452830188,0.6203966005665722,0.6116666666666667,0.6527570789865871
True,False,0.0001,0,28,0.2,train,82,0.3407539129257202,0.8826655764513491,0.7969730527870063,0.8175675675675675,0.8376333656644034
True,False,0.0001,0,28,0.2,valid,82,1.2535830736160278,0.6794871794871795,0.6005665722379604,0.5983333333333334,0.637593984962406
True,False,0.0001,0,28,0.2,train,83,0.35461997985839844,0.8873067534580961,0.805094130675526,0.8245422842197035,0.844203599767757
True,False,0.0001,0,28,0.2,valid,83,1.445811152458191,0.6971608832807571,0.6260623229461756,0.62,0.6597014925373135
True,False,0.0001,0,28,0.2,train,84,0.37106266617774963,0.8558211256746338,0.8194905869324474,0.8119006102877071,0.8372619272110127
True,False,0.0001,0,28,0.2,valid,84,1.442132830619812,0.6876971608832808,0.6175637393767706,0.61,0.6507462686567165
True,False,0.0001,0,28,0.2,train,85,0.3229062259197235,0.889261744966443,0.7825765965300849,0.8140802092414996,0.8325152169644611
True,False,0.0001,0,28,0.2,valid,85,1.3013951778411865,0.6910828025477707,0.6147308781869688,0.6116666666666667,0.6506746626686657
True,False,0.0001,0,28,0.2,train,86,0.3767966628074646,0.869983948635634,0.8002953119232189,0.8114646904969486,0.8336858296481445
True,False,0.0001,0,28,0.2,valid,86,1.392267107963562,0.6948051948051948,0.6062322946175638,0.6116666666666667,0.6475037821482602
True,False,0.0001,0,28,0.2,train,87,0.3551228642463684,0.8799019607843137,0.7951273532668881,0.8149520488230165,0.835369400814427
True,False,0.0001,0,28,0.2,valid,87,1.4065122604370117,0.6805111821086262,0.603399433427762,0.6,0.6396396396396397
True,False,0.0001,0,28,0.2,train,88,0.36557987332344055,0.8814814814814815,0.7906976744186046,0.8136442894507411,0.8336252189141857
True,False,0.0001,0,28,0.2,valid,88,1.3600199222564697,0.694006309148265,0.623229461756374,0.6166666666666667,0.6567164179104478
True,False,0.0001,0,28,0.2,train,89,0.38579729199409485,0.868452618952419,0.8017718715393134,0.8112467306015693,0.8337811900191938
True,False,0.0001,0,28,0.2,valid,89,1.4833319187164307,0.6826923076923077,0.603399433427762,0.6016666666666667,0.6406015037593985
True,False,0.0001,0,28,0.2,train,90,0.4062495827674866,0.8678343949044586,0.8047249907715024,0.8123365300784655,0.8350890633978164
True,False,0.0001,0,28,0.2,valid,90,1.1668102741241455,0.6983606557377049,0.603399433427762,0.6133333333333333,0.6474164133738602
True,False,0.0001,0,28,0.2,train,91,0.40609225630760193,0.8702594810379242,0.8047249907715024,0.8138622493461203,0.8362102032988109
True,False,0.0001,0,28,0.2,valid,91,1.2989822626113892,0.6822429906542056,0.6203966005665722,0.6066666666666667,0.6498516320474776
True,False,0.0001,0,28,0.2,train,92,0.40180712938308716,0.877435064935065,0.7980804724990771,0.8149520488230165,0.8358786004252853
True,False,0.0001,0,28,0.2,valid,92,1.3688002824783325,0.680921052631579,0.5864022662889519,0.595,0.6301369863013699
True,False,0.0001,0,28,0.2,train,93,0.31840720772743225,0.875,0.8036175710594315,0.8162598081952921,0.8377910332884356
True,False,0.0001,0,28,0.2,valid,93,1.3421580791473389,0.6910828025477707,0.6147308781869688,0.6116666666666667,0.6506746626686657
True,False,0.0001,0,28,0.2,train,94,0.3942219316959381,0.8772856562373019,0.7969730527870063,0.8142981691368788,0.8352030947775628
True,False,0.0001,0,28,0.2,valid,94,1.417391300201416,0.6853582554517134,0.623229461756374,0.61,0.6528189910979229
True,False,0.0001,0,28,0.2,train,95,0.348990261554718,0.8748997594226142,0.8054632705795497,0.817131647776809,0.8387468768018451
True,False,0.0001,0,28,0.2,valid,95,1.4253551959991455,0.7009646302250804,0.6175637393767706,0.62,0.6566265060240963
True,False,0.0001,0,28,0.2,train,96,0.4071013927459717,0.8799672265464973,0.7929125138427464,0.8138622493461203,0.8341747572815533
True,False,0.0001,0,28,0.2,valid,96,1.338277816772461,0.6811145510835913,0.623229461756374,0.6066666666666667,0.650887573964497
True,False,0.0001,0,28,0.2,train,97,0.3362516760826111,0.869293796332423,0.8224437061646364,0.8221447253705318,0.8452200303490137
True,False,0.0001,0,28,0.2,valid,97,1.3230383396148682,0.6881028938906752,0.6062322946175638,0.6066666666666667,0.6445783132530121
True,False,0.0001,0,28,0.2,train,98,0.38372865319252014,0.8818479149632052,0.7962347729789591,0.8166957279860506,0.8368574199806014
True,False,0.0001,0,28,0.2,valid,98,1.2957916259765625,0.6855345911949685,0.6175637393767706,0.6083333333333333,0.6497764530551414
True,False,0.0001,0,28,0.2,train,99,0.36617788672447205,0.8646408839779005,0.8087855297157622,0.8123365300784655,0.835781041388518
True,False,0.0001,0,28,0.2,valid,99,1.3225005865097046,0.6996805111821086,0.6203966005665722,0.62,0.6576576576576575
True,False,0.0001,0,28,0.2,train,100,0.33363449573516846,0.876750700280112,0.8087855297157622,0.8199651264167394,0.8413978494623655
True,False,0.0001,0,28,0.2,valid,100,1.463607907295227,0.6932907348242812,0.6147308781869688,0.6133333333333333,0.6516516516516517
True,False,0.0001,0,28,0.2,train,101,0.3491978645324707,0.8692368839427663,0.8073089700996677,0.8145161290322581,0.8371291866028707
True,False,0.0001,0,28,0.2,valid,101,1.2217706441879272,0.6891025641025641,0.6090651558073654,0.6083333333333333,0.6466165413533834
True,False,0.0001,0,28,0.2,train,102,0.35094669461250305,0.8752539618041446,0.7951273532668881,0.8121185701830863,0.8332688588007736
True,False,0.0001,0,28,0.2,valid,102,1.2241036891937256,0.697452229299363,0.6203966005665722,0.6183333333333333,0.656671664167916
True,False,0.0001,0,28,0.2,train,103,0.4171060025691986,0.8788983394086675,0.8010335917312662,0.8173496076721883,0.8381614522981847
True,False,0.0001,0,28,0.2,valid,103,1.4581234455108643,0.6930379746835443,0.6203966005665722,0.615,0.6547085201793723
True,False,0.0001,0,28,0.2,train,104,0.34042373299598694,0.878557114228457,0.8091546696197859,0.8212728857890148,0.8424289008455034
True,False,0.0001,0,28,0.2,valid,104,1.4543315172195435,0.6666666666666666,0.6062322946175638,0.59,0.6350148367952522
True,False,0.0001,0,28,0.2,train,105,0.34311747550964355,0.8715922560252864,0.8143226282761167,0.8195292066259808,0.8419847328244275
True,False,0.0001,0,28,0.2,valid,105,1.474195957183838,0.694006309148265,0.623229461756374,0.6166666666666667,0.6567164179104478
True,False,0.0001,0,28,0.2,train,106,0.35094377398490906,0.877411575562701,0.8058324104835732,0.8188753269398431,0.8401000577256109
