acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.7364999999999999,"[0.7535, 0.7195]",0.56985660135746,0.37416394516825674,0.0,0.0,0.06339561641230429,"[0.03898635477582833, 0.08780487804878025]",0.9440205451846123,0.0001,0.2945425361155698,"[0.2857142857142857, 0.30337078651685395]",0.03612565028556883,"[0.02092050209205021, 0.051330798479087454]",train,ynet
0.7609427609427609,"[0.7962962962962963, 0.7255892255892256]",0.5548492218057315,0.3115453511476517,0.0,0.0,0.10457224141434648,"[0.09022556390977432, 0.11891891891891866]",0.8663945694764456,0.0001,0.564655172413793,"[0.7499999999999999, 0.3793103448275862]",0.05925641025641026,"[0.048, 0.07051282051282051]",valid,ynet
0.74425,"[0.7555, 0.733]",0.5590166099369526,0.30637538217008115,1.0,0.0,0.06938613073326022,"[0.07561436672967846, 0.06315789473684197]",0.7867634388804435,0.0001,0.4006238859180036,"[0.39215686274509803, 0.4090909090909091]",0.038030768251746026,"[0.04184100418410042, 0.034220532319391636]",train,ynet
0.7601010101010102,"[0.7845117845117845, 0.7356902356902357]",0.5553790805240472,0.2537113624314467,1.0,0.0,0.13487839136541707,"[0.2098765432098762, 0.05988023952095795]",0.7517863144477208,0.0001,0.457002457002457,"[0.4594594594594595, 0.4545454545454545]",0.08402564102564103,"[0.136, 0.03205128205128205]",valid,ynet
0.7525,"[0.773, 0.732]",0.5518835726380348,0.2596562185883522,2.0,0.0,0.11117557566849728,"[0.18637992831541195, 0.035971223021582635]",0.7038353911042213,0.0001,0.4916666666666667,"[0.65, 0.3333333333333333]",0.06389900886138378,"[0.1087866108786611, 0.019011406844106463]",train,ynet
0.7744107744107744,"[0.8080808080808081, 0.7407407407407407]",0.5419142886996269,0.21293691827191247,2.0,0.0,0.12833904109589028,"[0.2191780821917806, 0.03749999999999995]",0.6463727325201034,0.0001,0.7559523809523809,"[0.7619047619047619, 0.7499999999999999]",0.07361538461538461,"[0.128, 0.019230769230769232]",valid,ynet
0.76075,"[0.784, 0.7375]",0.5452481625974178,0.22479245357215405,3.0,0.0,0.18675846196579476,"[0.3228840125391846, 0.050632911392404965]",0.6455430901050567,0.0001,0.5811342592592592,"[0.64375, 0.5185185185185185]",0.12104857056493311,"[0.21548117154811716, 0.026615969581749048]",train,ynet
0.7727272727272727,"[0.8063973063973064, 0.7390572390572391]",0.5408192034810781,0.1840588723619779,3.0,0.0,0.22831186982130347,"[0.27672955974842733, 0.17989417989417958]",0.6349586779872577,0.0001,0.5811051693404634,"[0.6470588235294118, 0.5151515151515151]",0.14248717948717948,"[0.176, 0.10897435897435898]",valid,ynet
0.7685,"[0.8005, 0.7365]",0.5390351471304894,0.19809956468641757,4.0,0.0,0.23397844019645814,"[0.4140969162995591, 0.05385996409335717]",0.6055110946297646,0.0001,0.5892261242650565,"[0.6945812807881774, 0.4838709677419355]",0.16174809488203384,"[0.29497907949790797, 0.028517110266159697]",train,ynet
0.7558922558922558,"[0.7861952861952862, 0.7255892255892256]",0.5410275783141454,0.16312542289495469,4.0,0.0,0.3300034101622832,"[0.5134099616858232, 0.14659685863874317]",0.6212527066469192,0.0001,0.44632352941176473,"[0.49264705882352944, 0.4]",0.3128717948717949,"[0.536, 0.08974358974358974]",valid,ynet
0.77,"[0.803, 0.737]",0.5331188972294331,0.17717907867083946,5.0,0.0,0.24734638882603394,"[0.4306358381502886, 0.06405693950177925]",0.5761142964661121,0.0001,0.5981308411214954,"[0.6962616822429907, 0.5]",0.1729680067454699,"[0.3117154811715481, 0.034220532319391636]",train,ynet
