mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,prec,recall
True,False,4,False,0.0001,0,True,14,0.2,train,12,0.6713164777680907,0.7055837563451778,0.6091006994247437,0.7257028112449799,0.6865501519756839
True,False,4,False,0.0001,0,True,14,0.2,valid,12,0.6833333333333333,0.7446236559139785,0.5784016847610474,0.7048346055979644,0.7891737891737892
True,False,4,False,0.0001,0,True,14,0.2,train,13,0.6748038360941587,0.7100660707345512,0.592832624912262,0.7267303102625299,0.6941489361702128
True,False,4,False,0.0001,0,True,14,0.2,valid,13,0.6883333333333334,0.749665327978581,0.5915987491607666,0.7070707070707071,0.7977207977207977
True,False,4,False,0.0001,0,True,14,0.2,train,14,0.6730601569311246,0.7070312499999999,0.6268483400344849,0.727491961414791,0.6876899696048632
True,False,4,False,0.0001,0,True,14,0.2,valid,14,0.6916666666666667,0.7536617842876164,0.5903833508491516,0.7075,0.8062678062678063
True,False,4,False,0.0001,0,True,14,0.2,train,15,0.6752397558849171,0.7107919254658385,0.639298677444458,0.7265873015873016,0.6956686930091185
True,False,4,False,0.0001,0,True,14,0.2,valid,15,0.6983333333333334,0.7608982826948482,0.6087098717689514,0.7093596059113301,0.8205128205128205
True,False,4,False,0.0001,0,True,14,0.2,train,16,0.6767654751525719,0.710859816728407,0.5768839120864868,0.7300760913095715,0.692629179331307
True,False,4,False,0.0001,0,True,14,0.2,valid,16,0.695,0.7582562747688243,0.6162438988685608,0.7068965517241379,0.8176638176638177
True,False,4,False,0.0001,0,True,14,0.2,train,17,0.6813426329555362,0.7178695484368969,0.6240835189819336,0.7294117647058823,0.7066869300911854
True,False,4,False,0.0001,0,True,14,0.2,valid,17,0.69,0.7539682539682541,0.594375729560852,0.7037037037037037,0.811965811965812
True,False,4,False,0.0001,0,True,14,0.2,train,18,0.6745858761987794,0.7109390125847047,0.6268877983093262,0.7248322147651006,0.6975683890577508
True,False,4,False,0.0001,0,True,14,0.2,valid,18,0.7016666666666667,0.7629139072847682,0.6142481565475464,0.7128712871287128,0.8205128205128205
True,False,4,False,0.0001,0,True,14,0.2,train,19,0.6778552746294682,0.7157692307692308,0.5889588594436646,0.7246884735202492,0.7070668693009119
True,False,4,False,0.0001,0,True,14,0.2,valid,19,0.6966666666666667,0.7579787234042553,0.5964562892913818,0.7107231920199502,0.811965811965812
True,False,4,False,0.0001,0,True,14,0.2,train,20,0.6817785527462947,0.72052067381317,0.5962169766426086,0.7260802469135802,0.7150455927051672
True,False,4,False,0.0001,0,True,14,0.2,valid,20,0.6883333333333334,0.7542706964520367,0.6100487112998962,0.7,0.8176638176638177
True,False,4,False,0.0001,0,True,14,0.2,train,21,0.6774193548387096,0.7162576687116565,0.5907784104347229,0.7229102167182663,0.709726443768997
True,False,4,False,0.0001,0,True,14,0.2,valid,21,0.705,0.7680209698558322,0.5993057489395142,0.7111650485436893,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,22,0.6811246730601569,0.717948717948718,0.607382595539093,0.7287671232876712,0.7074468085106383
True,False,4,False,0.0001,0,True,14,0.2,valid,22,0.695,0.7588932806324111,0.5872676968574524,0.7058823529411765,0.8205128205128205
True,False,4,False,0.0001,0,True,14,0.2,train,23,0.6822144725370531,0.7219679633867278,0.6025795340538025,0.7247320061255743,0.7192249240121581
True,False,4,False,0.0001,0,True,14,0.2,valid,23,0.685,0.7509881422924901,0.602450966835022,0.6985294117647058,0.811965811965812
True,False,4,False,0.0001,0,True,14,0.2,train,24,0.6787271142109852,0.7178407350689125,0.6189447641372681,0.7233796296296297,0.712386018237082
True,False,4,False,0.0001,0,True,14,0.2,valid,24,0.695,0.7588932806324111,0.5757861137390137,0.7058823529411765,0.8205128205128205
True,False,4,False,0.0001,0,True,14,0.2,train,25,0.6817785527462947,0.7226443768996961,0.6026308536529541,0.7226443768996961,0.7226443768996961
True,False,4,False,0.0001,0,True,14,0.2,valid,25,0.695,0.759526938239159,0.6034082770347595,0.7048780487804878,0.8233618233618234
True,False,4,False,0.0001,0,True,14,0.2,train,26,0.6876634699215345,0.7276183235126402,0.577449381351471,0.7280334728033473,0.7272036474164134
True,False,4,False,0.0001,0,True,14,0.2,valid,26,0.705,0.7680209698558322,0.5860968828201294,0.7111650485436893,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,27,0.6780732345248475,0.7183984747378456,0.6159504055976868,0.7210103329506314,0.71580547112462
True,False,4,False,0.0001,0,True,14,0.2,valid,27,0.7066666666666667,0.7690288713910761,0.5881115198135376,0.7128953771289538,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,28,0.6848299912816042,0.7249904906808673,0.62996506690979,0.7258187357197258,0.7241641337386018
True,False,4,False,0.0001,0,True,14,0.2,valid,28,0.7016666666666667,0.765399737876802,0.6237080097198486,0.7087378640776699,0.8319088319088319
True,False,4,False,0.0001,0,True,14,0.2,train,29,0.6830863121185702,0.7239939255884587,0.565436065196991,0.7234446130500759,0.7245440729483282
True,False,4,False,0.0001,0,True,14,0.2,valid,29,0.6966666666666667,0.7624020887728459,0.5983154773712158,0.7036144578313253,0.8319088319088319
True,False,4,False,0.0001,0,True,14,0.2,train,30,0.682868352223191,0.7242751563388288,0.6126080751419067,0.7224952741020794,0.726063829787234
True,False,4,False,0.0001,0,True,14,0.2,valid,30,0.69,0.7559055118110237,0.6335509419441223,0.7007299270072993,0.8205128205128205
True,False,4,False,0.0001,0,True,14,0.2,train,31,0.6787271142109852,0.7208333333333334,0.564969003200531,0.7186555891238671,0.7230243161094225
True,False,4,False,0.0001,0,True,14,0.2,valid,31,0.7116666666666667,0.7738562091503268,0.5855339169502258,0.714975845410628,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,32,0.6791630340017437,0.7201520912547529,0.5780372619628906,0.7207001522070016,0.7196048632218845
True,False,4,False,0.0001,0,True,14,0.2,valid,32,0.7083333333333334,0.7730220492866408,0.6198345422744751,0.7095238095238096,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,33,0.6824324324324325,0.7247307764972606,0.5821765661239624,0.7207816610296881,0.7287234042553191
True,False,4,False,0.0001,0,True,14,0.2,valid,33,0.7033333333333334,0.7694300518134716,0.5885260701179504,0.7054631828978623,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,34,0.6848299912816042,0.7272727272727273,0.6405830383300781,0.7220973782771536,0.7325227963525835
True,False,4,False,0.0001,0,True,14,0.2,valid,34,0.7,0.7650130548302871,0.6140488386154175,0.7060240963855422,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,35,0.6852659110723627,0.7293853073463269,0.600735604763031,0.7196745562130178,0.7393617021276596
True,False,4,False,0.0001,0,True,14,0.2,valid,35,0.705,0.7698309492847855,0.5925966501235962,0.7081339712918661,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,36,0.6835222319093287,0.7272727272727273,0.6103191375732422,0.7191679049034175,0.7355623100303952
True,False,4,False,0.0001,0,True,14,0.2,valid,36,0.6966666666666667,0.7624020887728459,0.640144407749176,0.7036144578313253,0.8319088319088319
True,False,4,False,0.0001,0,True,14,0.2,train,37,0.6837401918047079,0.7263812936073921,0.6062759160995483,0.7210782478472483,0.7317629179331308
True,False,4,False,0.0001,0,True,14,0.2,valid,37,0.6983333333333334,0.76215505913272,0.6032097339630127,0.7073170731707317,0.8262108262108262
True,False,4,False,0.0001,0,True,14,0.2,train,38,0.6865736704446382,0.7303075768942235,0.6209299564361572,0.7211111111111111,0.7397416413373861
True,False,4,False,0.0001,0,True,14,0.2,valid,38,0.705,0.7692307692307693,0.6076042652130127,0.7091346153846154,0.8404558404558404
True,False,4,False,0.0001,0,True,14,0.2,train,39,0.6822144725370531,0.7259398496240601,0.5708172917366028,0.7183779761904762,0.7336626139817629
True,False,4,False,0.0001,0,True,14,0.2,valid,39,0.7,0.765625,0.5778296589851379,0.7050359712230215,0.8376068376068376
True,False,4,False,0.0001,0,True,14,0.2,train,40,0.6782911944202267,0.7241121495327102,0.626859188079834,0.7126563649742458,0.7359422492401215
True,False,4,False,0.0001,0,True,14,0.2,valid,40,0.7116666666666667,0.7756160830090792,0.6270010471343994,0.7119047619047619,0.8518518518518519
True,False,4,False,0.0001,0,True,14,0.2,train,41,0.6880993897122929,0.7318718381112985,0.6576212644577026,0.721996303142329,0.7420212765957447
True,False,4,False,0.0001,0,True,14,0.2,valid,41,0.695,0.7620286085825748,0.6116008758544922,0.7009569377990431,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,42,0.6841761115954664,0.7296137339055794,0.5796799063682556,0.7169050238357169,0.7427811550151976
True,False,4,False,0.0001,0,True,14,0.2,valid,42,0.7016666666666667,0.767833981841764,0.6065685153007507,0.7047619047619048,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,43,0.6857018308631212,0.7319702602230482,0.5833567976951599,0.7165211062590975,0.7481003039513677
True,False,4,False,0.0001,0,True,14,0.2,valid,43,0.7066666666666667,0.7708333333333334,0.610586404800415,0.709832134292566,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,44,0.6850479511769835,0.728638497652582,0.5762446522712708,0.720386186409209,0.7370820668693009
True,False,4,False,0.0001,0,True,14,0.2,valid,44,0.71,0.7740259740259741,0.6020262837409973,0.711217183770883,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,45,0.6883173496076722,0.7328101644245142,0.6553186178207397,0.7209558823529412,0.7450607902735562
True,False,4,False,0.0001,0,True,14,0.2,valid,45,0.7033333333333334,0.7688311688311689,0.607984185218811,0.7064439140811456,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,46,0.6870095902353966,0.7323891166604548,0.5735797882080078,0.7187271397220191,0.746580547112462
True,False,4,False,0.0001,0,True,14,0.2,valid,46,0.7,0.765625,0.5948960781097412,0.7050359712230215,0.8376068376068376
True,False,4,False,0.0001,0,True,14,0.2,train,47,0.6874455100261552,0.732162868883078,0.6272486448287964,0.7200587803085966,0.7446808510638298
True,False,4,False,0.0001,0,True,14,0.2,valid,47,0.7016666666666667,0.7684346701164295,0.6131342053413391,0.7037914691943128,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,48,0.6863557105492589,0.7322790697674418,0.5708314180374146,0.7174626321545753,0.7477203647416414
True,False,4,False,0.0001,0,True,14,0.2,valid,48,0.705,0.7698309492847855,0.5981534719467163,0.7081339712918661,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,49,0.6870095902353966,0.7334818114328135,0.6193739771842957,0.7169811320754716,0.7507598784194529
True,False,4,False,0.0001,0,True,14,0.2,valid,49,0.7066666666666667,0.7714285714285714,0.611375093460083,0.7088305489260143,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,50,0.6841761115954664,0.7320140558535233,0.6661249995231628,0.7131531531531532,0.7518996960486323
True,False,4,False,0.0001,0,True,14,0.2,valid,50,0.7066666666666667,0.7731958762886597,0.6330558657646179,0.7058823529411765,0.8547008547008547
True,False,4,False,0.0001,0,True,14,0.2,train,51,0.6900610287707062,0.7355894384529565,0.611368715763092,0.7203204661325564,0.7515197568389058
True,False,4,False,0.0001,0,True,14,0.2,valid,51,0.6983333333333334,0.7646293888166449,0.603227436542511,0.7033492822966507,0.8376068376068376
True,False,4,False,0.0001,0,True,14,0.2,train,52,0.6857018308631212,0.731870583860171,0.5663106441497803,0.7166788055353241,0.7477203647416414
True,False,4,False,0.0001,0,True,14,0.2,valid,52,0.7,0.7650130548302871,0.5845720171928406,0.7060240963855422,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,53,0.6867916303400174,0.7330484859743638,0.6298260688781738,0.7171937477280989,0.7496200607902735
True,False,4,False,0.0001,0,True,14,0.2,valid,53,0.6966666666666667,0.7624020887728459,0.6065080761909485,0.7036144578313253,0.8319088319088319
True,False,4,False,0.0001,0,True,14,0.2,train,54,0.6811246730601569,0.7296248382923675,0.5748878717422485,0.7103274559193955,0.75
True,False,4,False,0.0001,0,True,14,0.2,valid,54,0.7,0.7680412371134021,0.5646811723709106,0.7011764705882353,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,55,0.6861377506538797,0.7332345313078917,0.5676917433738708,0.7154736080983369,0.7518996960486323
True,False,4,False,0.0001,0,True,14,0.2,valid,55,0.7033333333333334,0.7682291666666666,0.5982928276062012,0.7074340527577938,0.8404558404558404
True,False,4,False,0.0001,0,True,14,0.2,train,56,0.6833042720139494,0.7310753285211921,0.5932150483131409,0.7127390833634067,0.7503799392097265
True,False,4,False,0.0001,0,True,14,0.2,valid,56,0.6983333333333334,0.767052767052767,0.6238224506378174,0.6995305164319249,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,57,0.6874455100261552,0.7343460540941089,0.615408182144165,0.7165582067968185,0.7530395136778115
True,False,4,False,0.0001,0,True,14,0.2,valid,57,0.695,0.7632600258732212,0.5777879953384399,0.6990521327014217,0.8404558404558404
True,False,4,False,0.0001,0,True,14,0.2,train,58,0.6854838709677419,0.7323316638842516,0.6451660394668579,0.7154766219644799,0.75
True,False,4,False,0.0001,0,True,14,0.2,valid,58,0.6983333333333334,0.767052767052767,0.6264944076538086,0.6995305164319249,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,59,0.6900610287707062,0.737250554323725,0.5951092839241028,0.7176258992805755,0.7579787234042553
True,False,4,False,0.0001,0,True,14,0.2,valid,59,0.6966666666666667,0.7636363636363637,0.632667601108551,0.7016706443914081,0.8376068376068376
True,False,4,False,0.0001,0,True,14,0.2,train,60,0.6896251089799477,0.7369782046545992,0.5693875551223755,0.7171099928109274,0.7579787234042553
True,False,4,False,0.0001,0,True,14,0.2,valid,60,0.705,0.7704280155642023,0.6384915113449097,0.7071428571428572,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,61,0.6830863121185702,0.7319321533923303,0.6655261516571045,0.7109598853868195,0.7541793313069909
True,False,4,False,0.0001,0,True,14,0.2,valid,61,0.7,0.7680412371134021,0.5929359793663025,0.7011764705882353,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,62,0.687227550130776,0.7353863175364188,0.5958921313285828,0.7144392690791831,0.7575987841945289
True,False,4,False,0.0001,0,True,14,0.2,valid,62,0.7016666666666667,0.7660130718954249,0.6551581621170044,0.7077294685990339,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,63,0.6806887532693985,0.7293552558655091,0.6254376173019409,0.7098166127292341,0.75
True,False,4,False,0.0001,0,True,14,0.2,valid,63,0.7,0.7674418604651163,0.6225435733795166,0.7021276595744681,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,64,0.6880993897122929,0.7364155461410941,0.6386640071868896,0.714694315337862,0.7594984802431611
True,False,4,False,0.0001,0,True,14,0.2,valid,64,0.6983333333333334,0.7664516129032257,0.60688316822052,0.7004716981132075,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,65,0.6883173496076722,0.7370356748804708,0.570956826210022,0.714183891660727,0.7613981762917933
True,False,4,False,0.0001,0,True,14,0.2,valid,65,0.7,0.7680412371134021,0.6347776651382446,0.7011764705882353,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,66,0.6800348735832606,0.7287509238728751,0.6478946805000305,0.7093525179856115,0.7492401215805471
True,False,4,False,0.0001,0,True,14,0.2,valid,66,0.7,0.7674418604651163,0.5945228934288025,0.7021276595744681,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,67,0.6835222319093287,0.7317073170731708,0.5709761381149292,0.7122302158273381,0.7522796352583586
True,False,4,False,0.0001,0,True,14,0.2,valid,67,0.6983333333333334,0.7652399481193256,0.6011459231376648,0.7023809523809523,0.8404558404558404
True,False,4,False,0.0001,0,True,14,0.2,train,68,0.6843940714908456,0.7328413284132841,0.647807776927948,0.712338593974175,0.7545592705167173
True,False,4,False,0.0001,0,True,14,0.2,valid,68,0.69,0.7584415584415585,0.5874037146568298,0.6968973747016707,0.8319088319088319
True,False,4,False,0.0001,0,True,14,0.2,train,69,0.6911508282476024,0.7399522848229032,0.6246212720870972,0.7156549520766773,0.7659574468085106
True,False,4,False,0.0001,0,True,14,0.2,valid,69,0.695,0.7674714104193139,0.5873685479164124,0.6926605504587156,0.8603988603988604
True,False,4,False,0.0001,0,True,14,0.2,train,70,0.6874455100261552,0.7361059992638941,0.6163577437400818,0.7137758743754461,0.7598784194528876
True,False,4,False,0.0001,0,True,14,0.2,valid,70,0.6983333333333334,0.7658473479948255,0.5875288844108582,0.7014218009478673,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,71,0.6880993897122929,0.7373830060561571,0.596981406211853,0.7131700390486333,0.7632978723404256
True,False,4,False,0.0001,0,True,14,0.2,valid,71,0.705,0.7722007722007721,0.6651590466499329,0.704225352112676,0.8547008547008547
True,False,4,False,0.0001,0,True,14,0.2,train,72,0.6907149084568439,0.7392023525087299,0.5944865345954895,0.7159131363474546,0.7640577507598785
True,False,4,False,0.0001,0,True,14,0.2,valid,72,0.695,0.7620286085825748,0.6056435108184814,0.7009569377990431,0.8347578347578347
True,False,4,False,0.0001,0,True,14,0.2,train,73,0.6874455100261552,0.7362030905077261,0.6123547554016113,0.713623395149786,0.7602583586626139
True,False,4,False,0.0001,0,True,14,0.2,valid,73,0.7,0.766839378238342,0.6522039175033569,0.7030878859857482,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,74,0.6865736704446382,0.7360499265785608,0.5878917574882507,0.7120028409090909,0.7617781155015197
True,False,4,False,0.0001,0,True,14,0.2,valid,74,0.7,0.7686375321336761,0.5644305944442749,0.7002341920374707,0.8518518518518519
True,False,4,False,0.0001,0,True,14,0.2,train,75,0.6857018308631212,0.7355099046221572,0.5921139717102051,0.7109929078014184,0.7617781155015197
True,False,4,False,0.0001,0,True,14,0.2,valid,75,0.7033333333333334,0.7700258397932817,0.6258531212806702,0.7044917257683215,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,76,0.6854838709677419,0.7350835322195703,0.5982533693313599,0.7111900532859681,0.7606382978723404
True,False,4,False,0.0001,0,True,14,0.2,valid,76,0.7016666666666667,0.7690322580645161,0.6245189309120178,0.7028301886792453,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,77,0.6863557105492589,0.7354293068578783,0.6177126169204712,0.7125044531528322,0.7598784194528876
True,False,4,False,0.0001,0,True,14,0.2,valid,77,0.6983333333333334,0.7682458386683738,0.6083462238311768,0.6976744186046512,0.8547008547008547
True,False,4,False,0.0001,0,True,14,0.2,train,78,0.6874455100261552,0.736590742101396,0.6045385599136353,0.7130156472261735,0.7617781155015197
True,False,4,False,0.0001,0,True,14,0.2,valid,78,0.7,0.7674418604651163,0.6269506812095642,0.7021276595744681,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,79,0.6837401918047079,0.7341029869891882,0.625927209854126,0.7090265486725664,0.7610182370820668
True,False,4,False,0.0001,0,True,14,0.2,valid,79,0.6983333333333334,0.7646293888166449,0.6237221360206604,0.7033492822966507,0.8376068376068376
True,False,4,False,0.0001,0,True,14,0.2,train,80,0.6867916303400174,0.7354078438593261,0.6519619226455688,0.713469096105752,0.7587386018237082
True,False,4,False,0.0001,0,True,14,0.2,valid,80,0.705,0.7710219922380337,0.6289240717887878,0.7061611374407583,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,81,0.6848299912816042,0.7357456140350876,0.6660327911376953,0.7088028169014085,0.7648176291793313
True,False,4,False,0.0001,0,True,14,0.2,valid,81,0.6883333333333334,0.7568270481144345,0.5992444753646851,0.6961722488038278,0.8290598290598291
True,False,4,False,0.0001,0,True,14,0.2,train,82,0.691586748038361,0.7402239765008263,0.6039375066757202,0.7161634103019539,0.7659574468085106
True,False,4,False,0.0001,0,True,14,0.2,valid,82,0.695,0.7632600258732212,0.6159735321998596,0.6990521327014217,0.8404558404558404
True,False,4,False,0.0001,0,True,14,0.2,train,83,0.6848299912816042,0.7344840249724568,0.5328407287597656,0.7107320540156361,0.7598784194528876
True,False,4,False,0.0001,0,True,14,0.2,valid,83,0.6966666666666667,0.7642487046632125,0.5806269645690918,0.7007125890736342,0.8404558404558404
True,False,4,False,0.0001,0,True,14,0.2,train,84,0.6857018308631212,0.7358006595822645,0.5964344143867493,0.7105449398443029,0.7629179331306991
True,False,4,False,0.0001,0,True,14,0.2,valid,84,0.705,0.772785622593068,0.6059020161628723,0.7032710280373832,0.8575498575498576
True,False,4,False,0.0001,0,True,14,0.2,train,85,0.6880993897122929,0.7387255796969143,0.5645411014556885,0.7110720562390158,0.7686170212765957
True,False,4,False,0.0001,0,True,14,0.2,valid,85,0.69,0.7571801566579635,0.6291322708129883,0.6987951807228916,0.8262108262108262
True,False,4,False,0.0001,0,True,14,0.2,train,86,0.6859197907585004,0.7365149021759005,0.6360476016998291,0.7099048290447656,0.7651975683890577
True,False,4,False,0.0001,0,True,14,0.2,valid,86,0.7033333333333334,0.7688311688311689,0.6128517389297485,0.7064439140811456,0.8433048433048433
True,False,4,False,0.0001,0,True,14,0.2,train,87,0.6935483870967742,0.7435242612185334,0.6323831677436829,0.7150877192982457,0.7743161094224924
True,False,4,False,0.0001,0,True,14,0.2,valid,87,0.705,0.7704280155642023,0.6077621579170227,0.7071428571428572,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,88,0.6867916303400174,0.7374383336378585,0.6135545969009399,0.7103132699753608,0.7667173252279635
True,False,4,False,0.0001,0,True,14,0.2,valid,88,0.7033333333333334,0.7712082262210797,0.5876826047897339,0.702576112412178,0.8547008547008547
True,False,4,False,0.0001,0,True,14,0.2,train,89,0.6850479511769835,0.7366502642609806,0.5968027710914612,0.7078809106830123,0.7678571428571429
True,False,4,False,0.0001,0,True,14,0.2,valid,89,0.7066666666666667,0.7749360613810742,0.5752310752868652,0.703016241299304,0.8632478632478633
True,False,4,False,0.0001,0,True,14,0.2,train,90,0.6848299912816042,0.7356489945155392,0.6296499371528625,0.7089499647639183,0.7644376899696048
True,False,4,False,0.0001,0,True,14,0.2,valid,90,0.705,0.7722007722007721,0.6273629069328308,0.704225352112676,0.8547008547008547
True,False,4,False,0.0001,0,True,14,0.2,train,91,0.6907149084568439,0.7408219178082192,0.5503852963447571,0.713330988392543,0.770516717325228
True,False,4,False,0.0001,0,True,14,0.2,valid,91,0.7,0.7674418604651163,0.5992967486381531,0.7021276595744681,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,92,0.6889712292938099,0.7388838060384263,0.6184936761856079,0.7126720790681257,0.76709726443769
True,False,4,False,0.0001,0,True,14,0.2,valid,92,0.6933333333333334,0.763496143958869,0.6119511127471924,0.6955503512880562,0.8461538461538461
True,False,4,False,0.0001,0,True,14,0.2,train,93,0.6848299912816042,0.7362276541408246,0.6036122441291809,0.7080701754385965,0.7667173252279635
True,False,4,False,0.0001,0,True,14,0.2,valid,93,0.7016666666666667,0.7690322580645161,0.6226921677589417,0.7028301886792453,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,94,0.6837401918047079,0.7343950210507048,0.5710356831550598,0.7085835393853762,0.7621580547112462
True,False,4,False,0.0001,0,True,14,0.2,valid,94,0.7016666666666667,0.7702182284980743,0.5946360230445862,0.7009345794392523,0.8547008547008547
True,False,4,False,0.0001,0,True,14,0.2,train,95,0.6874455100261552,0.7382256297918949,0.5858049392700195,0.7104708362614195,0.7682370820668692
True,False,4,False,0.0001,0,True,14,0.2,valid,95,0.7033333333333334,0.7729591836734694,0.6022058129310608,0.6997690531177829,0.8632478632478633
True,False,4,False,0.0001,0,True,14,0.2,train,96,0.6830863121185702,0.7346715328467153,0.602657675743103,0.706811797752809,0.7648176291793313
True,False,4,False,0.0001,0,True,14,0.2,valid,96,0.6983333333333334,0.767052767052767,0.6152549386024475,0.6995305164319249,0.8490028490028491
True,False,4,False,0.0001,0,True,14,0.2,train,97,0.6857018308631212,0.736380255941499,0.6237391233444214,0.7096546863988724,0.7651975683890577
True,False,4,False,0.0001,0,True,14,0.2,valid,97,0.695,0.7626459143968872,0.6091100573539734,0.7,0.8376068376068376
