acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.771,"[0.745, 0.7188888888888889, 0.8977777777777778, 0.5866666666666667, 0.9066666666666666]",0.0,[56],1.0,0.0,0.19300071069654556,"[0.03368421052631564, 0.12152777777777748, 0.06122448979591798, 0.7031125299281717, 0.04545454545454497]",0.6090110374821557,0.0001,resnet50,0.2620418228665215,"[0.21621621621621623, 0.330188679245283, 0.11320754716981132, 0.611380985426787, 0.0392156862745098]",[0.1],0.20319501364989684,"[0.0182648401826484, 0.07446808510638298, 0.04195804195804196, 0.8272300469483568, 0.05405405405405406]",train
0.6780856423173803,"[0.792191435768262, 0.26700251889168763, 0.9408060453400504, 0.42317380352644834, 0.9672544080604534]",0.0,[56],1.0,0.0,0.08429423459244526,"[0.0, 0.42147117296222625, 0.0, 0.0, 0.0]",0.603681206703186,0.0001,resnet50,0.05340050377833753,"[0.0, 0.26700251889168763, 0.0, 0.0, 0.0]",[0.1],0.2,"[0.0, 1.0, 0.0, 0.0, 0.0]",valid
0.7928888888888889,"[0.7477777777777778, 0.7205555555555555, 0.9205555555555556, 0.6166666666666667, 0.9588888888888889]",0.0,[56],2.0,0.0,0.18490138079443313,"[0.0696721311475408, 0.08043875685557562, 0.0, 0.723113964686998, 0.05128205128205118]",0.5648837917380862,0.0001,resnet50,0.3514217639403343,"[0.34, 0.2857142857142857, 0.0, 0.6313945339873861, 0.4999999999999999]",[0.1],0.19173154254496289,"[0.03881278538812785, 0.04680851063829787, 0.0, 0.8460093896713615, 0.02702702702702703]",train
0.746095717884131,"[0.792191435768262, 0.6070528967254408, 0.9408060453400504, 0.42317380352644834, 0.9672544080604534]",0.0,[56],2.0,0.0,0.06999999999999991,"[0.0, 0.34999999999999953, 0.0, 0.0, 0.0]",0.6367265582084656,0.0001,resnet50,0.06268656716417911,"[0.0, 0.31343283582089554, 0.0, 0.0, 0.0]",[0.1],0.07924528301886793,"[0.0, 0.39622641509433965, 0.0, 0.0, 0.0]",valid
0.7944444444444445,"[0.7455555555555555, 0.7322222222222222, 0.9205555555555556, 0.615, 0.9588888888888889]",0.0,[56],3.0,0.0,0.1789747170649219,"[0.08764940239043802, 0.08365019011406825, 0.0, 0.7235739928201032, 0.0]",0.5541921307643255,0.0001,resnet50,0.2731189320388349,"[0.34375, 0.39285714285714285, 0.0, 0.628987517337032, 0.0]",[0.1],0.1897360027257688,"[0.0502283105022831, 0.04680851063829787, 0.0, 0.8516431924882629, 0.0]",train
0.7685138539042822,"[0.7934508816120907, 0.6700251889168766, 0.9408060453400504, 0.4722921914357683, 0.9659949622166247]",0.0,[56],3.0,0.0,0.11373440830730148,"[0.012048192771084322, 0.27624309392265145, 0.04081632653061216, 0.23956442831215943, 0.0]",0.5581271052360535,0.0001,resnet50,0.5086021505376341,"[0.9999999999999989, 0.3333333333333333, 0.4999999999999998, 0.7096774193548387, 0.0]",[0.1],0.08145821238050206,"[0.006060606060606061, 0.2358490566037736, 0.02127659574468085, 0.14410480349344978, 0.0]",valid
0.7988888888888888,"[0.7566666666666667, 0.7377777777777778, 0.9188888888888889, 0.6233333333333333, 0.9577777777777777]",0.0,[56],4.0,0.0,0.19359294798157684,"[0.14453124999999975, 0.08171206225680919, 0.0, 0.7160804020100497, 0.025641025641025543]",0.5459468397829268,0.0001,resnet50,0.37470624613481757,"[0.5, 0.4772727272727273, 0.0, 0.6462585034013606, 0.24999999999999994]",[0.1],0.18909723036610857,"[0.08447488584474885, 0.04468085106382979, 0.0, 0.8028169014084507, 0.013513513513513514]",train
0.7853904282115869,"[0.707808564231738, 0.7329974811083123, 0.9319899244332494, 0.5869017632241813, 0.9672544080604534]",0.0,[56],4.0,0.0,0.2112079207920789,"[0.22666666666666616, 0.0, 0.09999999999999966, 0.7293729372937288, 0.0]",0.5546905994415283,0.0001,resnet50,0.2137655958345613,"[0.2518518518518518, 0.0, 0.23076923076923073, 0.5862068965517241, 0.0]",[0.1],0.2469911790956109,"[0.20606060606060606, 0.0, 0.06382978723404255, 0.9650655021834061, 0.0]",valid
0.7966666666666666,"[0.74, 0.7338888888888889, 0.9205555555555556, 0.6311111111111111, 0.9577777777777777]",0.0,[56],5.0,0.0,0.21867772844122432,"[0.2402597402597398, 0.08761904761904743, 0.0, 0.7155098543273345, 0.049999999999999864]",0.540407121181488,0.0001,resnet50,0.3650487825099348,"[0.4157303370786517, 0.41818181818181815, 0.0, 0.6579984239558707, 0.33333333333333326]",[0.1],0.20579010552294733,"[0.1689497716894977, 0.04893617021276596, 0.0, 0.784037558685446, 0.02702702702702703]",train
0.781360201511335,"[0.6889168765743073, 0.7241813602015114, 0.9307304785894207, 0.5969773299748111, 0.9659949622166247]",0.0,[56],5.0,0.0,0.27262930883151115,"[0.2840579710144922, 0.01793721973094161, 0.09836065573770456, 0.7342192691029894, 0.2285714285714282]",0.5672558546066284,0.0001,resnet50,0.3410527720715388,"[0.2722222222222222, 0.1818181818181818, 0.21428571428571425, 0.5924932975871313, 0.44444444444444436]",[0.1],0.29782902049949006,"[0.296969696969697, 0.009433962264150943, 0.06382978723404255, 0.9650655021834061, 0.15384615384615385]",valid
