acc,acc_labels,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.7548888888888887,"[0.6994444444444444, 0.6638888888888889, 0.885, 0.5816666666666667, 0.9444444444444444]",8.0,0.0,0.30183224871336506,"[0.2890932982917209, 0.2940490081680276, 0.0633484162895923, 0.6563213144682788, 0.2063492063492059]",0.6314391307946708,0.0001,vgg16,0.3288851555016225,"[0.34055727554179566, 0.32558139534883723, 0.08974358974358974, 0.6385435168738899, 0.25]",0.2837941508826275,"[0.2511415525114155, 0.2680851063829787, 0.04895104895104895, 0.6751173708920187, 0.17567567567567569]",train
0.7534005037783376,"[0.7481108312342569, 0.6234256926952141, 0.8841309823677582, 0.5440806045340051, 0.9672544080604534]",8.0,0.0,0.2437741315021468,"[0.13043478260869526, 0.31578947368421, 0.06122448979591786, 0.5780885780885776, 0.1333333333333331]",0.64951616947381,0.0001,vgg16,0.34325188536953244,"[0.23076923076923078, 0.30666666666666664, 0.058823529411764705, 0.62, 0.4999999999999999]",0.21972367386732464,"[0.09090909090909091, 0.32547169811320753, 0.06382978723404255, 0.5414847161572053, 0.07692307692307693]",valid
0.756,"[0.6972222222222222, 0.6527777777777778, 0.8966666666666666, 0.5844444444444444, 0.9488888888888889]",9.0,0.0,0.3032917266898346,"[0.28383705650459873, 0.2405832320777638, 0.16964285714285668, 0.6587591240875907, 0.16363636363636322]",0.6168063292900722,0.0001,vgg16,0.34800506966873684,"[0.33436532507739936, 0.2804532577903683, 0.2345679012345679, 0.6406388642413487, 0.25]",0.2779273334254636,"[0.2465753424657534, 0.21063829787234042, 0.13286713286713286, 0.6779342723004694, 0.12162162162162163]",train
0.7753148614609572,"[0.7707808564231738, 0.6750629722921915, 0.9130982367758187, 0.5554156171284634, 0.9622166246851386]",9.0,0.0,0.2257710085645049,"[0.10784313725490165, 0.20858895705521424, 0.054794520547944744, 0.5909617612977978, 0.16666666666666624]",0.6417205033812133,0.0001,vgg16,0.3173699205278152,"[0.28205128205128205, 0.2982456140350877, 0.07692307692307693, 0.6296296296296297, 0.29999999999999993]",0.188350078196635,"[0.06666666666666667, 0.16037735849056603, 0.0425531914893617, 0.5567685589519651, 0.11538461538461539]",valid
0.7605555555555557,"[0.7083333333333334, 0.6622222222222223, 0.8888888888888888, 0.5961111111111111, 0.9472222222222222]",10.0,0.0,0.29399626032154347,"[0.2990654205607472, 0.2727272727272722, 0.07407407407407363, 0.6648224988473946, 0.15929203539822961]",0.5908799585782819,0.0001,vgg16,0.3330084018418917,"[0.36012861736334406, 0.3114754098360656, 0.1095890410958904, 0.6530797101449275, 0.23076923076923078]",0.27056438735528726,"[0.2557077625570776, 0.2425531914893617, 0.055944055944055944, 0.6769953051643193, 0.12162162162162163]",train
0.7345088161209068,"[0.6612090680100756, 0.6700251889168766, 0.8942065491183879, 0.4987405541561713, 0.9483627204030227]",10.0,0.0,0.18239790185842258,"[0.25069637883008306, 0.14935064935064893, 0.045454545454544956, 0.46648793565683594, 0.0]",0.6606029796900239,0.0001,vgg16,0.22489785013829522,"[0.23195876288659795, 0.23958333333333334, 0.04878048780487805, 0.6041666666666666, 0.0]",0.16073673880196576,"[0.2727272727272727, 0.10849056603773585, 0.0425531914893617, 0.3799126637554585, 0.0]",valid
0.7667777777777778,"[0.7116666666666667, 0.6738888888888889, 0.8961111111111111, 0.6055555555555555, 0.9466666666666667]",11.0,0.0,0.31950040046506634,"[0.29195088676671166, 0.27620221948212037, 0.1538461538461534, 0.6755027422303468, 0.19999999999999954]",0.583546998931302,0.0001,vgg16,0.36560693330443683,"[0.36271186440677966, 0.3284457478005865, 0.21794871794871795, 0.6580587711487088, 0.2608695652173913]",0.2915060208883305,"[0.24429223744292236, 0.23829787234042554, 0.11888111888111888, 0.6938967136150235, 0.16216216216216217]",train
0.7317380352644836,"[0.6536523929471033, 0.6095717884130982, 0.9256926952141058, 0.5201511335012594, 0.9496221662468514]",11.0,0.0,0.2221669117428831,"[0.21652421652421605, 0.2954545454545449, 0.0, 0.5512367491166071, 0.04761904761904715]",0.6296917705228494,0.0001,vgg16,0.23007085354256857,"[0.20430107526881722, 0.2850877192982456, 0.0, 0.59846547314578, 0.0625]",0.21725707458343205,"[0.23030303030303031, 0.30660377358490565, 0.0, 0.5109170305676856, 0.038461538461538464]",valid
0.7712222222222221,"[0.705, 0.6933333333333334, 0.9, 0.6094444444444445, 0.9483333333333334]",12.0,0.0,0.32803948892281853,"[0.27755102040816276, 0.32186732186732137, 0.14285714285714243, 0.6794345645234833, 0.21848739495798275]",0.5664479013118479,0.0001,vgg16,0.3794957551468662,"[0.3434343434343434, 0.3808139534883721, 0.22388059701492538, 0.6604609929078015, 0.28888888888888886]",0.29834028271735835,"[0.2328767123287671, 0.27872340425531916, 0.1048951048951049, 0.6995305164319249, 0.17567567567567569]",train
0.7795969773299748,"[0.7380352644836272, 0.698992443324937, 0.929471032745592, 0.5793450881612091, 0.9521410579345088]",12.0,0.0,0.21338937751928158,"[0.1612903225806447, 0.15547703180211975, 0.0, 0.7001795332136439, 0.04999999999999955]",0.6063507142119438,0.0001,vgg16,0.24335275538035733,"[0.24096385542168675, 0.30985915492957744, 0.0, 0.5945121951219512, 0.07142857142857142]",0.22299512577175923,"[0.12121212121212122, 0.10377358490566038, 0.0, 0.851528384279476, 0.038461538461538464]",valid
0.7705555555555555,"[0.7127777777777777, 0.6994444444444444, 0.8927777777777778, 0.5983333333333334, 0.9494444444444444]",13.0,0.0,0.2967262253715529,"[0.2728551336146268, 0.3125794155019055, 0.07655502392344456, 0.6721088435374144, 0.1495327102803734]",0.5564186602830887,0.0001,vgg16,0.3513920674488498,"[0.3553113553113553, 0.38801261829652994, 0.12121212121212122, 0.65, 0.24242424242424243]",0.26859802536273486,"[0.22146118721461186, 0.26170212765957446, 0.055944055944055944, 0.6957746478873239, 0.10810810810810811]",train
0.7531486146095718,"[0.6750629722921915, 0.690176322418136, 0.9282115869017632, 0.5680100755667506, 0.9042821158690176]",13.0,0.0,0.2381136582055634,"[0.24561403508771879, 0.15753424657534207, 0.0, 0.6711409395973149, 0.11627906976744141]",0.5962486406261066,0.0001,vgg16,0.24128241344343038,"[0.23728813559322035, 0.2875, 0.0, 0.5982905982905983, 0.08333333333333333]",0.26390717052577484,"[0.2545454545454545, 0.10849056603773585, 0.0, 0.7641921397379913, 0.19230769230769232]",valid
0.762,"[0.7044444444444444, 0.6738888888888889, 0.8988888888888888, 0.5861111111111111, 0.9466666666666667]",14.0,0.0,0.3005021328829899,"[0.27520435967302403, 0.26899128268991235, 0.1249999999999996, 0.6609012289485656, 0.17241379310344782]",0.5648258268005318,0.0001,vgg16,0.34899570696390486,"[0.34121621621621623, 0.32432432432432434, 0.2, 0.6413427561837456, 0.23809523809523808]",0.27362304164755713,"[0.23059360730593606, 0.2297872340425532, 0.09090909090909091, 0.6816901408450704, 0.13513513513513514]",train
0.7732997481108312,"[0.7544080604534005, 0.7103274559193955, 0.9168765743073047, 0.5453400503778337, 0.9395465994962217]",14.0,0.0,0.22248115087546858,"[0.17721518987341728, 0.16058394160583908, 0.029411764705881922, 0.5727810650887568, 0.1724137931034478]",0.5927664113682021,0.0001,vgg16,0.2951394842758309,"[0.2916666666666667, 0.3548387096774194, 0.047619047619047616, 0.6253229974160207, 0.15625]",0.19460297594134865,"[0.12727272727272726, 0.10377358490566038, 0.02127659574468085, 0.5283842794759825, 0.19230769230769232]",valid
0.7644444444444445,"[0.7155555555555555, 0.6761111111111111, 0.8988888888888888, 0.5905555555555555, 0.9411111111111111]",15.0,0.0,0.2882296131895969,"[0.282913165266106, 0.27397260273972557, 0.11650485436893163, 0.6660625283189845, 0.10169491525423682]",0.5516525439918041,0.0001,vgg16,0.33334397838699975,"[0.36594202898550726, 0.3303303303303303, 0.19047619047619047, 0.6436077057793345, 0.13636363636363635]",0.2639548341130026,"[0.23059360730593606, 0.23404255319148937, 0.08391608391608392, 0.6901408450704225, 0.08108108108108109]",train
0.736272040302267,"[0.5818639798488665, 0.6775818639798489, 0.9206549118387909, 0.5390428211586902, 0.9622166246851386]",15.0,0.0,0.2177163958069362,"[0.30543933054393263, 0.18987341772151856, 0.03076923076923037, 0.4999999999999995, 0.062499999999999695]",0.6236953609769449,0.0001,vgg16,0.28235876188465914,"[0.23322683706070288, 0.28846153846153844, 0.05555555555555555, 0.6678832116788321, 0.16666666666666663]",0.20864702587400372,"[0.44242424242424244, 0.14150943396226415, 0.02127659574468085, 0.39956331877729256, 0.038461538461538464]",valid
0.7695555555555555,"[0.705, 0.6844444444444444, 0.9011111111111111, 0.6088888888888889, 0.9483333333333334]",16.0,0.0,0.303597586960826,"[0.26352288488210773, 0.2755102040816321, 0.13592233009708696, 0.6808703535811418, 0.1621621621621617]",0.5524915918707848,0.0001,vgg16,0.3606596244315749,"[0.33568904593639576, 0.34394904458598724, 0.2222222222222222, 0.6581945661700263, 0.24324324324324326]",0.2742740499968098,"[0.21689497716894976, 0.2297872340425532, 0.0979020979020979, 0.7051643192488263, 0.12162162162162163]",train
0.7536523929471032,"[0.7720403022670025, 0.5894206549118388, 0.8778337531486146, 0.5654911838790933, 0.9634760705289672]",16.0,0.0,0.2620592417989689,"[0.14218009478672952, 0.30042918454935574, 0.020202020202019704, 0.6760563380281683, 0.17142857142857104]",0.6080977779889257,0.0001,vgg16,0.30946446702867714,"[0.32608695652173914, 0.2755905511811024, 0.019230769230769232, 0.5930807248764415, 0.33333333333333326]",0.2687570364314065,"[0.09090909090909091, 0.330188679245283, 0.02127659574468085, 0.7860262008733624, 0.11538461538461539]",valid
0.7705555555555555,"[0.735, 0.6788888888888889, 0.8961111111111111, 0.5922222222222222, 0.9505555555555556]",17.0,0.0,0.3264351179735459,"[0.32340425531914846, 0.27020202020201967, 0.14611872146118676, 0.6663636363636358, 0.22608695652173866]",0.5339725941419602,0.0001,vgg16,0.3865357786551087,"[0.42696629213483145, 0.33229813664596275, 0.21052631578947367, 0.6458149779735682, 0.3170731707317073]",0.2927520490865469,"[0.2602739726027397, 0.2276595744680851, 0.11188811188811189, 0.6882629107981221, 0.17567567567567569]",train
0.7672544080604534,"[0.716624685138539, 0.6738035264483627, 0.9168765743073047, 0.5843828715365239, 0.9445843828715366]",17.0,0.0,0.2865732103342697,"[0.21602787456445946, 0.26210826210826166, 0.0571428571428567, 0.683301343570057, 0.2142857142857138]",0.5594763172872411,0.0001,vgg16,0.29631583505786396,"[0.2540983606557377, 0.33093525179856115, 0.08695652173913043, 0.6095890410958904, 0.2]",0.29109498372641324,"[0.18787878787878787, 0.2169811320754717, 0.0425531914893617, 0.777292576419214, 0.23076923076923078]",valid
0.7676666666666666,"[0.7144444444444444, 0.6827777777777778, 0.9016666666666666, 0.5927777777777777, 0.9466666666666667]",18.0,0.0,0.31337373668185053,"[0.2880886426592793, 0.270753512132822, 0.15311004784688953, 0.6684758028041605, 0.18644067796610123]",0.5512165794356002,0.0001,vgg16,0.3684262460856707,"[0.36619718309859156, 0.33865814696485624, 0.24242424242424243, 0.6448516579406631, 0.25]",0.2834816622839661,"[0.2374429223744292, 0.225531914893617, 0.11188811188811189, 0.6938967136150235, 0.14864864864864866]",train
0.7571788413098237,"[0.7682619647355163, 0.6083123425692695, 0.9118387909319899, 0.5377833753148614, 0.9596977329974811]",18.0,0.0,0.21607363188687628,"[0.07070707070707043, 0.3561076604554861, 0.054054054054053585, 0.5406758448060069, 0.05882352941176435]",0.5876326963961499,0.0001,vgg16,0.27239390893420173,"[0.21212121212121213, 0.3173431734317343, 0.07407407407407407, 0.6334310850439883, 0.12499999999999997]",0.20014301405153012,"[0.04242424242424243, 0.4056603773584906, 0.0425531914893617, 0.47161572052401746, 0.038461538461538464]",valid
0.7701111111111111,"[0.7255555555555555, 0.6883333333333334, 0.9022222222222223, 0.5866666666666667, 0.9477777777777778]",19.0,0.0,0.3024282461994033,"[0.2922636103151858, 0.2666666666666662, 0.14563106796116462, 0.6621253405994545, 0.145454545454545]",0.5269181659652127,0.0001,vgg16,0.3679097628715267,"[0.3923076923076923, 0.34576271186440677, 0.23809523809523808, 0.6411609498680739, 0.2222222222222222]",0.26948164883624914,"[0.2328767123287671, 0.2170212765957447, 0.1048951048951049, 0.6845070422535211, 0.10810810810810811]",train
0.7682619647355164,"[0.7380352644836272, 0.681360201511335, 0.8853904282115869, 0.5831234256926953, 0.9534005037783375]",19.0,0.0,0.2642503790037626,"[0.22388059701492488, 0.16501650165016457, 0.09900990099009851, 0.6555671175858475, 0.17777777777777728]",0.5597111601499641,0.0001,vgg16,0.29906977275225627,"[0.2912621359223301, 0.27472527472527475, 0.09259259259259259, 0.6262425447316103, 0.21052631578947367]",0.24954895369076374,"[0.18181818181818182, 0.1179245283018868, 0.10638297872340426, 0.6877729257641921, 0.15384615384615385]",valid
0.7699999999999999,"[0.7188888888888889, 0.6983333333333334, 0.8994444444444445, 0.5905555555555555, 0.9427777777777778]",20.0,0.0,0.30092218992358555,"[0.2972222222222217, 0.3082802547770696, 0.09950248756218864, 0.6651522035438432, 0.13445378151260456]",0.5289780714859565,0.0001,vgg16,0.3516234752609568,"[0.37943262411347517, 0.38412698412698415, 0.1724137931034483, 0.6443661971830986, 0.17777777777777778]",0.27342023353074213,"[0.24429223744292236, 0.2574468085106383, 0.06993006993006994, 0.6873239436619718, 0.10810810810810811]",train
0.7677581863979849,"[0.7682619647355163, 0.6687657430730478, 0.8916876574307305, 0.5566750629722922, 0.9534005037783375]",20.0,0.0,0.23759547346781346,"[0.17117117117117078, 0.1907692307692303, 0.022727272727272232, 0.6255319148936165, 0.17777777777777728]",0.5734812059679871,0.0001,vgg16,0.29050893648703063,"[0.3333333333333333, 0.2743362831858407, 0.024390243902439025, 0.6099585062240664, 0.21052631578947367]",0.21568441544332045,"[0.11515151515151516, 0.14622641509433962, 0.02127659574468085, 0.6419213973799127, 0.15384615384615385]",valid
0.7743333333333332,"[0.7216666666666667, 0.6933333333333334, 0.9016666666666666, 0.6044444444444445, 0.9505555555555556]",21.0,0.0,0.3186767932705451,"[0.27913669064748153, 0.2977099236641217, 0.12807881773398974, 0.6760691537761595, 0.212389380530973]",0.5265656681110461,0.0001,vgg16,0.38556503152450283,"[0.377431906614786, 0.370253164556962, 0.21666666666666667, 0.6557811120917917, 0.3076923076923077]",0.2842242385316511,"[0.22146118721461186, 0.24893617021276596, 0.09090909090909091, 0.6976525821596244, 0.16216216216216217]",train
0.7730478589420654,"[0.7304785894206549, 0.7002518891687658, 0.8992443324937027, 0.5730478589420654, 0.9622166246851386]",21.0,0.0,0.23610734685113277,"[0.18939393939393892, 0.14999999999999963, 0.06976744186046463, 0.6537282941777317, 0.11764705882352905]",0.5575066266944574,0.0001,vgg16,0.3004950627509056,"[0.25252525252525254, 0.3088235294117647, 0.07692307692307693, 0.6142034548944337, 0.24999999999999994]",0.2180029151555467,"[0.15151515151515152, 0.09905660377358491, 0.06382978723404255, 0.6986899563318777, 0.07692307692307693]",valid
0.7723333333333333,"[0.7188888888888889, 0.6772222222222222, 0.9066666666666666, 0.6072222222222222, 0.9516666666666667]",22.0,0.0,0.31566896912531955,"[0.2832861189801695, 0.24838292367399695, 0.12499999999999963, 0.6781975421028671, 0.24347826086956476]",0.5258515199439393,0.0001,vgg16,0.3868909187649822,"[0.373134328358209, 0.31683168316831684, 0.24489795918367346, 0.6581272084805654, 0.34146341463414637]",0.2810403221938479,"[0.228310502283105, 0.20425531914893616, 0.08391608391608392, 0.6995305164319249, 0.1891891891891892]",train
0.7546599496221662,"[0.6624685138539043, 0.690176322418136, 0.924433249370277, 0.5415617128463476, 0.9546599496221663]",22.0,0.0,0.2302585250417674,"[0.21637426900584744, 0.2115384615384611, 0.0, 0.541561712846347, 0.18181818181818135]",0.5649234350747282,0.0001,vgg16,0.2802285445251547,"[0.20903954802259886, 0.33, 0.0, 0.6398809523809523, 0.2222222222222222]",0.20063625397150978,"[0.22424242424242424, 0.15566037735849056, 0.0, 0.46943231441048033, 0.15384615384615385]",valid
0.7781111111111111,"[0.715, 0.705, 0.9055555555555556, 0.6127777777777778, 0.9522222222222222]",23.0,0.0,0.33496824866300756,"[0.2805049088359041, 0.28915662650602364, 0.15841584158415803, 0.6881431767337802, 0.258620689655172]",0.5187696656833093,0.0001,vgg16,0.40782446309460935,"[0.36363636363636365, 0.3898916967509025, 0.2711864406779661, 0.6572649572649573, 0.35714285714285715]",0.2989508557232006,"[0.228310502283105, 0.2297872340425532, 0.11188811188811189, 0.7220657276995305, 0.20270270270270271]",train
0.7720403022670025,"[0.7644836272040302, 0.6385390428211587, 0.9395465994962217, 0.5617128463476071, 0.9559193954659949]",23.0,0.0,0.24347368425999116,"[0.14611872146118682, 0.27341772151898686, 0.0, 0.5756097560975604, 0.2222222222222217]",0.5558909865670234,0.0001,vgg16,0.3012939719807423,"[0.2962962962962963, 0.29508196721311475, 0.0, 0.6519337016574586, 0.2631578947368421]",0.21185564264084494,"[0.09696969696969697, 0.25471698113207547, 0.0, 0.5152838427947598, 0.19230769230769232]",valid
0.7657777777777778,"[0.7072222222222222, 0.6755555555555556, 0.9005555555555556, 0.5988888888888889, 0.9466666666666667]",24.0,0.0,0.2912331106378622,"[0.2649930264993021, 0.2512820512820508, 0.10050251256281367, 0.6669741697416969, 0.17241379310344782]",0.5409231872194343,0.0001,vgg16,0.34575650636745014,"[0.34050179211469533, 0.3161290322580645, 0.17857142857142858, 0.6554850407978241, 0.23809523809523808]",0.26186881199372936,"[0.21689497716894976, 0.20851063829787234, 0.06993006993006994, 0.6788732394366197, 0.13513513513513514]",train
0.7785894206549118,"[0.7707808564231738, 0.6838790931989924, 0.8942065491183879, 0.5793450881612091, 0.964735516372796]",24.0,0.0,0.2374157310355971,"[0.10784313725490165, 0.2229102167182658, 0.1249999999999995, 0.6646586345381521, 0.06666666666666643]",0.5467390637352781,0.0001,vgg16,0.3188132443310351,"[0.28205128205128205, 0.32432432432432434, 0.12244897959183673, 0.6152416356877324, 0.24999999999999994]",0.2250613047863587,"[0.06666666666666667, 0.16981132075471697, 0.1276595744680851, 0.722707423580786, 0.038461538461538464]",valid
0.7742222222222221,"[0.7205555555555555, 0.6955555555555556, 0.8961111111111111, 0.6166666666666667, 0.9422222222222222]",25.0,0.0,0.28487716841996547,"[0.3004172461752429, 0.2901554404145073, 0.06030150753768803, 0.6857923497267754, 0.08771929824561359]",0.5271738449318542,0.0001,vgg16,0.33062558293491023,"[0.38434163701067614, 0.3708609271523179, 0.10714285714285714, 0.6657824933687002, 0.125]",0.26028821557058307,"[0.2465753424657534, 0.23829787234042554, 0.04195804195804196, 0.7070422535211267, 0.06756756756756757]",train
0.7604534005037784,"[0.7846347607052897, 0.6360201511335013, 0.9105793450881612, 0.5113350125944585, 0.9596977329974811]",25.0,0.0,0.2134041300561665,"[0.1230769230769228, 0.3294663573085842, 0.0, 0.45658263305322083, 0.15789473684210484]",0.5910423194649834,0.0001,vgg16,0.32218393264840184,"[0.4, 0.3242009132420091, 0.0, 0.63671875, 0.24999999999999997]",0.17578254899915938,"[0.07272727272727272, 0.33490566037735847, 0.0, 0.3558951965065502, 0.11538461538461539]",valid
