acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.7002518891687657,"[0.7619647355163728, 0.6385390428211587]",1.0283200778709471,0.05563616373369263,14.0,0.0,0.41990950226244295,"[0.47058823529411714, 0.36923076923076875]",1.0193471400852099,0.0001,Y_net,0.3915895061728395,"[0.4375, 0.345679012345679]",0.45265866209262434,"[0.509090909090909, 0.39622641509433965]",valid
0.9894444444444445,"[0.9922222222222222, 0.9866666666666667]",0.04556635400832647,0.06543697273874487,15.0,0.0,0.9792249417249412,"[0.9840909090909085, 0.9743589743589739]",0.04962707402236346,0.0001,Y_net,0.9790893907909812,"[0.9796380090497737, 0.9785407725321889]",0.9793986204216458,"[0.9885844748858448, 0.9702127659574468]",train
0.6624685138539043,"[0.654911838790932, 0.6700251889168766]",1.0417758450430084,0.05374824401169119,15.0,0.0,0.3354600484261496,"[0.4194915254237283, 0.25142857142857095]",1.2690417946041006,0.0001,Y_net,0.3206580748713591,"[0.32247557003257327, 0.3188405797101449]",0.4037735849056604,"[0.6, 0.20754716981132076]",valid
0.9830555555555556,"[0.9905555555555555, 0.9755555555555555]",0.04575229423734247,0.06279962483332782,16.0,0.0,0.9668592040164747,"[0.9805269186712479, 0.9531914893617016]",0.06932939624659613,0.0001,Y_net,0.9685497676693569,"[0.9839080459770115, 0.9531914893617022]",0.9651802195666959,"[0.9771689497716894, 0.9531914893617022]",train
0.7298488664987406,"[0.7984886649874056, 0.6612090680100756]",1.0424160942353606,0.052120232790270275,16.0,0.0,0.38910022447266013,"[0.45578231292516963, 0.3224181360201507]",1.0787321339425802,0.0001,Y_net,0.43266289545359315,"[0.5193798449612403, 0.34594594594594597]",0.3539736992567181,"[0.40606060606060607, 0.3018867924528302]",valid
0.9875,"[0.9883333333333333, 0.9866666666666667]",0.045688913052681863,0.060488702550391744,17.0,0.0,0.9751520342612414,"[0.9759999999999995, 0.9743040685224834]",0.06581445661916709,0.0001,Y_net,0.978860076540677,"[0.977116704805492, 0.9806034482758621]",0.9714854755659186,"[0.9748858447488584, 0.9680851063829787]",train
0.7311083123425692,"[0.77455919395466, 0.6876574307304786]",1.037683319211739,0.050745914190611266,17.0,0.0,0.35420875420875375,"[0.39730639730639683, 0.3111111111111106]",0.98460864130431,0.0001,Y_net,0.41267403767403765,"[0.44696969696969696, 0.3783783783783784]",0.310863350485992,"[0.3575757575757576, 0.2641509433962264]",valid
0.9933333333333334,"[0.9922222222222222, 0.9944444444444445]",0.04457900221635297,0.05838989437495124,18.0,0.0,0.9866489663400413,"[0.9839816933638438, 0.9893162393162387]",0.045211954509917024,0.0001,Y_net,0.9899003819348742,"[0.9862385321100917, 0.9935622317596566]",0.9834207713980375,"[0.9817351598173516, 0.9851063829787234]",train
0.7285894206549118,"[0.7644836272040302, 0.6926952141057935]",1.0380501662022152,0.049430372313454804,18.0,0.0,0.31630312339989713,"[0.3297491039426519, 0.3028571428571424]",1.0704040308277938,0.0001,Y_net,0.39378337147215864,"[0.40350877192982454, 0.38405797101449274]",0.2643939393939394,"[0.2787878787878788, 0.25]",valid
0.9875,"[0.9866666666666667, 0.9883333333333333]",0.0445745289053664,0.056465456171604776,19.0,0.0,0.9750640463624836,"[0.9725400457665898, 0.9775880469583772]",0.06439066623635073,0.0001,Y_net,0.9777493467968489,"[0.9747706422018348, 0.9807280513918629]",0.9723938599047897,"[0.9703196347031964, 0.9744680851063829]",train
0.75,"[0.7972292191435768, 0.7027707808564232]",1.0333740665224445,0.048269898179441155,19.0,0.0,0.3481222179971811,"[0.3481781376518214, 0.34806629834254094]",0.9707490595983072,0.0001,Y_net,0.4721951219512195,"[0.524390243902439, 0.42]",0.27888793596340766,"[0.2606060606060606, 0.2971698113207547]",valid
0.9963888888888889,"[0.9977777777777778, 0.995]",0.043137414753826826,0.05470715669165772,20.0,0.0,0.9929297634036107,"[0.9954441913439631, 0.9904153354632583]",0.03393629869678989,0.0001,Y_net,0.9923265167668153,"[0.9931818181818182, 0.9914712153518124]",0.9935392985524143,"[0.997716894977169, 0.9893617021276596]",train
0.7071788413098237,"[0.7267002518891688, 0.6876574307304786]",1.0323734224732664,0.047158026132413544,20.0,0.0,0.4036653081681367,"[0.4304461942257213, 0.37688442211055223]",1.0372811227615149,0.0001,Y_net,0.39142771804062126,"[0.37962962962962965, 0.4032258064516129]",0.42537164093767865,"[0.49696969696969695, 0.35377358490566035]",valid
0.9955555555555555,"[0.9972222222222222, 0.9938888888888889]",0.04184899832356255,0.053072210915714166,21.0,0.0,0.9912855621481813,"[0.9942857142857138, 0.988285410010649]",0.03353060291006437,0.0001,Y_net,0.9923811800754319,"[0.9954233409610984, 0.9893390191897654]",0.9901923637423491,"[0.9931506849315068, 0.9872340425531915]",train
0.7474811083123426,"[0.8123425692695214, 0.6826196473551638]",1.0329459648356512,0.04626093175418099,21.0,0.0,0.3387795000698222,"[0.35497835497835456, 0.32258064516128987]",1.0723913031975802,0.0001,Y_net,0.4981060606060606,"[0.6212121212121212, 0.375]",0.2657518582046884,"[0.24848484848484848, 0.2830188679245283]",valid
0.9961111111111112,"[0.9988888888888889, 0.9933333333333333]",0.040688203076707806,0.051573511409044044,22.0,0.0,0.992431852370895,"[0.9977116704805487, 0.9871520342612414]",0.03375282993785934,0.0001,Y_net,0.9967672413793103,"[1.0, 0.9935344827586207]",0.9881424268920626,"[0.9954337899543378, 0.9808510638297873]",train
0.7437027707808564,"[0.756926952141058, 0.7304785894206549]",1.0496698585687787,0.04542907570176273,22.0,0.0,0.2770490632513626,"[0.4532577903682715, 0.10084033613445359]",1.4447237616287743,0.0001,Y_net,0.4435351882160393,"[0.425531914893617, 0.46153846153846156]",0.27072612921669525,"[0.48484848484848486, 0.05660377358490566]",valid
0.9813888888888889,"[0.9805555555555555, 0.9822222222222222]",0.04128337316610058,0.05023641823937834,23.0,0.0,0.962814134455925,"[0.9598163030998847, 0.9658119658119653]",0.07445556039973679,0.0001,Y_net,0.9676575246062504,"[0.9653579676674365, 0.9699570815450643]",0.9580200136014767,"[0.954337899543379, 0.9617021276595744]",train
0.7487405541561714,"[0.7909319899244333, 0.7065491183879093]",1.050415971934228,0.04463244249509863,23.0,0.0,0.3386444278708156,"[0.35658914728682123, 0.32069970845481]",1.0938864608394838,0.0001,Y_net,0.4572354920791266,"[0.4946236559139785, 0.4198473282442748]",0.2691109205260149,"[0.2787878787878788, 0.25943396226415094]",valid
0.9824999999999999,"[0.9822222222222222, 0.9827777777777778]",0.04182275970565287,0.04897910263055625,24.0,0.0,0.9650445990753276,"[0.9633867276887866, 0.9667024704618684]",0.07357156450291061,0.0001,Y_net,0.9708675794543176,"[0.9655963302752294, 0.9761388286334056]",0.9593170115612553,"[0.9611872146118722, 0.9574468085106383]",train
0.7361460957178841,"[0.7632241813602015, 0.7090680100755667]",1.0483256800910867,0.04384834351021,24.0,0.0,0.3120520477815695,"[0.4124999999999995, 0.21160409556313953]",1.0231886413182665,0.0001,Y_net,0.4042612504978096,"[0.4258064516129032, 0.38271604938271603]",0.27311320754716983,"[0.4, 0.14622641509433962]",valid
0.9936111111111111,"[0.9933333333333333, 0.9938888888888889]",0.041112907306739124,0.04781529535872774,25.0,0.0,0.9872808877063195,"[0.9863013698630131, 0.988260405549626]",0.042086710979411794,0.0001,Y_net,0.9888680296852541,"[0.9863013698630136, 0.9914346895074947]",0.9857038764208685,"[0.9863013698630136, 0.9851063829787234]",train
0.7531486146095718,"[0.8198992443324937, 0.6863979848866498]",1.0473091911729993,0.043180562017601405,25.0,0.0,0.3599139666218093,"[0.3470319634703193, 0.37279596977329926]",1.0483829900622368,0.0001,Y_net,0.5518518518518518,"[0.7037037037037037, 0.4]",0.2896798170383076,"[0.23030303030303031, 0.3490566037735849]",valid
0.9944444444444445,"[0.99, 0.9988888888888889]",0.04039691678416071,0.04672834262249578,26.0,0.0,0.988541292219207,"[0.9792147806004613, 0.9978678038379526]",0.040248734701243745,0.0001,Y_net,0.9953271028037383,"[0.9906542056074766, 1.0]",0.9818906052657146,"[0.9680365296803652, 0.9957446808510638]",train
0.7399244332493703,"[0.7972292191435768, 0.6826196473551638]",1.0447367965381513,0.04260525840608399,26.0,0.0,0.32635918003565023,"[0.3686274509803918, 0.2840909090909086]",1.0055018989544995,0.0001,Y_net,0.4396825396825397,"[0.5222222222222223, 0.35714285714285715]",0.2603487707261292,"[0.28484848484848485, 0.2358490566037736]",valid
0.9952777777777777,"[0.9961111111111111, 0.9944444444444445]",0.03978542682679496,0.045683602232205134,27.0,0.0,0.9906466809421837,"[0.9919999999999994, 0.9892933618843679]",0.04075080927125075,0.0001,Y_net,0.9944123333070307,"[0.9931350114416476, 0.9956896551724138]",0.9869231516564656,"[0.9908675799086758, 0.9829787234042553]",train
0.7581863979848866,"[0.8123425692695214, 0.7040302267002518]",1.0443006244111306,0.042030343055416385,27.0,0.0,0.3057530704589524,"[0.32579185520361953, 0.28571428571428525]",1.05903160583181,0.0001,Y_net,0.5222832722832723,"[0.6428571428571429, 0.4017094017094017]",0.21993996569468266,"[0.21818181818181817, 0.22169811320754718]",valid
0.9872222222222222,"[0.9872222222222222, 0.9872222222222222]",0.03964354909043744,0.04473172032124995,28.0,0.0,0.9745538208388493,"[0.9736540664375711, 0.9754535752401275]",0.053749999368382206,0.0001,Y_net,0.9777991090108051,"[0.9770114942528736, 0.9785867237687366]",0.9713300301175556,"[0.9703196347031964, 0.9723404255319149]",train
0.7361460957178841,"[0.7632241813602015, 0.7090680100755667]",1.04238266839911,0.041560242855489406,28.0,0.0,0.34458943161112043,"[0.4088050314465404, 0.2803738317757005]",1.0170773343891844,0.0001,Y_net,0.41884031900221863,"[0.42483660130718953, 0.41284403669724773]",0.3031017724413951,"[0.3939393939393939, 0.21226415094339623]",valid
0.9963888888888889,"[0.9955555555555555, 0.9972222222222222]",0.03893848931314618,0.04382492157085734,29.0,0.0,0.9927599931628934,"[0.9908675799086752, 0.9946524064171117]",0.036019513483754255,0.0001,Y_net,0.995433789954338,"[0.9908675799086758, 1.0]",0.9901146410181677,"[0.9908675799086758, 0.9893617021276596]",train
0.7374055415617129,"[0.7997481108312342, 0.6750629722921915]",1.0504030054711406,0.04116591667546915,29.0,0.0,0.25104579630895385,"[0.23923444976076524, 0.2628571428571424]",1.3127232395909116,0.0001,Y_net,0.4507575757575758,"[0.5681818181818182, 0.3333333333333333]",0.18424814179531163,"[0.15151515151515152, 0.2169811320754717]",valid
0.9916666666666667,"[0.9933333333333333, 0.99]",0.03877255822598513,0.042968008995217216,30.0,0.0,0.9835401287124359,"[0.9862700228832947, 0.9808102345415772]",0.051055257622889864,0.0001,Y_net,0.985719046498863,"[0.9885321100917431, 0.9829059829059829]",0.9813708345477509,"[0.9840182648401826, 0.9787234042553191]",train
0.6838790931989924,"[0.7279596977329975, 0.6397984886649875]",1.0493736256606088,0.04063149547879461,30.0,0.0,0.425468156805869,"[0.4517766497461924, 0.3991596638655457]",1.04309108579215,0.0001,Y_net,0.37424738652904593,"[0.388646288209607, 0.35984848484848486]",0.4937535734705546,"[0.5393939393939394, 0.4481132075471698]",valid
0.9958333333333333,"[0.9961111111111111, 0.9955555555555555]",0.0380366066469588,0.04214670799288898,31.0,0.0,0.9917356076759056,"[0.9919999999999994, 0.9914712153518117]",0.0319084846543976,0.0001,Y_net,0.9933623775156957,"[0.9931350114416476, 0.9935897435897436]",0.9901146410181677,"[0.9908675799086758, 0.9893617021276596]",train
0.7437027707808563,"[0.7972292191435768, 0.690176322418136]",1.0485239550272705,0.040196667424768164,31.0,0.0,0.3909352651620688,"[0.44673539518900296, 0.33513513513513465]",1.0489011632758867,0.0001,Y_net,0.4541390395820776,"[0.5158730158730159, 0.3924050632911392]",0.34319611206403655,"[0.3939393939393939, 0.29245283018867924]",valid
0.9980555555555556,"[0.9988888888888889, 0.9972222222222222]",0.037050015212383276,0.041377448761958285,32.0,0.0,0.9961990870999977,"[0.9977116704805487, 0.9946865037194468]",0.022240242690572308,0.0001,Y_net,0.9968152866242038,"[1.0, 0.9936305732484076]",0.9955892354027008,"[0.9954337899543378, 0.9957446808510638]",train
0.756926952141058,"[0.8060453400503779, 0.707808564231738]",1.0512326298983903,0.039815459496202354,32.0,0.0,0.35685834630528296,"[0.42537313432835777, 0.28834355828220815]",1.165527031341064,0.0001,Y_net,0.48283938000340654,"[0.5533980582524272, 0.41228070175438597]",0.2835763293310463,"[0.34545454545454546, 0.22169811320754718]",valid
0.9966666666666667,"[0.9966666666666667, 0.9966666666666667]",0.03632490238640939,0.040622577765235396,33.0,0.0,0.9933770482226825,"[0.9931506849315063, 0.9936034115138587]",0.02810801394290239,0.0001,Y_net,0.9944385903290013,"[0.9931506849315068, 0.9957264957264957]",0.9923200233168172,"[0.9931506849315068, 0.9914893617021276]",train
0.756926952141058,"[0.809823677581864, 0.7040302267002518]",1.0568238080506251,0.039587226375634624,33.0,0.0,0.31455399061032824,"[0.2910798122065724, 0.33802816901408406]",1.2733882183572218,0.0001,Y_net,0.5327068764568765,"[0.6458333333333334, 0.4195804195804196]",0.23544882790165808,"[0.18787878787878787, 0.2830188679245283]",valid
0.9883333333333333,"[0.985, 0.9916666666666667]",0.03654080732780563,0.03994250668180665,34.0,0.0,0.9765500381970964,"[0.9691428571428565, 0.9839572192513364]",0.060701665254439124,0.0001,Y_net,0.9797495140375483,"[0.9702517162471396, 0.989247311827957]",0.9733799669678422,"[0.9680365296803652, 0.9787234042553191]",train
0.7153652392947103,"[0.7405541561712846, 0.690176322418136]",1.0576370898817447,0.039279754291931715,34.0,0.0,0.3100930861046463,"[0.33116883116883067, 0.28901734104046195]",1.114114375374977,0.0001,Y_net,0.3648888425007828,"[0.35664335664335667, 0.373134328358209]",0.27246998284734136,"[0.3090909090909091, 0.2358490566037736]",valid
0.9886111111111111,"[0.9933333333333333, 0.9838888888888889]",0.03650982115815409,0.039273336635273555,35.0,0.0,0.9776269900512727,"[0.9862700228832947, 0.9689839572192508]",0.05127769045001413,0.0001,Y_net,0.98136282923942,"[0.9885321100917431, 0.9741935483870968]",0.9739240260371126,"[0.9840182648401826, 0.9638297872340426]",train
0.7537783375314862,"[0.801007556675063, 0.7065491183879093]",1.0607128499412082,0.039026594535167665,35.0,0.0,0.26491059467645134,"[0.3305084745762708, 0.1993127147766319]",1.1985304518749222,0.0001,Y_net,0.4581921911214121,"[0.5492957746478874, 0.3670886075949367]",0.18657804459691252,"[0.23636363636363636, 0.13679245283018868]",valid
0.9919444444444445,"[0.9944444444444445, 0.9894444444444445]",0.036082944618862925,0.03863002964384463,36.0,0.0,0.9841750915430283,"[0.9885844748858442, 0.9797657082002124]",0.03618636720865551,0.0001,Y_net,0.9846973547137112,"[0.9885844748858448, 0.9808102345415778]",0.9836539395705819,"[0.9885844748858448, 0.9787234042553191]",train
0.7235516372795969,"[0.7544080604534005, 0.6926952141057935]",1.0606544552464783,0.03877439216310198,36.0,0.0,0.3096164149782703,"[0.3769968051118206, 0.24223602484472004]",1.0882473561514474,0.0001,Y_net,0.3765970515970516,"[0.39864864864864863, 0.35454545454545455]",0.2707690108633505,"[0.3575757575757576, 0.18396226415094338]",valid
0.995,"[0.9972222222222222, 0.9927777777777778]",0.03560364741492298,0.038011098408788864,37.0,0.0,0.9902271151410493,"[0.9942987457240586, 0.98615548455804]",0.03298029375340169,0.0001,Y_net,0.990186555021832,"[0.9931662870159453, 0.9872068230277186]",0.9902700864665306,"[0.9954337899543378, 0.9851063829787234]",train
0.7222921914357683,"[0.7468513853904282, 0.6977329974811083]",1.0625244544496688,0.038470066741875225,37.0,0.0,0.3015916791426991,"[0.4139941690962094, 0.18918918918918876]",1.1589244512267083,0.0001,Y_net,0.36610486891385763,"[0.398876404494382, 0.3333333333333333]",0.28118925100057174,"[0.4303030303030303, 0.1320754716981132]",valid
0.9941666666666666,"[0.9938888888888889, 0.9944444444444445]",0.03514224502726359,0.037415457646188525,38.0,0.0,0.9883837953091679,"[0.9874285714285709, 0.9893390191897649]",0.0323900629248884,0.0001,Y_net,0.9900056719278687,"[0.988558352402746, 0.9914529914529915]",0.9867677062081026,"[0.9863013698630136, 0.9872340425531915]",train
0.7455919395465995,"[0.7984886649874056, 0.6926952141057935]",1.064868249513892,0.038291170462586684,38.0,0.0,0.36019275089042485,"[0.37984496124030964, 0.34054054054054006]",1.1854255737549386,0.0001,Y_net,0.4628079488226487,"[0.5268817204301075, 0.3987341772151899]",0.29706975414522585,"[0.296969696969697, 0.2971698113207547]",valid
0.9944444444444445,"[0.995, 0.9938888888888889]",0.034635766409878796,0.036839282880498814,39.0,0.0,0.9889865182104762,"[0.9897377423033062, 0.9882352941176463]",0.029251567380075963,0.0001,Y_net,0.9910794327283415,"[0.9886104783599089, 0.9935483870967742]",0.9869231516564656,"[0.9908675799086758, 0.9829787234042553]",train
0.7581863979848866,"[0.801007556675063, 0.7153652392947103]",1.0727012103855458,0.038151461526626775,39.0,0.0,0.23731022349644842,"[0.23300970873786375, 0.2416107382550331]",1.4108894974748902,0.0001,Y_net,0.5019852524106636,"[0.5853658536585366, 0.4186046511627907]",0.15763293310463122,"[0.14545454545454545, 0.16981132075471697]",valid
0.9961111111111112,"[0.9955555555555555, 0.9966666666666667]",0.03422397846524991,0.03626787708370073,40.0,0.0,0.9922490765785412,"[0.9908675799086752, 0.9936305732484072]",0.031164105900421013,0.0001,Y_net,0.9911965018187447,"[0.9908675799086758, 0.9915254237288136]",0.9933061303798698,"[0.9908675799086758, 0.9957446808510638]",train
0.7619647355163728,"[0.801007556675063, 0.7229219143576826]",1.0799146617716957,0.03797373706844513,40.0,0.0,0.22043790578809191,"[0.3070175438596487, 0.13385826771653514]",1.3993174700921625,0.0001,Y_net,0.4801587301587302,"[0.5555555555555556, 0.40476190476190477]",0.14615494568324758,"[0.21212121212121213, 0.08018867924528301]",valid
