acc,acc_labels,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.7509722222222222,"[0.7683333333333333, 0.7355555555555555, 0.9244444444444444, 0.5755555555555556]",1.0,4.0,0.19801263081530357,"[0.009501187648456023, 0.07392996108949401, 0.0, 0.7086193745232643]",0.5254198599192831,0.0001,vgg16,0.33712093964257617,"[0.2857142857142857, 0.4634146341463415, 0.0, 0.5993548387096774]",0.22790113216968136,"[0.004830917874396135, 0.040169133192389, 0.0, 0.8666044776119403]",train
0.7484256926952142,"[0.7619647355163728, 0.7367758186397985, 0.9269521410579346, 0.5680100755667506]",1.0,4.0,0.18112449799196773,"[0.0, 0.0, 0.0, 0.7244979919678709]",0.5177311785519123,0.0001,vgg16,0.14200251889168766,"[0.0, 0.0, 0.0, 0.5680100755667506]",0.25,"[0.0, 0.0, 0.0, 1.0]",valid
0.7575,"[0.7672222222222222, 0.7344444444444445, 0.9266666666666666, 0.6016666666666667]",2.0,4.0,0.20149156332043178,"[0.03233256351039252, 0.06640624999999985, 0.0, 0.7072274397713347]",0.5075448892182775,0.0001,vgg16,0.3583054754365384,"[0.3684210526315789, 0.4358974358974359, 0.0, 0.6289034132171387]",0.2151712092096432,"[0.016908212560386472, 0.035940803382663845, 0.0, 0.8078358208955224]",train
0.7751889168765744,"[0.7619647355163728, 0.7367758186397985, 0.9269521410579346, 0.6750629722921915]",2.0,4.0,0.17670454545454528,"[0.0, 0.0, 0.0, 0.7068181818181811]",0.493731003254652,0.0001,vgg16,0.18123543123543123,"[0.0, 0.0, 0.0, 0.7249417249417249]",0.17239467849223947,"[0.0, 0.0, 0.0, 0.6895787139689579]",valid
0.7747222222222222,"[0.765, 0.7372222222222222, 0.9266666666666666, 0.67]",3.0,4.0,0.18894123398967394,"[0.013986013986013918, 0.008385744234800822, 0.0, 0.733393177737881]",0.49486178358395894,0.0001,vgg16,0.3516868512110726,"[0.19999999999999998, 0.4999999999999999, 0.0, 0.7067474048442907]",0.19340039307324028,"[0.007246376811594203, 0.004228329809725159, 0.0, 0.7621268656716418]",train
0.7824307304785895,"[0.7619647355163728, 0.7367758186397985, 0.9269521410579346, 0.7040302267002518]",3.0,4.0,0.1932367149758453,"[0.0, 0.0, 0.0, 0.7729468599033812]",0.48562728613615036,0.0001,vgg16,0.17123287671232876,"[0.0, 0.0, 0.0, 0.684931506849315]",0.22172949002217296,"[0.0, 0.0, 0.0, 0.8869179600886918]",valid
0.790138888888889,"[0.7688888888888888, 0.7361111111111112, 0.9266666666666666, 0.7288888888888889]",4.0,4.0,0.20706204456348518,"[0.0, 0.05189620758483023, 0.0, 0.7763519706691104]",0.4755795455641217,0.0001,vgg16,0.30683719433719436,"[0.0, 0.4642857142857143, 0.0, 0.763063063063063]",0.20439902101543025,"[0.0, 0.02748414376321353, 0.0, 0.7901119402985075]",train
0.7865239294710328,"[0.7619647355163728, 0.7355163727959698, 0.9269521410579346, 0.7216624685138538]",4.0,4.0,0.20261799410029482,"[0.0, 0.027777777777777717, 0.0, 0.7826941986234016]",0.48110995814204216,0.0001,vgg16,0.2829379101463907,"[0.0, 0.4285714285714285, 0.0, 0.7031802120141343]",0.22420935931847355,"[0.0, 0.014354066985645933, 0.0, 0.8824833702882483]",valid
0.7855555555555556,"[0.7661111111111111, 0.7377777777777778, 0.9266666666666666, 0.7116666666666667]",5.0,4.0,0.23205941608584912,"[0.0496613995485326, 0.11610486891385749, 0.0, 0.7624713958810064]",0.46345524978306557,0.0001,vgg16,0.4089836847737591,"[0.3793103448275862, 0.5081967213114754, 0.0, 0.7484276729559748]",0.21729034979147221,"[0.026570048309178744, 0.06553911205073996, 0.0, 0.7770522388059702]",train
0.785264483627204,"[0.7619647355163728, 0.7367758186397985, 0.9269521410579346, 0.7153652392947103]",5.0,4.0,0.1860859728506786,"[0.0, 0.0, 0.0, 0.7443438914027144]",0.47693611681461334,0.0001,vgg16,0.18995381062355657,"[0.0, 0.0, 0.0, 0.7598152424942263]",0.18237250554323725,"[0.0, 0.0, 0.0, 0.729490022172949]",valid
0.7959722222222223,"[0.7683333333333333, 0.735, 0.9266666666666666, 0.7538888888888889]",6.0,4.0,0.2353844747763631,"[0.02341920374707254, 0.11829944547134913, 0.0, 0.7998192498870307]",0.44623289157946905,0.0001,vgg16,0.40770975686168753,"[0.3846153846153846, 0.47058823529411764, 0.0, 0.775635407537248]",0.22632256828353256,"[0.012077294685990338, 0.06765327695560254, 0.0, 0.8255597014925373]",train
0.7899874055415617,"[0.7632241813602015, 0.72544080604534, 0.9269521410579346, 0.7443324937027708]",6.0,4.0,0.26464920676182346,"[0.0208333333333333, 0.2323943661971827, 0.0, 0.8053691275167779]",0.496273722499609,0.0001,vgg16,0.4540315315315315,"[0.6666666666666665, 0.44, 0.0, 0.7094594594594594]",0.27493515137931057,"[0.010582010582010581, 0.15789473684210525, 0.0, 0.9312638580931264]",valid
0.8018055555555554,"[0.7661111111111111, 0.7461111111111111, 0.9266666666666666, 0.7683333333333333]",7.0,4.0,0.30198499311604776,"[0.14604462474645005, 0.2520458265139113, 0.0, 0.8098495212038297]",0.42516068923804495,0.0001,vgg16,0.45145427080382505,"[0.45569620253164556, 0.5579710144927537, 0.0, 0.792149866190901]",0.2695263570921932,"[0.08695652173913043, 0.16279069767441862, 0.0, 0.8283582089552238]",train
0.7899874055415617,"[0.7632241813602015, 0.739294710327456, 0.9269521410579346, 0.7304785894206549]",7.0,4.0,0.22676451965007638,"[0.010526315789473672, 0.10389610389610374, 0.0, 0.7926356589147281]",0.5171035341918468,0.0001,vgg16,0.5623533093412608,"[0.9999999999999989, 0.5454545454545454, 0.0, 0.7039586919104991]",0.2423952218560691,"[0.005291005291005291, 0.05741626794258373, 0.0, 0.9068736141906873]",valid
0.8251388888888889,"[0.8072222222222222, 0.7527777777777778, 0.9266666666666666, 0.8138888888888889]",8.0,4.0,0.4002555629229033,"[0.43941841680129196, 0.3014128728414439, 0.014925373134328328, 0.8452655889145491]",0.38902000726925,0.0001,vgg16,0.646481489746279,"[0.6634146341463415, 0.5853658536585366, 0.4999999999999998, 0.8371454711802379]",0.3481456950052263,"[0.3285024154589372, 0.2029598308668076, 0.007575757575757576, 0.8535447761194029]",train
0.7858942065491183,"[0.7846347607052897, 0.7317380352644837, 0.9282115869017632, 0.698992443324937]",8.0,4.0,0.2753186276617101,"[0.29629629629629595, 0.09361702127659555, 0.03389830508474572, 0.6774628879892032]",0.5212149396538734,0.0001,vgg16,0.7388152077807247,"[0.6666666666666666, 0.4230769230769231, 0.9999999999999989, 0.8655172413793103]",0.20422254217238944,"[0.19047619047619047, 0.05263157894736842, 0.017241379310344827, 0.5565410199556541]",valid
0.8272222222222223,"[0.8033333333333333, 0.7627777777777778, 0.9288888888888889, 0.8138888888888889]",9.0,4.0,0.4394179608516436,"[0.42903225806451567, 0.3729809104258439, 0.11111111111111097, 0.8445475638051039]",0.3781687094933457,0.0001,vgg16,0.6907832996985802,"[0.6456310679611651, 0.6105769230769231, 0.6666666666666665, 0.840258541089566]",0.3748104097964691,"[0.321256038647343, 0.26849894291754756, 0.06060606060606061, 0.8488805970149254]",train
0.7915617128463476,"[0.7783375314861462, 0.7204030226700252, 0.9256926952141058, 0.7418136020151134]",9.0,4.0,0.29928074381937214,"[0.31782945736434065, 0.12598425196850363, 0.0, 0.7533092659446443]",0.4891334995627403,0.0001,vgg16,0.443360666158149,"[0.5942028985507246, 0.35555555555555557, 0.0, 0.8236842105263158]",0.2468748861560158,"[0.21693121693121692, 0.07655502392344497, 0.0, 0.6940133037694013]",valid
0.8605555555555555,"[0.855, 0.7883333333333333, 0.9361111111111111, 0.8627777777777778]",10.0,4.0,0.5766364654661469,"[0.6329113924050628, 0.5121638924455821, 0.2767295597484274, 0.884741017265515]",0.3188840369383494,0.0001,vgg16,0.7767238208414678,"[0.7575757575757576, 0.6493506493506493, 0.8148148148148148, 0.8851540616246498]",0.5043265666794258,"[0.5434782608695652, 0.42283298097251587, 0.16666666666666666, 0.8843283582089553]",train
0.7814861460957179,"[0.7481108312342569, 0.7380352644836272, 0.924433249370277, 0.7153652392947103]",10.0,4.0,0.3554371265080615,"[0.44751381215469566, 0.1999999999999997, 0.06249999999999983, 0.7117346938775505]",0.49295711889863014,0.0001,vgg16,0.537295796306337,"[0.4682080924855491, 0.5098039215686274, 0.33333333333333326, 0.8378378378378378]",0.30152034455739474,"[0.42857142857142855, 0.12440191387559808, 0.034482758620689655, 0.6186252771618626]",valid
0.8826388888888889,"[0.8788888888888889, 0.8166666666666667, 0.9411111111111111, 0.8938888888888888]",11.0,4.0,0.656604659527337,"[0.7077747989276134, 0.596577017114914, 0.4111111111111106, 0.9109557109557104]",0.264658163032598,0.0001,vgg16,0.7959479134781355,"[0.7951807228915663, 0.7072463768115942, 0.7708333333333334, 0.9105312208760484]",0.5863052558811787,"[0.6376811594202898, 0.5158562367864693, 0.2803030303030303, 0.9113805970149254]",train
0.7814861460957179,"[0.7682619647355163, 0.690176322418136, 0.9193954659949622, 0.7481108312342569]",11.0,4.0,0.38994435198668564,"[0.4772727272727268, 0.23602484472049645, 0.08571428571428542, 0.7607655502392339]",0.5334582440555096,0.0001,vgg16,0.48189865878190435,"[0.5153374233128835, 0.336283185840708, 0.24999999999999997, 0.825974025974026]",0.3457716356160427,"[0.4444444444444444, 0.18181818181818182, 0.05172413793103448, 0.70509977827051]",valid
