mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,prec,recall
True,True,10,False,0.0001,0,False,[56],0.1,train,0,0.6442894507410637,0.7203851557413562,1.4052175283432007,0.6560257130375086,0.7987462006079027
True,True,10,False,0.0001,0,False,[56],0.1,valid,0,0.665,0.7157001414427157,0.48552751541137695,0.7106741573033708,0.7207977207977208
True,True,10,False,0.0001,0,False,[56],0.1,train,1,0.6504141238012205,0.7200041897247001,1.2402982711791992,0.6660207344249588,0.7835106382978724
True,True,10,False,0.0001,0,False,[56],0.1,valid,1,0.6716666666666666,0.7072808320950966,0.5899139642715454,0.7391304347826086,0.6780626780626781
True,True,10,False,0.0001,0,False,[56],0.1,train,2,0.6531822144725371,0.7126553019358567,1.6031737327575684,0.679102422907489,0.7496960486322188
True,True,10,False,0.0001,0,False,[56],0.1,valid,2,0.6766666666666666,0.7095808383233534,0.5023253560066223,0.7476340694006309,0.6752136752136753
True,True,10,False,0.0001,0,False,[56],0.1,train,3,0.6515475152571927,0.7064181434211735,1.3660330772399902,0.6836324862271193,0.730775075987842
True,True,10,False,0.0001,0,False,[56],0.1,valid,3,0.6733333333333333,0.7091988130563797,0.6326253414154053,0.739938080495356,0.6809116809116809
True,True,10,False,0.0001,0,False,[56],0.1,train,4,0.6531168265039233,0.703017410289425,1.186449408531189,0.6907844072023176,0.7156914893617021
True,True,10,False,0.0001,0,False,[56],0.1,valid,4,0.6716666666666666,0.7081481481481481,0.795161247253418,0.7376543209876543,0.6809116809116809
True,True,10,False,0.0001,0,False,[56],0.1,train,5,0.6554489973844813,0.7059961315280464,1.3736910820007324,0.6914893617021277,0.7211246200607903
True,True,10,False,0.0001,0,False,[56],0.1,valid,5,0.6616666666666666,0.6983655274888559,0.46861496567726135,0.7298136645962733,0.6695156695156695
True,True,10,False,0.0001,0,False,[56],0.1,train,6,0.6537489102005231,0.7006256595808834,1.7208425998687744,0.6950717918037691,0.7062689969604863
