acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.7327777777777778,"[0.6794444444444444, 0.6227777777777778, 0.8822222222222222, 0.6466666666666666, 0.8327777777777777]",0.0,[56],1.0,0.0,0.2830529671606547,"[0.2593068035943512, 0.3270564915758172, 0.01851851851851807, 0.7365368682684336, 0.07384615384615349]",0.5490927464432187,0.0001,resnet50,0.267304565817372,"[0.2961876832844575, 0.30612244897959184, 0.0273972602739726, 0.6590066716085989, 0.04780876494023904]",[0.0],0.318509479455781,"[0.23059360730593606, 0.35106382978723405, 0.013986013986013986, 0.8347417840375587, 0.16216216216216217]",train
0.805037783375315,"[0.792191435768262, 0.7329974811083123, 0.9408060453400504, 0.5919395465994962, 0.9672544080604534]",0.0,[56],1.0,0.0,0.13480885311871216,"[0.0, 0.0, 0.0, 0.6740442655935608, 0.0]",0.46733391284942627,0.0001,resnet50,0.125,"[0.0, 0.0, 0.0, 0.625, 0.0]",[0.0],0.1462882096069869,"[0.0, 0.0, 0.0, 0.7314410480349345, 0.0]",valid
0.8345555555555556,"[0.7633333333333333, 0.765, 0.9205555555555556, 0.765, 0.9588888888888889]",0.0,[56],2.0,0.0,0.22883747791465342,"[0.1234567901234566, 0.2152133580705007, 0.0, 0.8055172413793098, 0.0]",0.3795894185702006,0.0001,resnet50,0.4509537798668234,"[0.625, 0.8405797101449275, 0.0, 0.7891891891891892, 0.0]",[0.0],0.2028865234543372,"[0.0684931506849315, 0.12340425531914893, 0.0, 0.8225352112676056, 0.0]",train
0.8085642317380353,"[0.792191435768262, 0.7141057934508817, 0.9408060453400504, 0.628463476070529, 0.9672544080604534]",0.0,[56],2.0,0.0,0.17087543214006895,"[0.0, 0.2557377049180323, 0.0, 0.5986394557823125, 0.0]",0.43520820140838623,0.0001,resnet50,0.24271573308489577,"[0.0, 0.41935483870967744, 0.0, 0.7942238267148014, 0.0]",[0.0],0.13286232182582186,"[0.0, 0.18396226415094338, 0.0, 0.48034934497816595, 0.0]",valid
0.8835555555555554,"[0.8294444444444444, 0.8316666666666667, 0.9222222222222223, 0.8738888888888889, 0.9605555555555556]",0.0,[56],3.0,0.0,0.4272956958689559,"[0.5424739195230993, 0.5809128630705388, 0.04109589041095886, 0.8940737284181048, 0.07792207792207785]",0.28751522716548705,0.0001,resnet50,0.8999676302691256,"[0.7811158798283262, 0.8300395256916996, 0.9999999999999997, 0.8886827458256029, 0.9999999999999997]",[0.0],0.36467674054900706,"[0.4155251141552511, 0.44680851063829785, 0.02097902097902098, 0.8995305164319248, 0.04054054054054054]",train
0.8080604534005037,"[0.792191435768262, 0.7090680100755667, 0.9408060453400504, 0.6309823677581864, 0.9672544080604534]",0.0,[56],3.0,0.0,0.20442296294225842,"[0.1176470588235292, 0.29357798165137566, 0.0, 0.6108897742363872, 0.0]",0.4479443430900574,0.0001,resnet50,0.3394104642593957,"[0.5, 0.41739130434782606, 0.0, 0.7796610169491526, 0.0]",[0.0],0.15905303342396526,"[0.06666666666666667, 0.22641509433962265, 0.0, 0.5021834061135371, 0.0]",valid
0.9393333333333332,"[0.9194444444444444, 0.9166666666666666, 0.9388888888888889, 0.955, 0.9666666666666667]",0.0,[56],4.0,0.0,0.6584924718230212,"[0.8189762796504364, 0.8179611650485432, 0.37499999999999967, 0.9623430962343091, 0.3181818181818179]",0.18220026542743048,0.0001,resnet50,0.9617194684761448,"[0.9035812672176309, 0.9519774011299436, 1.0, 0.9530386740331491, 0.9999999999999999]",[0.0],0.5715338259916484,"[0.7488584474885844, 0.7170212765957447, 0.23076923076923078, 0.971830985915493, 0.1891891891891892]",train
0.802015113350126,"[0.7292191435768262, 0.6914357682619647, 0.9382871536523929, 0.6838790931989924, 0.9672544080604534]",0.0,[56],4.0,0.0,0.30211467341308695,"[0.3302180685358251, 0.2815249266862166, 0.039215686274509665, 0.7262813522355501, 0.1333333333333331]",0.4802624583244324,0.0001,resnet50,0.437465361815567,"[0.33974358974358976, 0.37209302325581395, 0.24999999999999994, 0.7254901960784313, 0.4999999999999999]",[0.0],0.2745802248054724,"[0.3212121212121212, 0.22641509433962265, 0.02127659574468085, 0.7270742358078602, 0.07692307692307693]",valid
0.9737777777777777,"[0.9722222222222222, 0.9594444444444444, 0.9783333333333334, 0.9822222222222222, 0.9766666666666667]",0.0,[56],5.0,0.0,0.8604707430782476,"[0.9413145539906098, 0.9191583610188255, 0.845849802371541, 0.9849198868991511, 0.6111111111111106]",0.10874428144759601,0.0001,resnet50,0.9717982435027336,"[0.9685990338164251, 0.9584295612009238, 0.9727272727272728, 0.988647114474929, 0.9705882352941176]",[0.0],0.7947844378068392,"[0.9155251141552512, 0.8829787234042553, 0.7482517482517482, 0.9812206572769953, 0.44594594594594594]",train
0.8065491183879093,"[0.7317380352644837, 0.6939546599496221, 0.9345088161209067, 0.7115869017632241, 0.9609571788413098]",0.0,[56],5.0,0.0,0.3014013701161644,"[0.3280757097791793, 0.22857142857142812, 0.07142857142857116, 0.7646454265159296, 0.11428571428571392]",0.49892327189445496,0.0001,resnet50,0.37167887355930274,"[0.34210526315789475, 0.34951456310679613, 0.22222222222222218, 0.7223300970873786, 0.22222222222222218]",[0.0],0.2833332357108957,"[0.3151515151515151, 0.16981132075471697, 0.0425531914893617, 0.8122270742358079, 0.07692307692307693]",valid
0.9856666666666667,"[0.9822222222222222, 0.9811111111111112, 0.9905555555555555, 0.9866666666666667, 0.9877777777777778]",0.0,[56],6.0,0.0,0.9356523961339949,"[0.9629629629629625, 0.9634408602150533, 0.9377289377289373, 0.9887323943661966, 0.8253968253968249]",0.06806976989739472,0.0001,resnet50,0.9847573288112172,"[0.9765258215962441, 0.9739130434782609, 0.9846153846153847, 0.9887323943661972, 1.0]",[0.0],0.8979006342066429,"[0.9497716894977168, 0.9531914893617022, 0.8951048951048951, 0.9887323943661972, 0.7027027027027027]",train
0.8037783375314861,"[0.7556675062972292, 0.6750629722921915, 0.9307304785894207, 0.6939546599496221, 0.9634760705289672]",0.0,[56],6.0,0.0,0.30241267150791973,"[0.34013605442176825, 0.27118644067796566, 0.09836065573770456, 0.7378640776699024, 0.0645161290322578]",0.516269862651825,0.0001,resnet50,0.3738243739889295,"[0.3875968992248062, 0.3380281690140845, 0.21428571428571425, 0.7292110874200426, 0.19999999999999996]",[0.0],0.2756923227790402,"[0.30303030303030304, 0.22641509433962265, 0.06382978723404255, 0.7467248908296943, 0.038461538461538464]",valid
0.9932222222222222,"[0.9872222222222222, 0.9916666666666667, 0.9972222222222222, 0.9938888888888889, 0.9961111111111111]",0.0,[56],7.0,0.0,0.9769882956792018,"[0.9736540664375711, 0.9838882921589683, 0.9822064056939496, 0.9948381041764424, 0.9503546099290775]",0.04558652246163951,0.0001,resnet50,0.9929750768476688,"[0.9770114942528736, 0.9934924078091106, 1.0, 0.9943714821763602, 1.0]",[0.0],0.9621066509138398,"[0.9703196347031964, 0.9744680851063829, 0.965034965034965, 0.9953051643192489, 0.9054054054054054]",train
0.8130982367758186,"[0.7556675062972292, 0.7065491183879093, 0.9370277078085643, 0.7040302267002518, 0.9622166246851386]",0.0,[56],7.0,0.0,0.25512605342465366,"[0.3263888888888884, 0.18245614035087682, 0.03846153846153829, 0.7283236994219648, 0.0]",0.5311920642852783,0.0001,resnet50,0.34244679573112585,"[0.3821138211382114, 0.3561643835616438, 0.19999999999999996, 0.773955773955774, 0.0]",[0.0],0.22330790315826402,"[0.28484848484848485, 0.12264150943396226, 0.02127659574468085, 0.6877729257641921, 0.0]",valid
0.9952222222222222,"[0.9922222222222222, 0.9916666666666667, 0.9966666666666667, 0.9977777777777778, 0.9977777777777778]",0.0,[56],8.0,0.0,0.9833892210509015,"[0.9839080459770109, 0.9838187702265366, 0.9788732394366192, 0.9981238273921195, 0.9722222222222217]",0.03308951130343808,0.0001,resnet50,0.9943113076803716,"[0.9907407407407407, 0.9978118161925602, 0.9858156028368794, 0.9971883786316776, 1.0]",[0.0],0.9728833333133806,"[0.9771689497716894, 0.9702127659574468, 0.972027972027972, 0.9990610328638497, 0.9459459459459459]",train
0.8015113350125944,"[0.7304785894206549, 0.6952141057934509, 0.9345088161209067, 0.6863979848866498, 0.9609571788413098]",0.0,[56],8.0,0.0,0.30310981252067254,"[0.3141025641025636, 0.22929936305732437, 0.1612903225806448, 0.7502507522567697, 0.06060606060606028]",0.5683125257492065,0.0001,resnet50,0.37126850740296113,"[0.3333333333333333, 0.35294117647058826, 0.3333333333333333, 0.6938775510204082, 0.14285714285714285]",[0.0],0.2856438842744478,"[0.296969696969697, 0.16981132075471697, 0.10638297872340426, 0.8165938864628821, 0.038461538461538464]",valid
0.9969999999999999,"[0.9916666666666667, 0.9983333333333333, 0.9977777777777778, 0.9983333333333333, 0.9988888888888889]",0.0,[56],9.0,0.0,0.9900582775751872,"[0.982778415614236, 0.9968051118210857, 0.9858156028368787, 0.9985908877407228, 0.9863013698630132]",0.025822510218454733,0.0001,resnet50,0.9970761220206077,"[0.9884526558891455, 0.997867803837953, 1.0, 0.9990601503759399, 1.0]",[0.0],0.9832073282702796,"[0.9771689497716894, 0.9957446808510638, 0.972027972027972, 0.9981220657276996, 0.972972972972973]",train
0.8060453400503779,"[0.7770780856423174, 0.6914357682619647, 0.9080604534005038, 0.6914357682619647, 0.9622166246851386]",0.0,[56],9.0,0.0,0.3203464759100057,"[0.3166023166023161, 0.2319749216300936, 0.17977528089887587, 0.7557328015952139, 0.11764705882352905]",0.5812321305274963,0.0001,resnet50,0.3835707279604419,"[0.43617021276595747, 0.34579439252336447, 0.19047619047619047, 0.6954128440366972, 0.24999999999999994]",[0.0],0.2995319820565464,"[0.24848484848484848, 0.17452830188679244, 0.1702127659574468, 0.8275109170305677, 0.07692307692307693]",valid
0.9983333333333334,"[0.9966666666666667, 0.9977777777777778, 0.9994444444444445, 0.9977777777777778, 1.0]",0.0,[56],10.0,0.0,0.9966993012234671,"[0.993135011441647, 0.9957446808510633, 0.996491228070175, 0.9981255857544512, 0.9999999999999996]",0.019707878430684406,0.0001,resnet50,0.9974831420215186,"[0.9954128440366973, 0.9957446808510638, 1.0, 0.9962581852198317, 1.0]",[0.0],0.9959238507533466,"[0.9908675799086758, 0.9957446808510638, 0.993006993006993, 1.0, 1.0]",train
0.811586901763224,"[0.743073047858942, 0.7015113350125944, 0.9332493702770781, 0.7204030226700252, 0.9596977329974811]",0.0,[56],10.0,0.0,0.3185774360109626,"[0.3544303797468349, 0.2570532915360498, 0.07017543859649093, 0.7533333333333327, 0.15789473684210484]",0.5653272867202759,0.0001,resnet50,0.3942013646075262,"[0.3708609271523179, 0.38317757009345793, 0.19999999999999996, 0.7669683257918553, 0.24999999999999997]",[0.0],0.2861805290344187,"[0.3393939393939394, 0.19339622641509435, 0.0425531914893617, 0.740174672489083, 0.11538461538461539]",valid
0.9987777777777778,"[0.9983333333333333, 0.9994444444444445, 0.9977777777777778, 0.9988888888888889, 0.9994444444444445]",0.0,[56],11.0,0.0,0.9947360541156565,"[0.996571428571428, 0.9989350372736949, 0.9859154929577459, 0.9990610328638492, 0.9931972789115642]",0.017456990925388202,0.0001,resnet50,0.9979361009525677,"[0.9977116704805492, 1.0, 0.9929078014184397, 0.9990610328638497, 1.0]",[0.0],0.991574925750237,"[0.9954337899543378, 0.997872340425532, 0.9790209790209791, 0.9990610328638497, 0.9864864864864865]",train
0.8062972292191436,"[0.7544080604534005, 0.6788413098236776, 0.9345088161209067, 0.7052896725440806, 0.9584382871536524]",0.0,[56],11.0,0.0,0.32587517524635734,"[0.2960288808664255, 0.36408977556109673, 0.07142857142857116, 0.7439824945295399, 0.15384615384615338]",0.5595420002937317,0.0001,resnet50,0.39018406057879745,"[0.36607142857142855, 0.3862433862433862, 0.22222222222222218, 0.7456140350877193, 0.23076923076923073]",[0.0],0.298624071320591,"[0.24848484848484848, 0.3443396226415094, 0.0425531914893617, 0.74235807860262, 0.11538461538461539]",valid
0.9975555555555555,"[0.995, 0.9966666666666667, 0.9983333333333333, 1.0, 0.9977777777777778]",0.0,[56],12.0,0.0,0.9889878425473168,"[0.9897142857142851, 0.9936034115138587, 0.9893992932862185, 0.9999999999999996, 0.9722222222222217]",0.016253217951291137,0.0001,resnet50,0.9973146355297384,"[0.9908466819221968, 0.9957264957264957, 1.0, 1.0, 1.0]",[0.0],0.9810081523109794,"[0.9885844748858448, 0.9914893617021276, 0.9790209790209791, 1.0, 0.9459459459459459]",train
0.8156171284634762,"[0.756926952141058, 0.7115869017632241, 0.9345088161209067, 0.7141057934508817, 0.9609571788413098]",0.0,[56],12.0,0.0,0.29314342188916637,"[0.2981818181818177, 0.23920265780730854, 0.10344827586206864, 0.7642782969885767, 0.06060606060606028]",0.5837696194648743,0.0001,resnet50,0.38430378832425777,"[0.37272727272727274, 0.4044943820224719, 0.2727272727272727, 0.7287128712871287, 0.14285714285714285]",[0.0],0.2648161889433612,"[0.24848484848484848, 0.16981132075471697, 0.06382978723404255, 0.8034934497816594, 0.038461538461538464]",valid
0.9988888888888889,"[0.9988888888888889, 0.9972222222222222, 0.9988888888888889, 1.0, 0.9994444444444445]",0.0,[56],13.0,0.0,0.9957182257535162,"[0.9977116704805487, 0.9946751863684766, 0.9930069930069925, 0.9999999999999996, 0.9931972789115642]",0.01394533681579762,0.0001,resnet50,0.9977485201365799,"[1.0, 0.9957356076759062, 0.993006993006993, 1.0, 1.0]",[0.0],0.9937088581448826,"[0.9954337899543378, 0.9936170212765958, 0.993006993006993, 1.0, 0.9864864864864865]",train
