acc,acc_labels,aux,aux_batch,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.5405263157894737,"[0.5121052631578947, 0.5689473684210526]",0.0,4.0,0.8460432134176555,0.0,[56],0.0,0.0,0.5222228756248157,"[0.3494736842105259, 0.6949720670391056]",0.0,0.8460432134176555,0.0001,0.0,0.4245535714285714,"[0.2540816326530612, 0.5950255102040817]",[0.1],0.6974118073089033,"[0.5595505617977528, 0.8352730528200537]",0.0,train
0.5742074927953891,"[0.5677233429394812, 0.5806916426512968]",0.0,4.0,0.8426795686994281,0.0,[56],0.0,0.0,0.5116288202747277,"[0.29245283018867874, 0.7308048103607765]",0.0,0.8426795686994281,0.0001,0.0,0.40913394597605124,"[0.23308270676691728, 0.5851851851851851]",[0.1],0.682655733616013,"[0.3924050632911392, 0.9729064039408867]",0.0,valid
0.5823684210526316,"[0.5810526315789474, 0.5836842105263158]",0.0,4.0,0.8448572660747328,0.0,[56],1.0,0.0,0.51555802970002,"[0.2968197879858652, 0.7342962714141748]",0.0,0.8448572660747328,0.0001,0.0,0.4160879466591539,"[0.2445414847161572, 0.5876344086021505]",[0.1],0.6780209831712151,"[0.3775280898876405, 0.9785138764547896]",0.0,train
0.5878962536023056,"[0.590778097982709, 0.5850144092219021]",0.0,4.0,0.8368775759424482,0.0,[56],1.0,0.0,0.5322530112093569,"[0.3301886792452825, 0.7343173431734312]",0.0,0.8368775759424482,0.0001,0.0,0.4250892718521968,"[0.2631578947368421, 0.5870206489675516]",[0.1],0.7116667705930037,"[0.4430379746835443, 0.9802955665024631]",0.0,valid
0.5852631578947368,"[0.5810526315789474, 0.5894736842105263]",0.0,4.0,0.8447919268357126,0.0,[56],2.0,0.0,0.5185113708478167,"[0.2992957746478868, 0.7377269670477467]",0.0,0.8447919268357126,0.0001,0.0,0.41837900477483014,"[0.2460202604920405, 0.5907377490576198]",[0.1],0.6820586844778852,"[0.38202247191011235, 0.982094897045658]",0.0,train
0.5972622478386167,"[0.600864553314121, 0.5936599423631124]",0.0,4.0,0.838819580418723,0.0,[56],2.0,0.0,0.517268464298984,"[0.29516539440203515, 0.7393715341959329]",0.0,0.838819580418723,0.0001,0.0,0.41926224348482943,"[0.24680851063829787, 0.591715976331361]",[0.1],0.676155141235892,"[0.3670886075949367, 0.9852216748768473]",0.0,valid
0.5968421052631578,"[0.6047368421052631, 0.5889473684210527]",0.0,4.0,0.8425582521840146,0.0,[56],3.0,0.0,0.5331720248421079,"[0.3288650580875777, 0.7374789915966381]",0.0,0.8425582521840146,0.0001,0.0,0.4317084194421109,"[0.27299703264094954, 0.5904198062432723]",[0.1],0.6977890215565369,"[0.4134831460674157, 0.982094897045658]",0.0,train
0.5878962536023055,"[0.5893371757925072, 0.5864553314121037]",0.0,4.0,0.8411845309393746,0.0,[56],3.0,0.0,0.5143872657004385,"[0.2928039702233246, 0.7359705611775524]",0.0,0.8411845309393746,0.0001,0.0,0.41409391950612845,"[0.24081632653061225, 0.5873715124816447]",[0.1],0.6793196981979173,"[0.37341772151898733, 0.9852216748768473]",0.0,valid
0.5763157894736842,"[0.5636842105263158, 0.5889473684210527]",0.0,4.0,0.8458232189479628,0.0,[56],4.0,0.0,0.5099532199968876,"[0.2822510822510818, 0.7376553577426934]",0.0,0.8458232189479628,0.0001,0.0,0.40995002271694686,"[0.2295774647887324, 0.5903225806451613]",[0.1],0.6746411435124179,"[0.36629213483146067, 0.9829901521933752]",0.0,train
0.5814121037463977,"[0.5778097982708934, 0.5850144092219021]",0.0,4.0,0.8429014171872821,0.0,[56],4.0,0.0,0.4983856826753129,"[0.2619647355163723, 0.7348066298342536]",0.0,0.8429014171872821,0.0001,0.0,0.4021689638198376,"[0.2175732217573222, 0.586764705882353]",[0.1],0.6559362723701441,"[0.3291139240506329, 0.9827586206896551]",0.0,valid
0.5905263157894737,"[0.5915789473684211, 0.5894736842105263]",0.0,4.0,0.8421287599362826,0.0,[56],5.0,0.0,0.5316483195608369,"[0.32521739130434735, 0.7380792478173265]",0.0,0.8421287599362826,0.0001,0.0,0.4278954729593256,"[0.2652482269503546, 0.5905427189682966]",[0.1],0.7020550632211079,"[0.4202247191011236, 0.9838854073410922]",0.0,train
0.5972622478386167,"[0.600864553314121, 0.5936599423631124]",0.0,4.0,0.8350418295179095,0.0,[56],5.0,0.0,0.5296313589671519,"[0.31941031941031894, 0.7398523985239848]",0.0,0.8350418295179095,0.0001,0.0,0.42624480221772043,"[0.26104417670682734, 0.5914454277286135]",[0.1],0.6995385670636652,"[0.41139240506329117, 0.9876847290640394]",0.0,valid
0.5926315789473684,"[0.5978947368421053, 0.5873684210526315]",0.0,4.0,0.8447514992011221,0.0,[56],6.0,0.0,0.5258970817575495,"[0.31541218637992785, 0.736381977135171]",0.0,0.8447514992011221,0.0001,0.0,0.4259779125506502,"[0.26229508196721313, 0.5896607431340872]",[0.1],0.687905002363876,"[0.3955056179775281, 0.9803043867502238]",0.0,train
0.5914985590778099,"[0.5979827089337176, 0.5850144092219021]",0.0,4.0,0.8407524653843471,0.0,[56],6.0,0.0,0.5248952160716862,"[0.314496314496314, 0.7352941176470584]",0.0,0.8407524653843471,0.0001,0.0,0.421769188189709,"[0.2570281124497992, 0.5865102639296188]",[0.1],0.6951424830080439,"[0.4050632911392405, 0.9852216748768473]",0.0,valid
0.5847368421052632,"[0.5857894736842105, 0.5836842105263158]",0.0,4.0,0.8468678028959977,0.0,[56],7.0,0.0,0.5187878708644558,"[0.30292294065544684, 0.7346528010734648]",0.0,0.8468678028959977,0.0001,0.0,0.4187231759656652,"[0.25, 0.5874463519313304]",[0.1],0.6822870248357861,"[0.3842696629213483, 0.9803043867502238]",0.0,train
0.5893371757925072,"[0.5878962536023055, 0.590778097982709]",0.0,4.0,0.8395310299737113,0.0,[56],7.0,0.0,0.531497401736825,"[0.3254716981132071, 0.7375231053604431]",0.0,0.8395310299737113,0.0001,0.0,0.424817591315567,"[0.2593984962406015, 0.5902366863905325]",[0.1],0.7097337407245744,"[0.43670886075949367, 0.9827586206896551]",0.0,valid
0.5965789473684211,"[0.6047368421052631, 0.588421052631579]",0.0,4.0,0.8419196291973716,0.0,[56],8.0,0.0,0.5366085180114653,"[0.3359858532272321, 0.7372311827956983]",0.0,0.8419196291973716,0.0001,0.0,0.4335350677579877,"[0.27696793002915454, 0.5901022054868209]",[0.1],0.7045305945902447,"[0.42696629213483145, 0.982094897045658]",0.0,train
0.5864553314121037,"[0.5922190201729106, 0.5806916426512968]",0.0,4.0,0.8370480963162014,0.0,[56],8.0,0.0,0.5375923530103601,"[0.34338747099767936, 0.7317972350230408]",0.0,0.8370480963162014,0.0001,0.0,0.42787281447075265,"[0.27106227106227104, 0.5846833578792342]",[0.1],0.7230934713475089,"[0.46835443037974683, 0.9778325123152709]",0.0,valid
0.6010526315789473,"[0.6142105263157894, 0.5878947368421052]",0.0,4.0,0.8408464036489788,0.0,[56],9.0,0.0,0.5418682167452481,"[0.3472840605520921, 0.736452372938404]",0.0,0.8408464036489788,0.0001,0.0,0.43884306593731803,"[0.28761061946902655, 0.5900755124056095]",[0.1],0.708805689396759,"[0.43820224719101125, 0.9794091316025068]",0.0,train
0.5893371757925072,"[0.5965417867435159, 0.5821325648414986]",0.0,4.0,0.8460276297160557,0.0,[56],9.0,0.0,0.5088460522841294,"[0.28571428571428525, 0.7319778188539736]",0.0,0.8460276297160557,0.0001,0.0,0.41255752794214334,"[0.23931623931623933, 0.5857988165680473]",[0.1],0.6648999189374571,"[0.35443037974683544, 0.9753694581280788]",0.0,valid
0.5971052631578948,"[0.6031578947368421, 0.5910526315789474]",0.0,4.0,0.8482616700624165,0.0,[56],10.0,0.0,0.5222662766764159,"[0.30570902394106764, 0.7388235294117642]",0.0,0.8482616700624165,0.0001,0.0,0.4252332956612129,"[0.2589703588143526, 0.5914962325080731]",[0.1],0.6784595576031304,"[0.37303370786516854, 0.9838854073410922]",0.0,train
