acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.8036999999999999,"[0.76, 0.7345, 0.9035, 0.6625, 0.958]",0.4389002200961113,0.0,0.0,0.0,0.1862763410477045,"[0.11764705882352919, 0.053475935828876886, 0.03015075376884388, 0.7301079568172725, 0.0]",0.4389002200961113,0.0001,0.3353911764802854,"[0.48484848484848486, 0.42857142857142855, 0.06818181818181818, 0.6953541507996953, 0.0]",0.17666721483778325,"[0.06694560669456066, 0.028517110266159697, 0.01935483870967742, 0.7685185185185185, 0.0]",train,baseline
0.8104377104377104,"[0.7878787878787878, 0.6750841750841751, 0.9410774410774411, 0.6801346801346801, 0.968013468013468]",0.41813983271519345,0.0,0.0,0.0,0.2174164886403882,"[0.030769230769230695, 0.31802120141342705, 0.0, 0.7382920110192832, 0.0]",0.41813983271519345,0.0001,0.28795054070926557,"[0.3999999999999999, 0.3543307086614173, 0.0, 0.6854219948849105, 0.0]",0.22089230769230772,"[0.016, 0.28846153846153844, 0.0, 0.8, 0.0]",valid,baseline
0.8193999999999999,"[0.772, 0.7305, 0.9225, 0.712, 0.96]",0.42171873185783626,0.0,1.0,0.0,0.23482621941585774,"[0.2597402597402594, 0.12357723577235745, 0.0, 0.7664233576642329, 0.024390243902438994]",0.40453724361956117,0.0001,0.5492226113561353,"[0.5797101449275363, 0.42696629213483145, 0.0, 0.7394366197183099, 0.9999999999999989]",0.2094815174421795,"[0.16736401673640167, 0.07224334600760456, 0.0, 0.7954545454545454, 0.012345679012345678]",train,baseline
0.8353535353535353,"[0.8063973063973064, 0.7239057239057239, 0.9410774410774411, 0.7373737373737373, 0.968013468013468]",0.3970872084299723,0.0,1.0,0.0,0.3194954415596059,"[0.21768707482993174, 0.30508474576271144, 0.0, 0.7784090909090904, 0.29629629629629584]",0.3760345841447512,0.0001,0.48396403054939635,"[0.7272727272727273, 0.45, 0.0, 0.7425474254742548, 0.4999999999999999]",0.27744119886397967,"[0.128, 0.23076923076923078, 0.0, 0.817910447761194, 0.21052631578947367]",valid,baseline
0.8238,"[0.7795, 0.7345, 0.9225, 0.723, 0.9595]",0.4117253462970257,0.0,2.0,0.0,0.27854605873466237,"[0.3287671232876709, 0.1421647819063002, 0.0, 0.7744299674267094, 0.14736842105263132]",0.39173857517540456,0.0001,0.46529404697543103,"[0.6033519553072626, 0.4731182795698925, 0.0, 0.75, 0.49999999999999994]",0.23930328325993616,"[0.22594142259414227, 0.08365019011406843, 0.0, 0.8005050505050505, 0.08641975308641975]",train,baseline
0.8326599326599327,"[0.8164983164983165, 0.7121212121212122, 0.9242424242424242, 0.7491582491582491, 0.9612794612794613]",0.3915220457646582,0.0,2.0,0.0,0.3044895013880075,"[0.41081081081081033, 0.11398963730569917, 0.11764705882352895, 0.7999999999999994, 0.07999999999999963]",0.3803917204340299,0.0001,0.4023253131179961,"[0.6333333333333333, 0.2972972972972973, 0.1875, 0.7268292682926829, 0.16666666666666663]",0.28048218479608894,"[0.304, 0.07051282051282051, 0.08571428571428572, 0.8895522388059701, 0.05263157894736842]",valid,baseline
0.8276,"[0.7895, 0.732, 0.92, 0.74, 0.9565]",0.4050254589878023,0.0,3.0,0.0,0.2719199417160723,"[0.37070254110612816, 0.11258278145695341, 0.02439024390243892, 0.7874080130825832, 0.06451612903225784]",0.384925797060132,0.0001,0.4645670225436163,"[0.6492146596858639, 0.4358974358974359, 0.22222222222222218, 0.7655007949125596, 0.24999999999999997]",0.23691986653218672,"[0.2594142259414226, 0.06463878326996197, 0.012903225806451613, 0.8106060606060606, 0.037037037037037035]",train,baseline
0.8427609427609427,"[0.8148148148148148, 0.7424242424242424, 0.9377104377104377, 0.7491582491582491, 0.9696969696969697]",0.3870547835404674,0.0,3.0,0.0,0.3482308512511702,"[0.38888888888888845, 0.19895287958115151, 0.0, 0.7961696306429542, 0.35714285714285665]",0.3736529968678951,0.0001,0.49392496392496393,"[0.6363636363636364, 0.5428571428571428, 0.0, 0.7348484848484849, 0.5555555555555555]",0.3067218965899249,"[0.28, 0.12179487179487179, 0.0, 0.8686567164179104, 0.2631578947368421]",valid,baseline
0.8288,"[0.786, 0.735, 0.9235, 0.74, 0.9595]",0.40048077166080476,0.0,4.0,0.0,0.3008949460748923,"[0.37058823529411733, 0.13114754098360631, 0.049689440993788754, 0.788101059494702, 0.16494845360824714]",0.3823020223528147,0.0001,0.6060885167731398,"[0.6237623762376238, 0.47619047619047616, 0.6666666666666665, 0.7638230647709321, 0.5]",0.25563778028419826,"[0.26359832635983266, 0.07604562737642585, 0.025806451612903226, 0.813973063973064, 0.09876543209876543]",train,baseline
0.837037037037037,"[0.8198653198653199, 0.7154882154882155, 0.9393939393939394, 0.7542087542087542, 0.9562289562289562]",0.3829207951327165,0.0,4.0,0.0,0.40109926340978586,"[0.37426900584795286, 0.22119815668202725, 0.14285714285714257, 0.7871720116618071, 0.4799999999999995]",0.3663848415017128,0.0001,0.5347987537719219,"[0.6956521739130435, 0.39344262295081966, 0.4285714285714285, 0.7692307692307693, 0.3870967741935484]",0.38662190723651835,"[0.256, 0.15384615384615385, 0.08571428571428572, 0.8059701492537313, 0.631578947368421]",valid,baseline
0.8333999999999999,"[0.793, 0.7445, 0.9205, 0.7485, 0.9605]",0.3952249114836256,0.0,5.0,0.0,0.33360327907158344,"[0.4217877094972063, 0.19527559055118082, 0.03636363636363625, 0.7967676767676762, 0.21782178217821752]",0.3689456105977297,0.0001,0.5638767774169825,"[0.634453781512605, 0.5688073394495413, 0.29999999999999993, 0.7661227661227661, 0.55]",0.2837787883670456,"[0.3158995815899582, 0.11787072243346007, 0.01935483870967742, 0.82996632996633, 0.13580246913580246]",train,baseline
0.8299663299663299,"[0.8131313131313131, 0.702020202020202, 0.9292929292929293, 0.7289562289562289, 0.9764309764309764]",0.38311990251143774,0.0,5.0,0.0,0.47732043885368336,"[0.506666666666666, 0.4587155963302747, 0.12499999999999958, 0.7628865979381437, 0.5333333333333328]",0.38411543940504395,0.0001,0.5439090852028429,"[0.57, 0.43859649122807015, 0.23076923076923073, 0.752906976744186, 0.7272727272727272]",0.4433340952841346,"[0.456, 0.4807692307692308, 0.08571428571428572, 0.7731343283582089, 0.42105263157894735]",valid,baseline
