acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.80375,"[0.731875, 0.73875, 0.9175, 0.671875, 0.95875]",0.4431302769109607,0.0,0.0,0.0,0.18725158414024615,"[0.17021276595744644, 0.03240740740740732, 0.0, 0.733637747336377, 0.0]",0.4431302769109607,0.0001,0.2828208102308498,"[0.3464566929133858, 0.3684210526315789, 0.0, 0.6992263056092843, 0.0]",0.18027623830203285,"[0.11282051282051282, 0.01694915254237288, 0.0, 0.7716115261472786, 0.0]",train,pretrain
0.8290000000000001,"[0.81, 0.6925, 0.935, 0.745, 0.9625]",0.40055944919586184,0.0,0.0,0.0,0.23035933764964317,"[0.296296296296296, 0.04651162790697653, 0.0, 0.8089887640449432, 0.0]",0.40055944919586184,0.0001,0.3501501766784452,"[0.8, 0.1875, 0.0, 0.7632508833922261, 0.0]",0.21378492466177126,"[0.18181818181818182, 0.02654867256637168, 0.0, 0.8605577689243028, 0.0]",valid,pretrain
0.818375,"[0.770625, 0.73625, 0.91875, 0.706875, 0.959375]",0.42363769938237966,0.0,1.0,0.0,0.25103884048695224,"[0.3036053130929787, 0.135245901639344, 0.0, 0.7583719732096852, 0.05797101449275354]",0.40414512185379864,0.0001,0.4847352003179496,"[0.583941605839416, 0.44, 0.0, 0.7330677290836654, 0.6666666666666665]",0.220163995089379,"[0.20512820512820512, 0.07990314769975787, 0.0, 0.7854855923159018, 0.030303030303030304]",train,pretrain
0.8030000000000002,"[0.795, 0.6925, 0.935, 0.705, 0.8875]",0.44626221396029,0.0,1.0,0.0,0.32930237091115255,"[0.49999999999999944, 0.11510791366906445, 0.0, 0.7456896551724133, 0.2857142857142853]",0.4919649787247181,0.0001,0.3693745129345574,"[0.5394736842105263, 0.3076923076923077, 0.0, 0.812206572769953, 0.1875]",0.36518971579490567,"[0.4659090909090909, 0.07079646017699115, 0.0, 0.6892430278884463, 0.6]",valid,pretrain
0.8220000000000001,"[0.768125, 0.74, 0.9175, 0.726875, 0.9575]",0.4143663996830583,0.0,2.0,0.0,0.2898472663747803,"[0.3386809269162206, 0.18431372549019576, 0.0, 0.7762416794674855, 0.1499999999999997]",0.3958238002844155,0.0001,0.44294521174543905,"[0.5555555555555556, 0.4845360824742268, 0.0, 0.7460629921259843, 0.4285714285714285]",0.2514530136999974,"[0.24358974358974358, 0.11380145278450363, 0.0, 0.8089647812166488, 0.09090909090909091]",train,pretrain
0.8385,"[0.81, 0.7125, 0.94, 0.7675, 0.9625]",0.427272483954827,0.0,2.0,0.0,0.311276578141805,"[0.3333333333333329, 0.24836601307189504, 0.14285714285714274, 0.8318264014466541, 0.0]",0.3892930239439011,0.0001,0.5934717269485481,"[0.7307692307692307, 0.475, 0.9999999999999996, 0.7615894039735099, 0.0]",0.2754616844214207,"[0.2159090909090909, 0.168141592920354, 0.07692307692307693, 0.9163346613545816, 0.0]",valid,pretrain
0.8292499999999998,"[0.786875, 0.73625, 0.919375, 0.744375, 0.959375]",0.40796401270199567,0.0,3.0,0.0,0.2904999917665464,"[0.38336347197106646, 0.13168724279835367, 0.015267175572519054, 0.7888487351574596, 0.1333333333333331]",0.3887568517588079,0.0001,0.5816436936810749,"[0.6503067484662577, 0.4383561643835616, 0.4999999999999998, 0.764, 0.5555555555555555]",0.24963088442040923,"[0.2717948717948718, 0.0774818401937046, 0.007751937984496124, 0.8153681963713981, 0.07575757575757576]",train,pretrain
0.8135,"[0.8075, 0.725, 0.93, 0.7025, 0.9025]",0.4301136819645762,0.0,3.0,0.0,0.3665133906079758,"[0.4460431654676254, 0.1269841269841268, 0.17647058823529377, 0.7440860215053758, 0.3389830508474572]",0.438637275993824,0.0001,0.526782338973103,"[0.6078431372549019, 0.6153846153846153, 0.37499999999999994, 0.8084112149532711, 0.22727272727272727]",0.3788726994778894,"[0.3522727272727273, 0.07079646017699115, 0.11538461538461539, 0.6892430278884463, 0.6666666666666666]",valid,pretrain
0.833375,"[0.8025, 0.744375, 0.920625, 0.739375, 0.96]",0.4015660830028355,0.0,4.0,0.0,0.34630377459616357,"[0.45704467353951844, 0.19329388560157762, 0.059259259259259164, 0.783825816485225, 0.23809523809523778]",0.3759743642061949,0.0001,0.639660785098757,"[0.6927083333333334, 0.5212765957446809, 0.6666666666666665, 0.7620967741935484, 0.5555555555555556]",0.2898045843547573,"[0.34102564102564104, 0.11864406779661017, 0.031007751937984496, 0.8068303094983992, 0.15151515151515152]",train,pretrain
0.817,"[0.8225, 0.69, 0.9275, 0.73, 0.915]",0.4248539261519909,0.0,4.0,0.0,0.40979992942098625,"[0.5170068027210879, 0.3404255319148931, 0.1212121212121209, 0.7786885245901634, 0.29166666666666624]",0.40381490290164945,0.0001,0.4740515449650828,"[0.6440677966101694, 0.4266666666666667, 0.2857142857142857, 0.8016877637130801, 0.21212121212121213]",0.40311317553393494,"[0.4318181818181818, 0.2831858407079646, 0.07692307692307693, 0.7569721115537849, 0.4666666666666666]",valid,pretrain
