acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,jaccard,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.74725,"[0.7665, 0.728]",0.022772812244948,0.5568573951721192,0.0,0.0,0.26781530030918,"[0.5140478668054105, 0.02158273381294954]",0.0,0.5796302062273025,0.0001,0.35569358178053834,"[0.5113871635610766, 0.2]",0.26407162289005204,"[0.5167364016736402, 0.011406844106463879]",train,ynet
0.7836700336700337,"[0.82996632996633, 0.7373737373737373]",0.02335275661510726,0.9581427862246831,0.0,0.0,0.22099447513812134,"[0.4419889502762427, 0.0]",0.0,0.9814955527583759,0.0001,0.35714285714285715,"[0.7142857142857143, 0.0]",0.16,"[0.32, 0.0]",valid,ynet
0.756,"[0.7755, 0.7365]",0.02325655842432752,0.5450652615725994,1.0,0.0,0.20135488393397133,"[0.39892904953145875, 0.0037807183364839203]",0.0,0.5570134317874909,0.0001,0.44361833952912016,"[0.5539033457249071, 0.33333333333333326]",0.1568083109279794,"[0.3117154811715481, 0.0019011406844106464]",train,ynet
0.7668350168350169,"[0.7962962962962963, 0.7373737373737373]",0.023718490602914245,0.7499521757165591,1.0,0.0,0.24255319148936144,"[0.4851063829787229, 0.0]",0.0,0.5658457880218823,0.0001,0.2590909090909091,"[0.5181818181818182, 0.0]",0.228,"[0.456, 0.0]",valid,ynet
0.7555000000000001,"[0.774, 0.737]",0.0233446518277439,0.5401797105371952,2.0,0.0,0.21025641025641004,"[0.4205128205128201, 0.0]",0.0,0.5539294470846653,0.0001,0.271523178807947,"[0.543046357615894, 0.0]",0.17154811715481172,"[0.34309623430962344, 0.0]",train,ynet
0.7676767676767677,"[0.797979797979798, 0.7373737373737373]",0.023206065186402863,0.6851365491747856,2.0,0.0,0.16292134831460653,"[0.32584269662921306, 0.0]",0.0,0.5776865129669507,0.0001,0.27358490566037735,"[0.5471698113207547, 0.0]",0.116,"[0.232, 0.0]",valid,ynet
0.7717499999999999,"[0.8065, 0.737]",0.023158814624184742,0.5347559527307749,3.0,0.0,0.2528735632183906,"[0.5057471264367812, 0.0]",0.0,0.5410859824717045,0.0001,0.32459016393442625,"[0.6491803278688525, 0.0]",0.20711297071129708,"[0.41422594142259417, 0.0]",train,ynet
0.771043771043771,"[0.8047138047138047, 0.7373737373737373]",0.02277409679857859,0.6529743159810703,3.0,0.0,0.24782608695652147,"[0.49565217391304295, 0.0]",0.0,0.5779658074180285,0.0001,0.2714285714285714,"[0.5428571428571428, 0.0]",0.228,"[0.456, 0.0]",valid,ynet
0.768,"[0.799, 0.737]",0.022897874418646096,0.5313462231755257,4.0,0.0,0.23602092352092324,"[0.4682539682539677, 0.0037878787878787806]",0.0,0.5395614191889763,0.0001,0.5683453237410071,"[0.6366906474820144, 0.4999999999999998]",0.18609701385684968,"[0.3702928870292887, 0.0019011406844106464]",train,ynet
0.7803030303030303,"[0.8232323232323232, 0.7373737373737373]",0.022517404226431004,0.6341123870015144,4.0,0.0,0.18562874251496989,"[0.37125748502993977, 0.0]",0.0,0.5801553055644035,0.0001,0.36904761904761907,"[0.7380952380952381, 0.0]",0.124,"[0.248, 0.0]",valid,ynet
0.76925,"[0.8015, 0.737]",0.02280328261704805,0.5290387087563674,5.0,0.0,0.2277091906721534,"[0.4554183813443068, 0.0]",0.0,0.5398314602673053,0.0001,0.33067729083665337,"[0.6613545816733067, 0.0]",0.17364016736401675,"[0.3472803347280335, 0.0]",train,ynet
0.7853535353535354,"[0.8333333333333334, 0.7373737373737373]",0.022394168738456857,0.6446166433393955,5.0,0.0,0.2819383259911892,"[0.5638766519823784, 0.0]",0.0,0.7189159179727237,0.0001,0.3137254901960784,"[0.6274509803921569, 0.0]",0.256,"[0.512, 0.0]",valid,ynet
