acc,acc_labels,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.8732222222222223,"[0.8338888888888889, 0.775, 0.9211111111111111, 0.8611111111111112, 0.975]",9.0,0.0,0.5184721956184934,"[0.5770862800565767, 0.4504748982360918, 0.04054054054054048, 0.8842592592592586, 0.6399999999999995]",0.29377809746397865,0.0001,vgg16,0.7273094005842525,"[0.758364312267658, 0.6217228464419475, 0.5999999999999999, 0.8721461187214612, 0.7843137254901961]",0.4554356181124544,"[0.4657534246575342, 0.35319148936170214, 0.02097902097902098, 0.8967136150234741, 0.5405405405405406]",train
0.823425692695214,"[0.7644836272040302, 0.7355163727959698, 0.9408060453400504, 0.7128463476070529, 0.9634760705289672]",9.0,0.0,0.32051493604184206,"[0.4819944598337945, 0.045454545454545386, 0.0, 0.7824427480916024, 0.29268292682926783]",0.5003364197909832,0.0001,vgg16,0.4327585610515392,"[0.44387755102040816, 0.6249999999999999, 0.0, 0.6949152542372882, 0.39999999999999997]",0.33536467405051074,"[0.5272727272727272, 0.02358490566037736, 0.0, 0.8951965065502183, 0.23076923076923078]",valid
0.8916666666666668,"[0.8655555555555555, 0.7988888888888889, 0.9222222222222223, 0.89, 0.9816666666666667]",10.0,0.0,0.6038806356870933,"[0.6865284974093259, 0.5298701298701294, 0.13580246913580227, 0.9080779944289687, 0.7591240875912403]",0.2541085403826502,0.0001,vgg16,0.755165798562985,"[0.7934131736526946, 0.68, 0.5789473684210527, 0.8980716253443526, 0.8253968253968254]",0.5474002046044854,"[0.6050228310502284, 0.4340425531914894, 0.07692307692307693, 0.9183098591549296, 0.7027027027027027]",train
0.8115869017632242,"[0.7229219143576826, 0.7141057934508817, 0.9282115869017632, 0.7317380352644837, 0.9609571788413098]",10.0,0.0,0.3485199074497046,"[0.4179894179894175, 0.31003039513677766, 0.033898305084745436, 0.7755532139093778, 0.2051282051282047]",0.4858999066054821,0.0001,vgg16,0.3894611861465939,"[0.37089201877934275, 0.4358974358974359, 0.08333333333333331, 0.7494908350305499, 0.30769230769230765]",0.33959402317924436,"[0.47878787878787876, 0.24056603773584906, 0.02127659574468085, 0.8034934497816594, 0.15384615384615385]",valid
0.9226666666666666,"[0.9055555555555556, 0.85, 0.935, 0.9327777777777778, 0.99]",11.0,0.0,0.7367064044699307,"[0.7911547911547907, 0.6838407494145193, 0.39378238341968874, 0.9433255269320838, 0.8714285714285709]",0.18838026037232744,0.0001,vgg16,0.8484327129919196,"[0.8563829787234043, 0.7604166666666666, 0.76, 0.9411214953271028, 0.9242424242424242]",0.6784069818516312,"[0.7351598173515982, 0.6212765957446809, 0.26573426573426573, 0.9455399061032864, 0.8243243243243243]",train
0.8198992443324936,"[0.792191435768262, 0.7040302267002518, 0.929471032745592, 0.7103274559193955, 0.9634760705289672]",11.0,0.0,0.32395546669876396,"[0.36293436293436243, 0.26791277258566937, 0.03448275862068935, 0.7830188679245278, 0.17142857142857104]",0.5615785680711269,0.0001,vgg16,0.40162132157011604,"[0.5, 0.3944954128440367, 0.0909090909090909, 0.6893687707641196, 0.33333333333333326]",0.30609068435498604,"[0.28484848484848485, 0.2028301886792453, 0.02127659574468085, 0.9061135371179039, 0.11538461538461539]",valid
0.931,"[0.9261111111111111, 0.8694444444444445, 0.9455555555555556, 0.9266666666666666, 0.9872222222222222]",12.0,0.0,0.7752625438516049,"[0.8383961117861477, 0.733861834654586, 0.5333333333333328, 0.9386046511627901, 0.8321167883211674]",0.17101957487563293,0.0001,vgg16,0.8702288490800278,"[0.8961038961038961, 0.784503631961259, 0.835820895522388, 0.9299539170506912, 0.9047619047619048]",0.7172658874517241,"[0.7876712328767124, 0.6893617021276596, 0.3916083916083916, 0.9474178403755869, 0.7702702702702703]",train
0.817632241813602,"[0.7909319899244333, 0.6712846347607053, 0.9307304785894207, 0.7279596977329975, 0.9672544080604534]",12.0,0.0,0.35396762618265426,"[0.4466666666666662, 0.33587786259541935, 0.03508771929824532, 0.7647058823529407, 0.1874999999999997]",0.6256043240427971,0.0001,vgg16,0.4447961317070133,"[0.4962962962962963, 0.36464088397790057, 0.09999999999999998, 0.7630434782608696, 0.49999999999999994]",0.32408362355168235,"[0.40606060606060607, 0.3113207547169811, 0.02127659574468085, 0.7663755458515283, 0.11538461538461539]",valid
0.9509999999999998,"[0.94, 0.9116666666666666, 0.9533333333333334, 0.9527777777777777, 0.9972222222222222]",13.0,0.0,0.8506432659237098,"[0.8705035971223016, 0.825466520307354, 0.6315789473684206, 0.9601500234411622, 0.9655172413793097]",0.12940259230219656,0.0001,vgg16,0.9122100382063465,"[0.9166666666666666, 0.8526077097505669, 0.8470588235294118, 0.9588014981273408, 0.9859154929577465]",0.8079423840295922,"[0.8287671232876712, 0.8, 0.5034965034965035, 0.9615023474178404, 0.9459459459459459]",train
0.8108312342569268,"[0.7632241813602015, 0.6801007556675063, 0.9168765743073047, 0.7279596977329975, 0.9659949622166247]",13.0,0.0,0.35951396537761093,"[0.34722222222222177, 0.3864734299516903, 0.029411764705881922, 0.7641921397379907, 0.2702702702702699]",0.6419245898723602,0.0001,vgg16,0.413780062180708,"[0.4065040650406504, 0.39603960396039606, 0.047619047619047616, 0.7641921397379913, 0.4545454545454545]",0.3316330442773411,"[0.30303030303030304, 0.37735849056603776, 0.02127659574468085, 0.7641921397379913, 0.19230769230769232]",valid
0.9661111111111111,"[0.9644444444444444, 0.9338888888888889, 0.9694444444444444, 0.97, 0.9927777777777778]",14.0,0.0,0.8926741016037345,"[0.9248826291079806, 0.8713513513513508, 0.7808764940239038, 0.9746954076850979, 0.9115646258503396]",0.0909443478151742,0.0001,vgg16,0.9270985152799186,"[0.9516908212560387, 0.8857142857142857, 0.9074074074074074, 0.9728718428437793, 0.9178082191780822]",0.8648472199644814,"[0.8995433789954338, 0.8574468085106383, 0.6853146853146853, 0.9765258215962441, 0.9054054054054054]",train
0.8136020151133501,"[0.7732997481108312, 0.7015113350125944, 0.9168765743073047, 0.7090680100755667, 0.9672544080604534]",14.0,0.0,0.31390454386360656,"[0.34306569343065646, 0.20735785953177216, 0.0, 0.741321388577827, 0.27777777777777735]",0.8790086135268211,0.0001,vgg16,0.40968680797216067,"[0.43119266055045874, 0.3563218390804598, 0.0, 0.7609195402298851, 0.4999999999999999]",0.26921800316626054,"[0.28484848484848485, 0.14622641509433962, 0.0, 0.722707423580786, 0.19230769230769232]",valid
0.9731111111111111,"[0.9722222222222222, 0.9494444444444444, 0.9783333333333334, 0.9688888888888889, 0.9966666666666667]",15.0,0.0,0.9260887051358978,"[0.942660550458715, 0.9018338727076585, 0.8528301886792446, 0.9736594543744114, 0.9594594594594589]",0.07196183788538393,0.0001,vgg16,0.944569844734416,"[0.9470046082949308, 0.9146608315098468, 0.9262295081967213, 0.9754948162111216, 0.9594594594594594]",0.9098436204191929,"[0.9383561643835616, 0.8893617021276595, 0.7902097902097902, 0.971830985915493, 0.9594594594594594]",train
0.8017632241813601,"[0.760705289672544, 0.6700251889168766, 0.8992443324937027, 0.7204030226700252, 0.9584382871536524]",15.0,0.0,0.37861371640650593,"[0.45402298850574657, 0.29946524064171076, 0.11111111111111062, 0.7618025751072955, 0.26666666666666616]",0.7930728644132614,0.0001,vgg16,0.39167733850953895,"[0.43169398907103823, 0.345679012345679, 0.11627906976744186, 0.7489451476793249, 0.3157894736842105]",0.3710400403964834,"[0.47878787878787876, 0.2641509433962264, 0.10638297872340426, 0.7751091703056768, 0.23076923076923078]",valid
0.9774444444444444,"[0.9711111111111111, 0.9566666666666667, 0.9838888888888889, 0.9811111111111112, 0.9944444444444445]",16.0,0.0,0.932724701233395,"[0.9402298850574707, 0.9157667386609066, 0.8929889298892983, 0.9840823970037448, 0.9305555555555549]",0.060722477516780296,0.0001,vgg16,0.952073008296886,"[0.9467592592592593, 0.9298245614035088, 0.9453125, 0.9813258636788048, 0.9571428571428572]",0.9148662651131032,"[0.9337899543378996, 0.902127659574468, 0.8461538461538461, 0.9868544600938968, 0.9054054054054054]",train
0.81183879093199,"[0.7997481108312342, 0.6599496221662469, 0.9181360201511335, 0.7178841309823678, 0.9634760705289672]",16.0,0.0,0.3628869302331922,"[0.36653386454183223, 0.3041237113402057, 0.10958904109588995, 0.7777777777777773, 0.256410256410256]",0.9289371967315674,0.0001,vgg16,0.4242599609692633,"[0.5348837209302325, 0.3352272727272727, 0.15384615384615385, 0.7127272727272728, 0.3846153846153846]",0.3380798074746595,"[0.2787878787878788, 0.2783018867924528, 0.0851063829787234, 0.8558951965065502, 0.19230769230769232]",valid
0.9782222222222222,"[0.9722222222222222, 0.96, 0.9861111111111112, 0.9777777777777777, 0.995]",17.0,0.0,0.9389475990324844,"[0.9427917620137294, 0.9229122055674512, 0.9090909090909085, 0.9811676082862518, 0.938775510204081]",0.06265378754857617,0.0001,vgg16,0.9499911470262807,"[0.944954128440367, 0.9288793103448276, 0.946969696969697, 0.983947119924457, 0.9452054794520548]",0.9285245216857977,"[0.9406392694063926, 0.9170212765957447, 0.8741258741258742, 0.9784037558685446, 0.9324324324324325]",train
0.8040302267002518,"[0.7858942065491183, 0.6297229219143576, 0.9143576826196473, 0.7216624685138538, 0.9685138539042821]",17.0,0.0,0.3621388893812668,"[0.3795620437956199, 0.35526315789473634, 0.05555555555555511, 0.7778894472361804, 0.24242424242424213]",0.9569486379623413,0.0001,vgg16,0.43622607915765277,"[0.47706422018348627, 0.3319672131147541, 0.08, 0.7206703910614525, 0.5714285714285714]",0.3477208996248017,"[0.3151515151515151, 0.38207547169811323, 0.0425531914893617, 0.8449781659388647, 0.15384615384615385]",valid
0.9888888888888889,"[0.9888888888888889, 0.9805555555555555, 0.9894444444444445, 0.9866666666666667, 0.9988888888888889]",18.0,0.0,0.9693202597797539,"[0.9771689497716889, 0.9628055260361312, 0.9314079422382665, 0.9887323943661966, 0.986486486486486]",0.03198636763764726,0.0001,vgg16,0.9753715674557997,"[0.9771689497716894, 0.9617834394904459, 0.9626865671641791, 0.9887323943661972, 0.9864864864864865]",0.9636631039912636,"[0.9771689497716894, 0.9638297872340426, 0.9020979020979021, 0.9887323943661972, 0.9864864864864865]",train
0.8093198992443325,"[0.7707808564231738, 0.6675062972292192, 0.9130982367758187, 0.7267002518891688, 0.9685138539042821]",18.0,0.0,0.37083696171054426,"[0.4312499999999995, 0.3529411764705877, 0.054794520547944744, 0.7727748691099471, 0.24242424242424213]",1.0883685797452927,0.0001,vgg16,0.440662921163992,"[0.44516129032258067, 0.3673469387755102, 0.07692307692307693, 0.7424547283702213, 0.5714285714285714]",0.35197613218439283,"[0.41818181818181815, 0.33962264150943394, 0.0425531914893617, 0.8056768558951966, 0.15384615384615385]",valid
0.9807777777777777,"[0.9744444444444444, 0.9716666666666667, 0.985, 0.9761111111111112, 0.9966666666666667]",19.0,0.0,0.9471802021756206,"[0.9470046082949303, 0.944983818770226, 0.9045936395759712, 0.9798594847775169, 0.9594594594594589]",0.05291183257933072,0.0001,vgg16,0.9531107456700265,"[0.9558139534883721, 0.9584245076586433, 0.9142857142857143, 0.9775700934579439, 0.9594594594594594]",0.9413990073956165,"[0.9383561643835616, 0.9319148936170213, 0.8951048951048951, 0.9821596244131455, 0.9594594594594594]",train
0.7949622166246851,"[0.7329974811083123, 0.6410579345088161, 0.9080604534005038, 0.72544080604534, 0.9672544080604534]",19.0,0.0,0.39487759555518825,"[0.43315508021390325, 0.40993788819875726, 0.05194805194805147, 0.763557483731019, 0.3157894736842101]",0.9597779586911201,0.0001,vgg16,0.4156321636141621,"[0.3875598086124402, 0.36531365313653136, 0.06666666666666667, 0.7586206896551724, 0.49999999999999994]",0.3999543194416441,"[0.4909090909090909, 0.4669811320754717, 0.0425531914893617, 0.7685589519650655, 0.23076923076923078]",valid
0.9897777777777778,"[0.9872222222222222, 0.9883333333333333, 0.9933333333333333, 0.9844444444444445, 0.9955555555555555]",20.0,0.0,0.9683360093486462,"[0.9737142857142851, 0.9774436090225559, 0.9577464788732389, 0.9868297271872054, 0.9459459459459454]",0.031229292079418276,0.0001,vgg16,0.9721976118233542,"[0.9748283752860412, 0.9869848156182213, 0.9645390070921985, 0.9886899151743638, 0.9459459459459459]",0.9645318537850999,"[0.9726027397260274, 0.9680851063829787, 0.951048951048951, 0.9849765258215962, 0.9459459459459459]",train
0.7969773299748111,"[0.7455919395465995, 0.6561712846347607, 0.889168765743073, 0.72544080604534, 0.9685138539042821]",20.0,0.0,0.37296918784267935,"[0.4093567251461984, 0.3357664233576637, 0.1020408163265301, 0.7752577319587624, 0.24242424242424213]",1.1530941426753998,0.0001,vgg16,0.42921133628905095,"[0.3954802259887006, 0.34673366834170855, 0.09803921568627451, 0.734375, 0.5714285714285714]",0.3661807907230292,"[0.42424242424242425, 0.32547169811320753, 0.10638297872340426, 0.8209606986899564, 0.15384615384615385]",valid
0.9928888888888888,"[0.9883333333333333, 0.9905555555555555, 0.9933333333333333, 0.9938888888888889, 0.9983333333333333]",21.0,0.0,0.9779454142511852,"[0.9759450171821299, 0.9818956336528216, 0.9574468085106378, 0.9948477751756435, 0.9795918367346934]",0.01942543116614009,0.0001,vgg16,0.982460106292588,"[0.9793103448275862, 0.9829424307036247, 0.9712230215827338, 0.9925233644859813, 0.9863013698630136]",0.9735331638352562,"[0.9726027397260274, 0.9808510638297873, 0.9440559440559441, 0.9971830985915493, 0.972972972972973]",train
0.7987405541561714,"[0.7304785894206549, 0.6662468513853904, 0.9042821158690176, 0.72544080604534, 0.9672544080604534]",21.0,0.0,0.38172730901513485,"[0.4397905759162299, 0.3256997455470733, 0.13636363636363585, 0.7714884696016766, 0.23529411764705846]",1.3045620322227478,0.0001,vgg16,0.42579297634002894,"[0.3870967741935484, 0.35359116022099446, 0.14634146341463414, 0.7419354838709677, 0.4999999999999999]",0.37919537592792746,"[0.509090909090909, 0.3018867924528302, 0.1276595744680851, 0.8034934497816594, 0.15384615384615385]",valid
0.9896666666666667,"[0.9844444444444445, 0.9794444444444445, 0.9944444444444445, 0.9916666666666667, 0.9983333333333333]",22.0,0.0,0.9731621335545485,"[0.9679633867276882, 0.9605122732123794, 0.9647887323943656, 0.9929544387036163, 0.9795918367346934]",0.03302105515912343,0.0001,vgg16,0.9770269089627472,"[0.9701834862385321, 0.9635974304068522, 0.9716312056737588, 0.993421052631579, 0.9863013698630136]",0.9693406854187805,"[0.9657534246575342, 0.9574468085106383, 0.958041958041958, 0.9924882629107982, 0.972972972972973]",train
0.8088161209068009,"[0.7594458438287154, 0.6851385390428212, 0.9168765743073047, 0.7229219143576826, 0.9596977329974811]",22.0,0.0,0.3715202523104707,"[0.41590214067278236, 0.355670103092783, 0.029411764705881922, 0.783889980353634, 0.27272727272727226]",1.1820062771439552,0.0001,vgg16,0.3810501843835177,"[0.41975308641975306, 0.39204545454545453, 0.047619047619047616, 0.7125, 0.3333333333333333]",0.3721635552099283,"[0.4121212121212121, 0.32547169811320753, 0.02127659574468085, 0.87117903930131, 0.23076923076923078]",valid
0.9896666666666667,"[0.9855555555555555, 0.9866666666666667, 0.9944444444444445, 0.985, 0.9966666666666667]",23.0,0.0,0.9711461266006876,"[0.9702517162471389, 0.9744680851063824, 0.9647887323943656, 0.9873179896665096, 0.9589041095890406]",0.033473468072123876,0.0001,vgg16,0.9757161064219531,"[0.9724770642201835, 0.9744680851063829, 0.9716312056737588, 0.9877819548872181, 0.9722222222222222]",0.9666693957737097,"[0.9680365296803652, 0.9744680851063829, 0.958041958041958, 0.9868544600938968, 0.9459459459459459]",train
0.8060453400503779,"[0.7670025188916877, 0.6511335012594458, 0.9332493702770781, 0.7178841309823678, 0.9609571788413098]",23.0,0.0,0.372284528832722,"[0.4126984126984122, 0.36027713625866004, 0.0, 0.7773359840954269, 0.3111111111111106]",1.2195400297641754,0.0001,vgg16,0.3736398424141074,"[0.43333333333333335, 0.35294117647058826, 0.0, 0.7135036496350365, 0.3684210526315789]",0.37696129637301257,"[0.3939393939393939, 0.36792452830188677, 0.0, 0.8537117903930131, 0.2692307692307692]",valid
0.9877777777777779,"[0.9866666666666667, 0.9783333333333334, 0.9944444444444445, 0.9805555555555555, 0.9988888888888889]",24.0,0.0,0.9729834490877269,"[0.9726027397260268, 0.9583778014941297, 0.9640287769784168, 0.9836065573770487, 0.9863013698630132]",0.03813606122514304,0.0001,vgg16,0.9815919692634598,"[0.9726027397260274, 0.961456102783726, 0.9925925925925926, 0.9813084112149533, 1.0]",0.9647746583311708,"[0.9726027397260274, 0.9553191489361702, 0.9370629370629371, 0.9859154929577465, 0.972972972972973]",train
0.8090680100755667,"[0.7909319899244333, 0.6712846347607053, 0.906801007556675, 0.7128463476070529, 0.9634760705289672]",24.0,0.0,0.356118024512448,"[0.4391891891891887, 0.31853785900783244, 0.0512820512820508, 0.7553648068669523, 0.21621621621621576]",1.1891618520021439,0.0001,vgg16,0.40473537574591933,"[0.4961832061068702, 0.3567251461988304, 0.06451612903225806, 0.7426160337552743, 0.3636363636363636]",0.32932670805931574,"[0.3939393939393939, 0.28773584905660377, 0.0425531914893617, 0.7685589519650655, 0.15384615384615385]",valid
0.9961111111111111,"[0.9944444444444445, 0.9955555555555555, 0.9972222222222222, 0.9955555555555555, 0.9977777777777778]",25.0,0.0,0.9862789834832046,"[0.9885844748858442, 0.9915074309978763, 0.9824561403508767, 0.9962441314553985, 0.9726027397260268]",0.015377657497366373,0.0001,vgg16,0.9892523980142236,"[0.9885844748858448, 0.989406779661017, 0.9859154929577465, 0.996244131455399, 0.9861111111111112]",0.9833852132196557,"[0.9885844748858448, 0.9936170212765958, 0.9790209790209791, 0.996244131455399, 0.9594594594594594]",train
0.8128463476070529,"[0.7997481108312342, 0.6801007556675063, 0.9017632241813602, 0.7204030226700252, 0.9622166246851386]",25.0,0.0,0.3343689264979195,"[0.3614457831325297, 0.2573099415204673, 0.07142857142857094, 0.7711340206185562, 0.21052631578947326]",1.2122969329357147,0.0001,vgg16,0.40381179771804765,"[0.5357142857142857, 0.3384615384615385, 0.08108108108108109, 0.73046875, 0.33333333333333326]",0.3029088540163344,"[0.2727272727272727, 0.20754716981132076, 0.06382978723404255, 0.8165938864628821, 0.15384615384615385]",valid
0.9966666666666667,"[0.9966666666666667, 0.9955555555555555, 0.9972222222222222, 0.995, 0.9988888888888889]",26.0,0.0,0.9898958033513203,"[0.9931662870159448, 0.9914712153518117, 0.9825783972125429, 0.9957766306898164, 0.986486486486486]",0.013617404816937375,0.0001,vgg16,0.9890923112264577,"[0.990909090909091, 0.9935897435897436, 0.9791666666666666, 0.9953095684803002, 0.9864864864864865]",0.9907080192075737,"[0.9954337899543378, 0.9893617021276596, 0.986013986013986, 0.996244131455399, 0.9864864864864865]",train
0.8065491183879093,"[0.7808564231738035, 0.6687657430730478, 0.9269521410579346, 0.6926952141057935, 0.9634760705289672]",26.0,0.0,0.3094359562874993,"[0.3873239436619713, 0.27146814404432085, 0.0, 0.7671755725190835, 0.1212121212121209]",1.4697499871253967,0.0001,vgg16,0.35162283045398796,"[0.46218487394957986, 0.3288590604026846, 0.0, 0.6813559322033899, 0.2857142857142857]",0.30382354867400596,"[0.3333333333333333, 0.23113207547169812, 0.0, 0.8777292576419214, 0.07692307692307693]",valid
0.9915555555555556,"[0.995, 0.9738888888888889, 0.995, 0.9944444444444445, 0.9994444444444445]",27.0,0.0,0.9792453093841068,"[0.9896907216494839, 0.9498399146211307, 0.9681978798586567, 0.9953007518796987, 0.9931972789115642]",0.02400417697944148,0.0001,vgg16,0.9841605468098283,"[0.993103448275862, 0.9528907922912205, 0.9785714285714285, 0.9962370649106302, 1.0]",0.974400904442571,"[0.9863013698630136, 0.9468085106382979, 0.958041958041958, 0.9943661971830986, 0.9864864864864865]",train
