mask_use,freeze_mode,lr,exp,train_mode,epoch,loss,prec,recall,acc,f1
False,False,0.0001,0,train,24,0.5716407895088196,0.7270868824531517,0.810790273556231,0.716870095902354,0.7666606790012575
False,False,0.0001,0,valid,24,0.5915577411651611,0.7352185089974294,0.8148148148148148,0.72,0.772972972972973
False,False,0.0001,0,train,25,0.5359756946563721,0.7298115746971736,0.8240881458966566,0.7240627724498693,0.7740899357601713
False,False,0.0001,0,valid,25,0.5476397275924683,0.7241379310344828,0.7777777777777778,0.6966666666666667,0.75
False,False,0.0001,0,train,26,0.5962309837341309,0.7324710687542546,0.817629179331307,0.7240627724498693,0.7727109515260323
False,False,0.0001,0,valid,26,0.5757390856742859,0.7317708333333334,0.8005698005698005,0.7116666666666667,0.764625850340136
False,False,0.0001,0,train,27,0.6059843301773071,0.7271527548663808,0.837386018237082,0.726460331299041,0.7783860144799577
False,False,0.0001,0,valid,27,0.595693826675415,0.7239583333333334,0.792022792022792,0.7016666666666667,0.7564625850340135
False,False,0.0001,0,train,28,0.5334538817405701,0.7359190556492411,0.8290273556231003,0.7312554489973845,0.7797034125424332
False,False,0.0001,0,valid,28,0.5846477746963501,0.7222222222222222,0.8148148148148148,0.7083333333333334,0.7657295850066934
False,False,0.0001,0,train,29,0.5516434907913208,0.7305270135896585,0.837386018237082,0.7295117698343505,0.7803151000177022
False,False,0.0001,0,valid,29,0.6135767698287964,0.7427055702917772,0.7977207977207977,0.72,0.7692307692307693
False,False,0.0001,0,train,30,0.47794976830482483,0.7369314324507807,0.8248480243161094,0.7306015693112468,0.7784152025815705
False,False,0.0001,0,valid,30,0.6617242097854614,0.734375,0.8034188034188035,0.715,0.7673469387755102
False,False,0.0001,0,train,31,0.508185625076294,0.7350199733688415,0.8389057750759878,0.7340889276373147,0.7835344215755855
False,False,0.0001,0,valid,31,0.5675466060638428,0.72544080604534,0.8205128205128205,0.7133333333333334,0.770053475935829
False,False,0.0001,0,train,32,0.6004627346992493,0.7332231404958678,0.8427051671732523,0.7338709677419355,0.784161216192328
False,False,0.0001,0,valid,32,0.5929139256477356,0.7216494845360825,0.7977207977207977,0.7016666666666667,0.7577807848443844
False,False,0.0001,0,train,33,0.5241154432296753,0.7344118638355241,0.827887537993921,0.7295117698343505,0.7783532773709592
False,False,0.0001,0,valid,33,0.6067284345626831,0.7310704960835509,0.7977207977207977,0.71,0.7629427792915532
False,False,0.0001,0,train,34,0.5504587292671204,0.733889816360601,0.8351063829787234,0.731691368788143,0.7812333392571531
False,False,0.0001,0,valid,34,0.6227524280548096,0.7299465240641712,0.7777777777777778,0.7016666666666667,0.7531034482758621
False,False,0.0001,0,train,35,0.5234493613243103,0.7357859531772575,0.8358662613981763,0.7336530078465562,0.7826396300249022
False,False,0.0001,0,valid,35,0.5904718041419983,0.7153846153846154,0.7948717948717948,0.695,0.7530364372469636
False,False,0.0001,0,train,36,0.547916054725647,0.7408660351826793,0.8320668693009119,0.7367044463818657,0.7838224767358625
False,False,0.0001,0,valid,36,0.5318058729171753,0.729381443298969,0.8062678062678063,0.7116666666666667,0.7658998646820027
False,False,0.0001,0,train,37,0.5404521822929382,0.7379126375458486,0.84080547112462,0.7373583260680034,0.7860060380039069
False,False,0.0001,0,valid,37,0.5292048454284668,0.7197943444730077,0.7977207977207977,0.7,0.7567567567567567
False,False,0.0001,0,train,38,0.5671108365058899,0.734851021091396,0.833966565349544,0.7321272885789015,0.7812778074390461
False,False,0.0001,0,valid,38,0.6402024626731873,0.7182044887780549,0.8205128205128205,0.7066666666666667,0.7659574468085107
False,False,0.0001,0,train,39,0.5463492274284363,0.739656912209889,0.8354863221884499,0.736922406277245,0.784656556645852
False,False,0.0001,0,valid,39,0.5518499612808228,0.7239583333333334,0.792022792022792,0.7016666666666667,0.7564625850340135
False,False,0.0001,0,train,40,0.512696385383606,0.7362820086464915,0.8411854103343465,0.736050566695728,0.7852456109239226
False,False,0.0001,0,valid,40,0.6290735006332397,0.7282051282051282,0.8091168091168092,0.7116666666666667,0.766531713900135
False,False,0.0001,0,train,41,0.5208563208580017,0.7335092348284961,0.8449848024316109,0.7349607672188317,0.7853107344632768
False,False,0.0001,0,valid,41,0.5760806798934937,0.7315789473684211,0.792022792022792,0.7083333333333334,0.7606019151846786
False,False,0.0001,0,train,42,0.5280917286872864,0.7408149632598531,0.8427051671732523,0.7406277244986922,0.7884820476359758
False,False,0.0001,0,valid,42,0.5669732093811035,0.7258485639686684,0.792022792022792,0.7033333333333334,0.7574931880108993
False,False,0.0001,0,train,43,0.5127915143966675,0.744421906693712,0.8366261398176292,0.7414995640802092,0.78783542039356
False,False,0.0001,0,valid,43,0.5966445803642273,0.7390180878552972,0.8148148148148148,0.7233333333333334,0.7750677506775069
False,False,0.0001,0,train,44,0.5479186177253723,0.7372769332452082,0.8476443768996961,0.7393199651264167,0.7886178861788619
False,False,0.0001,0,valid,44,0.5853009819984436,0.7301587301587301,0.7863247863247863,0.705,0.757201646090535
False,False,0.0001,0,train,45,0.5586163401603699,0.7448601280754972,0.8396656534954408,0.743025283347864,0.7894266833363102
False,False,0.0001,0,valid,45,0.5304319858551025,0.7367021276595744,0.7891737891737892,0.7116666666666667,0.7620357634112793
False,False,0.0001,0,train,46,0.521604061126709,0.7406801831262263,0.8605623100303952,0.7471665213600698,0.796133567662566
False,False,0.0001,0,valid,46,0.5799705386161804,0.7335092348284961,0.792022792022792,0.71,0.7616438356164383
False,False,0.0001,0,train,47,0.5081877112388611,0.7417935702199662,0.8328267477203647,0.737794245858762,0.7846787184535529
False,False,0.0001,0,valid,47,0.6224846243858337,0.7286821705426356,0.8034188034188035,0.71,0.7642276422764228
False,False,0.0001,0,train,48,0.5698953866958618,0.7416029265048221,0.8472644376899696,0.743025283347864,0.7909203759531831
False,False,0.0001,0,valid,48,0.589756190776825,0.7277486910994765,0.792022792022792,0.705,0.7585266030013643
False,False,0.0001,0,train,49,0.5067325234413147,0.7433209333784241,0.8351063829787234,0.7399738448125545,0.7865449991053854
False,False,0.0001,0,valid,49,0.604672372341156,0.7197943444730077,0.7977207977207977,0.7,0.7567567567567567
False,False,0.0001,0,train,50,0.5665358304977417,0.7424142480211082,0.8552431610942249,0.7467306015693113,0.7948446327683617
False,False,0.0001,0,valid,50,0.6117666959762573,0.7433155080213903,0.792022792022792,0.7183333333333334,0.766896551724138
False,False,0.0001,0,train,51,0.5475018620491028,0.7499155119972963,0.8430851063829787,0.7486922406277245,0.7937757109640494
False,False,0.0001,0,valid,51,0.5416563749313354,0.7251908396946565,0.811965811965812,0.71,0.7661290322580645
False,False,0.0001,0,train,52,0.48512881994247437,0.7424493859940259,0.8499240121580547,0.744768962510898,0.7925597874224979
False,False,0.0001,0,valid,52,0.5228936076164246,0.7361477572559367,0.7948717948717948,0.7133333333333334,0.7643835616438356
False,False,0.0001,0,train,53,0.4933415949344635,0.746218487394958,0.8434650455927052,0.745640802092415,0.7918673087212412
False,False,0.0001,0,valid,53,0.5705711245536804,0.7242268041237113,0.8005698005698005,0.705,0.7604871447902571
False,False,0.0001,0,train,54,0.5525722503662109,0.7455700434637245,0.8472644376899696,0.7465126416739319,0.7931709052107416
False,False,0.0001,0,valid,54,0.5696836709976196,0.7362924281984334,0.8034188034188035,0.7166666666666667,0.768392370572207
False,False,0.0001,0,train,55,0.5712940692901611,0.7444963308872582,0.8480243161094225,0.7458587619877942,0.7928952042628775
False,False,0.0001,0,valid,55,0.683127760887146,0.7171717171717171,0.8091168091168092,0.7016666666666667,0.7603748326639893
False,False,0.0001,0,train,56,0.49521756172180176,0.7484171942685771,0.8533434650455927,0.7513077593722755,0.7974436357180898
False,False,0.0001,0,valid,56,0.5290167331695557,0.7374005305039788,0.792022792022792,0.7133333333333334,0.7637362637362638
False,False,0.0001,0,train,57,0.5815874934196472,0.745273631840796,0.8537234042553191,0.7486922406277245,0.7958207897998936
False,False,0.0001,0,valid,57,0.5622801780700684,0.7229551451187335,0.7806267806267806,0.6966666666666667,0.7506849315068492
False,False,0.0001,0,train,58,0.4777916371822357,0.74740020127474,0.8465045592705167,0.7478204010462075,0.79387137003385
False,False,0.0001,0,valid,58,0.6334368586540222,0.7236842105263158,0.7834757834757835,0.6983333333333334,0.7523939808481532
False,False,0.0001,0,train,59,0.5507327914237976,0.7539655754303071,0.8487841945288754,0.754359197907585,0.7985701519213584
False,False,0.0001,0,valid,59,0.5412454009056091,0.7236842105263158,0.7834757834757835,0.6983333333333334,0.7523939808481532
False,False,0.0001,0,train,60,0.45405083894729614,0.7428010471204188,0.8624620060790273,0.7497820401046208,0.7981715893108299
False,False,0.0001,0,valid,60,0.5860468745231628,0.7250673854447439,0.7663817663817664,0.6933333333333334,0.745152354570637
False,False,0.0001,0,train,61,0.46897581219673157,0.7522719623022551,0.8491641337386018,0.7530514385353095,0.797786899875067
False,False,0.0001,0,valid,61,0.5841593742370605,0.7205128205128205,0.8005698005698005,0.7016666666666667,0.7584345479082321
False,False,0.0001,0,train,62,0.5703725218772888,0.7522842639593909,0.8446048632218845,0.7513077593722755,0.7957759083586898
False,False,0.0001,0,valid,62,0.6274504661560059,0.7225130890052356,0.7863247863247863,0.6983333333333334,0.7530695770804912
False,False,0.0001,0,train,63,0.45740070939064026,0.7465069860279441,0.8525835866261399,0.7493461203138623,0.7960269599148633
False,False,0.0001,0,valid,63,0.5867969989776611,0.7255936675461742,0.7834757834757835,0.7,0.7534246575342465
False,False,0.0001,0,train,64,0.5475531220436096,0.7468563864990073,0.8575227963525835,0.7515257192676548,0.7983728333922886
False,False,0.0001,0,valid,64,0.5393097400665283,0.7298701298701299,0.8005698005698005,0.71,0.7635869565217391
False,False,0.0001,0,train,65,0.5739588141441345,0.7498338870431893,0.8575227963525835,0.7541412380122058,0.8000708968450904
False,False,0.0001,0,valid,65,0.5772212743759155,0.7350649350649351,0.8062678062678063,0.7166666666666667,0.7690217391304348
False,False,0.0001,0,train,66,0.5257667899131775,0.754918306102034,0.8601823708206687,0.759590235396687,0.8041200497247382
False,False,0.0001,0,valid,66,0.6278387904167175,0.7309782608695652,0.7663817663817664,0.6983333333333334,0.7482614742698193
False,False,0.0001,0,train,67,0.48735886812210083,0.7551364095655103,0.851823708206687,0.7565387968613775,0.8005713265488306
False,False,0.0001,0,valid,67,0.55042564868927,0.7329842931937173,0.7977207977207977,0.7116666666666667,0.7639836289222374
False,False,0.0001,0,train,68,0.5776317119598389,0.7514970059880239,0.8582826747720365,0.7558849171752398,0.8013479957431714
False,False,0.0001,0,valid,68,0.6142370104789734,0.7265625,0.7948717948717948,0.705,0.7591836734693878
False,False,0.0001,0,train,69,0.49595749378204346,0.7604166666666666,0.8598024316109423,0.7641673931996512,0.8070613409415123
False,False,0.0001,0,valid,69,0.5279699563980103,0.7286821705426356,0.8034188034188035,0.71,0.7642276422764228
False,False,0.0001,0,train,70,0.5249542593955994,0.7496675531914894,0.8567629179331308,0.7537053182214473,0.799645390070922
False,False,0.0001,0,valid,70,0.6033672094345093,0.7198952879581152,0.7834757834757835,0.695,0.7503410641200545
False,False,0.0001,0,train,71,0.5403784513473511,0.7581348540758135,0.8586626139817629,0.7617698343504795,0.8052734722964547
False,False,0.0001,0,valid,71,0.6187612414360046,0.7214854111405835,0.7749287749287749,0.6933333333333334,0.7472527472527473
False,False,0.0001,0,train,72,0.4620417654514313,0.751358695652174,0.8404255319148937,0.7489102005231038,0.793400286944046
False,False,0.0001,0,valid,72,0.553019642829895,0.727735368956743,0.8148148148148148,0.7133333333333334,0.7688172043010753
False,False,0.0001,0,train,73,0.5209445357322693,0.7549052211506485,0.8624620060790273,0.7604620749782041,0.8051072885263345
False,False,0.0001,0,valid,73,0.582398533821106,0.7225130890052356,0.7863247863247863,0.6983333333333334,0.7530695770804912
False,False,0.0001,0,train,74,0.5577528476715088,0.7543624161073825,0.8541033434650456,0.7567567567567568,0.8011404133998574
False,False,0.0001,0,valid,74,0.6108839511871338,0.725130890052356,0.7891737891737892,0.7016666666666667,0.7557980900409277
False,False,0.0001,0,train,75,0.5336984395980835,0.7539232053422371,0.85790273556231,0.757846556233653,0.8025590901012972
False,False,0.0001,0,valid,75,0.5768598914146423,0.7310704960835509,0.7977207977207977,0.71,0.7629427792915532
False,False,0.0001,0,train,76,0.5516253709793091,0.7530782029950083,0.8598024316109423,0.757846556233653,0.802909348944474
False,False,0.0001,0,valid,76,0.5365432500839233,0.7308707124010554,0.7891737891737892,0.7066666666666667,0.7589041095890411
False,False,0.0001,0,train,77,0.5523738265037537,0.7560477001703577,0.8430851063829787,0.7539232781168265,0.7971977725884677
False,False,0.0001,0,valid,77,0.6759477853775024,0.7255936675461742,0.7834757834757835,0.7,0.7534246575342465
False,False,0.0001,0,train,78,0.4892710745334625,0.7589795233299765,0.8590425531914894,0.7626416739319966,0.8059169488504724
False,False,0.0001,0,valid,78,0.691687822341919,0.7232375979112271,0.7891737891737892,0.7,0.7547683923705722
False,False,0.0001,0,train,79,0.47231626510620117,0.7562205783456624,0.854483282674772,0.7585004359197908,0.8023546200499463
False,False,0.0001,0,valid,79,0.611139714717865,0.7303664921465969,0.7948717948717948,0.7083333333333334,0.7612551159618008
False,False,0.0001,1,train,0,0.6514517664909363,0.7070113591852722,0.685790273556231,0.6567131647776809,0.6962391513982643
False,False,0.0001,1,valid,0,0.6279570460319519,0.7275541795665634,0.6695156695156695,0.66,0.6973293768545994
False,False,0.0001,1,train,1,0.6300076246261597,0.7184504792332268,0.6835106382978723,0.6647776809067132,0.7005451713395638
False,False,0.0001,1,valid,1,0.6038820743560791,0.7050938337801609,0.7492877492877493,0.67,0.7265193370165747
False,False,0.0001,1,train,2,0.6443182229995728,0.714662646061063,0.7203647416413373,0.6745858761987794,0.7175023651844845
False,False,0.0001,1,valid,2,0.6160314679145813,0.7222222222222222,0.7037037037037037,0.6683333333333333,0.7128427128427127
False,False,0.0001,1,train,3,0.6162790656089783,0.7130939426913312,0.7469604863221885,0.6824324324324325,0.7296344405269994
False,False,0.0001,1,valid,3,0.61313396692276,0.6994818652849741,0.7692307692307693,0.6716666666666666,0.7327001356852103
False,False,0.0001,1,train,4,0.6528571248054504,0.7060449050086356,0.776595744680851,0.6863557105492589,0.7396417586394065
False,False,0.0001,1,valid,4,0.5865468382835388,0.7477744807121661,0.717948717948718,0.6933333333333334,0.7325581395348837
False,False,0.0001,1,train,5,0.5935783386230469,0.7200289750090547,0.7553191489361702,0.6911508282476024,0.7372519933246802
False,False,0.0001,1,valid,5,0.5872456431388855,0.6982097186700768,0.7777777777777778,0.6733333333333333,0.7358490566037735
False,False,0.0001,1,train,6,0.5742268562316895,0.7198169658570925,0.7769756838905775,0.698561464690497,0.747304951580486
False,False,0.0001,1,valid,6,0.5907076597213745,0.7109375,0.7777777777777778,0.685,0.742857142857143
False,False,0.0001,1,train,7,0.5578387379646301,0.7122866894197952,0.7929331306990881,0.6974716652136007,0.7504494786048184
False,False,0.0001,1,valid,7,0.5938766598701477,0.7014925373134329,0.8034188034188035,0.685,0.7490039840637451
False,False,0.0001,1,train,8,0.5735229849815369,0.71875,0.7952127659574468,0.7040104620749782,0.7550505050505051
False,False,0.0001,1,valid,8,0.6191962361335754,0.6997518610421837,0.8034188034188035,0.6833333333333333,0.7480106100795757
False,False,0.0001,1,train,9,0.5660583972930908,0.717236708432103,0.8047112462006079,0.7059721011333915,0.7584601611459265
False,False,0.0001,1,valid,9,0.5872302055358887,0.7157894736842105,0.7749287749287749,0.6883333333333334,0.7441860465116278
False,False,0.0001,1,train,10,0.5695279240608215,0.7196892941573793,0.8096504559270516,0.709895379250218,0.762023958519578
False,False,0.0001,1,valid,10,0.5955514311790466,0.7061855670103093,0.7806267806267806,0.6816666666666666,0.7415426251691476
False,False,0.0001,1,train,11,0.5692315101623535,0.7216142270861833,0.8016717325227963,0.7088055797733217,0.7595392368610511
False,False,0.0001,1,valid,11,0.5919267535209656,0.6913875598086124,0.8233618233618234,0.6816666666666666,0.7516254876462938
False,False,0.0001,1,train,12,0.5511749386787415,0.7220910623946037,0.8134498480243161,0.713382737576286,0.7650527068072182
False,False,0.0001,1,valid,12,0.5525745153427124,0.6990049751243781,0.8005698005698005,0.6816666666666666,0.746347941567065
False,False,0.0001,1,train,13,0.5587247014045715,0.7249916359986618,0.8233282674772037,0.719485614646905,0.7710371819960862
False,False,0.0001,1,valid,13,0.6262288093566895,0.7081218274111675,0.7948717948717948,0.6883333333333334,0.7489932885906041
False,False,0.0001,1,train,14,0.5548960566520691,0.7248231727854496,0.817629179331307,0.7173060156931125,0.7684342081771112
False,False,0.0001,1,valid,14,0.6410902142524719,0.6912114014251781,0.8290598290598291,0.6833333333333333,0.7538860103626942
False,False,0.0001,1,train,15,0.5644428133964539,0.7235449735449735,0.831306990881459,0.7210113339145597,0.7736916548797736
False,False,0.0001,1,valid,15,0.518217921257019,0.7235142118863049,0.7977207977207977,0.7033333333333334,0.7588075880758809
False,False,0.0001,1,train,16,0.5711567401885986,0.7228403141361257,0.8392857142857143,0.7231909328683522,0.7767229254571026
False,False,0.0001,1,valid,16,0.5575845241546631,0.7347480106100795,0.7891737891737892,0.71,0.7609890109890111
False,False,0.0001,1,train,17,0.4891792833805084,0.7305470608222902,0.8168693009118541,0.722101133391456,0.7713004484304933
False,False,0.0001,1,valid,17,0.5747329592704773,0.706601466992665,0.8233618233618234,0.6966666666666667,0.7605263157894737
False,False,0.0001,1,train,18,0.6302464604377747,0.7286950732356857,0.8316869300911854,0.7258064516129032,0.776792051100071
False,False,0.0001,1,valid,18,0.6168048977851868,0.7182741116751269,0.8062678062678063,0.7016666666666667,0.759731543624161
False,False,0.0001,1,train,19,0.5264701843261719,0.7313131313131314,0.8252279635258358,0.7258064516129032,0.7754373438057838
False,False,0.0001,1,valid,19,0.5217326879501343,0.7164948453608248,0.792022792022792,0.695,0.7523680649526387
False,False,0.0001,1,train,20,0.5121707320213318,0.7335136963138316,0.8240881458966566,0.727332170880558,0.7761674718196458
False,False,0.0001,1,valid,20,0.6317781209945679,0.7035175879396985,0.7977207977207977,0.685,0.7476635514018692
False,False,0.0001,1,train,21,0.5636582374572754,0.7294235254915028,0.8316869300911854,0.726460331299041,0.7772057518196342
False,False,0.0001,1,valid,21,0.5287192463874817,0.706766917293233,0.8034188034188035,0.69,0.752
False,False,0.0001,1,train,22,0.47851452231407166,0.7356205852674067,0.8309270516717325,0.731691368788143,0.7803746654772524
False,False,0.0001,1,valid,22,0.6212379336357117,0.7153846153846154,0.7948717948717948,0.695,0.7530364372469636
False,False,0.0001,1,train,23,0.49207594990730286,0.7316910785619174,0.8351063829787234,0.7297297297297297,0.779985805535841
False,False,0.0001,1,valid,23,0.5849689245223999,0.6898263027295285,0.792022792022792,0.67,0.7374005305039787
False,False,0.0001,1,train,24,0.4506996273994446,0.7399193548387096,0.8366261398176292,0.7375762859633828,0.7853067047075606
False,False,0.0001,1,valid,24,0.5809432864189148,0.7139240506329114,0.8034188034188035,0.6966666666666667,0.7560321715817695
False,False,0.0001,1,train,25,0.5289679169654846,0.7362820086464915,0.8411854103343465,0.736050566695728,0.7852456109239226
False,False,0.0001,1,valid,25,0.6278669238090515,0.7032418952618454,0.8034188034188035,0.6866666666666666,0.7499999999999999
False,False,0.0001,1,train,26,0.5232911109924316,0.7307310618590804,0.8392857142857143,0.7303836094158674,0.7812555260831123
False,False,0.0001,1,valid,26,0.5848119854927063,0.6972010178117048,0.7806267806267806,0.6733333333333333,0.7365591397849461
False,False,0.0001,1,train,27,0.6041030883789062,0.7521724018074383,0.8221884498480243,0.7425893635571055,0.7856235251406788
False,False,0.0001,1,valid,27,0.5753839015960693,0.7033248081841432,0.7834757834757835,0.68,0.7412398921832883
False,False,0.0001,1,train,28,0.5196453928947449,0.7356209150326798,0.8552431610942249,0.7406277244986922,0.7909346451159522
False,False,0.0001,1,valid,28,0.5972365736961365,0.6972010178117048,0.7806267806267806,0.6733333333333333,0.7365591397849461
False,False,0.0001,1,train,29,0.5078141093254089,0.7451381780962129,0.8297872340425532,0.7395379250217959,0.7851878482833002
False,False,0.0001,1,valid,29,0.6394953727722168,0.7035175879396985,0.7977207977207977,0.685,0.7476635514018692
False,False,0.0001,1,train,30,0.530843198299408,0.7440838404327248,0.8362462006079028,0.7410636442894507,0.7874776386404294
False,False,0.0001,1,valid,30,0.6204304099082947,0.71,0.8091168091168092,0.695,0.7563249001331558
False,False,0.0001,1,train,31,0.4654768407344818,0.7432657133355504,0.8491641337386018,0.7452048823016565,0.792693740024827
False,False,0.0001,1,valid,31,0.6084354519844055,0.7055837563451777,0.792022792022792,0.685,0.7463087248322147
False,False,0.0001,1,train,32,0.5339444279670715,0.7524820267031839,0.8351063829787234,0.7478204010462075,0.7916441563119035
False,False,0.0001,1,valid,32,0.5550594329833984,0.7194805194805195,0.7891737891737892,0.6966666666666667,0.7527173913043478
False,False,0.0001,1,train,33,0.506434977054596,0.7446524064171123,0.8465045592705167,0.7454228421970357,0.7923186344238976
False,False,0.0001,1,valid,33,0.5973663926124573,0.7058823529411765,0.7863247863247863,0.6833333333333333,0.7439353099730458
False,False,0.0001,1,train,34,0.5762285590171814,0.7416639689219813,0.8704407294832827,0.751743679163034,0.8009089320048943
False,False,0.0001,1,valid,34,0.6121236085891724,0.7255434782608695,0.7606837606837606,0.6916666666666667,0.7426981919332406
False,False,0.0001,1,train,35,0.5597696900367737,0.7605834222696549,0.8123100303951368,0.745640802092415,0.7855961785779901
False,False,0.0001,1,valid,35,0.5765141844749451,0.697841726618705,0.8290598290598291,0.69,0.7578125
False,False,0.0001,1,train,36,0.534845232963562,0.7458581842279656,0.8552431610942249,0.7497820401046208,0.7968141592920354
False,False,0.0001,1,valid,36,0.6824604272842407,0.7063291139240506,0.7948717948717948,0.6866666666666666,0.7479892761394101
False,False,0.0001,1,train,37,0.48442673683166504,0.7478231748158071,0.848404255319149,0.7489102005231038,0.7949448202207192
False,False,0.0001,1,valid,37,0.5758445858955383,0.7057291666666666,0.7720797720797721,0.6783333333333333,0.7374149659863946
