acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.9234444444444445,"[0.9233333333333333, 0.8883333333333333, 0.93, 0.91, 0.9655555555555555]",0.0,[56],1.0,0.0,0.6009248136110246,"[0.829629629629629, 0.7587034813925565, 0.21249999999999977, 0.9247211895910775, 0.2790697674418602]",0.1987034884177976,0.0001,resnet50,0.9378225215788311,"[0.9032258064516129, 0.8705234159779615, 1.0, 0.9153633854645814, 0.9999999999999999]",[0.1],0.5309558589431825,"[0.7671232876712328, 0.6723404255319149, 0.11888111888111888, 0.9342723004694836, 0.16216216216216217]",train
0.8171284634760705,"[0.7581863979848866, 0.698992443324937, 0.9408060453400504, 0.7204030226700252, 0.9672544080604534]",0.0,[56],1.0,0.0,0.33964287915621844,"[0.44508670520231164, 0.2908011869436197, 0.07843137254901947, 0.7505617977528085, 0.1333333333333331]",0.4328933022916317,0.0001,resnet50,0.5181125025578064,"[0.425414364640884, 0.392, 0.4999999999999999, 0.7731481481481481, 0.4999999999999999]",[0.1],0.3093065304944401,"[0.4666666666666667, 0.23113207547169812, 0.0425531914893617, 0.7292576419213974, 0.07692307692307693]",valid
0.9233333333333335,"[0.9316666666666666, 0.8805555555555555, 0.9316666666666666, 0.9066666666666666, 0.9661111111111111]",0.0,[56],2.0,0.0,0.6139328087410665,"[0.8509090909090904, 0.7531572904707228, 0.24539877300613477, 0.9213483146067409, 0.29885057471264337]",0.1959804599483808,0.0001,resnet50,0.9287398726816598,"[0.9069767441860465, 0.8179551122194514, 1.0, 0.9187675070028011, 0.9999999999999999]",[0.1],0.5477443361893755,"[0.8013698630136986, 0.6978723404255319, 0.13986013986013987, 0.923943661971831, 0.17567567567567569]",train
0.813853904282116,"[0.756926952141058, 0.6700251889168766, 0.9420654911838791, 0.7342569269521411, 0.9659949622166247]",0.0,[56],2.0,0.0,0.3579170497127395,"[0.4532577903682715, 0.38207547169811273, 0.1153846153846152, 0.7699018538713189, 0.06896551724137913]",0.4315214827656746,0.0001,resnet50,0.5020007801505899,"[0.425531914893617, 0.38207547169811323, 0.5999999999999999, 0.7690631808278867, 0.33333333333333326]",[0.1],0.34799152806415634,"[0.48484848484848486, 0.38207547169811323, 0.06382978723404255, 0.7707423580786026, 0.038461538461538464]",valid
0.9253333333333333,"[0.9238888888888889, 0.8877777777777778, 0.9311111111111111, 0.9205555555555556, 0.9633333333333334]",0.0,[56],3.0,0.0,0.5905402214817795,"[0.8306551297898634, 0.759523809523809, 0.23456790123456767, 0.9328323156411455, 0.195121951219512]",0.1941414905918969,0.0001,resnet50,0.9402186432424765,"[0.9056603773584906, 0.8621621621621621, 1.0, 0.9332706766917294, 0.9999999999999998]",[0.1],0.5238432598197953,"[0.7671232876712328, 0.6787234042553192, 0.13286713286713286, 0.9323943661971831, 0.10810810810810811]",train
0.8143576826196475,"[0.7355163727959698, 0.7141057934508817, 0.9382871536523929, 0.7178841309823678, 0.9659949622166247]",0.0,[56],3.0,0.0,0.331457536472529,"[0.4587628865979377, 0.34202898550724586, 0.039215686274509665, 0.7483146067415725, 0.06896551724137913]",0.4348207265138626,0.0001,resnet50,0.4393757656473021,"[0.3991031390134529, 0.44360902255639095, 0.24999999999999994, 0.7708333333333334, 0.33333333333333326]",[0.1],0.3209016392400944,"[0.5393939393939394, 0.2783018867924528, 0.02127659574468085, 0.7270742358078602, 0.038461538461538464]",valid
0.9282222222222222,"[0.9216666666666666, 0.8966666666666666, 0.9327777777777778, 0.9227777777777778, 0.9672222222222222]",0.0,[56],4.0,0.0,0.6307450092077445,"[0.8278388278388272, 0.7871853546910749, 0.26666666666666644, 0.9349555451567612, 0.3370786516853929]",0.1885197868777646,0.0001,resnet50,0.9346303826234074,"[0.889763779527559, 0.8514851485148515, 1.0, 0.9319029850746269, 0.9999999999999999]",[0.1],0.5600929043839377,"[0.773972602739726, 0.7319148936170212, 0.15384615384615385, 0.9380281690140845, 0.20270270270270271]",train
0.7952141057934508,"[0.7027707808564232, 0.6738035264483627, 0.9408060453400504, 0.6977329974811083, 0.9609571788413098]",0.0,[56],4.0,0.0,0.36269876326300177,"[0.44859813084112105, 0.3409669211195924, 0.1454545454545452, 0.7163120567375881, 0.16216216216216173]",0.44303320348262787,0.0001,resnet50,0.4577679730084034,"[0.3650190114068441, 0.3701657458563536, 0.4999999999999999, 0.7809278350515464, 0.2727272727272727]",[0.1],0.3519837936864648,"[0.5818181818181818, 0.3160377358490566, 0.0851063829787234, 0.6615720524017468, 0.11538461538461539]",valid
0.9269999999999999,"[0.9272222222222222, 0.8861111111111111, 0.9294444444444444, 0.9238888888888889, 0.9683333333333334]",0.0,[56],5.0,0.0,0.6234760059737743,"[0.8388683886838862, 0.7573964497041414, 0.21118012422360224, 0.9363086936308688, 0.3736263736263733]",0.18704802054497932,0.0001,resnet50,0.9268734192756292,"[0.9093333333333333, 0.8533333333333334, 0.9444444444444444, 0.927255985267035, 1.0]",[0.1],0.5507081262658622,"[0.7785388127853882, 0.6808510638297872, 0.11888111888111888, 0.9455399061032864, 0.22972972972972974]",train
0.8110831234256928,"[0.7632241813602015, 0.6889168765743073, 0.9433249370277078, 0.6939546599496221, 0.9659949622166247]",0.0,[56],5.0,0.0,0.33877234378827253,"[0.45977011494252823, 0.337801608579088, 0.11764705882352926, 0.7096774193548381, 0.06896551724137913]",0.43462466448545456,0.0001,resnet50,0.5390874624109288,"[0.4371584699453552, 0.391304347826087, 0.7499999999999999, 0.783641160949868, 0.33333333333333326]",[0.1],0.30655624751706895,"[0.48484848484848486, 0.2971698113207547, 0.06382978723404255, 0.648471615720524, 0.038461538461538464]",valid
