mask_use,freeze_mode,lr,exp,cell_size,prob,train_mode,epoch,loss,prec,recall,acc,f1
False,False,0.0001,0,[56],0.1,train,0,0.6579369902610779,0.7220367278797997,0.6572948328267477,0.6582388840453357,0.6881463802704852
False,False,0.0001,0,[56],0.1,valid,0,0.60403972864151,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,1,0.6446197032928467,0.734640522875817,0.6405775075987842,0.6610723626852659,0.6843921250253704
False,False,0.0001,0,[56],0.1,valid,1,0.6006613373756409,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,2,0.6406232714653015,0.7340008707009142,0.6405775075987842,0.6606364428945074,0.6841144248326233
False,False,0.0001,0,[56],0.1,valid,2,0.6387568712234497,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,3,0.5441629886627197,0.7271963009667928,0.6572948328267477,0.661944202266783,0.690480941927759
False,False,0.0001,0,[56],0.1,valid,3,0.6180213093757629,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,4,0.5617498755455017,0.7337380745880312,0.6428571428571429,0.6612903225806451,0.6852976913730255
False,False,0.0001,0,[56],0.1,valid,4,0.6152070760726929,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,5,0.6242875456809998,0.7321505841627002,0.6428571428571429,0.6602005231037489,0.6846044911996764
False,False,0.0001,0,[56],0.1,valid,5,0.6445096731185913,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,6,0.6520436406135559,0.7335355285961872,0.6432370820668692,0.6612903225806451,0.6854251012145749
False,False,0.0001,0,[56],0.1,valid,6,0.6095876097679138,0.7275362318840579,0.7150997150997151,0.6766666666666666,0.7212643678160919
False,False,0.0001,0,[56],0.1,train,7,0.6113157868385315,0.7252195734002509,0.6588145896656535,0.6610723626852659,0.6904240493728847
False,False,0.0001,0,[56],0.1,valid,7,0.6056588292121887,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
False,False,0.0001,0,[56],0.1,train,8,0.5959401726722717,0.7308684436801376,0.6458966565349544,0.6604184829991282,0.6857603872529245
False,False,0.0001,0,[56],0.1,valid,8,0.6007921695709229,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,9,0.6328268051147461,0.7292191435768262,0.6599544072948328,0.6643417611159547,0.6928599920223374
False,False,0.0001,0,[56],0.1,valid,9,0.6162976026535034,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,0,[56],0.1,train,10,0.6287497282028198,0.7292191435768262,0.6599544072948328,0.6643417611159547,0.6928599920223374
False,False,0.0001,0,[56],0.1,valid,10,0.6014437079429626,0.7450980392156863,0.6495726495726496,0.665,0.6940639269406393
False,False,0.0001,0,[56],0.1,train,11,0.6471825242042542,0.7292724196277496,0.6550151975683891,0.6625980819529207,0.6901521216973578
False,False,0.0001,0,[56],0.1,valid,11,0.6105644106864929,0.7239263803680982,0.6723646723646723,0.6583333333333333,0.6971935007385525
False,False,0.0001,0,[56],0.1,train,12,0.5872228741645813,0.7203424378312271,0.6713525835866262,0.661944202266783,0.6949852507374632
False,False,0.0001,0,[56],0.1,valid,12,0.6145004034042358,0.7272727272727273,0.6837606837606838,0.665,0.7048458149779736
False,False,0.0001,0,[56],0.1,train,13,0.6087233424186707,0.7250930136420008,0.6664133738601824,0.6636878814298169,0.694515937438131
False,False,0.0001,0,[56],0.1,valid,13,0.6193259954452515,0.7030812324929971,0.7150997150997151,0.6566666666666666,0.7090395480225988
False,False,0.0001,0,[56],0.1,train,14,0.6428209543228149,0.7247443762781186,0.6732522796352584,0.6658674803836094,0.698050029545007
