acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.7693602693602695,"[0.8063973063973064, 0.7323232323232324]",0.6422169296127377,0.12215021974830464,21.0,0.0,0.44661343291046346,"[0.4843049327354255, 0.4089219330855014]",0.6998091508944829,0.0001,0.5188730359400398,"[0.5510204081632653, 0.48672566371681414]",0.3922820512820513,"[0.432, 0.3525641025641026]",valid,ynet
0.9570000000000001,"[0.9625, 0.9515]",0.2118672075122595,0.13215327436995247,22.0,0.0,0.9145089439516353,"[0.9211356466876965, 0.907882241215574]",0.16525448746979238,0.0001,0.9165125505975424,"[0.9260042283298098, 0.9070208728652751]",0.9125316193900441,"[0.9163179916317992, 0.908745247148289]",train,ynet
0.7525252525252526,"[0.8080808080808081, 0.696969696969697]",0.644290053067,0.11835174584302349,22.0,0.0,0.45416197975253036,"[0.5511811023622041, 0.3571428571428566]",0.7246840914090474,0.0001,0.47293073268317076,"[0.5426356589147286, 0.4032258064516129]",0.44025641025641027,"[0.56, 0.32051282051282054]",valid,ynet
0.949,"[0.958, 0.94]",0.20918805452995,0.12806483559155216,23.0,0.0,0.8974630021141643,"[0.9112050739957711, 0.8837209302325576]",0.18159827902913095,0.0001,0.9110629708455795,"[0.9209401709401709, 0.9011857707509882]",0.8842968961293094,"[0.9016736401673641, 0.8669201520912547]",train,ynet
0.7584175084175084,"[0.8047138047138047, 0.7121212121212122]",0.6486051103928023,0.11489986234034101,23.0,0.0,0.4801168641454304,"[0.5245901639344257, 0.43564356435643514]",0.7833579619725545,0.0001,0.4933973589435774,"[0.5378151260504201, 0.4489795918367347]",0.46753846153846157,"[0.512, 0.4230769230769231]",valid,ynet
0.949,"[0.955, 0.943]",0.2065662711545825,0.12425829058215022,24.0,0.0,0.8983417794598749,"[0.905462184873949, 0.8912213740458009]",0.17654467970132828,0.0001,0.9019593578738057,"[0.9092827004219409, 0.8946360153256705]",0.894753169893568,"[0.9016736401673641, 0.8878326996197718]",train,ynet
0.7609427609427609,"[0.8080808080808081, 0.7138047138047138]",0.650221341987451,0.11156101028372845,24.0,0.0,0.49395754518705287,"[0.5327868852459011, 0.4551282051282046]",0.7204394618670146,0.0001,0.5006733462615816,"[0.5462184873949579, 0.4551282051282051]",0.48756410256410254,"[0.52, 0.4551282051282051]",valid,ynet
0.9485,"[0.9515, 0.9455]",0.20423874014701981,0.12069034710956307,25.0,0.0,0.8960266843581038,"[0.8975712777191125, 0.8944820909970952]",0.177542225420475,0.0001,0.908712986210116,"[0.906183368869936, 0.9112426035502958]",0.8837241675549262,"[0.8891213389121339, 0.8783269961977186]",train,ynet
0.7415824915824916,"[0.7643097643097643, 0.7188552188552189]",0.6527236157693924,0.10854236072597978,25.0,0.0,0.4722519947600329,"[0.48148148148148096, 0.46302250803858475]",0.7483565837144852,0.0001,0.45639599555061183,"[0.4482758620689655, 0.4645161290322581]",0.4907692307692308,"[0.52, 0.46153846153846156]",valid,ynet
0.958,"[0.957, 0.959]",0.20158101126551628,0.11736789590368668,26.0,0.0,0.9156892230576437,"[0.9094736842105259, 0.9219047619047613]",0.16346422515809536,0.0001,0.91945917971277,"[0.9152542372881356, 0.9236641221374046]",0.911958890815661,"[0.9037656903765691, 0.9201520912547528]",train,ynet
0.7525252525252526,"[0.82996632996633, 0.6750841750841751]",0.6553924055931009,0.10562925077284928,26.0,0.0,0.5006267806267801,"[0.5511111111111106, 0.45014245014244963]",0.7546693334976832,0.0001,0.5125641025641026,"[0.62, 0.40512820512820513]",0.5012051282051282,"[0.496, 0.5064102564102564]",valid,ynet
0.9575,"[0.9675, 0.9475]",0.19888033980703249,0.11424462134949863,27.0,0.0,0.9152230397266468,"[0.9309245483528156, 0.8995215311004778]",0.15587841853499412,0.0001,0.9257959941239383,"[0.9460043196544277, 0.905587668593449]",0.9049270566524015,"[0.9163179916317992, 0.8935361216730038]",train,ynet
0.7382154882154882,"[0.7811447811447811, 0.6952861952861953]",0.6626391439388196,0.10292295140790797,27.0,0.0,0.41760110691533775,"[0.4247787610619464, 0.4104234527687291]",0.8881539503733317,0.0001,0.44623303389941643,"[0.4752475247524752, 0.41721854304635764]",0.39392307692307693,"[0.384, 0.40384615384615385]",valid,ynet
0.9525,"[0.9555, 0.9495]",0.19697743778020657,0.11129340999213785,28.0,0.0,0.9051794724650252,"[0.907194994786235, 0.9031639501438153]",0.17235567323863507,0.0001,0.9076955247168013,"[0.9043659043659044, 0.9110251450676983]",0.9027395516807992,"[0.9100418410041841, 0.8954372623574145]",train,ynet
0.7575757575757576,"[0.7996632996632996, 0.7154882154882155]",0.6660135090522382,0.10036083789777825,28.0,0.0,0.48399499637895793,"[0.5220883534136541, 0.44590163934426175]",0.7891173958778381,0.0001,0.49028469365663563,"[0.5241935483870968, 0.4563758389261745]",0.47794871794871796,"[0.52, 0.4358974358974359]",valid,ynet
0.9612499999999999,"[0.968, 0.9545]",0.1945005651532362,0.10851475638306389,29.0,0.0,0.9230823805441135,"[0.9329140461215927, 0.9132507149666343]",0.15060506034642457,0.0001,0.9253719652296866,"[0.9348739495798319, 0.9158699808795411]",0.9208043654644669,"[0.9309623430962343, 0.9106463878326996]",train,ynet
0.7601010101010102,"[0.8232323232323232, 0.696969696969697]",0.6717172171506617,0.09793274195450875,29.0,0.0,0.42892875625323396,"[0.43850267379679103, 0.4193548387096769]",0.8646427114804586,0.0001,0.5416841223292836,"[0.6612903225806451, 0.42207792207792205]",0.37233333333333335,"[0.328, 0.4166666666666667]",valid,ynet
0.9645,"[0.9735, 0.9555]",0.19183063844278936,0.10588142295818656,30.0,0.0,0.9294921372787264,"[0.944151738672286, 0.9148325358851668]",0.13861425638198852,0.0001,0.9360848275100327,"[0.9511677282377919, 0.9210019267822736]",0.9229918704360691,"[0.9372384937238494, 0.908745247148289]",train,ynet
0.7575757575757576,"[0.8164983164983165, 0.6986531986531986]",0.6743855268564275,0.0956442827679297,30.0,0.0,0.44951682258835085,"[0.4976958525345617, 0.40133779264214]",0.7814253270626068,0.0001,0.503268470659775,"[0.5869565217391305, 0.4195804195804196]",0.4083076923076923,"[0.432, 0.38461538461538464]",valid,ynet
0.96175,"[0.9725, 0.951]",0.18946316463407128,0.10338560775358928,31.0,0.0,0.9242088906578534,"[0.9422875131164737, 0.9061302681992331]",0.14208681270480156,0.0001,0.929195285511075,"[0.9452631578947368, 0.9131274131274131]",0.919285043829645,"[0.9393305439330544, 0.8992395437262357]",train,ynet
0.7575757575757576,"[0.8047138047138047, 0.7104377104377104]",0.6759742048724244,0.09348860494695449,31.0,0.0,0.45748299319727836,"[0.49999999999999944, 0.41496598639455734]",0.7518858164548874,0.0001,0.49204253013680077,"[0.5420560747663551, 0.4420289855072464]",0.4275128205128205,"[0.464, 0.391025641025641]",valid,ynet
