acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,jaccard,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
1.0,"[1.0, 1.0]",0.6451030381023883,0.0,0.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.005245806505118324,0.6451030381023883,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.6056053280830384,0.0,0.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0019925723685326187,0.6056053280830384,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.6103045528754591,0.0,1.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.00036676864247273567,0.57550606764853,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.5808142721652985,0.0,1.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.5560232162475586,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.58642744012177,0.0,2.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",9.410870119640392e-07,0.5386732146143913,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.561990442375342,0.0,2.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",1.7966304196479496e-05,0.5243427827954292,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.5662956933956593,0.0,3.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",2.879927195440499e-06,0.5059004532173276,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.5461297161877156,0.0,3.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.49854753762483595,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.5478781411424279,0.0,4.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.4742079321295023,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.5287291251122952,0.0,4.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.45912676081061365,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.5304565693251788,0.0,5.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.4433487102389336,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.5123993897189697,0.0,5.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.4307507127523422,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.5137727741684233,0.0,6.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.41367000322788955,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.496020798598017,0.0,6.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.3977492518723011,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.49770304281264544,0.0,7.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.38521492332220075,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.4800610438920557,0.0,7.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.3683427609503269,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
1.0,"[1.0, 1.0]",0.4821908876713779,0.0,8.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.3580936465412378,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",train,pretrain
1.0,"[1.0, 1.0]",0.46443623966640896,0.0,8.0,0.0,0.9999999999999996,"[0.9999999999999996, 0.9999999999999996]",0.0,0.3394378058612347,0.0001,1.0,"[1.0, 1.0]",1.0,"[1.0, 1.0]",valid,pretrain
