acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,jaccard,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.716,"[0.7415, 0.6905]",0.023546825519297272,0.5819091208279132,0.0,0.0,0.32066980638409165,"[0.483516483516483, 0.15782312925170028]",0.12047645546013747,0.6054559470713139,0.0001,0.37011353344250597,"[0.4627151051625239, 0.27751196172248804]",0.3082711551617163,"[0.5062761506276151, 0.11026615969581749]",train,ynet
0.7937710437710437,"[0.8501683501683501, 0.7373737373737373]",0.022147882031276822,0.5072748929262161,0.0,0.0,0.2974089261306231,"[0.582159624413145, 0.012658227848101241]",0.15895972714154527,0.5294227734208107,0.0001,0.6022727272727272,"[0.7045454545454546, 0.4999999999999998]",0.2512051282051282,"[0.496, 0.00641025641025641]",valid,ynet
0.77075,"[0.806, 0.7355]",0.023027751496993005,0.5504372045397758,1.0,0.0,0.2675837222631619,"[0.5314009661835744, 0.003766478342749511]",0.15595497932731833,0.5414739678800106,0.0001,0.41428571428571426,"[0.6285714285714286, 0.19999999999999996]",0.23107609335475762,"[0.4602510460251046, 0.0019011406844106464]",train,ynet
0.7676767676767677,"[0.8215488215488216, 0.7138047138047138]",0.022004919852285334,0.5087125234305858,1.0,0.0,0.2959183673469384,"[0.45918367346938727, 0.13265306122448947]",0.07060914624974288,0.5320121104518573,0.0001,0.4794014084507042,"[0.6338028169014085, 0.325]",0.22166666666666665,"[0.36, 0.08333333333333333]",valid,ynet
0.77075,"[0.803, 0.7385]",0.023124702069132277,0.5369016476472219,2.0,0.0,0.2668607437224455,"[0.4760638297872335, 0.057657657657657554]",0.11963361388254092,0.5331491386890411,0.0001,0.6025044047319406,"[0.6532846715328468, 0.5517241379310345]",0.20244761919913454,"[0.37447698744769875, 0.030418250950570342]",train,ynet
0.7878787878787878,"[0.8383838383838383, 0.7373737373737373]",0.021963113968053626,0.5052646620406045,2.0,0.0,0.2635206786850474,"[0.47826086956521685, 0.048780487804877946]",0.12534313683482867,0.5202484394113223,0.0001,0.6228813559322033,"[0.7457627118644068, 0.4999999999999999]",0.18882051282051282,"[0.352, 0.02564102564102564]",valid,ynet
0.7697499999999999,"[0.8075, 0.732]",0.02306109795696102,0.5276391011849045,3.0,0.0,0.3002379659087966,"[0.5120405576679335, 0.08843537414965967]",0.12180842557879214,0.5227217485010623,0.0001,0.5344362617985686,"[0.6495176848874598, 0.41935483870967744]",0.2360119000270455,"[0.4225941422594142, 0.049429657794676805]",train,ynet
0.781986531986532,"[0.8249158249158249, 0.7390572390572391]",0.02186428475542925,0.5014735086510579,3.0,0.0,0.2961370994752704,"[0.5094339622641504, 0.0828402366863904]",0.061058926631776415,0.5116678481300672,0.0001,0.5795755968169761,"[0.6206896551724138, 0.5384615384615384]",0.23843589743589744,"[0.432, 0.04487179487179487]",valid,ynet
0.777,"[0.8155, 0.7385]",0.022990644235862417,0.5219131958782672,4.0,0.0,0.3182089241531549,"[0.5335018963337542, 0.10291595197255557]",0.13762530940708675,0.5217184036970138,0.0001,0.6002185976122414,"[0.6741214057507987, 0.5263157894736842]",0.2492284073372894,"[0.44142259414225943, 0.057034220532319393]",train,ynet
0.7803030303030303,"[0.8198653198653199, 0.7407407407407407]",0.021925898264162243,0.5003316883246104,4.0,0.0,0.3279299847792994,"[0.5114155251141547, 0.14444444444444418]",0.1291731872717788,0.5179367606838544,0.0001,0.5687056737588652,"[0.5957446808510638, 0.5416666666666666]",0.26566666666666666,"[0.448, 0.08333333333333333]",valid,ynet
0.7722500000000001,"[0.808, 0.7365]",0.022983005162677726,0.5179642665882905,5.0,0.0,0.2870736216333778,"[0.5102040816326526, 0.06394316163410291]",0.0992229892680574,0.5211644308269023,0.0001,0.5700406288641583,"[0.6535947712418301, 0.4864864864864865]",0.2263152870801979,"[0.41841004184100417, 0.034220532319391636]",train,ynet
0.7836700336700337,"[0.835016835016835, 0.7323232323232324]",0.02196177083403907,0.4992717429995537,5.0,0.0,0.27588975973275054,"[0.4302325581395344, 0.12154696132596661]",0.0734941311457304,0.5161131531000137,0.0001,0.6136170212765958,"[0.7872340425531915, 0.44]",0.18325641025641026,"[0.296, 0.07051282051282051]",valid,ynet
0.76925,"[0.7985, 0.74]",0.023046796553701693,0.5149326615887029,6.0,0.0,0.28648559910986227,"[0.4633821571238343, 0.10958904109589024]",0.0830261738635353,0.5201725770533084,0.0001,0.5945433876468359,"[0.6373626373626373, 0.5517241379310345]",0.21242661915140718,"[0.36401673640167365, 0.060836501901140684]",train,ynet
0.7676767676767677,"[0.7962962962962963, 0.7390572390572391]",0.022127139731310308,0.5013027554466611,6.0,0.0,0.41497935199839864,"[0.4474885844748854, 0.3824701195219119]",0.10799780009841661,0.5366081853707632,0.0001,0.5132698768197088,"[0.5212765957446809, 0.5052631578947369]",0.34984615384615386,"[0.392, 0.3076923076923077]",valid,ynet
0.77375,"[0.811, 0.7365]",0.02297007572866278,0.5114709765091539,7.0,0.0,0.31528151409516686,"[0.5103626943005176, 0.12020033388981614]",0.10578296131060046,0.5096722103655338,0.0001,0.5816093560711956,"[0.6700680272108843, 0.4931506849315068]",0.24028747792608618,"[0.4121338912133891, 0.06844106463878327]",train,ynet
0.7676767676767677,"[0.8047138047138047, 0.7306397306397306]",0.02208633111634602,0.5015165152028203,7.0,0.0,0.33434650455927006,"[0.3829787234042549, 0.28571428571428525]",0.05337718341933763,0.5248135055104891,0.0001,0.5210084033613445,"[0.5714285714285714, 0.47058823529411764]",0.24656410256410255,"[0.288, 0.20512820512820512]",valid,ynet
0.786,"[0.823, 0.749]",0.022897022479317256,0.5075974034269651,8.0,0.0,0.3716363007949436,"[0.5426356589147282, 0.20063694267515894]",0.13122857583413397,0.49892141595482825,0.0001,0.6635532591414944,"[0.7094594594594594, 0.6176470588235294]",0.27955120352546253,"[0.4393305439330544, 0.11977186311787072]",train,ynet
0.7861952861952861,"[0.8198653198653199, 0.7525252525252525]",0.022148934784517797,0.5034866801290601,8.0,0.0,0.2568064753495214,"[0.29139072847682085, 0.22222222222222196]",0.014983509698798,0.5418977635602157,0.0001,0.7412587412587412,"[0.8461538461538461, 0.6363636363636364]",0.1553076923076923,"[0.176, 0.1346153846153846]",valid,ynet
0.783,"[0.8185, 0.7475]",0.022847688223351724,0.5040939859002829,9.0,0.0,0.3809249855685027,"[0.5375796178343943, 0.22427035330261105]",0.1188985397227371,0.49496690794825554,0.0001,0.6356482084690553,"[0.6872964169381107, 0.584]",0.2901029320521183,"[0.44142259414225943, 0.13878326996197718]",train,ynet
0.7803030303030303,"[0.803030303030303, 0.7575757575757576]",0.02212185331697886,0.5046655532966058,9.0,0.0,0.3339552238805967,"[0.4179104477611936, 0.2499999999999997]",0.060771360434198604,0.5371535311142603,0.0001,0.6096491228070176,"[0.5526315789473685, 0.6666666666666666]",0.24492307692307694,"[0.336, 0.15384615384615385]",valid,ynet
0.7795000000000001,"[0.812, 0.747]",0.022802967207125303,0.5012992860850962,10.0,0.0,0.3921250223467012,"[0.5154639175257727, 0.2687861271676297]",0.1286194780199546,0.495708045065403,0.0001,0.6156909517263686,"[0.6711409395973155, 0.5602409638554217]",0.29760806274559715,"[0.41841004184100417, 0.17680608365019013]",train,ynet
