mask_use,freeze_mode,lr,exp,cell_size,prob,train_mode,epoch,loss,prec,recall,acc,f1
True,False,0.0001,0,56,0.2,train,21,0.9483163356781006,0.7825825825825826,0.9901215805471124,0.8365300784655624,0.8742032874874203
True,False,0.0001,0,56,0.2,valid,21,2.181535243988037,0.7420382165605095,0.6638176638176638,0.6683333333333333,0.7007518796992481
True,False,0.0001,0,56,0.2,train,22,1.0630959272384644,0.7892349561536135,0.9916413373860182,0.8432868352223191,0.8789358477858225
True,False,0.0001,0,56,0.2,valid,22,1.9118441343307495,0.7476340694006309,0.6752136752136753,0.6766666666666666,0.7095808383233534
True,False,0.0001,0,56,0.2,train,23,0.9559876918792725,0.7859933874361287,0.9935410334346505,0.8411072362685266,0.8776640375901997
True,False,0.0001,0,56,0.2,valid,23,2.2327072620391846,0.744408945686901,0.6638176638176638,0.67,0.7018072289156626
True,False,0.0001,0,56,0.2,train,24,1.1105971336364746,0.78541289933695,0.9901215805471124,0.8391455972101134,0.8759663865546219
True,False,0.0001,0,56,0.2,valid,24,2.050967216491699,0.7508196721311475,0.6524216524216524,0.67,0.698170731707317
True,False,0.0001,0,56,0.2,train,25,0.8604558110237122,0.7864019253910951,0.993161094224924,0.8413251961639059,0.877770315648086
True,False,0.0001,0,56,0.2,valid,25,1.9068387746810913,0.740625,0.6752136752136753,0.6716666666666666,0.7064083457526081
True,False,0.0001,0,56,0.2,train,26,0.9053621292114258,0.7874134296898525,0.9935410334346505,0.8424149956408021,0.878548630942382
True,False,0.0001,0,56,0.2,valid,26,2.2209229469299316,0.7532051282051282,0.6695156695156695,0.6783333333333333,0.7088989441930618
True,False,0.0001,0,56,0.2,train,27,0.8990135192871094,0.7867469879518072,0.9924012158054711,0.8413251961639059,0.8776881720430106
True,False,0.0001,0,56,0.2,valid,27,1.7928218841552734,0.7467105263157895,0.6467236467236467,0.665,0.6931297709923664
True,False,0.0001,0,56,0.2,train,28,0.9977556467056274,0.7908595641646489,0.9927811550151976,0.8452484742807324,0.8803908355795148
True,False,0.0001,0,56,0.2,valid,28,1.660406231880188,0.7516339869281046,0.6552706552706553,0.6716666666666666,0.7001522070015221
True,False,0.0001,0,56,0.2,train,29,0.9905954599380493,0.7892186553603876,0.9901215805471124,0.8426329555361813,0.8783282777216043
True,False,0.0001,0,56,0.2,valid,29,2.2402801513671875,0.749185667752443,0.6552706552706553,0.67,0.6990881458966566
True,False,0.0001,1,56,0.2,train,0,1.4399285316467285,0.7304387155133424,0.6136018237082067,0.6484306887532694,0.66694197811274
True,False,0.0001,1,56,0.2,valid,0,1.6333684921264648,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,1,56,0.2,train,1,1.4295610189437866,0.7345248474280732,0.6401975683890577,0.6608544027898866,0.6841250507511165
True,False,0.0001,1,56,0.2,valid,1,1.643703818321228,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,1,56,0.2,train,2,1.5336840152740479,0.7418673426277989,0.6671732522796353,0.675893635571055,0.7025405081016204
True,False,0.0001,1,56,0.2,valid,2,1.4909839630126953,0.7533783783783784,0.6353276353276354,0.665,0.6893353941267389
True,False,0.0001,1,56,0.2,train,3,1.2721376419067383,0.7624126517101876,0.787613981762918,0.7373583260680034,0.7748084470192489
True,False,0.0001,1,56,0.2,valid,3,1.7826504707336426,0.7508417508417509,0.6353276353276354,0.6633333333333333,0.6882716049382717
True,False,0.0001,1,56,0.2,train,4,1.0782928466796875,0.7741607324516785,0.8674012158054711,0.7787707061900611,0.8181329510840352
True,False,0.0001,1,56,0.2,valid,4,1.793299674987793,0.7412140575079872,0.6609686609686609,0.6666666666666666,0.6987951807228915
True,False,0.0001,1,56,0.2,train,5,1.2764971256256104,0.7743785850860421,0.9232522796352584,0.8016564952048822,0.8422876949740035
True,False,0.0001,1,56,0.2,valid,5,1.7506192922592163,0.7398119122257053,0.6723646723646723,0.67,0.7044776119402986
True,False,0.0001,1,56,0.2,train,6,1.2097629308700562,0.775959723096287,0.9369300911854104,0.8086312118570184,0.8488812392426851
True,False,0.0001,1,56,0.2,valid,6,1.8975646495819092,0.7138810198300283,0.717948717948718,0.6666666666666666,0.7159090909090909
True,False,0.0001,1,56,0.2,train,7,1.0989187955856323,0.7767169695103172,0.9582066869300911,0.8180034873583261,0.8579690423541418
True,False,0.0001,1,56,0.2,valid,7,1.555751085281372,0.7232142857142857,0.6923076923076923,0.665,0.7074235807860262
True,False,0.0001,1,56,0.2,train,8,1.179323434829712,0.7760271856657399,0.9544072948328267,0.8158238884045336,0.8560231726018062
True,False,0.0001,1,56,0.2,valid,8,1.7239172458648682,0.7262569832402235,0.7407407407407407,0.685,0.7334273624823696
True,False,0.0001,1,56,0.2,train,9,1.198014736175537,0.7731143552311436,0.96580547112462,0.8177855274629469,0.8587837837837838
True,False,0.0001,1,56,0.2,valid,9,1.5210208892822266,0.7270029673590505,0.698005698005698,0.67,0.7122093023255813
True,False,0.0001,1,56,0.2,train,10,1.1482306718826294,0.7782874617737003,0.9669452887537994,0.8230165649520488,0.8624195188071839
True,False,0.0001,1,56,0.2,valid,10,1.6713943481445312,0.71875,0.7207977207977208,0.6716666666666666,0.7197724039829303
True,False,0.0001,1,56,0.2,train,11,1.1714924573898315,0.7767106842737095,0.9832826747720365,0.8282476024411508,0.8678739101274312
True,False,0.0001,1,56,0.2,valid,11,1.8516359329223633,0.7351190476190477,0.7037037037037037,0.6783333333333333,0.7190684133915575
True,False,0.0001,1,56,0.2,train,12,1.0827468633651733,0.7783147085472667,0.9791033434650456,0.8280296425457716,0.8672387682988391
True,False,0.0001,1,56,0.2,valid,12,1.8646090030670166,0.7382352941176471,0.7150997150997151,0.685,0.7264833574529668
True,False,0.0001,1,56,0.2,train,13,0.9648942947387695,0.78374279648165,0.9817629179331308,0.8341325196163906,0.8716478326867937
True,False,0.0001,1,56,0.2,valid,13,1.793917179107666,0.7363896848137536,0.7321937321937322,0.69,0.7342857142857144
True,False,0.0001,1,56,0.2,train,14,1.0751506090164185,0.7783132530120482,0.9817629179331308,0.8291194420226679,0.8682795698924731
True,False,0.0001,1,56,0.2,valid,14,2.127439260482788,0.7383720930232558,0.7236467236467237,0.6883333333333334,0.7309352517985611
True,False,0.0001,1,56,0.2,train,15,1.1402922868728638,0.7807228915662651,0.9848024316109423,0.8326068003487358,0.8709677419354838
True,False,0.0001,1,56,0.2,valid,15,1.6804332733154297,0.7374631268436578,0.7122507122507122,0.6833333333333333,0.7246376811594203
True,False,0.0001,1,56,0.2,train,16,1.078933835029602,0.7827004219409283,0.9867021276595744,0.8352223190932868,0.8729411764705881
True,False,0.0001,1,56,0.2,valid,16,2.2799630165100098,0.7447447447447447,0.7065527065527065,0.6866666666666666,0.7251461988304093
True,False,0.0001,1,56,0.2,train,17,0.9803512692451477,0.7799459621735214,0.9870820668693009,0.8328247602441151,0.8713734697300016
True,False,0.0001,1,56,0.2,valid,17,2.054471969604492,0.7360703812316716,0.7150997150997151,0.6833333333333333,0.7254335260115607
True,False,0.0001,1,56,0.2,train,18,1.0646250247955322,0.7841422972565572,0.9882218844984803,0.8371839581517001,0.8744326777609682
True,False,0.0001,1,56,0.2,valid,18,1.8714154958724976,0.7297297297297297,0.6923076923076923,0.67,0.7105263157894737
True,False,0.0001,1,56,0.2,train,19,1.0962475538253784,0.7809123649459784,0.9886018237082067,0.8343504795117699,0.8725687458081823
True,False,0.0001,1,56,0.2,valid,19,2.0571494102478027,0.7319277108433735,0.6923076923076923,0.6716666666666666,0.711566617862372
True,False,0.0001,1,56,0.2,train,20,1.0225050449371338,0.7845921450151058,0.9867021276595744,0.8369659982563208,0.8741164591046785
True,False,0.0001,1,56,0.2,valid,20,2.1112313270568848,0.7408536585365854,0.6923076923076923,0.6783333333333333,0.7157584683357879
True,False,0.0001,1,56,0.2,train,21,0.9741316437721252,0.7845320493529943,0.9905015197568389,0.8384917175239756,0.8755667506297229
True,False,0.0001,1,56,0.2,valid,21,2.434333324432373,0.7469135802469136,0.6894586894586895,0.6816666666666666,0.717037037037037
True,False,0.0001,1,56,0.2,train,22,1.0399271249771118,0.7870286576168929,0.9912613981762918,0.8411072362685266,0.8774171851353624
True,False,0.0001,1,56,0.2,valid,22,2.2394895553588867,0.7384615384615385,0.6837606837606838,0.6733333333333333,0.7100591715976331
True,False,0.0001,1,56,0.2,train,23,0.9718856811523438,0.7904646219252961,0.9889817629179332,0.8432868352223191,0.8786497890295358
True,False,0.0001,1,56,0.2,valid,23,1.837592601776123,0.7373134328358208,0.7037037037037037,0.68,0.7201166180758016
True,False,0.0001,1,56,0.2,train,24,0.8993463516235352,0.7836134453781513,0.9920212765957447,0.8382737576285963,0.8755868544600939
True,False,0.0001,1,56,0.2,valid,24,2.300556182861328,0.7400611620795107,0.6894586894586895,0.6766666666666666,0.7138643067846608
True,False,0.0001,1,56,0.2,train,25,1.066218614578247,0.7819436112777445,0.9905015197568389,0.8360941586748039,0.8739523969158565
True,False,0.0001,1,56,0.2,valid,25,2.0102086067199707,0.744408945686901,0.6638176638176638,0.67,0.7018072289156626
True,False,0.0001,1,56,0.2,train,26,1.065978765487671,0.7837028160575195,0.993920972644377,0.8391455972101134,0.8763819095477386
True,False,0.0001,1,56,0.2,valid,26,2.4911203384399414,0.7540453074433657,0.6638176638176638,0.6766666666666666,0.706060606060606
True,False,0.0001,1,56,0.2,train,27,0.8494296073913574,0.789409984871407,0.9912613981762918,0.8432868352223191,0.8788950648475662
True,False,0.0001,1,56,0.2,valid,27,1.9911136627197266,0.752442996742671,0.6581196581196581,0.6733333333333333,0.7021276595744681
True,False,0.0001,1,56,0.2,train,28,0.8215427398681641,0.7886007237635706,0.9935410334346505,0.8435047951176984,0.879287155346335
True,False,0.0001,1,56,0.2,valid,28,2.1516590118408203,0.7475728155339806,0.6581196581196581,0.67,0.7
True,False,0.0001,1,56,0.2,train,29,0.9912275671958923,0.7874585468797106,0.9924012158054711,0.8419790758500436,0.8781307782820642
True,False,0.0001,1,56,0.2,valid,29,2.259033203125,0.7574750830564784,0.6495726495726496,0.6733333333333333,0.6993865030674847
True,False,0.0001,2,56,0.2,train,0,1.7132995128631592,0.7105584997961679,0.6622340425531915,0.6514821272885789,0.6855457227138643
True,False,0.0001,2,56,0.2,valid,0,1.5516505241394043,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,2,56,0.2,train,1,1.4654368162155151,0.7345248474280732,0.6401975683890577,0.6608544027898866,0.6841250507511165
True,False,0.0001,2,56,0.2,valid,1,1.7460730075836182,0.7575757575757576,0.6410256410256411,0.67,0.6944444444444444
True,False,0.0001,2,56,0.2,train,2,1.466855525970459,0.7384412153236459,0.6371580547112462,0.6623801220575414,0.6840709769528861
True,False,0.0001,2,56,0.2,valid,2,1.7266199588775635,0.7591973244147158,0.6467236467236467,0.6733333333333333,0.6984615384615385
True,False,0.0001,2,56,0.2,train,3,1.2514851093292236,0.7425438596491228,0.6432370820668692,0.6673931996512642,0.6893322475570032
True,False,0.0001,2,56,0.2,valid,3,1.5308146476745605,0.7560975609756098,0.6182336182336182,0.66,0.6802507836990596
True,False,0.0001,2,56,0.2,train,4,1.300673246383667,0.7580645161290323,0.7142857142857143,0.7053182214472538,0.7355242566510173
True,False,0.0001,2,56,0.2,valid,4,1.453160047531128,0.7583892617449665,0.6438746438746439,0.6716666666666666,0.6964560862865947
True,False,0.0001,2,56,0.2,train,5,1.354745864868164,0.7675953079178885,0.7955927051671733,0.7445510026155188,0.7813432835820896
True,False,0.0001,2,56,0.2,valid,5,1.9254149198532104,0.7627118644067796,0.6410256410256411,0.6733333333333333,0.696594427244582
True,False,0.0001,2,56,0.2,train,6,1.203399896621704,0.7716092761770906,0.8343465045592705,0.7632955536181343,0.8017524644030668
True,False,0.0001,2,56,0.2,valid,6,1.6341124773025513,0.75,0.6923076923076923,0.685,0.7199999999999999
True,False,0.0001,2,56,0.2,train,7,1.227513074874878,0.7733941962830128,0.9012158054711246,0.791848299912816,0.8324267415336024
True,False,0.0001,2,56,0.2,valid,7,1.8500194549560547,0.7264957264957265,0.7264957264957265,0.68,0.7264957264957265
True,False,0.0001,2,56,0.2,train,8,1.3980755805969238,0.7787096774193548,0.9171732522796353,0.8029642545771578,0.8422889043963713
True,False,0.0001,2,56,0.2,valid,8,1.7958093881607056,0.7057142857142857,0.7037037037037037,0.655,0.7047075606276747
True,False,0.0001,2,56,0.2,train,9,1.1241474151611328,0.7754462887566552,0.9407294832826748,0.8097210113339146,0.8501287553648069
True,False,0.0001,2,56,0.2,valid,9,1.5273323059082031,0.7181571815718157,0.7549857549857549,0.6833333333333333,0.7361111111111109
True,False,0.0001,2,56,0.2,train,10,1.220692753791809,0.7800495662949195,0.9566869300911854,0.8204010462074979,0.8593856655290103
True,False,0.0001,2,56,0.2,valid,10,1.9821174144744873,0.704225352112676,0.7122507122507122,0.6566666666666666,0.7082152974504249
True,False,0.0001,2,56,0.2,train,11,1.0448315143585205,0.7778461538461539,0.9604863221884499,0.8199651264167394,0.8595715742944576
True,False,0.0001,2,56,0.2,valid,11,1.8807246685028076,0.7027027027027027,0.7407407407407407,0.665,0.7212205270457698
True,False,0.0001,2,56,0.2,train,12,1.0992939472198486,0.7776420281001832,0.9673252279635258,0.8225806451612904,0.8621740602776837
True,False,0.0001,2,56,0.2,valid,12,1.9718966484069824,0.7027027027027027,0.7407407407407407,0.665,0.7212205270457698
True,False,0.0001,2,56,0.2,train,13,1.0375910997390747,0.778683574879227,0.9798632218844985,0.8286835222319093,0.8677658142664871
True,False,0.0001,2,56,0.2,valid,13,1.6161465644836426,0.7119565217391305,0.7464387464387464,0.675,0.7287899860917941
True,False,0.0001,2,56,0.2,train,14,1.0114656686782837,0.7850152905198777,0.9753039513677811,0.8326068003487358,0.8698746187732973
True,False,0.0001,2,56,0.2,valid,14,1.9964053630828857,0.7123287671232876,0.7407407407407407,0.6733333333333333,0.7262569832402235
True,False,0.0001,2,56,0.2,train,15,0.9107661843299866,0.7804511278195488,0.9859422492401215,0.8328247602441151,0.8712439147221755
True,False,0.0001,2,56,0.2,valid,15,1.8363717794418335,0.7119113573407202,0.7321937321937322,0.67,0.7219101123595505
True,False,0.0001,2,56,0.2,train,16,0.9536181688308716,0.7843967342001814,0.9855623100303952,0.8363121185701831,0.8735477353089747
True,False,0.0001,2,56,0.2,valid,16,1.8494744300842285,0.7126760563380282,0.7207977207977208,0.6666666666666666,0.71671388101983
True,False,0.0001,2,56,0.2,train,17,0.9237517714500427,0.7829246139872843,0.9825227963525835,0.833696599825632,0.8714406065711879
True,False,0.0001,2,56,0.2,valid,17,1.9819835424423218,0.723342939481268,0.7150997150997151,0.6733333333333333,0.7191977077363897
True,False,0.0001,2,56,0.2,train,18,1.00307297706604,0.7831180534695104,0.9905015197568389,0.8371839581517001,0.8746854554604933
True,False,0.0001,2,56,0.2,valid,18,1.726671814918518,0.7163323782234957,0.7122507122507122,0.6666666666666666,0.7142857142857143
True,False,0.0001,2,56,0.2,train,19,1.0900704860687256,0.785411622276029,0.9859422492401215,0.8374019180470793,0.8743261455525606
True,False,0.0001,2,56,0.2,valid,19,1.7807538509368896,0.7171428571428572,0.7150997150997151,0.6683333333333333,0.7161198288159771
True,False,0.0001,2,56,0.2,train,20,0.9089553356170654,0.7854993983152828,0.9920212765957447,0.8400174367916303,0.8767629281396911
True,False,0.0001,2,56,0.2,valid,20,1.924511432647705,0.7114285714285714,0.7094017094017094,0.6616666666666666,0.710413694721826
True,False,0.0001,2,56,0.2,train,21,1.0683670043945312,0.7872919818456884,0.9886018237082067,0.8402353966870096,0.876536971534445
True,False,0.0001,2,56,0.2,valid,21,1.9066121578216553,0.7084548104956269,0.6923076923076923,0.6533333333333333,0.7002881844380403
True,False,0.0001,2,56,0.2,train,22,1.0512795448303223,0.784407796101949,0.993920972644377,0.8397994768962511,0.8768225238813474
True,False,0.0001,2,56,0.2,valid,22,1.9593794345855713,0.7214076246334311,0.7008547008547008,0.6666666666666666,0.7109826589595376
True,False,0.0001,2,56,0.2,train,23,0.930361270904541,0.785671282360024,0.9916413373860182,0.8400174367916303,0.8767215317433658
True,False,0.0001,2,56,0.2,valid,23,2.2638089656829834,0.7256637168141593,0.7008547008547008,0.67,0.7130434782608696
True,False,0.0001,2,56,0.2,train,24,0.9559952020645142,0.7867269984917044,0.9908814589665653,0.840671316477768,0.8770808811165293
True,False,0.0001,2,56,0.2,valid,24,2.0196590423583984,0.716012084592145,0.6752136752136753,0.6533333333333333,0.6950146627565982
True,False,0.0001,2,56,0.2,train,25,1.0325567722320557,0.785049534674272,0.9935410334346505,0.8402353966870096,0.8770752976689586
True,False,0.0001,2,56,0.2,valid,25,1.7099366188049316,0.7240356083086054,0.6951566951566952,0.6666666666666666,0.7093023255813954
True,False,0.0001,2,56,0.2,train,26,0.9705445170402527,0.7923728813559322,0.9946808510638298,0.8474280732345248,0.8820754716981132
True,False,0.0001,2,56,0.2,valid,26,2.004155158996582,0.7407407407407407,0.6837606837606838,0.675,0.7111111111111111
True,False,0.0001,2,56,0.2,train,27,1.070014238357544,0.7864019253910951,0.993161094224924,0.8413251961639059,0.877770315648086
True,False,0.0001,2,56,0.2,valid,27,2.0943737030029297,0.7353846153846154,0.6809116809116809,0.67,0.7071005917159763
True,False,0.0001,2,56,0.2,train,28,0.9988899230957031,0.7868112014453478,0.9927811550151976,0.8415431560592851,0.8778767008231144
True,False,0.0001,2,56,0.2,valid,28,2.423708915710449,0.7358490566037735,0.6666666666666666,0.665,0.6995515695067265
True,False,0.0001,2,56,0.2,train,29,1.016719937324524,0.7864661654135339,0.9935410334346505,0.8415431560592851,0.8779587040456605
True,False,0.0001,2,56,0.2,valid,29,2.32590913772583,0.7292307692307692,0.6752136752136753,0.6633333333333333,0.7011834319526628
True,False,0.0001,3,56,0.2,train,0,1.583693027496338,0.7356924421144605,0.6398176291793313,0.6615082824760244,0.6844137370453159
True,False,0.0001,3,56,0.2,valid,0,1.660155177116394,0.7585034013605442,0.6353276353276354,0.6683333333333333,0.6914728682170542
True,False,0.0001,3,56,0.2,train,1,1.626305341720581,0.7385910500664599,0.6333586626139818,0.6610723626852659,0.6819390468398445
True,False,0.0001,3,56,0.2,valid,1,1.4653114080429077,0.7609427609427609,0.6438746438746439,0.6733333333333333,0.6975308641975309
True,False,0.0001,3,56,0.2,train,2,1.2773507833480835,0.7422121896162528,0.6246200607902735,0.6602005231037489,0.6783577470600372
True,False,0.0001,3,56,0.2,valid,2,1.662176489830017,0.7597173144876325,0.6125356125356125,0.66,0.6782334384858044
True,False,0.0001,3,56,0.2,train,3,1.2770092487335205,0.7591537835638731,0.708966565349544,0.7040104620749782,0.7332023575638508
True,False,0.0001,3,56,0.2,valid,3,1.6110668182373047,0.7577854671280276,0.6239316239316239,0.6633333333333333,0.6843750000000001
True,False,0.0001,3,56,0.2,train,4,1.4074881076812744,0.7719298245614035,0.8024316109422492,0.7506538796861377,0.7868852459016392
True,False,0.0001,3,56,0.2,valid,4,1.5564464330673218,0.7491749174917491,0.6467236467236467,0.6666666666666666,0.6941896024464832
True,False,0.0001,3,56,0.2,train,5,1.2175519466400146,0.7714285714285715,0.8617021276595744,0.7741935483870968,0.8140703517587939
True,False,0.0001,3,56,0.2,valid,5,1.8459933996200562,0.7088948787061995,0.7492877492877493,0.6733333333333333,0.7285318559556787
True,False,0.0001,3,56,0.2,train,6,1.280005693435669,0.770618556701031,0.9088145896656535,0.7925021795989537,0.8340306834030684
True,False,0.0001,3,56,0.2,valid,6,1.8245658874511719,0.7146814404432132,0.7350427350427351,0.6733333333333333,0.7247191011235956
True,False,0.0001,3,56,0.2,train,7,1.0627593994140625,0.7745773324984345,0.9399696048632219,0.8086312118570184,0.8492962581531067
True,False,0.0001,3,56,0.2,valid,7,1.470216989517212,0.717948717948718,0.717948717948718,0.67,0.717948717948718
True,False,0.0001,3,56,0.2,train,8,1.2297929525375366,0.7730138713745272,0.9316109422492401,0.8038360941586749,0.844934527911785
True,False,0.0001,3,56,0.2,valid,8,1.9223332405090332,0.7002583979328165,0.7720797720797721,0.6733333333333333,0.7344173441734417
True,False,0.0001,3,56,0.2,train,9,0.9910334348678589,0.7751937984496124,0.9498480243161094,0.8132083696599826,0.8536793580331227
True,False,0.0001,3,56,0.2,valid,9,1.6531860828399658,0.7005347593582888,0.7464387464387464,0.665,0.7227586206896551
True,False,0.0001,3,56,0.2,train,10,1.1650842428207397,0.7773961910708711,0.9460486322188449,0.8136442894507411,0.8534704370179949
True,False,0.0001,3,56,0.2,valid,10,1.7818185091018677,0.6951871657754011,0.7407407407407407,0.6583333333333333,0.7172413793103449
True,False,0.0001,3,56,0.2,train,11,1.1071584224700928,0.7710550319245971,0.9635258358662614,0.8149520488230165,0.8566120587738558
True,False,0.0001,3,56,0.2,valid,11,1.616379976272583,0.6972972972972973,0.7350427350427351,0.6583333333333333,0.7156726768377254
True,False,0.0001,3,56,0.2,train,12,0.9750936031341553,0.774222758828856,0.9745440729483282,0.822362685265911,0.862910008410429
True,False,0.0001,3,56,0.2,valid,12,2.0844907760620117,0.6983240223463687,0.7122507122507122,0.6516666666666666,0.7052186177715092
True,False,0.0001,3,56,0.2,train,13,0.976262092590332,0.7777099236641222,0.9677051671732523,0.8227986050566696,0.862366683595734
True,False,0.0001,3,56,0.2,valid,13,1.6423922777175903,0.7219101123595506,0.7321937321937322,0.6783333333333333,0.727015558698727
True,False,0.0001,3,56,0.2,train,14,0.9246079325675964,0.7762998790810157,0.9756838905775076,0.8247602441150829,0.8646464646464648
True,False,0.0001,3,56,0.2,valid,14,1.837364912033081,0.7366863905325444,0.7094017094017094,0.6816666666666666,0.7227866473149492
True,False,0.0001,3,56,0.2,train,15,1.0731098651885986,0.7821330902461258,0.9779635258358662,0.831081081081081,0.8691541448590241
True,False,0.0001,3,56,0.2,valid,15,1.6977736949920654,0.7275449101796407,0.6923076923076923,0.6683333333333333,0.7094890510948905
True,False,0.0001,3,56,0.2,train,16,1.011502981185913,0.781136638452237,0.9817629179331308,0.8317349607672189,0.87003367003367
