mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,prec,recall
False,False,4,False,0.0001,0,False,[56],0.1,train,0,0.6054925893635571,0.6163628656210258,0.6466018557548523,0.6970278044103547,0.5524316109422492
False,False,4,False,0.0001,0,False,[56],0.1,valid,0,0.6716666666666666,0.6973886328725039,0.6272954940795898,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,1,0.6608544027898866,0.6843813387423935,0.6458496451377869,0.7341166231505657,0.6409574468085106
False,False,4,False,0.0001,0,False,[56],0.1,valid,1,0.6716666666666666,0.6973886328725039,0.6406583786010742,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,2,0.6615082824760244,0.6859453993933265,0.6632441878318787,0.7332468655425853,0.6443768996960486
False,False,4,False,0.0001,0,False,[56],0.1,valid,2,0.6716666666666666,0.6973886328725039,0.6414341330528259,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,3,0.6615082824760244,0.6860723670911663,0.6570925712585449,0.7330453563714903,0.6447568389057751
False,False,4,False,0.0001,0,False,[56],0.1,valid,3,0.6716666666666666,0.6973886328725039,0.5888678431510925,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,4,0.6612903225806451,0.6851701782820098,0.6733576655387878,0.7339409722222222,0.6424772036474165
False,False,4,False,0.0001,0,False,[56],0.1,valid,4,0.6716666666666666,0.6973886328725039,0.5978603959083557,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,5,0.6676111595466434,0.6960334861470998,0.555639386177063,0.7320754716981132,0.6633738601823708
False,False,4,False,0.0001,0,False,[56],0.1,valid,5,0.6716666666666666,0.6973886328725039,0.6267353296279907,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,6,0.6643417611159547,0.6933492632417363,0.5984414219856262,0.7284518828451882,0.6614741641337386
False,False,4,False,0.0001,0,False,[56],0.1,valid,6,0.6716666666666666,0.6973886328725039,0.6192556023597717,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,7,0.6623801220575414,0.6887683343379546,0.6129649877548218,0.7309168443496802,0.6512158054711246
False,False,4,False,0.0001,0,False,[56],0.1,valid,7,0.67,0.696319018404908,0.6519086956977844,0.7541528239202658,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,8,0.6652136006974717,0.6911942098914354,0.6391712427139282,0.7339880444064901,0.6531155015197568
False,False,4,False,0.0001,0,False,[56],0.1,valid,8,0.67,0.6990881458966566,0.6074910759925842,0.749185667752443,0.6552706552706553
False,False,4,False,0.0001,0,False,[56],0.1,train,9,0.668918918918919,0.6985512998610836,0.604712724685669,0.731200664727877,0.668693009118541
False,False,4,False,0.0001,0,False,[56],0.1,valid,9,0.6716666666666666,0.6973886328725039,0.6536005735397339,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,10,0.6676111595466434,0.7049719481524472,0.660220205783844,0.7181710681907765,0.6922492401215805
False,False,4,False,0.0001,0,False,[56],0.1,valid,10,0.6716666666666666,0.6973886328725039,0.5966376662254333,0.7566666666666667,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,11,0.6641238012205755,0.6958752713637261,0.5869978666305542,0.7240246406570842,0.6698328267477204
False,False,4,False,0.0001,0,False,[56],0.1,valid,11,0.6633333333333333,0.6930091185410334,0.5726866722106934,0.742671009771987,0.6495726495726496
False,False,4,False,0.0001,0,False,[56],0.1,train,12,0.6639058413251961,0.6917233106757298,0.5974812507629395,0.729957805907173,0.6572948328267477
False,False,4,False,0.0001,0,False,[56],0.1,valid,12,0.6733333333333333,0.7344173441734417,0.5925010442733765,0.7002583979328165,0.7720797720797721
False,False,4,False,0.0001,0,False,[56],0.1,train,13,0.6706625980819529,0.7072272815345864,0.6551525592803955,0.7216291024120206,0.6933890577507599
False,False,4,False,0.0001,0,False,[56],0.1,valid,13,0.6633333333333333,0.7046783625730993,0.6034782528877258,0.7237237237237237,0.6866096866096866
False,False,4,False,0.0001,0,False,[56],0.1,train,14,0.668918918918919,0.7019815577790857,0.6334713697433472,0.725760649087221,0.6797112462006079
False,False,4,False,0.0001,0,False,[56],0.1,valid,14,0.6716666666666666,0.7124087591240875,0.5838642120361328,0.7305389221556886,0.6951566951566952
False,False,4,False,0.0001,0,False,[56],0.1,train,15,0.6676111595466434,0.6996257632460114,0.6481363773345947,0.7263803680981595,0.6747720364741642
False,False,4,False,0.0001,0,False,[56],0.1,valid,15,0.67,0.7018072289156626,0.6149678230285645,0.744408945686901,0.6638176638176638
False,False,4,False,0.0001,0,False,[56],0.1,train,16,0.6678291194420227,0.6984566679857539,0.6547905206680298,0.7287365813377374,0.6705927051671733
False,False,4,False,0.0001,0,False,[56],0.1,valid,16,0.6666666666666666,0.7237569060773481,0.627625584602356,0.7024128686327078,0.7464387464387464
False,False,4,False,0.0001,0,False,[56],0.1,train,17,0.6652136006974717,0.7052954719877206,0.6300097107887268,0.7124031007751938,0.6983282674772037
False,False,4,False,0.0001,0,False,[56],0.1,valid,17,0.675,0.7102526002971767,0.6134798526763916,0.7422360248447205,0.6809116809116809
False,False,4,False,0.0001,0,False,[56],0.1,train,18,0.668918918918919,0.6983118172790467,0.6405884027481079,0.731585518102372,0.6679331306990881
False,False,4,False,0.0001,0,False,[56],0.1,valid,18,0.6616666666666666,0.7010309278350515,0.5926747918128967,0.725609756097561,0.6780626780626781
False,False,4,False,0.0001,0,False,[56],0.1,train,19,0.6702266782911944,0.7075198144210323,0.6313369274139404,0.7201889020070839,0.6952887537993921
False,False,4,False,0.0001,0,False,[56],0.1,valid,19,0.6633333333333333,0.6976047904191617,0.6179428100585938,0.7350157728706624,0.6638176638176638
False,False,4,False,0.0001,0,False,[56],0.1,train,20,0.6724062772449869,0.7055827619980412,0.5946459770202637,0.7282652648604934,0.6842705167173252
False,False,4,False,0.0001,0,False,[56],0.1,valid,20,0.6683333333333333,0.7128427128427127,0.5745200514793396,0.7222222222222222,0.7037037037037037
False,False,4,False,0.0001,0,False,[56],0.1,train,21,0.6737140366172624,0.7129434324065197,0.6272264719009399,0.7197057684862563,0.706306990881459
False,False,4,False,0.0001,0,False,[56],0.1,valid,21,0.67,0.728021978021978,0.6399853229522705,0.7029177718832891,0.7549857549857549
False,False,4,False,0.0001,0,False,[56],0.1,train,22,0.6739319965126417,0.7078125000000001,0.630744457244873,0.7282958199356914,0.6884498480243161
