acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.8734999999999999,"[0.8875, 0.8595]",0.34842963963747026,0.40020591735839844,0.0,0.0,0.7519760461634611,"[0.7678018575851387, 0.7361502347417835]",0.7486355578899384,0.0001,0.7424551009072394,"[0.7576374745417516, 0.7272727272727273]",0.7617449130566206,"[0.7782426778242678, 0.7452471482889734]",train,ynet
0.7550505050505051,"[0.797979797979798, 0.7121212121212122]",0.617007103562355,0.3609713365634282,0.0,0.0,0.43121059268600204,"[0.42307692307692263, 0.43934426229508144]",0.9779784500598907,0.0001,0.4898924557289561,"[0.5301204819277109, 0.44966442953020136]",0.3907435897435897,"[0.352, 0.42948717948717946]",valid,ynet
0.8995,"[0.91, 0.889]",0.30965605728328227,0.3429997217655182,1.0,0.0,0.7968516173592719,"[0.8109243697478986, 0.7827788649706452]",0.5566760030388832,0.0001,0.8103988022322036,"[0.8143459915611815, 0.8064516129032258]",0.7839938272586984,"[0.8075313807531381, 0.7604562737642585]",train,ynet
0.7255892255892256,"[0.797979797979798, 0.6531986531986532]",0.6557455276449521,0.3085344523191452,1.0,0.0,0.4411824051654555,"[0.4642857142857138, 0.4180790960451972]",0.9505815128485362,0.0001,0.4494949494949495,"[0.5252525252525253, 0.37373737373737376]",0.4451794871794872,"[0.416, 0.47435897435897434]",valid,ynet
0.91075,"[0.9245, 0.897]",0.2890271240721146,0.30533026496569315,2.0,0.0,0.819638184093753,"[0.8385026737967909, 0.8007736943907151]",0.4777606078982353,0.0001,0.8363643412188356,"[0.8577680525164114, 0.8149606299212598]",0.803577962677188,"[0.8200836820083682, 0.7870722433460076]",train,ynet
0.755050505050505,"[0.7811447811447811, 0.7289562289562289]",0.6598245594236586,0.2740513285001119,2.0,0.0,0.4385529482551138,"[0.4583333333333328, 0.4187725631768949]",0.8730677008628845,0.0001,0.47879985627021204,"[0.4782608695652174, 0.4793388429752066]",0.4058974358974359,"[0.44, 0.3717948717948718]",valid,ynet
0.911,"[0.9215, 0.9005]",0.2812528941780329,0.2761549999937415,3.0,0.0,0.8160427807486625,"[0.8320855614973256, 0.7999999999999995]",0.4465594097971916,0.0001,0.8499087867943806,"[0.8512035010940919, 0.8486140724946695]",0.7852307618880952,"[0.8138075313807531, 0.7566539923954373]",train,ynet
0.7718855218855218,"[0.8114478114478114, 0.7323232323232324]",0.6572804453472296,0.24845107284684975,3.0,0.0,0.4629309516949961,"[0.5213675213675207, 0.40449438202247145]",0.8212984104951223,0.0001,0.5230597570047111,"[0.5596330275229358, 0.4864864864864865]",0.41707692307692307,"[0.488, 0.34615384615384615]",valid,ynet
0.915,"[0.9275, 0.9025]",0.2717522690743208,0.2518416181504726,4.0,0.0,0.8252396955777885,"[0.8422198041349287, 0.8082595870206484]",0.38833785951137545,0.0001,0.8573091150920653,"[0.8775510204081632, 0.8370672097759674]",0.7954961261275594,"[0.8096234309623431, 0.7813688212927756]",train,ynet
0.771043771043771,"[0.8232323232323232, 0.7188552188552189]",0.6616216895977656,0.22620505313078562,4.0,0.0,0.45277997322451036,"[0.5816733067729078, 0.32388663967611286]",0.8162076433499654,0.0001,0.5094627594627594,"[0.5793650793650794, 0.43956043956043955]",0.4202051282051282,"[0.584, 0.2564102564102564]",valid,ynet
0.9235,"[0.939, 0.908]",0.26200122278183696,0.231350736108919,5.0,0.0,0.8438845042662326,"[0.8710359408033821, 0.8167330677290832]",0.3421423175930977,0.0001,0.8690412330579694,"[0.8803418803418803, 0.8577405857740585]",0.8206961834004168,"[0.8619246861924686, 0.779467680608365]",train,ynet
0.7777777777777778,"[0.8249158249158249, 0.7306397306397306]",0.6544293661912283,0.20852823783126143,5.0,0.0,0.4210526315789469,"[0.5438596491228065, 0.2982456140350873]",0.7386119127273559,0.0001,0.5370819848975188,"[0.6019417475728155, 0.4722222222222222]",0.356974358974359,"[0.496, 0.21794871794871795]",valid,ynet
0.93075,"[0.94, 0.9215]",0.25369418194251403,0.21380636742072445,6.0,0.0,0.856799730678095,"[0.8701298701298695, 0.8434695912263205]",0.3123920911550522,0.0001,0.8940688721550047,"[0.9013452914798207, 0.8867924528301887]",0.822593346803061,"[0.8410041841004184, 0.8041825095057035]",train,ynet
0.7651515151515151,"[0.8114478114478114, 0.7188552188552189]",0.6612723618036225,0.19261642158741044,6.0,0.0,0.3981158141141252,"[0.45631067961165006, 0.3399209486166003]",0.7994758586088816,0.0001,0.511772941326206,"[0.5802469135802469, 0.44329896907216493]",0.32582051282051283,"[0.376, 0.27564102564102566]",valid,ynet
0.93125,"[0.9365, 0.926]",0.24621138778980822,0.19877876590937377,7.0,0.0,0.8600953183695974,"[0.863879957127545, 0.85631067961165]",0.2874173828959465,0.0001,0.8803571428571428,"[0.8857142857142857, 0.875]",0.8407496380673593,"[0.8430962343096234, 0.8384030418250951]",train,ynet
0.7702020202020201,"[0.8148148148148148, 0.7255892255892256]",0.6570780680825313,0.17871062060197193,7.0,0.0,0.4940350877192977,"[0.5599999999999995, 0.428070175438596]",0.7090880225102106,0.0001,0.5164341085271318,"[0.56, 0.4728682170542636]",0.4755128205128205,"[0.56, 0.391025641025641]",valid,ynet
0.93325,"[0.9445, 0.922]",0.23985716161214643,0.18567619548903572,8.0,0.0,0.8650979662698407,"[0.8825396825396818, 0.8476562499999996]",0.26987898513674735,0.0001,0.8822097813093916,"[0.892933618843683, 0.8714859437751004]",0.8487399971363572,"[0.8723849372384938, 0.8250950570342205]",train,ynet
0.7575757575757576,"[0.8265993265993266, 0.6885521885521886]",0.6617762528635838,0.16718300826571605,8.0,0.0,0.44050240600277246,"[0.4875621890547258, 0.3934426229508191]",0.7743238419294357,0.0001,0.5237107029318262,"[0.6447368421052632, 0.40268456375838924]",0.38830769230769235,"[0.392, 0.38461538461538464]",valid,ynet
0.9325,"[0.9455, 0.9195]",0.23486321362480522,0.17425049477815627,9.0,0.0,0.8648838080997587,"[0.8856243441762848, 0.8441432720232327]",0.26133687049150467,0.0001,0.8741908024499118,"[0.888421052631579, 0.8599605522682445]",0.8558712633437804,"[0.8828451882845189, 0.8288973384030418]",train,ynet
0.7466329966329965,"[0.8148148148148148, 0.6784511784511784]",0.6683734481036663,0.15699899598956107,9.0,0.0,0.4688694629347443,"[0.504504504504504, 0.43323442136498463]",0.7930910895268123,0.0001,0.49031725237796886,"[0.5773195876288659, 0.40331491712707185]",0.457974358974359,"[0.448, 0.46794871794871795]",valid,ynet
0.9305,"[0.939, 0.922]",0.23086800844493238,0.16421225311403925,10.0,0.0,0.8599461528374253,"[0.8707627118644061, 0.8491295938104443]",0.2547457934916019,0.0001,0.8730737386367476,"[0.8819742489270386, 0.8641732283464567]",0.8472166982197686,"[0.8598326359832636, 0.8346007604562737]",train,ynet
0.7651515151515151,"[0.8198653198653199, 0.7104377104377104]",0.6703846028808391,0.14836702958652467,10.0,0.0,0.47093955063654724,"[0.5114155251141547, 0.4304635761589399]",0.7525435070196788,0.0001,0.5204750801515593,"[0.5957446808510638, 0.4452054794520548]",0.43233333333333335,"[0.448, 0.4166666666666667]",valid,ynet
0.93775,"[0.945, 0.9305]",0.22634765204352636,0.15536035353317856,11.0,0.0,0.8732523703482629,"[0.8837209302325576, 0.862783810463968]",0.2346131905168295,0.0001,0.8952464943224697,"[0.8931623931623932, 0.8973305954825462]",0.8526377332675756,"[0.8744769874476988, 0.8307984790874525]",train,ynet
0.7626262626262627,"[0.7946127946127947, 0.7306397306397306]",0.6697335358709097,0.14059983123507763,11.0,0.0,0.45822238002248605,"[0.5271317829457359, 0.3893129770992362]",0.7177324424187342,0.0001,0.49620513548020995,"[0.5112781954887218, 0.4811320754716981]",0.43546153846153846,"[0.544, 0.3269230769230769]",valid,ynet
0.93275,"[0.9445, 0.921]",0.2224997646562182,0.14744613935454534,12.0,0.0,0.864639742435269,"[0.8817891373801912, 0.8474903474903469]",0.22880068548023702,0.0001,0.8794160180341117,"[0.8980477223427332, 0.8607843137254902]",0.8503547735335761,"[0.8661087866108786, 0.8346007604562737]",train,ynet
