acc,acc_labels,aux,aux_batch,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.5858761987794245,"[0.7083696599825632, 0.46338273757628595]",0.0,4.0,0.578489047029744,0.0,[56],0.0,0.0,0.24527924611149543,"[0.13003901170351073, 0.36051948051948013]",0.0,0.578489047029744,0.0001,0.0,0.45642301038062283,"[0.3125, 0.6003460207612457]",0.1,0.169855654419052,"[0.08210180623973727, 0.25760950259836674]",0.0,train
0.5666666666666667,"[0.7133333333333334, 0.42]",0.0,4.0,0.5594465732574463,0.0,[56],0.0,0.0,0.08282828282828258,"[0.04444444444444414, 0.12121212121212102]",0.0,0.5594465732574463,0.0001,0.0,0.3315508021390374,"[0.11764705882352941, 0.5454545454545454]",0.1,0.04778953922789539,"[0.0273972602739726, 0.06818181818181818]",0.0,valid
0.56974716652136,"[0.6957279860505667, 0.44376634699215345]",0.0,4.0,0.5696316231851992,0.0,[56],1.0,0.0,0.19601679254378881,"[0.10969387755102006, 0.28233970753655757]",0.0,0.5696316231851992,0.0001,0.0,0.41404043752071595,"[0.24571428571428572, 0.5823665893271461]",0.1,0.128473784106992,"[0.07060755336617405, 0.18634001484780996]",0.0,train
0.5866666666666667,"[0.7433333333333333, 0.43]",0.0,4.0,0.5419049263000488,0.0,[56],1.0,0.0,0.15456148789482096,"[0.04938271604938253, 0.2597402597402594]",0.0,0.5419049263000488,0.0001,0.0,0.3977272727272727,"[0.24999999999999994, 0.5454545454545454]",0.1,0.09892590286425902,"[0.0273972602739726, 0.17045454545454544]",0.0,valid
0.5823888404533566,"[0.7188317349607672, 0.44594594594594594]",0.0,4.0,0.5677533382954805,0.0,[56],2.0,0.0,0.15017357714989166,"[0.052863436123347825, 0.24748371817643547]",0.0,0.5677533382954805,0.0001,0.0,0.4305555555555556,"[0.25, 0.6111111111111112]",0.1,0.09235813210162339,"[0.029556650246305417, 0.15515961395694136]",0.0,train
0.6016666666666667,"[0.73, 0.47333333333333333]",0.0,4.0,0.5491386850674947,0.0,[56],2.0,0.0,0.221005639097744,"[0.1473684210526312, 0.2946428571428568]",0.0,0.5491386850674947,0.0001,0.0,0.5028409090909091,"[0.3181818181818182, 0.6875]",0.1,0.14169520547945205,"[0.0958904109589041, 0.1875]",0.0,valid
0.5664777680906713,"[0.7000871839581517, 0.4328683522231909]",0.0,4.0,0.568034177241118,0.0,[56],3.0,0.0,0.15664971417307283,"[0.08266666666666636, 0.2306327616794793]",0.0,0.568034177241118,0.0001,0.0,0.39335931057232393,"[0.2198581560283688, 0.5668604651162791]",0.1,0.0978346334309778,"[0.05090311986863711, 0.1447661469933185]",0.0,train
0.6016666666666667,"[0.7466666666666667, 0.45666666666666667]",0.0,4.0,0.5401906172434489,0.0,[56],3.0,0.0,0.1917238511124971,"[0.09523809523809501, 0.2882096069868992]",0.0,0.5401906172434489,0.0001,0.0,0.49313893653516294,"[0.3636363636363636, 0.6226415094339622]",0.1,0.1211472602739726,"[0.0547945205479452, 0.1875]",0.0,valid
0.5771578029642546,"[0.7092414995640802, 0.44507410636442896]",0.0,4.0,0.5627245436544004,0.0,[56],4.0,0.0,0.1729447204101579,"[0.0925170068027208, 0.253372434017595]",0.0,0.5627245436544004,0.0001,0.0,0.4365966125742662,"[0.2698412698412698, 0.6033519553072626]",0.1,0.10809278784088708,"[0.05582922824302135, 0.1603563474387528]",0.0,train
0.5900000000000001,"[0.7466666666666667, 0.43333333333333335]",0.0,4.0,0.5535786747932434,0.0,[56],4.0,0.0,0.12023809523809503,"[0.04999999999999984, 0.19047619047619022]",0.0,0.5535786747932434,0.0001,0.0,0.4369747899159664,"[0.2857142857142857, 0.5882352941176471]",0.1,0.07051681195516812,"[0.0273972602739726, 0.11363636363636363]",0.0,valid
0.5871839581517001,"[0.7231909328683522, 0.451176983435048]",0.0,4.0,0.5606513438017472,0.0,[56],5.0,0.0,0.17425969163458882,"[0.07837445573294609, 0.27014492753623154]",0.0,0.5606513438017472,0.0001,0.0,0.4769510582010582,"[0.3375, 0.6164021164021164]",0.1,0.10865598063201934,"[0.04433497536945813, 0.17297698589458055]",0.0,train
0.5816666666666667,"[0.7233333333333334, 0.44]",0.0,4.0,0.5482991933822632,0.0,[56],5.0,0.0,0.12994652406417087,"[0.02352941176470564, 0.23636363636363608]",0.0,0.5482991933822632,0.0001,0.0,0.33712121212121215,"[0.08333333333333331, 0.5909090909090909]",0.1,0.08071295143212952,"[0.0136986301369863, 0.14772727272727273]",0.0,valid
0.5786835222319093,"[0.7140366172624237, 0.4433304272013949]",0.0,4.0,0.56025481612786,0.0,[56],6.0,0.0,0.1368576439379916,"[0.054755043227665494, 0.21896024464831773]",0.0,0.56025481612786,0.0001,0.0,0.4225285947712418,"[0.2235294117647059, 0.6215277777777778]",0.1,0.08204329270299625,"[0.031198686371100164, 0.13288789903489234]",0.0,train
0.59,"[0.7266666666666667, 0.4533333333333333]",0.0,4.0,0.5602421959241232,0.0,[56],6.0,0.0,0.14583333333333304,"[0.02380952380952358, 0.2678571428571425]",0.0,0.5602421959241232,0.0001,0.0,0.35795454545454547,"[0.0909090909090909, 0.625]",0.1,0.09207658779576587,"[0.0136986301369863, 0.17045454545454544]",0.0,valid
0.5797733217088056,"[0.7157802964254577, 0.44376634699215345]",0.0,4.0,0.5599575897921687,0.0,[56],7.0,0.0,0.14996194824961923,"[0.09444444444444419, 0.20547945205479426]",0.0,0.5599575897921687,0.0001,0.0,0.47168597168597165,"[0.3063063063063063, 0.637065637065637]",0.1,0.08916183015714542,"[0.05582922824302135, 0.12249443207126949]",0.0,train
0.5933333333333333,"[0.75, 0.43666666666666665]",0.0,4.0,0.5540811518828074,0.0,[56],7.0,0.0,0.14345991561181415,"[0.0, 0.2869198312236283]",0.0,0.5540811518828074,0.0001,0.0,0.2786885245901639,"[0.0, 0.5573770491803278]",0.1,0.09659090909090909,"[0.0, 0.19318181818181818]",0.0,valid
0.5784655623365301,"[0.7166521360069747, 0.44027898866608545]",0.0,4.0,0.5645470541456471,0.0,[56],8.0,0.0,0.16306993293739472,"[0.06069364161849689, 0.26544622425629255]",0.0,0.5645470541456471,0.0001,0.0,0.4157828320764354,"[0.25301204819277107, 0.5785536159600998]",0.1,0.10335867700893428,"[0.034482758620689655, 0.17223459539717892]",0.0,train
0.6083333333333333,"[0.7433333333333333, 0.47333333333333333]",0.0,4.0,0.5468732714653015,0.0,[56],8.0,0.0,0.11366832885820209,"[0.02531645569620239, 0.2020202020202018]",0.0,0.5468732714653015,0.0001,0.0,0.5378787878787878,"[0.16666666666666663, 0.9090909090909091]",0.1,0.06366749688667497,"[0.0136986301369863, 0.11363636363636363]",0.0,valid
