mask_use,freeze_mode,lr,exp,cell_size,prob,train_mode,epoch,loss,prec,recall,acc,f1
True,False,0.0001,0,28,0.2,train,24,0.38275089859962463,0.7720283855706682,0.9920212765957447,0.8273757628596339,0.8683072830063187
True,False,0.0001,0,28,0.2,valid,24,1.0853087902069092,0.6997455470737913,0.7834757834757835,0.6766666666666666,0.739247311827957
True,False,0.0001,0,28,0.2,train,25,0.3559223711490631,0.7765862377122431,0.9905015197568389,0.831081081081081,0.8705960928368676
True,False,0.0001,0,28,0.2,valid,25,0.955062210559845,0.6942355889724311,0.7891737891737892,0.6733333333333333,0.7386666666666666
True,False,0.0001,0,28,0.2,train,26,0.3958132863044739,0.7745185185185185,0.993161094224924,0.8302092414995641,0.8703179623772267
True,False,0.0001,0,28,0.2,valid,26,1.129822015762329,0.6932668329177057,0.792022792022792,0.6733333333333333,0.7393617021276595
True,False,0.0001,0,28,0.2,train,27,0.3323979377746582,0.7777117384843982,0.9943009118541033,0.833696599825632,0.8727697181924295
True,False,0.0001,0,28,0.2,valid,27,1.0502305030822754,0.7015706806282722,0.7635327635327636,0.6716666666666666,0.7312414733969987
True,False,0.0001,0,28,0.2,train,28,0.3964002728462219,0.7790005948839976,0.9950607902735562,0.8352223190932868,0.8738738738738738
True,False,0.0001,0,28,0.2,valid,28,0.9597254991531372,0.6946564885496184,0.7777777777777778,0.67,0.7338709677419355
True,False,0.0001,0,28,0.2,train,29,0.3955490291118622,0.7793287793287793,0.9969604863221885,0.8363121185701831,0.8748124687447908
True,False,0.0001,0,28,0.2,valid,29,1.2823766469955444,0.6971279373368147,0.7606837606837606,0.6666666666666666,0.7275204359673024
True,False,0.0001,0,28,0.2,train,30,0.35643455386161804,0.7834280586299731,0.9950607902735562,0.8393635571054926,0.8766527196652719
True,False,0.0001,0,28,0.2,valid,30,1.1822437047958374,0.6897435897435897,0.7663817663817664,0.6616666666666666,0.7260458839406208
True,False,0.0001,0,28,0.2,train,31,0.40749555826187134,0.7783719548425431,0.9954407294832827,0.8347863993025283,0.873624541513838
True,False,0.0001,0,28,0.2,valid,31,1.2220193147659302,0.7022900763358778,0.7863247863247863,0.68,0.7419354838709677
True,False,0.0001,0,28,0.2,train,32,0.3664014935493469,0.7804224933055638,0.996580547112462,0.8371839581517001,0.8753545803437344
True,False,0.0001,0,28,0.2,valid,32,1.2500717639923096,0.6892950391644909,0.7521367521367521,0.6566666666666666,0.7193460490463215
True,False,0.0001,0,28,0.2,train,33,0.39982476830482483,0.7803640704267383,0.9935410334346505,0.8358761987794245,0.8741434063179007
True,False,0.0001,0,28,0.2,valid,33,1.0640907287597656,0.6997389033942559,0.7635327635327636,0.67,0.7302452316076294
True,False,0.0001,0,28,0.2,train,34,0.3888116180896759,0.7804950790337012,0.9943009118541033,0.8363121185701831,0.8745196324143694
True,False,0.0001,0,28,0.2,valid,34,1.175374150276184,0.6958762886597938,0.7692307692307693,0.6683333333333333,0.7307171853856562
True,False,0.0001,0,28,0.2,train,35,0.39768412709236145,0.7795650878760798,0.9943009118541033,0.8354402789886661,0.8739355485055936
True,False,0.0001,0,28,0.2,valid,35,1.4182907342910767,0.6968911917098446,0.7663817663817664,0.6683333333333333,0.7299864314789688
True,False,0.0001,0,28,0.2,train,36,0.3667666018009186,0.7823880597014925,0.9958206686930091,0.8387096774193549,0.8762955533266467
True,False,0.0001,0,28,0.2,valid,36,1.2040985822677612,0.6930946291560103,0.7720797720797721,0.6666666666666666,0.7304582210242588
True,False,0.0001,0,28,0.2,train,37,0.39234209060668945,0.7815577439570277,0.9950607902735562,0.8376198779424586,0.8754805281631288
True,False,0.0001,0,28,0.2,valid,37,1.2186431884765625,0.703125,0.7692307692307693,0.675,0.7346938775510206
True,False,0.0001,0,28,0.2,train,38,0.403764545917511,0.7832335329341318,0.993920972644377,0.8387096774193549,0.8760884125920965
True,False,0.0001,0,28,0.2,valid,38,1.0544395446777344,0.6997455470737913,0.7834757834757835,0.6766666666666666,0.739247311827957
True,False,0.0001,0,28,0.2,train,39,0.419064462184906,0.7811568276684556,0.9954407294832827,0.8374019180470793,0.8753758770464417
True,False,0.0001,0,28,0.2,valid,39,1.4021868705749512,0.6879795396419437,0.7663817663817664,0.66,0.7250673854447439
True,False,0.0001,0,28,0.2,train,40,0.40348976850509644,0.7847949715653996,0.9962006079027356,0.8411072362685266,0.8779507785032646
True,False,0.0001,0,28,0.2,valid,40,1.1036945581436157,0.6935064935064935,0.7606837606837606,0.6633333333333333,0.7255434782608696
True,False,0.0001,0,28,0.2,train,41,0.3525538742542267,0.7852228537241999,0.9973404255319149,0.8419790758500436,0.8786610878661089
True,False,0.0001,0,28,0.2,valid,41,1.36220121383667,0.6961038961038961,0.7635327635327636,0.6666666666666666,0.7282608695652174
True,False,0.0001,0,28,0.2,train,42,0.3878460228443146,0.7845601436265709,0.9962006079027356,0.8408892763731474,0.8778038165383327
True,False,0.0001,0,28,0.2,valid,42,1.3595424890518188,0.6945169712793734,0.7578347578347578,0.6633333333333333,0.7247956403269755
True,False,0.0001,0,28,0.2,train,43,0.3561633825302124,0.7837514934289128,0.9969604863221885,0.8404533565823888,0.8775919732441472
True,False,0.0001,0,28,0.2,valid,43,1.230998158454895,0.6881443298969072,0.7606837606837606,0.6583333333333333,0.7225981055480378
True,False,0.0001,0,28,0.2,train,44,0.39850476384162903,0.7850942831487578,0.996580547112462,0.8415431560592851,0.8782856186171103
True,False,0.0001,0,28,0.2,valid,44,1.1557012796401978,0.6925064599483204,0.7635327635327636,0.6633333333333333,0.7262872628726288
True,False,0.0001,0,28,0.2,train,45,0.330858051776886,0.7876876876876877,0.996580547112462,0.8439407149084568,0.8799060717879906
True,False,0.0001,0,28,0.2,valid,45,1.8210711479187012,0.6919060052219321,0.7549857549857549,0.66,0.7220708446866485
True,False,0.0001,0,28,0.2,train,46,0.3430711627006531,0.7856071964017991,0.9954407294832827,0.8415431560592851,0.8781632311044076
True,False,0.0001,0,28,0.2,valid,46,1.105077862739563,0.6866840731070496,0.7492877492877493,0.6533333333333333,0.7166212534059947
True,False,0.0001,0,28,0.2,train,47,0.3275138735771179,0.7869982025164769,0.9981003039513677,0.8439407149084568,0.8800670016750418
True,False,0.0001,0,28,0.2,valid,47,1.7765368223190308,0.6971279373368147,0.7606837606837606,0.6666666666666666,0.7275204359673024
True,False,0.0001,0,28,0.2,train,48,0.34306877851486206,0.7863554757630161,0.9984802431610942,0.8435047951176984,0.8798125209240041
True,False,0.0001,0,28,0.2,valid,48,1.588612675666809,0.6824146981627297,0.7407407407407407,0.6466666666666666,0.7103825136612022
True,False,0.0001,0,28,0.2,train,49,0.37269964814186096,0.7856929063154744,0.9973404255319149,0.8424149956408021,0.8789552988448017
True,False,0.0001,0,28,0.2,valid,49,1.2900640964508057,0.7,0.7578347578347578,0.6683333333333333,0.7277701778385772
True,False,0.0001,0,28,0.2,train,50,0.37979835271835327,0.7882246920997297,0.9969604863221885,0.8445945945945946,0.8803891964435498
True,False,0.0001,0,28,0.2,valid,50,1.4151149988174438,0.6972972972972973,0.7350427350427351,0.6583333333333333,0.7156726768377254
True,False,0.0001,0,28,0.2,train,51,0.37900206446647644,0.7880695443645084,0.9988601823708206,0.8452484742807324,0.8810321715817694
True,False,0.0001,0,28,0.2,valid,51,1.1913436651229858,0.6933333333333334,0.7407407407407407,0.6566666666666666,0.7162534435261708
True,False,0.0001,0,28,0.2,train,52,0.3423292636871338,0.7862275449101797,0.9977203647416414,0.8430688753269399,0.8794373744139318
True,False,0.0001,0,28,0.2,valid,52,1.6307569742202759,0.6947368421052632,0.7521367521367521,0.6616666666666666,0.7222982216142271
True,False,0.0001,0,28,0.2,train,53,0.34792184829711914,0.7863554757630161,0.9984802431610942,0.8435047951176984,0.8798125209240041
True,False,0.0001,0,28,0.2,valid,53,1.2462348937988281,0.6875,0.7207977207977208,0.645,0.7037552155771905
True,False,0.0001,0,28,0.2,train,54,0.3988003730773926,0.7894736842105263,0.9973404255319149,0.8459023539668701,0.881316098707403
True,False,0.0001,0,28,0.2,valid,54,1.494067668914795,0.6840731070496083,0.7464387464387464,0.65,0.7138964577656676
True,False,0.0001,0,28,0.2,train,55,0.35415396094322205,0.7893629807692307,0.9981003039513677,0.8461203138622494,0.8815436241610738
True,False,0.0001,0,28,0.2,valid,55,0.9706735014915466,0.6945169712793734,0.7578347578347578,0.6633333333333333,0.7247956403269755
True,False,0.0001,0,28,0.2,train,56,0.30530357360839844,0.7912021693281108,0.9977203647416414,0.847646033129904,0.8825407494538732
True,False,0.0001,0,28,0.2,valid,56,1.218088984489441,0.6906666666666667,0.7378917378917379,0.6533333333333333,0.7134986225895316
True,False,0.0001,0,28,0.2,train,57,0.40055492520332336,0.7885250826073896,0.9973404255319149,0.8450305143853531,0.8807247106190236
True,False,0.0001,0,28,0.2,valid,57,1.4569021463394165,0.6933333333333334,0.7407407407407407,0.6566666666666666,0.7162534435261708
True,False,0.0001,0,28,0.2,train,58,0.3415653109550476,0.7876424715056989,0.9977203647416414,0.8443766346992153,0.8803218236674489
True,False,0.0001,0,28,0.2,valid,58,1.671350359916687,0.6939313984168866,0.7492877492877493,0.66,0.7205479452054795
True,False,0.0001,0,28,0.2,train,59,0.38790231943130493,0.7862915294821909,0.9981003039513677,0.8432868352223191,0.8796249790724929
True,False,0.0001,0,28,0.2,valid,59,1.5154258012771606,0.6925133689839572,0.7378917378917379,0.655,0.7144827586206898
True,False,0.0001,0,28,0.2,train,60,0.3523179888725281,0.7905019537120529,0.9992401215805471,0.847646033129904,0.882698439335459
True,False,0.0001,0,28,0.2,valid,60,1.5571681261062622,0.6871657754010695,0.7321937321937322,0.6483333333333333,0.7089655172413791
True,False,0.0001,0,28,0.2,train,61,0.3716013431549072,0.7887154861944778,0.9984802431610942,0.8456843940714909,0.881287726358149
True,False,0.0001,0,28,0.2,valid,61,1.4041540622711182,0.6951871657754011,0.7407407407407407,0.6583333333333333,0.7172413793103449
True,False,0.0001,0,28,0.2,train,62,0.34428125619888306,0.7881152460984394,0.9977203647416414,0.8448125544899738,0.8806170355466131
True,False,0.0001,0,28,0.2,valid,62,1.635550856590271,0.6951871657754011,0.7407407407407407,0.6583333333333333,0.7172413793103449
True,False,0.0001,0,28,0.2,train,63,0.32166698575019836,0.7891095066185319,0.996580547112462,0.8452484742807324,0.8807924781732707
True,False,0.0001,0,28,0.2,valid,63,1.40925133228302,0.6968085106382979,0.7464387464387464,0.6616666666666666,0.720770288858322
True,False,0.0001,0,28,0.2,train,64,0.4053851366043091,0.7896479085164009,0.9969604863221885,0.8459023539668701,0.8812762384550799
True,False,0.0001,0,28,0.2,valid,64,1.0448564291000366,0.6953125,0.7606837606837606,0.665,0.7265306122448979
True,False,0.0001,0,28,0.2,train,65,0.3526671230792999,0.7896634615384616,0.9984802431610942,0.8465562336530078,0.8818791946308725
True,False,0.0001,0,28,0.2,valid,65,1.8259763717651367,0.6981132075471698,0.7378917378917379,0.66,0.7174515235457064
True,False,0.0001,0,28,0.2,train,66,0.3170509934425354,0.7901383042693927,0.9984802431610942,0.8469921534437663,0.8821752265861027
True,False,0.0001,0,28,0.2,valid,66,1.504995584487915,0.7021276595744681,0.7521367521367521,0.6683333333333333,0.7262723521320495
True,False,0.0001,0,28,0.2,train,67,0.308212548494339,0.7925211097708083,0.9984802431610942,0.8491717523975588,0.8836583725622057
True,False,0.0001,0,28,0.2,valid,67,1.6946985721588135,0.6997319034852547,0.7435897435897436,0.6633333333333333,0.7209944751381215
True,False,0.0001,0,28,0.2,train,68,0.39099621772766113,0.7925211097708083,0.9984802431610942,0.8491717523975588,0.8836583725622057
True,False,0.0001,0,28,0.2,valid,68,1.5492746829986572,0.6943699731903485,0.7378917378917379,0.6566666666666666,0.7154696132596685
True,False,0.0001,0,28,0.2,train,69,0.3359687626361847,0.7906766917293233,0.9988601823708206,0.847646033129904,0.8826590565721001
True,False,0.0001,0,28,0.2,valid,69,1.3392897844314575,0.696236559139785,0.7378917378917379,0.6583333333333333,0.7164591977869987
True,False,0.0001,0,28,0.2,train,70,0.32145044207572937,0.7909008737571558,0.9973404255319149,0.8472101133391456,0.8822046714837842
True,False,0.0001,0,28,0.2,valid,70,1.4317044019699097,0.6954177897574124,0.7350427350427351,0.6566666666666666,0.7146814404432135
True,False,0.0001,0,28,0.2,train,71,0.38827845454216003,0.7926976463488232,0.9981003039513677,0.8491717523975588,0.8836192398250925
True,False,0.0001,0,28,0.2,valid,71,1.0289523601531982,0.7002724795640327,0.7321937321937322,0.66,0.7158774373259053
True,False,0.0001,0,28,0.2,train,72,0.39175689220428467,0.7907396271797955,0.9992401215805471,0.8478639930252834,0.8828465928163813
True,False,0.0001,0,28,0.2,valid,72,1.998437762260437,0.706199460916442,0.7464387464387464,0.67,0.7257617728531855
True,False,0.0001,0,28,0.2,train,73,0.40120837092399597,0.7909638554216868,0.9977203647416414,0.8474280732345248,0.8823924731182795
True,False,0.0001,0,28,0.2,valid,73,1.9245169162750244,0.6991869918699187,0.7350427350427351,0.66,0.7166666666666667
True,False,0.0001,0,28,0.2,train,74,0.3357657194137573,0.7899008115419297,0.9984802431610942,0.8467741935483871,0.8820271857694244
True,False,0.0001,0,28,0.2,valid,74,1.3483041524887085,0.7032967032967034,0.7293447293447294,0.6616666666666666,0.7160839160839162
True,False,0.0001,0,28,0.2,train,75,0.30466485023498535,0.7897266446380294,0.9988601823708206,0.8467741935483871,0.8820667673209193
True,False,0.0001,0,28,0.2,valid,75,1.4973341226577759,0.7045454545454546,0.7065527065527065,0.655,0.705547652916074
True,False,0.0001,0,28,0.2,train,76,0.35203906893730164,0.7928226779252111,0.9988601823708206,0.8496076721883173,0.8839946200403497
True,False,0.0001,0,28,0.2,valid,76,1.9118459224700928,0.7019498607242339,0.717948717948718,0.6566666666666666,0.7098591549295774
True,False,0.0001,0,28,0.2,train,77,0.36575737595558167,0.7905995781862006,0.9969604863221885,0.8467741935483871,0.8818685935136952
True,False,0.0001,0,28,0.2,valid,77,1.53762686252594,0.7053824362606232,0.7094017094017094,0.6566666666666666,0.7073863636363635
True,False,0.0001,0,28,0.2,train,78,0.3839973211288452,0.7928743961352657,0.9977203647416414,0.8491717523975588,0.8835800807537012
True,False,0.0001,0,28,0.2,valid,78,1.6706527471542358,0.7103064066852368,0.7264957264957265,0.6666666666666666,0.7183098591549296
True,False,0.0001,0,28,0.2,train,79,0.32865530252456665,0.7917420132610006,0.9981003039513677,0.8482999128160419,0.8830252100840337
True,False,0.0001,0,28,0.2,valid,79,1.5786709785461426,0.7027777777777777,0.7207977207977208,0.6583333333333333,0.7116736990154711
True,False,0.0001,0,28,0.2,train,80,0.36881640553474426,0.7916792282182695,0.9977203647416414,0.8480819529206626,0.88283745167255
True,False,0.0001,0,28,0.2,valid,80,2.0872771739959717,0.6986301369863014,0.7264957264957265,0.6566666666666666,0.7122905027932961
True,False,0.0001,0,28,0.2,train,81,0.2724645435810089,0.7935405976456384,0.9988601823708206,0.8502615518744551,0.8844407064760302
True,False,0.0001,0,28,0.2,valid,81,1.53853440284729,0.7114285714285714,0.7094017094017094,0.6616666666666666,0.710413694721826
True,False,0.0001,0,28,0.2,train,82,0.34271490573883057,0.7932285368802902,0.9969604863221885,0.8491717523975588,0.8835016835016836
True,False,0.0001,0,28,0.2,valid,82,1.810006856918335,0.7030812324929971,0.7150997150997151,0.6566666666666666,0.7090395480225988
True,False,0.0001,0,28,0.2,train,83,0.3619518578052521,0.7933434190620272,0.9962006079027356,0.8489537925021796,0.8832743810005054
True,False,0.0001,0,28,0.2,valid,83,1.5539274215698242,0.7103064066852368,0.7264957264957265,0.6666666666666666,0.7183098591549296
True,False,0.0001,0,28,0.2,train,84,0.4068294167518616,0.7918674698795181,0.9988601823708206,0.8487358326068003,0.8834005376344086
True,False,0.0001,0,28,0.2,valid,84,1.7503435611724854,0.712707182320442,0.7350427350427351,0.6716666666666666,0.723702664796634
True,False,0.0001,0,28,0.2,train,85,0.30756840109825134,0.7926350739511017,0.9977203647416414,0.8489537925021796,0.8834314550042053
True,False,0.0001,0,28,0.2,valid,85,1.7109453678131104,0.7002801120448179,0.7122507122507122,0.6533333333333333,0.7062146892655367
True,False,0.0001,0,28,0.2,train,86,0.33020657300949097,0.791503464899066,0.9981003039513677,0.8480819529206626,0.8828768274239625
True,False,0.0001,0,28,0.2,valid,86,1.4902825355529785,0.7130681818181818,0.7150997150997151,0.665,0.7140825035561877
True,False,0.0001,0,28,0.2,train,87,0.3490036427974701,0.793708408953418,0.9969604863221885,0.8496076721883173,0.8837992590097675
True,False,0.0001,0,28,0.2,valid,87,1.2805262804031372,0.7126760563380282,0.7207977207977208,0.6666666666666666,0.71671388101983
True,False,0.0001,0,28,0.2,train,88,0.3540583550930023,0.794313369630974,0.9977203647416414,0.8504795117698344,0.884472886493769
True,False,0.0001,0,28,0.2,valid,88,1.9044835567474365,0.7075208913649025,0.7236467236467237,0.6633333333333333,0.7154929577464789
True,False,0.0001,0,28,0.2,train,89,0.356884241104126,0.7933011466505733,0.9988601823708206,0.8500435919790759,0.8842919609821729
True,False,0.0001,0,28,0.2,valid,89,1.7549824714660645,0.7083333333333334,0.7264957264957265,0.665,0.7172995780590717
True,False,0.0001,0,28,0.2,train,90,0.3474951684474945,0.791566265060241,0.9984802431610942,0.8482999128160419,0.8830645161290324
True,False,0.0001,0,28,0.2,valid,90,1.9871219396591187,0.7090395480225988,0.7150997150997151,0.6616666666666666,0.7120567375886525
True,False,0.0001,0,28,0.2,train,91,0.353823721408844,0.7925211097708083,0.9984802431610942,0.8491717523975588,0.8836583725622057
True,False,0.0001,0,28,0.2,valid,91,1.6898412704467773,0.7110481586402266,0.7150997150997151,0.6633333333333333,0.7130681818181819
True,False,0.0001,0,28,0.2,train,92,0.3381638526916504,0.7941354292623942,0.9981003039513677,0.8504795117698344,0.8845117845117845
True,False,0.0001,0,28,0.2,valid,92,1.8918261528015137,0.7162921348314607,0.7264957264957265,0.6716666666666666,0.7213578500707214
True,False,0.0001,0,28,0.2,train,93,0.3523201644420624,0.7918047604700211,0.9984802431610942,0.8485178727114211,0.8832129053940514
True,False,0.0001,0,28,0.2,valid,93,1.9709093570709229,0.7102272727272727,0.7122507122507122,0.6616666666666666,0.7112375533428166
True,False,0.0001,0,28,0.2,train,94,0.3687117397785187,0.7936651583710407,0.9996200607902735,0.8506974716652136,0.8848158735496889
True,False,0.0001,0,28,0.2,valid,94,1.6829571723937988,0.7071823204419889,0.7293447293447294,0.665,0.7180925666199159
True,False,0.0001,0,28,0.2,train,95,0.36954838037490845,0.79491833030853,0.9984802431610942,0.8513513513513513,0.8851465139777703
True,False,0.0001,0,28,0.2,valid,95,2.040268898010254,0.7057142857142857,0.7037037037037037,0.655,0.7047075606276747
True,False,0.0001,0,28,0.2,train,96,0.3292219638824463,0.7947400241837969,0.9988601823708206,0.8513513513513513,0.8851851851851852
True,False,0.0001,0,28,0.2,valid,96,1.4998241662979126,0.7085714285714285,0.7065527065527065,0.6583333333333333,0.7075606276747504
True,False,0.0001,0,28,0.2,train,97,0.31268736720085144,0.7913279132791328,0.9984802431610942,0.8480819529206626,0.8829161767176215
True,False,0.0001,0,28,0.2,valid,97,1.716556191444397,0.7098591549295775,0.717948717948718,0.6633333333333333,0.7138810198300284
True,False,0.0001,0,28,0.2,train,98,0.39072757959365845,0.793186614410612,0.9996200607902735,0.8502615518744551,0.8845184064548663
True,False,0.0001,0,28,0.2,valid,98,1.497977375984192,0.7048710601719198,0.7008547008547008,0.6533333333333333,0.7028571428571428
True,False,0.0001,0,28,0.2,train,99,0.33621934056282043,0.79491833030853,0.9984802431610942,0.8513513513513513,0.8851465139777703
True,False,0.0001,0,28,0.2,valid,99,1.749900221824646,0.7230320699708455,0.7065527065527065,0.67,0.7146974063400576
True,False,0.0001,0,28,0.2,train,100,0.3292286694049835,0.7938424388771507,0.9992401215805471,0.8506974716652136,0.8847771236333054
True,False,0.0001,0,28,0.2,valid,100,0.9538743495941162,0.7052023121387283,0.6951566951566952,0.6516666666666666,0.7001434720229556
True,False,0.0001,0,28,0.2,train,101,0.33944404125213623,0.794802055001511,0.9992401215805471,0.8515693112467306,0.8853728328564215
True,False,0.0001,0,28,0.2,valid,101,1.8537424802780151,0.7138728323699421,0.7037037037037037,0.6616666666666666,0.7087517934002869
True,False,0.0001,0,28,0.2,train,102,0.3246137201786041,0.792936915182614,0.9981003039513677,0.8493897122929381,0.8837678721614802
True,False,0.0001,0,28,0.2,valid,102,1.5780808925628662,0.7109826589595376,0.7008547008547008,0.6583333333333333,0.7058823529411765
True,False,0.0001,0,28,0.2,train,103,0.3429524600505829,0.7959430820466242,0.9988601823708206,0.8524411508282476,0.8859309182813817
True,False,0.0001,0,28,0.2,valid,103,1.7778915166854858,0.7192982456140351,0.7008547008547008,0.665,0.7099567099567099
True,False,0.0001,0,28,0.2,train,104,0.3997766971588135,0.7899008115419297,0.9984802431610942,0.8467741935483871,0.8820271857694244
True,False,0.0001,0,28,0.2,valid,104,1.577681541442871,0.7068965517241379,0.7008547008547008,0.655,0.7038626609442059
True,False,0.0001,0,28,0.2,train,105,0.376951664686203,0.7932387564141262,0.9984802431610942,0.8498256320836965,0.8841042893187553
True,False,0.0001,0,28,0.2,valid,105,1.8992840051651,0.711764705882353,0.6894586894586895,0.655,0.7004341534008683
