acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.7663157894736842,"[0.73, 0.6836842105263158, 0.9210526315789473, 0.5378947368421053, 0.9589473684210527]",1.0,14.0,5.0,0.0,0.16784738661395265,"[0.05524861878453012, 0.1617852161785212, 0.0, 0.6222030981067119, 0.0]",0.0,0.4998909715366991,0.0001,1.0,vgg16,0.21000200545118092,"[0.17647058823529413, 0.26851851851851855, 0.0, 0.605020920502092, 0.0]",0.2,0.15778185603952705,"[0.03275109170305677, 0.1157684630738523, 0.0, 0.6403897254207263, 0.0]",train
0.7780979827089336,"[0.7636887608069164, 0.6815561959654178, 0.9394812680115274, 0.5389048991354467, 0.9668587896253602]",1.0,14.0,5.0,0.0,0.18516510164816102,"[0.09890109890109858, 0.2190812720848052, 0.0, 0.6078431372549014, 0.0]",0.0,0.4859676296762425,0.0001,1.0,vgg16,0.2269685073978355,"[0.24324324324324326, 0.30392156862745096, 0.0, 0.5876777251184834, 0.0]",0.2,0.17255626162295357,"[0.06206896551724138, 0.1712707182320442, 0.0, 0.6294416243654822, 0.0]",valid
0.7686315789473686,"[0.7315789473684211, 0.6842105263157895, 0.9210526315789473, 0.5468421052631579, 0.9594736842105264]",1.0,14.0,6.0,0.0,0.18067870072820855,"[0.08273381294964001, 0.19354838709677372, 0.0, 0.6271113035946291, 0.0]",0.0,0.4978233575820923,0.0001,1.0,vgg16,0.228909899176243,"[0.23469387755102042, 0.2962962962962963, 0.0, 0.6135593220338983, 0.0]",0.2,0.16704127609498784,"[0.05021834061135371, 0.1437125748502994, 0.0, 0.6412754650132861, 0.0]",train
0.7815561959654179,"[0.7780979827089337, 0.6988472622478387, 0.9394812680115274, 0.5244956772334294, 0.9668587896253602]",1.0,14.0,6.0,0.0,0.18082451906108238,"[0.1149425287356319, 0.1867704280155638, 0.0, 0.6024096385542163, 0.0]",0.0,0.4759785249936495,0.0001,1.0,vgg16,0.2468023110607902,"[0.3448275862068966, 0.3157894736842105, 0.0, 0.573394495412844, 0.0]",0.2,0.16721599376434285,"[0.06896551724137931, 0.13259668508287292, 0.0, 0.6345177664974619, 0.0]",valid
0.772,"[0.7331578947368421, 0.6805263157894736, 0.9210526315789473, 0.5663157894736842, 0.9589473684210527]",1.0,14.0,7.0,0.0,0.17737942793261918,"[0.08648648648648619, 0.1510489510489506, 0.0, 0.6493617021276591, 0.0]",0.0,0.49815733173960136,0.0001,1.0,vgg16,0.22493135078162538,"[0.24742268041237114, 0.2523364485981308, 0.0, 0.6248976248976249, 0.0]",0.2,0.16720109739714664,"[0.05240174672489083, 0.10778443113772455, 0.0, 0.6758193091231178, 0.0]",train
0.7835734870317003,"[0.776657060518732, 0.6858789625360231, 0.9409221902017291, 0.547550432276657, 0.9668587896253602]",1.0,14.0,7.0,0.0,0.18522585945186537,"[0.09356725146198805, 0.19852941176470545, 0.0, 0.6340326340326334, 0.0]",0.0,0.4762688662937219,0.0001,1.0,vgg16,0.23812050018946573,"[0.3076923076923077, 0.2967032967032967, 0.0, 0.5862068965517241, 0.0]",0.2,0.1789398028921148,"[0.05517241379310345, 0.14917127071823205, 0.0, 0.6903553299492385, 0.0]",valid
0.766842105263158,"[0.7363157894736843, 0.6821052631578948, 0.9210526315789473, 0.5352631578947369, 0.9594736842105264]",1.0,14.0,8.0,0.0,0.18186021403072175,"[0.10375670840787089, 0.18598382749326103, 0.0, 0.6195605342524768, 0.0]",0.0,0.5004729785025119,0.0001,1.0,vgg16,0.23532473725525663,"[0.2871287128712871, 0.2863070539419087, 0.0, 0.6031879194630873, 0.0]",0.2,0.16757801904825342,"[0.06331877729257641, 0.1377245508982036, 0.0, 0.6368467670504872, 0.0]",train
0.7786743515850144,"[0.760806916426513, 0.6988472622478387, 0.9380403458213257, 0.5288184438040345, 0.9668587896253602]",1.0,14.0,8.0,0.0,0.18003905528449682,"[0.0978260869565214, 0.1930501930501926, 0.0, 0.60931899641577, 0.0]",0.0,0.4737754978721948,0.0001,1.0,vgg16,0.22538056375528157,"[0.23076923076923078, 0.32051282051282054, 0.0, 0.5756207674943566, 0.0]",0.2,0.1694797268611957,"[0.06206896551724138, 0.13812154696132597, 0.0, 0.6472081218274112, 0.0]",valid
0.7636842105263157,"[0.7373684210526316, 0.6742105263157895, 0.921578947368421, 0.5268421052631579, 0.958421052631579]",1.0,14.0,9.0,0.0,0.17158479277773392,"[0.0877513711151734, 0.15321477428180533, 0.0, 0.616957818491691, 0.0]",0.0,0.5030591340441453,0.0001,1.0,vgg16,0.22151165187871555,"[0.2696629213483146, 0.24347826086956523, 0.0, 0.5944170771756979, 0.0]",0.2,0.16109073176879307,"[0.05240174672489083, 0.11177644710578842, 0.0, 0.6412754650132861, 0.0]",train
0.772622478386167,"[0.7564841498559077, 0.6887608069164265, 0.9380403458213257, 0.5129682997118156, 0.9668587896253602]",1.0,14.0,9.0,0.0,0.1595367083564844,"[0.06629834254143614, 0.12903225806451574, 0.0, 0.6023529411764701, 0.0]",0.0,0.48673563670340203,0.0001,1.0,vgg16,0.19337522911757005,"[0.16666666666666666, 0.23880597014925373, 0.0, 0.5614035087719298, 0.0]",0.2,0.15590465865869543,"[0.041379310344827586, 0.08839779005524862, 0.0, 0.649746192893401, 0.0]",valid
0.7702105263157895,"[0.7278947368421053, 0.6894736842105263, 0.92, 0.5547368421052632, 0.9589473684210527]",1.0,14.0,10.0,0.0,0.17796762142593325,"[0.0817051509769091, 0.15714285714285672, 0.0, 0.6509900990099005, 0.0]",0.0,0.4972124062870678,0.0001,1.0,vgg16,0.22093918757235337,"[0.21904761904761905, 0.27638190954773867, 0.0, 0.6092664092664093, 0.0]",0.2,0.1717694636525565,"[0.05021834061135371, 0.10978043912175649, 0.0, 0.6988485385296723, 0.0]",train
0.7755043227665706,"[0.770893371757925, 0.6757925072046109, 0.9394812680115274, 0.5244956772334294, 0.9668587896253602]",1.0,14.0,10.0,0.0,0.17387980759131186,"[0.12154696132596654, 0.1444866920152087, 0.0, 0.603365384615384, 0.0]",0.0,0.48875704193286756,0.0001,1.0,vgg16,0.22206444667186398,"[0.3055555555555556, 0.23170731707317074, 0.0, 0.5730593607305936, 0.0]",0.2,0.16357805644391535,"[0.07586206896551724, 0.10497237569060773, 0.0, 0.6370558375634517, 0.0]",valid
0.7722105263157896,"[0.7463157894736843, 0.6836842105263158, 0.9189473684210526, 0.5526315789473685, 0.9594736842105264]",1.0,14.0,11.0,0.0,0.18517301828523264,"[0.11070110701106986, 0.16874135546334673, 0.0, 0.6464226289517465, 0.0]",0.0,0.49844767216004826,0.0001,1.0,vgg16,0.24826587932470287,"[0.35714285714285715, 0.2747747747747748, 0.0, 0.6094117647058823, 0.0]",0.2,0.17509566677020327,"[0.06550218340611354, 0.1217564870259481, 0.0, 0.6882196634189548, 0.0]",train
0.7806916426512969,"[0.760806916426513, 0.7161383285302594, 0.9409221902017291, 0.5187319884726225, 0.9668587896253602]",1.0,14.0,11.0,0.0,0.18167506725085852,"[0.08791208791208759, 0.20883534136546145, 0.0, 0.6116279069767436, 0.0]",0.0,0.4744465222461618,0.0001,1.0,vgg16,0.23258936795922405,"[0.21621621621621623, 0.38235294117647056, 0.0, 0.5643776824034334, 0.0]",0.2,0.17326630259764247,"[0.05517241379310345, 0.143646408839779, 0.0, 0.6675126903553299, 0.0]",valid
0.77,"[0.7321052631578947, 0.6836842105263158, 0.9189473684210526, 0.5557894736842105, 0.9594736842105264]",1.0,14.0,12.0,0.0,0.1773099082765423,"[0.0991150442477873, 0.1426533523537799, 0.0, 0.6447811447811442, 0.0]",0.0,0.4954239266875543,0.0001,1.0,vgg16,0.22519130024207631,"[0.2616822429906542, 0.25, 0.0, 0.6142742582197274, 0.0]",0.2,0.16788245965628665,"[0.0611353711790393, 0.0998003992015968, 0.0, 0.6784765279007972, 0.0]",train
0.7766570605187321,"[0.770893371757925, 0.6815561959654178, 0.9409221902017291, 0.5230547550432276, 0.9668587896253602]",1.0,14.0,12.0,0.0,0.17365277880386082,"[0.1117318435754187, 0.14007782101167274, 0.0, 0.6164542294322127, 0.0]",0.0,0.4786332348267809,0.0001,1.0,vgg16,0.2196247862852918,"[0.29411764705882354, 0.23684210526315788, 0.0, 0.5671641791044776, 0.0]",0.2,0.1687079869213667,"[0.06896551724137931, 0.09944751381215469, 0.0, 0.6751269035532995, 0.0]",valid
0.769157894736842,"[0.738421052631579, 0.6884210526315789, 0.92, 0.5405263157894736, 0.958421052631579]",1.0,14.0,13.0,0.0,0.1756883863954766,"[0.0914076782449723, 0.14942528735632143, 0.0, 0.6376089663760892, 0.0]",0.0,0.4921705751434753,0.0001,1.0,vgg16,0.22951310861423221,"[0.2808988764044944, 0.26666666666666666, 0.0, 0.6, 0.0]",0.2,0.16772511501880105,"[0.05458515283842795, 0.10379241516966067, 0.0, 0.6802480070859167, 0.0]",train
0.7798270893371757,"[0.7665706051873199, 0.69164265129683, 0.9380403458213257, 0.5360230547550432, 0.9668587896253602]",1.0,14.0,13.0,0.0,0.18690216413498825,"[0.07954545454545425, 0.18320610687022856, 0.04444444444444428, 0.6273148148148142, 0.0]",0.0,0.4802503266351686,0.0001,1.0,vgg16,0.26973969851801016,"[0.22580645161290322, 0.2962962962962963, 0.24999999999999994, 0.5765957446808511, 0.0]",0.2,0.17861600998750524,"[0.04827586206896552, 0.13259668508287292, 0.024390243902439025, 0.6878172588832487, 0.0]",valid
0.7711578947368422,"[0.7278947368421053, 0.6921052631578948, 0.921578947368421, 0.5552631578947368, 0.9589473684210527]",1.0,14.0,14.0,0.0,0.18230621968399152,"[0.11925042589437784, 0.13333333333333297, 0.013245033112582755, 0.6457023060796641, 0.0]",0.0,0.4955240853522953,0.0001,1.0,vgg16,0.3285991687906602,"[0.2713178294573643, 0.25862068965517243, 0.4999999999999998, 0.6130573248407644, 0.0]",0.2,0.17099409378444913,"[0.07641921397379912, 0.08982035928143713, 0.006711409395973154, 0.6820194862710364, 0.0]",train
0.785014409221902,"[0.7853025936599424, 0.6959654178674352, 0.9409221902017291, 0.5360230547550432, 0.9668587896253602]",1.0,14.0,14.0,0.0,0.19212523349491728,"[0.15819209039547993, 0.17254901960784272, 0.0, 0.6298850574712638, 0.0]",0.0,0.4764492290911915,0.0001,1.0,vgg16,0.26208550987962753,"[0.4375, 0.2972972972972973, 0.0, 0.5756302521008403, 0.0]",0.2,0.18270603150902323,"[0.09655172413793103, 0.12154696132596685, 0.0, 0.6954314720812182, 0.0]",valid
0.7737894736842106,"[0.7357894736842105, 0.7078947368421052, 0.92, 0.5457894736842105, 0.9594736842105264]",1.0,14.0,15.0,0.0,0.19441456903461143,"[0.11929824561403479, 0.20373027259684323, 0.0, 0.6490443269621792, 0.0]",0.0,0.4903441224443285,0.0001,1.0,vgg16,0.2531632653061225,"[0.30357142857142855, 0.3622448979591837, 0.0, 0.6, 0.0]",0.2,0.184554513917848,"[0.07423580786026202, 0.14171656686626746, 0.0, 0.7068201948627104, 0.0]",train
0.7821325648414985,"[0.7824207492795389, 0.6772334293948127, 0.9409221902017291, 0.5432276657060519, 0.9668587896253602]",1.0,14.0,15.0,0.0,0.1920505804718155,"[0.16574585635359085, 0.1111111111111107, 0.04651162790697665, 0.6368843069873993, 0.0]",0.0,0.47702537091087094,0.0001,1.0,vgg16,0.3388451096278436,"[0.4166666666666667, 0.19718309859154928, 0.4999999999999998, 0.5803757828810021, 0.0]",0.2,0.18215406848160565,"[0.10344827586206896, 0.07734806629834254, 0.024390243902439025, 0.7055837563451777, 0.0]",valid
0.7768421052631579,"[0.7363157894736843, 0.6952631578947368, 0.92, 0.5731578947368421, 0.9594736842105264]",1.0,14.0,16.0,0.0,0.17872777758076128,"[0.10695187165775372, 0.12139605462822423, 0.0, 0.6652909616178285, 0.0]",0.0,0.4944833401394518,0.0001,1.0,vgg16,0.23346029993699471,"[0.2912621359223301, 0.25316455696202533, 0.0, 0.6228748068006182, 0.0]",0.2,0.1718497228741159,"[0.06550218340611354, 0.07984031936127745, 0.0, 0.7139061116031886, 0.0]",train
0.7792507204610951,"[0.7478386167146974, 0.6714697406340058, 0.9394812680115274, 0.5706051873198847, 0.9668587896253602]",1.0,14.0,16.0,0.0,0.1663606007457192,"[0.06417112299465205, 0.10937499999999958, 0.0, 0.6582568807339444, 0.0]",0.0,0.4911002023614568,0.0001,1.0,vgg16,0.18598844391313013,"[0.14285714285714285, 0.18666666666666668, 0.0, 0.600418410041841, 0.0]",0.2,0.1694307545164513,"[0.041379310344827586, 0.07734806629834254, 0.0, 0.7284263959390863, 0.0]",valid
0.7728421052631579,"[0.73, 0.7026315789473684, 0.92, 0.5521052631578948, 0.9594736842105264]",1.0,14.0,17.0,0.0,0.17871836224143584,"[0.11091854419410713, 0.13476263399693686, 0.0, 0.6479106330161352, 0.0]",0.0,0.4935132675657147,0.0001,1.0,vgg16,0.2332601003788243,"[0.2689075630252101, 0.2894736842105263, 0.0, 0.6079192546583851, 0.0]",0.2,0.1702454895809813,"[0.06986899563318777, 0.08782435129740519, 0.0, 0.6935341009743136, 0.0]",train
0.7864553314121038,"[0.760806916426513, 0.7103746397694525, 0.9394812680115274, 0.5547550432276657, 0.9668587896253602]",1.0,14.0,17.0,0.0,0.18331586455231466,"[0.10752688172042976, 0.1589958158995812, 0.0, 0.6500566251415624, 0.0]",0.0,0.470469033546585,0.0001,1.0,vgg16,0.23168014227212294,"[0.24390243902439024, 0.3275862068965517, 0.0, 0.5869120654396728, 0.0]",0.2,0.18047285777421468,"[0.06896551724137931, 0.10497237569060773, 0.0, 0.7284263959390863, 0.0]",valid
0.7729473684210526,"[0.7321052631578947, 0.6915789473684211, 0.9205263157894736, 0.5615789473684211, 0.9589473684210527]",1.0,14.0,18.0,0.0,0.1813144770442426,"[0.12089810017271123, 0.12012012012011976, 0.01307189542483655, 0.6524822695035456, 0.0]",0.0,0.4877754958836656,0.0001,1.0,vgg16,0.27967993673471164,"[0.2892561983471074, 0.24242424242424243, 0.24999999999999994, 0.6167192429022083, 0.0]",0.2,0.1711238608225607,"[0.07641921397379912, 0.07984031936127745, 0.006711409395973154, 0.6926483613817538, 0.0]",train
0.7798270893371757,"[0.7737752161383286, 0.7118155619596542, 0.9380403458213257, 0.5086455331412104, 0.9668587896253602]",1.0,14.0,18.0,0.0,0.1806776458281925,"[0.12290502793296058, 0.16666666666666627, 0.0, 0.6138165345413358, 0.0]",0.0,0.4769059415343854,0.0001,1.0,vgg16,0.24334093833020365,"[0.3235294117647059, 0.3389830508474576, 0.0, 0.5541922290388548, 0.0]",0.2,0.17483531308356534,"[0.07586206896551724, 0.11049723756906077, 0.0, 0.6878172588832487, 0.0]",valid
0.776,"[0.7373684210526316, 0.6957894736842105, 0.9210526315789473, 0.5663157894736842, 0.9594736842105264]",1.0,14.0,19.0,0.0,0.17843595296630185,"[0.11367673179396062, 0.11620795107033605, 0.0, 0.6622950819672127, 0.0]",0.0,0.48882010559502403,0.0001,1.0,vgg16,0.23389026701450985,"[0.3047619047619048, 0.24836601307189543, 0.0, 0.6163234172387491, 0.0]",0.2,0.17227897796294195,"[0.06986899563318777, 0.07584830339321358, 0.0, 0.7156775907883083, 0.0]",train
0.7806916426512969,"[0.7752161383285303, 0.6988472622478387, 0.9409221902017291, 0.521613832853026, 0.9668587896253602]",1.0,14.0,19.0,0.0,0.1737050242631617,"[0.12359550561797723, 0.1327800829875515, 0.0, 0.6121495327102798, 0.0]",0.0,0.48100549261347,0.0001,1.0,vgg16,0.23341991341991344,"[0.3333333333333333, 0.26666666666666666, 0.0, 0.5670995670995671, 0.0]",0.2,0.1658468956620212,"[0.07586206896551724, 0.08839779005524862, 0.0, 0.6649746192893401, 0.0]",valid
0.7755789473684211,"[0.728421052631579, 0.7026315789473684, 0.9189473684210526, 0.5684210526315789, 0.9594736842105264]",1.0,14.0,20.0,0.0,0.1854751325400677,"[0.09154929577464757, 0.1579731743666166, 0.012820512820512735, 0.6650326797385616, 0.0]",0.0,0.4945385530591011,0.0001,1.0,vgg16,0.26162393553465224,"[0.23636363636363636, 0.31176470588235294, 0.14285714285714285, 0.6171341925701289, 0.0]",0.2,0.17805208396905955,"[0.056768558951965066, 0.10578842315369262, 0.006711409395973154, 0.7209920283436669, 0.0]",train
0.775792507204611,"[0.7550432276657061, 0.6786743515850144, 0.9394812680115274, 0.5389048991354467, 0.9668587896253602]",1.0,14.0,20.0,0.0,0.17151970265862607,"[0.09574468085106348, 0.12549019607843098, 0.0, 0.6363636363636359, 0.0]",0.0,0.4771308793867235,0.0001,1.0,vgg16,0.20033004580808197,"[0.20930232558139536, 0.21621621621621623, 0.0, 0.5761316872427984, 0.0]",0.2,0.17222533080992947,"[0.06206896551724138, 0.08839779005524862, 0.0, 0.7106598984771574, 0.0]",valid
0.7694736842105263,"[0.7231578947368421, 0.6989473684210527, 0.9205263157894736, 0.5452631578947369, 0.9594736842105264]",1.0,14.0,21.0,0.0,0.1742560222386012,"[0.10238907849829318, 0.12269938650306714, 0.0, 0.6461916461916457, 0.0]",0.0,0.4977130311884378,0.0001,1.0,vgg16,0.2200379199598513,"[0.234375, 0.26490066225165565, 0.0, 0.6009139375476009, 0.0]",0.2,0.16883820825941265,"[0.06550218340611354, 0.07984031936127745, 0.0, 0.6988485385296723, 0.0]",train
0.7881844380403458,"[0.7622478386167147, 0.7002881844380403, 0.9423631123919308, 0.569164265129683, 0.9668587896253602]",1.0,14.0,21.0,0.0,0.19214926648625527,"[0.11764705882352906, 0.13333333333333297, 0.04761904761904757, 0.6621468926553667, 0.0]",0.0,0.46937891712291635,0.0001,1.0,vgg16,0.4259665093556492,"[0.2619047619047619, 0.2711864406779661, 0.9999999999999989, 0.5967413441955194, 0.0]",0.2,0.18646098505164604,"[0.07586206896551724, 0.08839779005524862, 0.024390243902439025, 0.7436548223350253, 0.0]",valid
0.7791578947368422,"[0.7373684210526316, 0.7142105263157895, 0.9194736842105263, 0.5652631578947368, 0.9594736842105264]",1.0,14.0,22.0,0.0,0.19089998701450453,"[0.11367673179396062, 0.1785173978819966, 0.0, 0.6623058053965654, 0.0]",0.0,0.4873328990450031,0.0001,1.0,vgg16,0.25770921466536506,"[0.3047619047619048, 0.36875, 0.0, 0.6150341685649203, 0.0]",0.2,0.18101650733289998,"[0.06986899563318777, 0.11776447105788423, 0.0, 0.7174490699734278, 0.0]",train
0.7792507204610951,"[0.7622478386167147, 0.7031700288184438, 0.9380403458213257, 0.5259365994236311, 0.9668587896253602]",1.0,14.0,22.0,0.0,0.16979315332791653,"[0.07821229050279299, 0.1416666666666663, 0.0, 0.6290868094701234, 0.0]",0.0,0.48376951543547264,0.0001,1.0,vgg16,0.2119881734108021,"[0.20588235294117646, 0.288135593220339, 0.0, 0.565922920892495, 0.0]",0.2,0.17006406828276693,"[0.04827586206896552, 0.09392265193370165, 0.0, 0.7081218274111675, 0.0]",valid
0.7723157894736843,"[0.7347368421052631, 0.6921052631578948, 0.9194736842105263, 0.5557894736842105, 0.9594736842105264]",1.0,14.0,23.0,0.0,0.17732162106314284,"[0.09352517985611482, 0.1358936484490395, 0.0, 0.65718927701056, 0.0]",0.0,0.49570534684156115,0.0001,1.0,vgg16,0.22671429684879474,"[0.2653061224489796, 0.26136363636363635, 0.0, 0.6069017254313578, 0.0]",0.2,0.17302965131966044,"[0.056768558951965066, 0.09181636726546906, 0.0, 0.7165633303808681, 0.0]",train
0.7919308357348702,"[0.7622478386167147, 0.7204610951008645, 0.9394812680115274, 0.5706051873198847, 0.9668587896253602]",1.0,14.0,23.0,0.0,0.19118932098311622,"[0.0983606557377046, 0.1916666666666663, 0.0, 0.6659192825112102, 0.0]",0.0,0.47237159118806715,0.0001,1.0,vgg16,0.24461163118128176,"[0.23684210526315788, 0.3898305084745763, 0.0, 0.5963855421686747, 0.0]",0.2,0.1885895790641292,"[0.06206896551724138, 0.1270718232044199, 0.0, 0.7538071065989848, 0.0]",valid
0.7741052631578947,"[0.7363157894736843, 0.7021052631578948, 0.9205263157894736, 0.5515789473684211, 0.96]",1.0,14.0,24.0,0.0,0.18744724235595872,"[0.11327433628318553, 0.14242424242424206, 0.0, 0.6558966074313404, 0.02564102564102562]",0.0,0.4911717158791266,0.0001,1.0,vgg16,0.4394967977455204,"[0.29906542056074764, 0.29559748427672955, 0.0, 0.6028210838901262, 0.9999999999999989]",0.2,0.1791777866056498,"[0.06986899563318777, 0.09381237524950099, 0.0, 0.7192205491585474, 0.012987012987012988]",train
0.7795389048991355,"[0.7651296829971181, 0.7031700288184438, 0.9409221902017291, 0.521613832853026, 0.9668587896253602]",1.0,14.0,24.0,0.0,0.1754632006221443,"[0.10928961748633848, 0.14876033057851204, 0.0, 0.619266055045871, 0.0]",0.0,0.4828862333469254,0.0001,1.0,vgg16,0.2246186836870625,"[0.2631578947368421, 0.29508196721311475, 0.0, 0.5648535564853556, 0.0]",0.2,0.17073844377415856,"[0.06896551724137931, 0.09944751381215469, 0.0, 0.6852791878172588, 0.0]",valid
0.7807368421052632,"[0.7342105263157894, 0.7094736842105264, 0.9210526315789473, 0.5794736842105264, 0.9594736842105264]",1.0,14.0,25.0,0.0,0.1937745308407846,"[0.10934744268077572, 0.16867469879518032, 0.013157894736842066, 0.6776926179911249, 0.0]",0.0,0.48626924561042534,0.0001,1.0,vgg16,0.31670350149778304,"[0.28440366972477066, 0.34355828220858897, 0.33333333333333326, 0.6222222222222222, 0.0]",0.2,0.18603894075432673,"[0.06768558951965066, 0.11177644710578842, 0.006711409395973154, 0.7440212577502214, 0.0]",train
0.7864553314121038,"[0.7694524495677233, 0.6930835734870316, 0.9409221902017291, 0.5619596541786743, 0.9668587896253602]",1.0,14.0,25.0,0.0,0.1833831212407067,"[0.14893617021276562, 0.10878661087866072, 0.0, 0.6591928251121071, 0.0]",0.0,0.47006335854530334,0.0001,1.0,vgg16,0.2280161544332905,"[0.32558139534883723, 0.22413793103448276, 0.0, 0.5903614457831325, 0.0]",0.2,0.18291356439176715,"[0.09655172413793103, 0.0718232044198895, 0.0, 0.7461928934010152, 0.0]",valid
