acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,jaccard,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.7403125,"[0.7475, 0.733125]",0.569986773096025,0.0,0.0,0.0,0.08376365103908334,"[0.11013215859030812, 0.05739514348785856]",0.0,0.569986773096025,0.0001,0.3578125,"[0.390625, 0.325]",0.04778978084062829,"[0.0641025641025641, 0.031476997578692496]",train,pretrain
0.6875,"[0.6675, 0.7075]",0.6579851374030113,0.0,0.0,0.0,0.22299563602264913,"[0.42918454935622274, 0.016806722689075532]",0.0,0.6579851374030113,0.0001,0.2557471264367816,"[0.3448275862068966, 0.16666666666666663]",0.28851568785197107,"[0.5681818181818182, 0.008849557522123894]",valid,pretrain
0.746875,"[0.759375, 0.734375]",0.555259917350486,0.0,1.0,0.0,0.18438477507538947,"[0.2749529190207152, 0.09381663113006375]",0.0,0.5405330616049469,0.0001,0.45529381965552174,"[0.5177304964539007, 0.39285714285714285]",0.12022412615632955,"[0.18717948717948718, 0.053268765133171914]",train,pretrain
0.7475,"[0.7875, 0.7075]",0.5989899341017008,0.0,1.0,0.0,0.09311740890688242,"[0.06593406593406585, 0.12030075187969899]",0.0,0.5399947308003903,0.0001,0.6999999999999998,"[0.9999999999999997, 0.4]",0.05244368463395012,"[0.03409090909090909, 0.07079646017699115]",valid,pretrain
0.763125,"[0.780625, 0.745625]",0.5435526050316791,0.0,2.0,0.0,0.26652122839402553,"[0.3389830508474573, 0.1940594059405938]",0.0,0.5201379803940653,0.0001,0.5854532839962998,"[0.6382978723404256, 0.532608695652174]",0.17470664928292048,"[0.23076923076923078, 0.11864406779661017]",train,pretrain
0.78375,"[0.8325, 0.735]",0.5691161980231603,0.0,2.0,0.0,0.33793639406982273,"[0.45528455284552805, 0.2205882352941174]",0.0,0.5093687258660793,0.0001,0.7260869565217392,"[0.8, 0.6521739130434783]",0.2254625905068383,"[0.3181818181818182, 0.13274336283185842]",valid,pretrain
0.7581249999999999,"[0.776875, 0.739375]",0.5352504707174376,0.0,3.0,0.0,0.24820818455056867,"[0.3855421686746983, 0.11087420042643903]",0.0,0.5103440677747131,0.0001,0.525336574420344,"[0.5863874345549738, 0.4642857142857143]",0.17506674116843607,"[0.28717948717948716, 0.06295399515738499]",train,pretrain
0.75875,"[0.825, 0.6925]",0.5722979030571878,0.0,3.0,0.0,0.3997374343585891,"[0.5930232558139529, 0.2064516129032254]",0.0,0.5818430181592703,0.0001,0.494047619047619,"[0.6071428571428571, 0.38095238095238093]",0.36056918744971844,"[0.5795454545454546, 0.1415929203539823]",valid,pretrain
0.76875,"[0.79, 0.7475]",0.5280208985693753,0.0,4.0,0.0,0.3073093336251227,"[0.43243243243243196, 0.18218623481781349]",0.0,0.49910260997712613,0.0001,0.5946094609460946,"[0.6336633663366337, 0.5555555555555556]",0.21858198298876264,"[0.3282051282051282, 0.1089588377723971]",train,pretrain
0.7649999999999999,"[0.815, 0.715]",0.5646458923071623,0.0,4.0,0.0,0.33421568627450937,"[0.5066666666666662, 0.16176470588235264]",0.0,0.5340378493070602,0.0001,0.5455820476858345,"[0.6129032258064516, 0.4782608695652174]",0.2645816572807723,"[0.4318181818181818, 0.09734513274336283]",valid,pretrain
0.7718750000000001,"[0.800625, 0.743125]",0.5218474699029078,0.0,5.0,0.0,0.32211683702771665,"[0.47790507364975404, 0.16632860040567923]",0.0,0.49098032657057045,0.0001,0.586566742081448,"[0.6606334841628959, 0.5125]",0.23681629105357918,"[0.37435897435897436, 0.09927360774818401]",train,pretrain
0.76,"[0.8275, 0.6925]",0.5565054296826323,0.0,5.0,0.0,0.38974358974358925,"[0.4102564102564098, 0.3692307692307687]",0.0,0.5158031165599823,0.0001,0.6333052985702271,"[0.8275862068965517, 0.43902439024390244]",0.29565567176186647,"[0.2727272727272727, 0.3185840707964602]",valid,pretrain
0.7790625,"[0.8075, 0.750625]",0.5156638544318931,0.0,6.0,0.0,0.38199389011834844,"[0.4934210526315784, 0.27056672760511846]",0.0,0.47856216160580517,0.0001,0.6201561002327811,"[0.6880733944954128, 0.5522388059701493]",0.2818960700316633,"[0.38461538461538464, 0.1791767554479419]",train,pretrain
0.7637499999999999,"[0.8175, 0.71]",0.5518976890082871,0.0,6.0,0.0,0.35074340527577896,"[0.47482014388489163, 0.22666666666666635]",0.0,0.5242512449622154,0.0001,0.5532591414944357,"[0.6470588235294118, 0.4594594594594595]",0.2627212389380531,"[0.375, 0.1504424778761062]",valid,pretrain
0.7753125,"[0.809375, 0.74125]",0.5111711409990676,0.0,7.0,0.0,0.353146567950809,"[0.5024469820554645, 0.20384615384615357]",0.0,0.4797221469692886,0.0001,0.5929550312224969,"[0.6905829596412556, 0.4953271028037383]",0.261600546346309,"[0.39487179487179486, 0.12832929782082325]",train,pretrain
0.77625,"[0.82, 0.7325]",0.5486704881768674,0.0,7.0,0.0,0.28806047966631876,"[0.35714285714285676, 0.21897810218978075]",0.0,0.5260800823569298,0.0001,0.7291666666666667,"[0.8333333333333334, 0.625]",0.18000804505229284,"[0.22727272727272727, 0.13274336283185842]",valid,pretrain
0.781875,"[0.81125, 0.7525]",0.5073637934505112,0.0,8.0,0.0,0.36182841437078683,"[0.4881355932203385, 0.2355212355212352]",0.0,0.4769050130620599,0.0001,0.6504761904761904,"[0.72, 0.580952380952381]",0.2584652635500093,"[0.36923076923076925, 0.14769975786924938]",train,pretrain
0.7637499999999999,"[0.82, 0.7075]",0.5499277148395777,0.0,8.0,0.0,0.2909090909090905,"[0.3999999999999995, 0.1818181818181815]",0.0,0.5599855281412601,0.0001,0.5916666666666667,"[0.75, 0.43333333333333335]",0.19388576025744167,"[0.2727272727272727, 0.11504424778761062]",valid,pretrain
0.7915625,"[0.823125, 0.76]",0.5028742864448578,0.0,9.0,0.0,0.4483982310430369,"[0.5543307086614168, 0.34246575342465707]",0.0,0.4624687233939767,0.0001,0.6515813342881012,"[0.7183673469387755, 0.5847953216374269]",0.3467064009436891,"[0.4512820512820513, 0.24213075060532688]",train,pretrain
0.74375,"[0.8, 0.6875]",0.5482761396095157,0.0,9.0,0.0,0.3631456084038513,"[0.5652173913043472, 0.16107382550335533]",0.0,0.5334119625389576,0.0001,0.4375,"[0.5416666666666666, 0.3333333333333333]",0.34855189058728886,"[0.5909090909090909, 0.10619469026548672]",valid,pretrain
0.7771875,"[0.80625, 0.748125]",0.49966396848586475,0.0,10.0,0.0,0.3917715866201845,"[0.4918032786885241, 0.2917398945518449]",0.0,0.46756078889593483,0.0001,0.6069347319347319,"[0.6818181818181818, 0.532051282051282]",0.292791953808903,"[0.38461538461538464, 0.2009685230024213]",train,pretrain
0.77875,"[0.84, 0.7175]",0.5456369169395078,0.0,10.0,0.0,0.4194421506560231,"[0.49206349206349165, 0.3468208092485545]",0.0,0.5192446902394294,0.0001,0.6578947368421053,"[0.8157894736842105, 0.5]",0.30887972646822204,"[0.3522727272727273, 0.26548672566371684]",valid,pretrain
0.7921875,"[0.823125, 0.76125]",0.4954008694427709,0.0,11.0,0.0,0.45175909744379017,"[0.559875583203732, 0.3436426116838484]",0.0,0.44850677996873856,0.0001,0.6515892134621232,"[0.7114624505928854, 0.591715976331361]",0.3518346060718942,"[0.46153846153846156, 0.24213075060532688]",train,pretrain
0.7525,"[0.81, 0.695]",0.5429263631192346,0.0,11.0,0.0,0.38894037689218364,"[0.5128205128205123, 0.265060240963855]",0.0,0.5131102710962295,0.0001,0.5016648168701443,"[0.5882352941176471, 0.41509433962264153]",0.3246178600160901,"[0.45454545454545453, 0.19469026548672566]",valid,pretrain
0.8025,"[0.83125, 0.77375]",0.4910516993071024,0.0,12.0,0.0,0.488346086542344,"[0.5820433436532503, 0.3946488294314377]",0.0,0.438861657679081,0.0001,0.686106418918919,"[0.734375, 0.6378378378378379]",0.38388278388278385,"[0.48205128205128206, 0.2857142857142857]",train,pretrain
0.7887500000000001,"[0.8425, 0.735]",0.5458233057879485,0.0,12.0,0.0,0.3483800509646884,"[0.48780487804878003, 0.20895522388059676]",0.0,0.5805866178125143,0.0001,0.7619047619047619,"[0.8571428571428571, 0.6666666666666666]",0.2324014481094127,"[0.3409090909090909, 0.12389380530973451]",valid,pretrain
0.7996875,"[0.8325, 0.766875]",0.48713260871092123,0.0,13.0,0.0,0.49157711008602367,"[0.5876923076923072, 0.3954619124797402]",0.0,0.4361844309605658,0.0001,0.6663273001508296,"[0.7346153846153847, 0.5980392156862745]",0.39257155274104427,"[0.4897435897435897, 0.29539951573849876]",train,pretrain
0.7125,"[0.745, 0.68]",0.5483661947505815,0.0,13.0,0.0,0.4557422717469441,"[0.509615384615384, 0.40186915887850416]",0.0,0.5814237512648106,0.0001,0.43370462046204616,"[0.44166666666666665, 0.42574257425742573]",0.4914018503620273,"[0.6022727272727273, 0.3805309734513274]",valid,pretrain
0.800625,"[0.836875, 0.764375]",0.4839969971838097,0.0,14.0,0.0,0.4849643794525679,"[0.5889763779527554, 0.38095238095238043]",0.0,0.44009843580424785,0.0001,0.6775510204081633,"[0.763265306122449, 0.5918367346938775]",0.38017942509467934,"[0.4794871794871795, 0.28087167070217917]",train,pretrain
0.75125,"[0.7975, 0.705]",0.5511133312185605,0.0,14.0,0.0,0.35343567251461944,"[0.5263157894736836, 0.18055555555555522]",0.0,0.5895732417702675,0.0001,0.48076175670423626,"[0.5421686746987951, 0.41935483870967744]",0.31320394207562346,"[0.5113636363636364, 0.11504424778761062]",valid,pretrain
0.8015625,"[0.829375, 0.77375]",0.4805928070505615,0.0,15.0,0.0,0.49067472460220274,"[0.5767441860465111, 0.4046052631578943]",0.0,0.42952995505183933,0.0001,0.6800904977375566,"[0.7294117647058823, 0.6307692307692307]",0.38737195008381453,"[0.47692307692307695, 0.29782082324455206]",train,pretrain
0.76375,"[0.8425, 0.685]",0.5540875740582123,0.0,15.0,0.0,0.4214876033057846,"[0.4793388429752061, 0.36363636363636315]",0.0,0.5987012166529894,0.0001,0.6511586452762923,"[0.8787878787878788, 0.4235294117647059]",0.32406476267095735,"[0.32954545454545453, 0.3185840707964602]",valid,pretrain
0.8125,"[0.8425, 0.7825]",0.4769316011984997,0.0,16.0,0.0,0.5476194809449273,"[0.6193353474320237, 0.47590361445783086]",0.0,0.4183523075655103,0.0001,0.6915792711506914,"[0.7536764705882353, 0.6294820717131474]",0.45410380579872106,"[0.5256410256410257, 0.38256658595641646]",train,pretrain
0.7537499999999999,"[0.815, 0.6925]",0.5556758419336641,0.0,16.0,0.0,0.2905315102292584,"[0.4788732394366192, 0.10218978102189753]",0.0,0.5810881279408932,0.0001,0.46064814814814814,"[0.6296296296296297, 0.2916666666666667]",0.2241552695092518,"[0.38636363636363635, 0.061946902654867256]",valid,pretrain
0.8103125,"[0.845, 0.775625]",0.47338014643432363,0.0,17.0,0.0,0.5213476340321169,"[0.6207951070336386, 0.4219001610305953]",0.0,0.413005415443331,0.0001,0.699373543123543,"[0.7689393939393939, 0.6298076923076923]",0.41885205190289937,"[0.5205128205128206, 0.3171912832929782]",train,pretrain
0.75,"[0.835, 0.665]",0.5559029683263765,0.0,17.0,0.0,0.4597402597402592,"[0.528571428571428, 0.3909090909090904]",0.0,0.5597641170024872,0.0001,0.5567038102084831,"[0.7115384615384616, 0.40186915887850466]",0.40049275945293644,"[0.42045454545454547, 0.3805309734513274]",valid,pretrain
0.8128124999999999,"[0.84875, 0.776875]",0.4701020908051808,0.0,18.0,0.0,0.542727680197215,"[0.6288343558282203, 0.4566210045662096]",0.0,0.4110970894806087,0.0001,0.6985984232261294,"[0.7824427480916031, 0.6147540983606558]",0.444418575774508,"[0.5256410256410257, 0.36319612590799033]",train,pretrain
0.75125,"[0.7975, 0.705]",0.5576946417555997,0.0,18.0,0.0,0.4240774349667267,"[0.5263157894736836, 0.32183908045976967]",0.0,0.589944763481617,0.0001,0.500592534070709,"[0.5421686746987951, 0.45901639344262296]",0.3795756234915527,"[0.5113636363636364, 0.24778761061946902]",valid,pretrain
0.8234375,"[0.851875, 0.795]",0.46689124208875,0.0,19.0,0.0,0.5749130650769989,"[0.6467958271236954, 0.5030303030303024]",0.0,0.4058851164765656,0.0001,0.7221533851052487,"[0.7722419928825622, 0.6720647773279352]",0.4791736512075495,"[0.5564102564102564, 0.4019370460048426]",train,pretrain
0.76125,"[0.8175, 0.705]",0.5577701027132571,0.0,19.0,0.0,0.4343783022190907,"[0.5628742514970053, 0.305882352941176]",0.0,0.5592038609087467,0.0001,0.5255385298689762,"[0.5949367088607594, 0.45614035087719296]",0.38208970233306516,"[0.5340909090909091, 0.23008849557522124]",valid,pretrain
0.825625,"[0.850625, 0.800625]",0.46366858084553053,0.0,20.0,0.0,0.5676062987219945,"[0.6328725038402453, 0.5023400936037437]",0.0,0.39921535598114133,0.0001,0.747706190764267,"[0.789272030651341, 0.706140350877193]",0.4590178183398522,"[0.5282051282051282, 0.3898305084745763]",train,pretrain
0.74375,"[0.765, 0.7225]",0.5587874749054511,0.0,20.0,0.0,0.40950920245398725,"[0.49999999999999944, 0.31901840490797506]",0.0,0.5791349187493324,0.0001,0.495,"[0.47, 0.52]",0.38208970233306516,"[0.5340909090909091, 0.23008849557522124]",valid,pretrain
0.8253125,"[0.850625, 0.8]",0.46003640553998676,0.0,21.0,0.0,0.5885345600561376,"[0.6490455212922167, 0.5280235988200584]",0.0,0.3837607241235673,0.0001,0.7174609349672567,"[0.7594501718213058, 0.6754716981132075]",0.5000403551251009,"[0.5666666666666667, 0.43341404358353514]",train,pretrain
0.77125,"[0.8275, 0.715]",0.5598407576199282,0.0,21.0,0.0,0.3972640218878244,"[0.46511627906976694, 0.3294117647058819]",0.0,0.5819596946239471,0.0001,0.6114676936243046,"[0.7317073170731707, 0.49122807017543857]",0.29434835076427995,"[0.3409090909090909, 0.24778761061946902]",valid,pretrain
0.83,"[0.85625, 0.80375]",0.4566053746430122,0.0,22.0,0.0,0.5962507044237808,"[0.6597633136094668, 0.5327380952380947]",0.0,0.3811226949095726,0.0001,0.7354199854199854,"[0.7797202797202797, 0.6911196911196911]",0.5026044576892035,"[0.5717948717948718, 0.43341404358353514]",train,pretrain
0.7350000000000001,"[0.795, 0.675]",0.5601649064246728,0.0,22.0,0.0,0.4578895892197343,"[0.5232558139534879, 0.39252336448598074]",0.0,0.5672961801290513,0.0001,0.4757779349363508,"[0.5357142857142857, 0.4158415841584158]",0.44152252614641996,"[0.5113636363636364, 0.37168141592920356]",valid,pretrain
0.8353124999999999,"[0.861875, 0.80875]",0.453294825887618,0.0,23.0,0.0,0.6136861313868607,"[0.677372262773722, 0.5499999999999995]",0.0,0.3771522045135498,0.0001,0.7434076049006539,"[0.7864406779661017, 0.700374531835206]",0.523828149251878,"[0.5948717948717949, 0.45278450363196127]",train,pretrain
0.76,"[0.81, 0.71]",0.5632068295497448,0.0,23.0,0.0,0.4044753086419749,"[0.5249999999999996, 0.2839506172839502]",0.0,0.6331710614264011,0.0001,0.5263605442176871,"[0.5833333333333334, 0.46938775510204084]",0.3404062751407884,"[0.4772727272727273, 0.20353982300884957]",valid,pretrain
0.8400000000000001,"[0.858125, 0.821875]",0.4500168452188373,0.0,24.0,0.0,0.6314058441356193,"[0.6705370101596512, 0.5922746781115874]",0.0,0.3713453091681004,0.0001,0.7481757373061722,"[0.7725752508361204, 0.7237762237762237]",0.5467591730303595,"[0.5923076923076923, 0.5012106537530266]",train,pretrain
0.7575000000000001,"[0.8125, 0.7025]",0.5648544355481863,0.0,24.0,0.0,0.44178364987613494,"[0.5714285714285708, 0.312138728323699]",0.0,0.6043969795107842,0.0001,0.5123563218390804,"[0.5747126436781609, 0.45]",0.4035599356395817,"[0.5681818181818182, 0.23893805309734514]",valid,pretrain
0.8415625,"[0.8725, 0.810625]",0.44651166882831606,0.0,25.0,0.0,0.6377483660264291,"[0.7077363896848131, 0.5677603423680451]",0.0,0.3588822590652853,0.0001,0.7464601370851371,"[0.801948051948052, 0.6909722222222222]",0.5575867635189669,"[0.6333333333333333, 0.48184019370460046]",train,pretrain
0.75375,"[0.8275, 0.68]",0.5673034819416128,0.0,25.0,0.0,0.45248438772739563,"[0.45669291338582624, 0.44827586206896497]",0.0,0.628529641777277,0.0001,0.590282266752855,"[0.7435897435897436, 0.4369747899159664]",0.3948612228479485,"[0.32954545454545453, 0.46017699115044247]",valid,pretrain
0.8384375,"[0.86375, 0.813125]",0.4434061882017111,0.0,26.0,0.0,0.6299722479185933,"[0.6840579710144921, 0.5758865248226945]",0.0,0.36266369190998377,0.0001,0.7409360730593607,"[0.7866666666666666, 0.6952054794520548]",0.5483268144285094,"[0.6051282051282051, 0.4915254237288136]",train,pretrain
0.74375,"[0.795, 0.6925]",0.5679718182594687,0.0,26.0,0.0,0.45356937248128903,"[0.5444444444444438, 0.3626943005181342]",0.0,0.5853485625237227,0.0001,0.485054347826087,"[0.532608695652174, 0.4375]",0.433276347546259,"[0.5568181818181818, 0.30973451327433627]",valid,pretrain
0.8396874999999999,"[0.87125, 0.808125]",0.4402776268078014,0.0,27.0,0.0,0.63049508244443,"[0.7014492753623183, 0.5595408895265418]",0.0,0.3558064691722393,0.0001,0.7466431924882628,"[0.8066666666666666, 0.6866197183098591]",0.546333892096604,"[0.6205128205128205, 0.4721549636803874]",train,pretrain
0.71,"[0.74, 0.68]",0.570195941547198,0.0,27.0,0.0,0.4400145972082834,"[0.539823008849557, 0.3402061855670098]",0.0,0.6302472703158856,0.0001,0.4247181964573269,"[0.4420289855072464, 0.4074074074074074]",0.49260860820595337,"[0.6931818181818182, 0.2920353982300885]",valid,pretrain
0.85375,"[0.883125, 0.824375]",0.4370117680940392,0.0,28.0,0.0,0.663153852630195,"[0.7377279102384287, 0.5885797950219614]",0.0,0.34556772410869596,0.0001,0.779342965256278,"[0.8142414860681114, 0.7444444444444445]",0.5805208915378407,"[0.6743589743589744, 0.48668280871670705]",train,pretrain
0.755,"[0.8225, 0.6875]",0.5723172310097464,0.0,28.0,0.0,0.37977509844517465,"[0.5359477124183001, 0.22360248447204925]",0.0,0.6317133359611035,0.0001,0.5028846153846154,"[0.6307692307692307, 0.375]",0.31260056315366047,"[0.4659090909090909, 0.1592920353982301]",valid,pretrain
