mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,bce_loss,std_loss,prec,recall
True,True,10,False,0.0001,0,False,[56],0.1,train,16,0.654664341761116,0.7030623336706774,6.869277723975803,0.6351636418829794,6.234114068487417,0.6937273466972409,0.7126519756838906
True,True,10,False,0.0001,0,False,[56],0.1,valid,16,0.6633333333333333,0.693939393939394,0.6056165625651677,0.6056165625651677,0.0,0.7411003236245954,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,17,0.6637314734088927,0.7058083215743106,6.8571815563284835,0.631952830242074,6.225228715979535,0.708483270806217,0.7031534954407295
True,True,10,False,0.0001,0,False,[56],0.1,valid,17,0.67,0.7009063444108762,0.6039035350084305,0.6039035350084305,0.0,0.7459807073954984,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,18,0.6592414995640802,0.7014361011381864,6.84941318553427,0.6335049655126489,6.215908212247102,0.7051528183074797,0.6977583586626139
True,True,10,False,0.0001,0,False,[56],0.1,valid,18,0.6716666666666666,0.704647676161919,0.6043370693922043,0.6043370693922043,0.0,0.7436708860759493,0.6695156695156695
True,True,10,False,0.0001,0,False,[56],0.1,train,19,0.655797733217088,0.7008864307902114,6.849041096023892,0.6329882336699444,6.21605285976244,0.69882157425593,0.7029635258358663
True,True,10,False,0.0001,0,False,[56],0.1,valid,19,0.6683333333333333,0.7043090638930164,0.6037370592355729,0.6037370592355729,0.0,0.7360248447204969,0.6752136752136753
True,True,10,False,0.0001,0,False,[56],0.1,train,20,0.6558413251961639,0.7009243124479128,6.849755353512971,0.6343778549329094,6.215377490416817,0.6988593443118296,0.7030015197568389
True,True,10,False,0.0001,0,False,[56],0.1,valid,20,0.6683333333333333,0.7043090638930164,0.6032978842655817,0.6032978842655817,0.0,0.7360248447204969,0.6752136752136753
True,True,10,False,0.0001,0,False,[56],0.1,train,21,0.6645597210113339,0.7100821339763393,6.850541087855463,0.6306547054777975,6.219886387949405,0.7041921984755642,0.7160714285714286
True,True,10,False,0.0001,0,False,[56],0.1,valid,21,0.665,0.6949924127465857,0.6049159854650498,0.6049159854650498,0.0,0.7435064935064936,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,22,0.6615300784655623,0.7029136614949015,6.85315290119337,0.630203141466431,6.222949748453886,0.7079110631574891,0.6979863221884498
True,True,10,False,0.0001,0,False,[56],0.1,valid,22,0.67,0.7009063444108762,0.6063756614923477,0.6063756614923477,0.0,0.7459807073954984,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,23,0.6609415867480384,0.7037065254656966,6.8518164852391115,0.6330626157314881,6.218753865490789,0.7055610724925522,0.7018617021276595
True,True,10,False,0.0001,0,False,[56],0.1,valid,23,0.6616666666666666,0.6956521739130433,0.6091143240531286,0.6091143240531286,0.0,0.7341772151898734,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,24,0.6604402789886661,0.7059955839891298,6.8400343729102095,0.6330517558947854,6.206982605353645,0.701376129588661,0.710676291793313
True,True,10,False,0.0001,0,False,[56],0.1,valid,24,0.67,0.7018072289156626,0.601861642797788,0.601861642797788,0.0,0.744408945686901,0.6638176638176638
True,True,10,False,0.0001,0,False,[56],0.1,train,25,0.6625544899738448,0.7062684981406997,6.852547906792682,0.6324326968711356,6.220115207589191,0.7053584962861907,0.7071808510638298
True,True,10,False,0.0001,0,False,[56],0.1,valid,25,0.6683333333333333,0.6998491704374057,0.6046210706233979,0.6046210706233979,0.0,0.7435897435897436,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,26,0.6597646033129904,0.7010265839270666,6.845405741359876,0.6310732698958853,6.214332471723142,0.706820639579793,0.6953267477203647
True,True,10,False,0.0001,0,False,[56],0.1,valid,26,0.6733333333333333,0.7083333333333333,0.6060065756241481,0.6060065756241481,0.0,0.7414330218068536,0.6780626780626781
True,True,10,False,0.0001,0,False,[56],0.1,train,27,0.6586748038360941,0.7057718322561252,6.856991965874382,0.6330605911171955,6.223931360244751,0.698111804936069,0.7136018237082067
True,True,10,False,0.0001,0,False,[56],0.1,valid,27,0.675,0.7031963470319635,0.6078325986862183,0.6078325986862183,0.0,0.7549019607843137,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,28,0.6584786399302528,0.6985861306146004,6.851318373887435,0.6321082332859869,6.2192101385282434,0.7075004870446133,0.6898936170212766
True,True,10,False,0.0001,0,False,[56],0.1,valid,28,0.6683333333333333,0.7007518796992481,0.6085570871829986,0.6085570871829986,0.0,0.7420382165605095,0.6638176638176638
True,True,10,False,0.0001,0,False,[56],0.1,train,29,0.6649302528334786,0.7054811579209533,6.84268737875897,0.6325487839139026,6.2101385862930965,0.7115198825211578,0.6995440729483283
True,True,10,False,0.0001,0,False,[56],0.1,valid,29,0.6733333333333333,0.7039274924471299,0.6022080322106679,0.6022080322106679,0.0,0.7491961414790996,0.6638176638176638
True,True,10,False,0.0001,0,False,[56],0.1,train,30,0.658435047951177,0.7020099260301583,6.851041759615359,0.6337767959936805,6.21726495804994,0.7026913852830332,0.7013297872340426
True,True,10,False,0.0001,0,False,[56],0.1,valid,30,0.6716666666666666,0.704647676161919,0.6068035592635472,0.6068035592635472,0.0,0.7436708860759493,0.6695156695156695
True,True,10,False,0.0001,0,False,[56],0.1,train,31,0.6607018308631212,0.7037170971241505,6.84825101831685,0.6315568607786427,6.216694157019905,0.7050455741581175,0.7023936170212766
True,True,10,False,0.0001,0,False,[56],0.1,valid,31,0.6733333333333333,0.7012195121951219,0.6070398400227229,0.6070398400227229,0.0,0.7540983606557377,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,32,0.6560592850915432,0.697585281717133,6.845447653272878,0.6326346757619278,6.212812975178594,0.7037896365042536,0.6914893617021277
True,True,10,False,0.0001,0,False,[56],0.1,valid,32,0.6716666666666666,0.7010622154779971,0.6071495244900386,0.6071495244900386,0.0,0.75,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,33,0.6576068003487359,0.6963212124726942,6.849615552114404,0.6314161335644515,6.21819940338964,0.7088039670982723,0.6842705167173252
True,True,10,False,0.0001,0,False,[56],0.1,valid,33,0.6666666666666666,0.6960486322188448,0.6074872215588888,0.6074872215588888,0.0,0.745928338762215,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,34,0.6594376634699215,0.7019210591579389,6.847539090073627,0.6331971838422443,6.214341909989066,0.7048929077742442,0.6989741641337386
True,True,10,False,0.0001,0,False,[56],0.1,valid,34,0.6733333333333333,0.7012195121951219,0.6075162827968598,0.6075162827968598,0.0,0.7540983606557377,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,35,0.6573888404533565,0.6978800284456745,6.856853281933328,0.6323097054077231,6.224543581838193,0.7061729355478626,0.6897796352583586
True,True,10,False,0.0001,0,False,[56],0.1,valid,35,0.67,0.6990881458966566,0.6054563989241918,0.6054563989241918,0.0,0.749185667752443,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,36,0.6520924149956409,0.6937334510150044,6.845063523624255,0.63262194680131,6.212441571899082,0.7007519962787813,0.6868541033434651
True,True,10,False,0.0001,0,False,[56],0.1,valid,36,0.6783333333333333,0.708018154311649,0.6016880144675573,0.6016880144675573,0.0,0.7548387096774194,0.6666666666666666
True,True,10,False,0.0001,0,False,[56],0.1,train,37,0.6566041848299913,0.6952080632992204,6.844873070716858,0.6323018382424893,6.2125712436178455,0.7082101612076781,0.6826747720364742
True,True,10,False,0.0001,0,False,[56],0.1,valid,37,0.6716666666666666,0.7019667170953101,0.6008677303791046,0.6008677303791046,0.0,0.7483870967741936,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,38,0.656952920662598,0.6991608846072978,6.848117029148599,0.6324751440597617,6.215641901804053,0.7035042504904412,0.694870820668693
True,True,10,False,0.0001,0,False,[56],0.1,valid,38,0.67,0.7018072289156626,0.6074262638886769,0.6074262638886769,0.0,0.744408945686901,0.6638176638176638
True,True,10,False,0.0001,0,False,[56],0.1,train,39,0.659328683522232,0.6991569465296223,6.849959182739258,0.6314316232567249,6.2185275471728785,0.7085121323242568,0.6900455927051672
True,True,10,False,0.0001,0,False,[56],0.1,valid,39,0.6783333333333333,0.708018154311649,0.6091178188721339,0.6091178188721339,0.0,0.7548387096774194,0.6666666666666666
True,True,10,False,0.0001,0,False,[56],0.1,train,40,0.6605274629468177,0.698234940809486,6.852423273998758,0.6309003806632498,6.221522886856743,0.7124105483730676,0.6846124620060791
True,True,10,False,0.0001,0,False,[56],0.1,valid,40,0.6683333333333333,0.6971080669710806,0.6074395825465521,0.6074395825465521,0.0,0.7483660130718954,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,41,0.6617698343504795,0.6966177908113392,6.855344732947971,0.6327376756979072,6.222607067356939,0.7175191300845751,0.6768996960486322
True,True,10,False,0.0001,0,False,[56],0.1,valid,41,0.665,0.6959152798789713,0.6039512097835541,0.6039512097835541,0.0,0.7419354838709677,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,42,0.6612903225806451,0.6993499458288192,6.8571040443752125,0.6297662453806918,6.2273377843525095,0.7124724061810155,0.6867021276595745
True,True,10,False,0.0001,0,False,[56],0.1,valid,42,0.6766666666666666,0.7042682926829269,0.6042166620492935,0.6042166620492935,0.0,0.7573770491803279,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,43,0.6664341761115955,0.7043505138706436,6.84250848500625,0.6292230392279832,6.213285433727762,0.716475396950165,0.692629179331307
True,True,10,False,0.0001,0,False,[56],0.1,valid,43,0.6766666666666666,0.7042682926829269,0.6083812614281973,0.6083812614281973,0.0,0.7573770491803279,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,44,0.6628160418482999,0.6980520747940822,6.850569824550463,0.6298236296228741,6.220746186505194,0.717749056755238,0.6794072948328268
True,True,10,False,0.0001,0,False,[56],0.1,valid,44,0.6716666666666666,0.7019667170953101,0.6036121636629105,0.6036121636629105,0.0,0.7483870967741936,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,45,0.6616826503923278,0.7000695625289843,6.849973993716032,0.632185198172279,6.217788788546686,0.7122916011324316,0.6882598784194529
True,True,10,False,0.0001,0,False,[56],0.1,valid,45,0.6766666666666666,0.7051671732522795,0.6074884782234827,0.6074884782234827,0.0,0.755700325732899,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,46,0.6585876198779425,0.6995204296949932,6.841593060286149,0.6303275510020878,6.211265502805295,0.7064316156528477,0.692743161094225
True,True,10,False,0.0001,0,False,[56],0.1,valid,46,0.6683333333333333,0.6961832061068703,0.61209457218647,0.61209457218647,0.0,0.75,0.6495726495726496
True,True,10,False,0.0001,0,False,[56],0.1,train,47,0.6598299912816041,0.6961667996963031,6.852659681568975,0.6316918266856152,6.220967876392862,0.7138579470595281,0.6793313069908815
True,True,10,False,0.0001,0,False,[56],0.1,valid,47,0.6733333333333333,0.7021276595744681,0.6053122063477834,0.6053122063477834,0.0,0.752442996742671,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,48,0.6629032258064517,0.7005498760842628,6.84773558948351,0.6306725635476734,6.217063030989274,0.7142687934301958,0.6873480243161094
True,True,10,False,0.0001,0,False,[56],0.1,valid,48,0.665,0.6968325791855204,0.6063329726457596,0.6063329726457596,0.0,0.7403846153846154,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,49,0.6633391455972101,0.7018031584231051,6.842962412212206,0.6313500007857447,6.211612402874491,0.7133997959023471,0.6905775075987842
True,True,10,False,0.0001,0,False,[56],0.1,valid,49,0.6666666666666666,0.6951219512195123,0.6047528316577275,0.6047528316577275,0.0,0.7475409836065574,0.6495726495726496
True,True,10,False,0.0001,0,False,[56],0.1,train,50,0.6591979075850044,0.6978433949138131,6.852364288205686,0.6298403817674388,6.222523894517318,0.7100833726600598,0.6860182370820669
True,True,10,False,0.0001,0,False,[56],0.1,valid,50,0.6666666666666666,0.696969696969697,0.6089187423388164,0.6089187423388164,0.0,0.7443365695792881,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,51,0.665998256320837,0.7051148828079898,6.845337419924529,0.629747110216514,6.215590311133343,0.7143804102004211,0.6960866261398176
True,True,10,False,0.0001,0,False,[56],0.1,valid,51,0.6716666666666666,0.7010622154779971,0.6073281953732173,0.6073281953732173,0.0,0.75,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,52,0.6571054925893636,0.6972402909818715,6.858064709538999,0.6308746609998785,6.2271900353224385,0.7064581545901256,0.6882598784194529
True,True,10,False,0.0001,0,False,[56],0.1,valid,52,0.6616666666666666,0.6919575113808801,0.6063619434833527,0.6063619434833527,0.0,0.7402597402597403,0.6495726495726496
True,True,10,False,0.0001,0,False,[56],0.1,train,53,0.6617480383609415,0.7010575385741529,6.845418409679247,0.6290550106245538,6.216363392705503,0.7110147305903958,0.6913753799392097
True,True,10,False,0.0001,0,False,[56],0.1,valid,53,0.6666666666666666,0.6941896024464832,0.6103056997060776,0.6103056997060776,0.0,0.7491749174917491,0.6467236467236467
True,True,10,False,0.0001,0,False,[56],0.1,train,54,0.6585222319093287,0.6942726119621425,6.846110698451167,0.6313036826641664,6.2148070003675375,0.7137011033099298,0.6758738601823708
True,True,10,False,0.0001,0,False,[56],0.1,valid,54,0.6616666666666666,0.6928895612708018,0.6117329229911168,0.6117329229911168,0.0,0.7387096774193549,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,55,0.6613993025283348,0.699812564008425,6.84576999415522,0.6310560927442882,6.214713912424834,0.71204435531438,0.6879939209726443
True,True,10,False,0.0001,0,False,[56],0.1,valid,55,0.675,0.7040971168437026,0.6061905940373739,0.6061905940373739,0.0,0.7532467532467533,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,56,0.6612249346120314,0.6984225537942141,6.855907807142838,0.6300427668768427,6.225865028215491,0.7136682659899283,0.6838145896656534
True,True,10,False,0.0001,0,False,[56],0.1,valid,56,0.6683333333333333,0.6971080669710806,0.6059618959824244,0.6059618959824244,0.0,0.7483660130718954,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,57,0.66102877070619,0.698581285370959,6.845614228041276,0.6294385561476583,6.216175695087599,0.7130083874030702,0.6847264437689969
True,True,10,False,0.0001,0,False,[56],0.1,valid,57,0.6716666666666666,0.7010622154779971,0.6057151446739832,0.6057151446739832,0.0,0.75,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,58,0.6590671316477769,0.6971773725171332,6.848051546967548,0.6303173269914544,6.21773422697316,0.7107444540933133,0.6841185410334346
True,True,10,False,0.0001,0,False,[56],0.1,valid,58,0.6733333333333333,0.7039274924471299,0.6034692505995433,0.6034692505995433,0.0,0.7491961414790996,0.6638176638176638
True,True,10,False,0.0001,0,False,[56],0.1,train,59,0.6606582388840453,0.6972955106643595,6.8420391124227775,0.630248733577521,6.211790377160777,0.7140524827778442,0.681306990881459
True,True,10,False,0.0001,0,False,[56],0.1,valid,59,0.6716666666666666,0.7010622154779971,0.6035586476325989,0.6035586476325989,0.0,0.75,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,60,0.6639930252833479,0.7011360552130589,6.843537112940913,0.6299470241950906,6.213590068402498,0.7158182250019792,0.6870440729483283
True,True,10,False,0.0001,0,False,[56],0.1,valid,60,0.67,0.6990881458966566,0.6060898313919704,0.6060898313919704,0.0,0.749185667752443,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,61,0.6614210985178727,0.6969330419853286,6.859773574704709,0.6284026713474937,6.231370882366015,0.7162736605710619,0.6786094224924012
True,True,10,False,0.0001,0,False,[56],0.1,valid,61,0.6633333333333333,0.693939393939394,0.6064154664675395,0.6064154664675395,0.0,0.7411003236245954,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,62,0.6644725370531822,0.7000857231920199,6.842823043076888,0.6288157674281494,6.214007279147273,0.7184500959692899,0.6826367781155015
True,True,10,False,0.0001,0,False,[56],0.1,valid,62,0.6716666666666666,0.6983154670750383,0.6064474791288376,0.6064474791288376,0.0,0.7549668874172185,0.6495726495726496
True,True,10,False,0.0001,0,False,[56],0.1,train,63,0.6602223190932869,0.6994891566265061,6.846258252599965,0.6291748287885085,6.2170834188875945,0.7099589121502642,0.689323708206687
True,True,10,False,0.0001,0,False,[56],0.1,valid,63,0.6666666666666666,0.6960486322188448,0.6065324713786443,0.6065324713786443,0.0,0.745928338762215,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,64,0.6618134263295553,0.6980030363190471,6.8342385343883345,0.6289445820062057,6.205293956010238,0.7155798547370101,0.6812689969604864
True,True,10,False,0.0001,0,False,[56],0.1,valid,64,0.6783333333333333,0.7062404870624048,0.6081382145484289,0.6081382145484289,0.0,0.7581699346405228,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,65,0.6611377506538797,0.6966498214668981,6.833253518394802,0.6291123454985411,6.204141154496566,0.7160563154305885,0.6782674772036474
True,True,10,False,0.0001,0,False,[56],0.1,valid,65,0.6716666666666666,0.7010622154779971,0.6059622764587402,0.6059622764587402,0.0,0.75,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,66,0.665409764603313,0.703299252014921,6.847882555878681,0.6298767969660137,6.218005740124246,0.715763798733231,0.6912613981762918
True,True,10,False,0.0001,0,False,[56],0.1,valid,66,0.6683333333333333,0.6971080669710806,0.6039440363645554,0.6039440363645554,0.0,0.7483660130718954,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,67,0.6675675675675675,0.7039711191335741,6.840917099040488,0.6276135337093602,6.213303563905799,0.7195857471629236,0.6890197568389058
True,True,10,False,0.0001,0,False,[56],0.1,valid,67,0.6716666666666666,0.7010622154779971,0.6073432296514512,0.6073432296514512,0.0,0.75,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,68,0.6600915431560593,0.6991298979414658,6.85306701971137,0.6309620532004729,6.222104938133903,0.7101869635087994,0.6884118541033435
True,True,10,False,0.0001,0,False,[56],0.1,valid,68,0.6716666666666666,0.7001522070015221,0.6066909263531367,0.6066909263531367,0.0,0.7516339869281046,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,69,0.6635353095030514,0.6994646159836464,6.85315388078275,0.6287015401798746,6.224452339047971,0.7172689159512877,0.6825227963525836
True,True,10,False,0.0001,0,False,[56],0.1,valid,69,0.67,0.698170731707317,0.6050780922174454,0.6050780922174454,0.0,0.7508196721311475,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,70,0.6600479511769834,0.6980543993805053,6.843806793378747,0.6284832445175751,6.215323551841404,0.711624235247681,0.6849924012158055
True,True,10,False,0.0001,0,False,[56],0.1,valid,70,0.6733333333333333,0.7021276595744681,0.6058891216913859,0.6058891216913859,0.0,0.752442996742671,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,71,0.6637096774193548,0.6993979776725701,6.839288067817688,0.626815079735673,6.212472952967104,0.7177590274723078,0.6819528875379939
True,True,10,False,0.0001,0,False,[56],0.1,valid,71,0.6683333333333333,0.6961832061068703,0.6033422668774923,0.6033422668774923,0.0,0.75,0.6495726495726496
True,True,10,False,0.0001,0,False,[56],0.1,train,72,0.6603530950305144,0.6976464424998544,6.852365926037664,0.6296783880047176,6.222687547103218,0.7128752131329553,0.6830547112462007
True,True,10,False,0.0001,0,False,[56],0.1,valid,72,0.67,0.6972477064220184,0.6079007436831793,0.6079007436831793,0.0,0.7524752475247525,0.6495726495726496
True,True,10,False,0.0001,0,False,[56],0.1,train,73,0.6635789014821273,0.7001223990208079,6.8344228868899135,0.6265346668336702,6.207888197898865,0.7163929863623713,0.6845744680851064
True,True,10,False,0.0001,0,False,[56],0.1,valid,73,0.6733333333333333,0.7012195121951219,0.6058257440725963,0.6058257440725963,0.0,0.7540983606557377,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,74,0.6601133391455972,0.6961536962706052,6.853649520874024,0.6297866339268892,6.223862896794858,0.7145028397728181,0.6787234042553192
True,True,10,False,0.0001,0,False,[56],0.1,valid,74,0.6716666666666666,0.7019667170953101,0.6069734175999959,0.6069734175999959,0.0,0.7483870967741936,0.6609686609686609
True,True,10,False,0.0001,0,False,[56],0.1,train,75,0.6638840453356583,0.7019347855499932,6.848570010973059,0.6295777844346088,6.218992227056752,0.7144037455246488,0.6898936170212766
True,True,10,False,0.0001,0,False,[56],0.1,valid,75,0.6683333333333333,0.6971080669710806,0.6072077780961991,0.6072077780961991,0.0,0.7483660130718954,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,76,0.6615082824760244,0.6977423121837292,6.867594087642172,0.630532802576604,6.2370612870091975,0.7152833200319234,0.6810410334346505
True,True,10,False,0.0001,0,False,[56],0.1,valid,76,0.665,0.6959152798789713,0.6031693339347839,0.6031693339347839,0.0,0.7419354838709677,0.6552706552706553
True,True,10,False,0.0001,0,False,[56],0.1,train,77,0.6622711421098518,0.6998663490034285,6.836251798920009,0.6299411496390467,6.206310626734858,0.7138736318014779,0.6863981762917933
True,True,10,False,0.0001,0,False,[56],0.1,valid,77,0.6716666666666666,0.7010622154779971,0.6028613140185674,0.6028613140185674,0.0,0.75,0.6581196581196581
True,True,10,False,0.0001,0,False,[56],0.1,train,78,0.6644071490845684,0.7013944107208657,6.841009800330452,0.627664972776952,6.213344808246778,0.7163570098641208,0.6870440729483283
True,True,10,False,0.0001,0,False,[56],0.1,valid,78,0.67,0.698170731707317,0.6014721194903055,0.6014721194903055,0.0,0.7508196721311475,0.6524216524216524
True,True,10,False,0.0001,0,False,[56],0.1,train,79,0.6615954664341761,0.6973253275109171,6.84121351449386,0.6299090963342916,6.211304407534392,0.7160874439461884,0.6795212765957447
