acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.7805555555555556,"[0.7988888888888889, 0.7622222222222222]",0.0,[56],1.0,2.0,0.2816136333377709,"[0.3011583011583008, 0.26206896551724107]",0.5684967317928871,0.0001,resnet50,0.6915458937198067,"[0.7222222222222222, 0.6608695652173913]",0.8,0.17684238132703908,"[0.1902439024390244, 0.16344086021505377]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],1.0,2.0,0.0,"[0.0, 0.0]",0.5713947862386703,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.7969444444444445,"[0.8088888888888889, 0.785]",0.0,[56],2.0,2.0,0.30755048540892427,"[0.3174603174603171, 0.2976406533575314]",0.47507300674915315,0.0001,resnet50,0.9022761009401287,"[0.851063829787234, 0.9534883720930233]",0.8,0.18573301862050878,"[0.1951219512195122, 0.17634408602150536]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],2.0,2.0,0.0,"[0.0, 0.0]",0.5703533589839935,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.7983333333333333,"[0.8122222222222222, 0.7844444444444445]",0.0,[56],3.0,2.0,0.3294666118195526,"[0.33725490196078395, 0.32167832167832133]",0.46383543502953317,0.0001,resnet50,0.8599065420560748,"[0.86, 0.8598130841121495]",0.8,0.2038027799632835,"[0.2097560975609756, 0.1978494623655914]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],3.0,2.0,0.0,"[0.0, 0.0]",0.5789943039417267,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8008333333333333,"[0.8133333333333334, 0.7883333333333333]",0.0,[56],4.0,2.0,0.33952653205857664,"[0.3463035019455249, 0.33274956217162843]",0.4532293713755078,0.0001,resnet50,0.8759978229317852,"[0.8557692307692307, 0.8962264150943396]",0.8,0.21068712300026227,"[0.21707317073170732, 0.20430107526881722]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],4.0,2.0,0.0,"[0.0, 0.0]",0.5728093534708023,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8002777777777779,"[0.81, 0.7905555555555556]",0.0,[56],5.0,2.0,0.3229981874400253,"[0.31325301204819245, 0.33274336283185807]",0.45090464792317814,0.0001,resnet50,0.9131818181818181,"[0.8863636363636364, 0.94]",0.8,0.1961972200367165,"[0.1902439024390244, 0.2021505376344086]",train
0.7386649874055415,"[0.7506297229219143, 0.7267002518891688]",0.0,[56],5.0,2.0,0.004999999999999966,"[0.009999999999999933, 0.0]",0.5692689195275307,0.0001,resnet50,0.07142857142857142,"[0.14285714285714285, 0.0]",0.8,0.0025906735751295338,"[0.0051813471502590676, 0.0]",valid
0.8022222222222222,"[0.8105555555555556, 0.7938888888888889]",0.0,[56],6.0,2.0,0.33864150812987026,"[0.3247524752475245, 0.35253054101221604]",0.444272770649857,0.0001,resnet50,0.8991715399610136,"[0.8631578947368421, 0.9351851851851852]",0.8,0.20860215053763442,"[0.2, 0.2172043010752688]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],6.0,2.0,0.0,"[0.0, 0.0]",0.6517970487475395,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8033333333333333,"[0.8166666666666667, 0.79]",0.0,[56],7.0,2.0,0.33575976230899796,"[0.33467741935483836, 0.33684210526315755]",0.441804429433412,0.0001,resnet50,0.9397009966777409,"[0.9651162790697675, 0.9142857142857143]",0.8,0.20444531864673487,"[0.20243902439024392, 0.2064516129032258]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],7.0,2.0,0.0,"[0.0, 0.0]",0.6129066348075867,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8005555555555555,"[0.8172222222222222, 0.7838888888888889]",0.0,[56],8.0,2.0,0.33014513143021096,"[0.3586744639376215, 0.30161579892280044]",0.4419543695118692,0.0001,resnet50,0.9031236808780077,"[0.8932038834951457, 0.9130434782608695]",0.8,0.2025177025963808,"[0.22439024390243903, 0.18064516129032257]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],8.0,2.0,0.0,"[0.0, 0.0]",0.6202016249299049,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8011111111111111,"[0.8066666666666666, 0.7955555555555556]",0.0,[56],9.0,2.0,0.3517142894574798,"[0.32295719844357945, 0.3804713804713801]",0.4385808094508118,0.0001,resnet50,0.8370229576624926,"[0.7980769230769231, 0.875968992248062]",0.8,0.22272488853920797,"[0.20243902439024392, 0.24301075268817204]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],9.0,2.0,0.0,"[0.0, 0.0]",0.6181158795952797,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.7997222222222222,"[0.8111111111111111, 0.7883333333333333]",0.0,[56],10.0,2.0,0.3094186414599849,"[0.3004115226337446, 0.31842576028622516]",0.4393175252609783,0.0001,resnet50,0.9536674132138858,"[0.9605263157894737, 0.9468085106382979]",0.8,0.18472331497508523,"[0.17804878048780487, 0.1913978494623656]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],10.0,2.0,0.0,"[0.0, 0.0]",0.6033103689551353,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8019444444444445,"[0.8116666666666666, 0.7922222222222223]",0.0,[56],11.0,2.0,0.3439507094846897,"[0.3417475728155336, 0.3461538461538458]",0.44282842270202105,0.0001,resnet50,0.8816644414775257,"[0.8380952380952381, 0.9252336448598131]",0.8,0.2137686860739575,"[0.2146341463414634, 0.2129032258064516]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],11.0,2.0,0.0,"[0.0, 0.0]",0.6994787305593491,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8016666666666667,"[0.8161111111111111, 0.7872222222222223]",0.0,[56],12.0,2.0,0.35991725001532965,"[0.3836126629422714, 0.3362218370883879]",0.43157638361056644,0.0001,resnet50,0.8385475253093364,"[0.8110236220472441, 0.8660714285714286]",0.8,0.2299108313663782,"[0.25121951219512195, 0.2086021505376344]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],12.0,2.0,0.0,"[0.0, 0.0]",0.5964457467198372,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.7994444444444444,"[0.8133333333333334, 0.7855555555555556]",0.0,[56],13.0,2.0,0.35721562834292664,"[0.3731343283582085, 0.34129692832764474]",0.4302044188810719,0.0001,resnet50,0.8100485373212646,"[0.7936507936507936, 0.8264462809917356]",0.8,0.22947810123262524,"[0.24390243902439024, 0.21505376344086022]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],13.0,2.0,0.0,"[0.0, 0.0]",0.6404281556606293,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8044444444444444,"[0.82, 0.7888888888888889]",0.0,[56],14.0,2.0,0.3701687323834893,"[0.3932584269662917, 0.3470790378006869]",0.43273229516214795,0.0001,resnet50,0.8550110283981252,"[0.8467741935483871, 0.8632478632478633]",0.8,0.23665093102543927,"[0.25609756097560976, 0.2172043010752688]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],14.0,2.0,0.0,"[0.0, 0.0]",0.6380854472517967,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8063888888888888,"[0.82, 0.7927777777777778]",0.0,[56],15.0,2.0,0.38753250460805144,"[0.39776951672862415, 0.37729549248747873]",0.4186019838684135,0.0001,resnet50,0.8396105410447761,"[0.8359375, 0.8432835820895522]",0.8,0.2519931812221348,"[0.26097560975609757, 0.24301075268817204]",train
0.7418136020151134,"[0.756926952141058, 0.7267002518891688]",0.0,[56],15.0,2.0,0.0,"[0.0, 0.0]",0.6201789751648903,0.0001,resnet50,0.0,"[0.0, 0.0]",0.8,0.0,"[0.0, 0.0]",valid
0.8077777777777777,"[0.8211111111111111, 0.7944444444444444]",0.0,[56],16.0,2.0,0.41174557072320617,"[0.41454545454545416, 0.4089456869009581]",0.42161325150065954,0.0001,resnet50,0.8046583850931677,"[0.8142857142857143, 0.7950310559006211]",0.8,0.276658798846053,"[0.2780487804878049, 0.2752688172043011]",train
0.7399244332493703,"[0.756926952141058, 0.7229219143576826]",0.0,[56],16.0,2.0,0.004504504504504482,"[0.0, 0.009009009009008964]",0.617443323135376,0.0001,resnet50,0.09999999999999998,"[0.0, 0.19999999999999996]",0.8,0.002304147465437788,"[0.0, 0.004608294930875576]",valid
0.8102777777777778,"[0.8144444444444444, 0.8061111111111111]",0.0,[56],17.0,2.0,0.44583024160233187,"[0.426116838487972, 0.4655436447166918]",0.4030129222406281,0.0001,resnet50,0.7647204354280059,"[0.7209302325581395, 0.8085106382978723]",0.8,0.31466037241017575,"[0.3024390243902439, 0.32688172043010755]",train
0.7405541561712847,"[0.756926952141058, 0.7241813602015114]",0.0,[56],17.0,2.0,0.0176211453744493,"[0.0, 0.0352422907488986]",0.7116324380040169,0.0001,resnet50,0.19999999999999996,"[0.0, 0.3999999999999999]",0.8,0.009216589861751152,"[0.0, 0.018433179723502304]",valid
0.8186111111111112,"[0.8272222222222222, 0.81]",0.0,[56],18.0,2.0,0.5013438535643666,"[0.4926590538336047, 0.5100286532951285]",0.3904814920905564,0.0001,resnet50,0.7538954311930485,"[0.7438423645320197, 0.7639484978540773]",0.8,0.37554419092578023,"[0.36829268292682926, 0.3827956989247312]",train
0.7361460957178841,"[0.756926952141058, 0.7153652392947103]",0.0,[56],18.0,2.0,0.06870229007633574,"[0.0, 0.13740458015267148]",0.6226487681269646,0.0001,resnet50,0.2,"[0.0, 0.4]",0.8,0.041474654377880185,"[0.0, 0.08294930875576037]",valid
0.8338888888888889,"[0.8411111111111111, 0.8266666666666667]",0.0,[56],19.0,2.0,0.5715595651244259,"[0.5613496932515333, 0.5817694369973185]",0.3677134334213204,0.0001,resnet50,0.7642201699950002,"[0.756198347107438, 0.7722419928825622]",0.8,0.45650406504065044,"[0.44634146341463415, 0.4666666666666667]",train
0.743073047858942,"[0.756926952141058, 0.7292191435768262]",0.0,[56],19.0,2.0,0.03862660944206002,"[0.0, 0.07725321888412004]",0.6446295529603958,0.0001,resnet50,0.28125,"[0.0, 0.5625]",0.8,0.020737327188940093,"[0.0, 0.041474654377880185]",valid
0.8605555555555555,"[0.86, 0.8611111111111112]",0.0,[56],20.0,2.0,0.6596912270432425,"[0.6358381502890169, 0.6835443037974679]",0.32120851228634517,0.0001,resnet50,0.8054555373704311,"[0.7801418439716312, 0.8307692307692308]",0.8,0.5586152635719905,"[0.5365853658536586, 0.5806451612903226]",train
0.5982367758186398,"[0.7544080604534005, 0.4420654911838791]",0.0,[56],20.0,2.0,0.21855146124523486,"[0.0, 0.4371029224904697]",0.7477276250720024,0.0001,resnet50,0.15087719298245614,"[0.0, 0.3017543859649123]",0.8,0.39631336405529954,"[0.0, 0.7926267281105991]",valid
0.8761111111111111,"[0.8805555555555555, 0.8716666666666667]",0.0,[56],21.0,2.0,0.7163196830658523,"[0.7034482758620685, 0.7291910902696361]",0.2862043937875165,0.0001,resnet50,0.8055351006381934,"[0.8095238095238095, 0.8015463917525774]",0.8,0.6453842119066352,"[0.6219512195121951, 0.6688172043010753]",train
0.7027707808564232,"[0.7481108312342569, 0.6574307304785895]",0.0,[56],21.0,2.0,0.11899932386747775,"[0.0196078431372548, 0.2183908045977007]",0.6495201662182808,0.0001,resnet50,0.2359472588480222,"[0.1818181818181818, 0.2900763358778626]",0.8,0.09273895083689501,"[0.010362694300518135, 0.17511520737327188]",valid
0.9027777777777778,"[0.905, 0.9005555555555556]",0.0,[56],22.0,2.0,0.7875159550740443,"[0.778210116731517, 0.7968217934165716]",0.235766101649238,0.0001,resnet50,0.8373874653739612,"[0.8310249307479224, 0.84375]",0.8,0.743273013375295,"[0.7317073170731707, 0.7548387096774194]",train
0.721662468513854,"[0.7556675062972292, 0.6876574307304786]",0.0,[56],22.0,2.0,0.13941663621970501,"[0.04901960784313715, 0.22981366459627287]",0.8397077023983002,0.0001,resnet50,0.4034632034632034,"[0.4545454545454545, 0.3523809523809524]",0.8,0.09820682409684584,"[0.025906735751295335, 0.17050691244239632]",valid
0.9263888888888889,"[0.9316666666666666, 0.9211111111111111]",0.0,[56],23.0,2.0,0.8430280615339472,"[0.8448928121059263, 0.8411633109619681]",0.18778655072674155,0.0001,resnet50,0.8755652528498481,"[0.8746736292428199, 0.8764568764568764]",0.8,0.8128376606346708,"[0.8170731707317073, 0.8086021505376344]",train
0.6209068010075567,"[0.7355163727959698, 0.5062972292191436]",0.0,[56],23.0,2.0,0.2520836548850127,"[0.07894736842105236, 0.4252199413489731]",0.8580131381750107,0.0001,resnet50,0.2844854070660522,"[0.2571428571428571, 0.3118279569892473]",0.8,0.3574174446646451,"[0.046632124352331605, 0.6682027649769585]",valid
