acc,acc_labels,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.8214105793450882,"[0.7657430730478589, 0.7304785894206549, 0.9269521410579346, 0.7241813602015114, 0.9596977329974811]",18.0,4.0,0.1942605755885865,"[0.03124999999999996, 0.05309734513274323, 0.0, 0.7758444216990783, 0.11111111111111098]",0.4138169065117836,0.0001,vgg16,0.6146946991724445,"[0.9999999999999997, 0.35294117647058826, 0.0, 0.720532319391635, 0.9999999999999996]",0.18875188928802158,"[0.015873015873015872, 0.028708133971291867, 0.0, 0.8403547671840355, 0.058823529411764705]",valid
0.8219999999999998,"[0.7783333333333333, 0.7355555555555555, 0.9277777777777778, 0.7011111111111111, 0.9672222222222222]",19.0,4.0,0.25963884746598465,"[0.1269146608315097, 0.12177121771217689, 0.029850746268656685, 0.766493055555555, 0.25316455696202506]",0.38654510461621816,0.0001,vgg16,0.7277262045335856,"[0.6744186046511628, 0.4782608695652174, 0.9999999999999996, 0.7167207792207793, 0.7692307692307692]",0.2260352895113244,"[0.07004830917874397, 0.06976744186046512, 0.015151515151515152, 0.8236940298507462, 0.15151515151515152]",train
0.8176322418136021,"[0.7707808564231738, 0.7115869017632241, 0.9282115869017632, 0.7178841309823678, 0.9596977329974811]",19.0,4.0,0.2332658786141395,"[0.08080808080808072, 0.18505338078291778, 0.03389830508474572, 0.7554585152838423, 0.11111111111111098]",0.4167324285954237,0.0001,vgg16,0.798817204301075,"[0.8888888888888887, 0.3611111111111111, 0.9999999999999989, 0.7440860215053764, 0.9999999999999996]",0.20199578008049368,"[0.042328042328042326, 0.12440191387559808, 0.017241379310344827, 0.7671840354767184, 0.058823529411764705]",valid
0.8222222222222223,"[0.7766666666666666, 0.7394444444444445, 0.9272222222222222, 0.7005555555555556, 0.9672222222222222]",20.0,4.0,0.24488183761989202,"[0.10267857142857127, 0.11342155009451776, 0.029629629629629586, 0.7653461036134083, 0.2133333333333331]",0.3896699741896656,0.0001,vgg16,0.6970582899826597,"[0.6764705882352942, 0.5357142857142857, 0.6666666666666665, 0.7175510204081633, 0.8888888888888887]",0.21506136512644672,"[0.05555555555555555, 0.06342494714587738, 0.015151515151515152, 0.8199626865671642, 0.12121212121212122]",train
0.8183879093198992,"[0.7707808564231738, 0.7267002518891688, 0.9282115869017632, 0.7065491183879093, 0.9596977329974811]",20.0,4.0,0.22003704679390465,"[0.0899999999999999, 0.09205020920502069, 0.03389830508474572, 0.773125608568646, 0.11111111111111098]",0.41567181423306465,0.0001,vgg16,0.7748169191919189,"[0.818181818181818, 0.36666666666666664, 0.9999999999999989, 0.6892361111111112, 0.9999999999999996]",0.21131632213531043,"[0.047619047619047616, 0.05263157894736842, 0.017241379310344827, 0.8802660753880266, 0.058823529411764705]",valid
0.82,"[0.7722222222222223, 0.7361111111111112, 0.9277777777777778, 0.6972222222222222, 0.9666666666666667]",21.0,4.0,0.2542548824684516,"[0.11637931034482739, 0.13793103448275837, 0.04411764705882348, 0.7623201046663753, 0.21052631578947348]",0.3877421429587735,0.0001,vgg16,0.6585972405972406,"[0.54, 0.48717948717948717, 0.7499999999999999, 0.7158067158067158, 0.7999999999999998]",0.22095871181824128,"[0.06521739130434782, 0.080338266384778, 0.022727272727272728, 0.8152985074626866, 0.12121212121212122]",train
0.8178841309823678,"[0.7657430730478589, 0.7191435768261965, 0.9269521410579346, 0.7178841309823678, 0.9596977329974811]",21.0,4.0,0.2083520208036287,"[0.03124999999999996, 0.11857707509881395, 0.0, 0.7808219178082185, 0.11111111111111098]",0.41374058835208416,0.0001,vgg16,0.6079366342939021,"[0.9999999999999997, 0.3409090909090909, 0.0, 0.6987740805604203, 0.9999999999999996]",0.20623350908029603,"[0.015873015873015872, 0.07177033492822966, 0.0, 0.88470066518847, 0.058823529411764705]",valid
0.8191111111111111,"[0.7716666666666666, 0.7361111111111112, 0.9272222222222222, 0.6938888888888889, 0.9666666666666667]",22.0,4.0,0.23565413597785628,"[0.08869179600886903, 0.12523020257826864, 0.01503759398496239, 0.7601218981279925, 0.18918918918918898]",0.3874384066710869,0.0001,vgg16,0.722781577495863,"[0.5405405405405406, 0.4857142857142857, 0.9999999999999989, 0.7126530612244898, 0.8749999999999998]",0.20963856415748877,"[0.04830917874396135, 0.07188160676532769, 0.007575757575757576, 0.8143656716417911, 0.10606060606060606]",train
0.8209068010075568,"[0.7707808564231738, 0.7267002518891688, 0.9269521410579346, 0.7204030226700252, 0.9596977329974811]",22.0,4.0,0.2120393448676275,"[0.07142857142857134, 0.10699588477366231, 0.0, 0.7706611570247928, 0.11111111111111098]",0.4129973463714123,0.0001,vgg16,0.620764592103766,"[0.9999999999999999, 0.38235294117647056, 0.0, 0.7214700193423598, 0.9999999999999996]",0.1970225042338612,"[0.037037037037037035, 0.06220095693779904, 0.0, 0.8270509977827051, 0.058823529411764705]",valid
0.8261111111111111,"[0.7794444444444445, 0.7483333333333333, 0.9277777777777778, 0.71, 0.965]",23.0,4.0,0.26255221603272255,"[0.11581291759465463, 0.19251336898395696, 0.029850746268656685, 0.7720524017467243, 0.20253164556961997]",0.3839409268978569,0.0001,vgg16,0.7395316178074798,"[0.7428571428571429, 0.6136363636363636, 0.9999999999999996, 0.7257799671592775, 0.6153846153846153]",0.22759146785300147,"[0.06280193236714976, 0.11416490486257928, 0.015151515151515152, 0.8246268656716418, 0.12121212121212122]",train
0.8148614609571787,"[0.7682619647355163, 0.6977329974811083, 0.9282115869017632, 0.7204030226700252, 0.9596977329974811]",23.0,4.0,0.2635500026130603,"[0.14018691588785026, 0.2638036809815946, 0.03389830508474572, 0.7687499999999996, 0.11111111111111098]",0.41855720058083534,0.0001,vgg16,0.738494450321562,"[0.6, 0.36752136752136755, 0.9999999999999989, 0.724950884086444, 0.9999999999999996]",0.23587068661265312,"[0.07936507936507936, 0.20574162679425836, 0.017241379310344827, 0.8181818181818182, 0.058823529411764705]",valid
0.8234444444444444,"[0.7794444444444445, 0.745, 0.9288888888888889, 0.6988888888888889, 0.965]",24.0,4.0,0.26614792438523005,"[0.14989293361884348, 0.2072538860103624, 0.07246376811594195, 0.7641427328111395, 0.13698630136986284]",0.3830763660578264,0.0001,vgg16,0.6980368447049476,"[0.660377358490566, 0.5660377358490566, 0.8333333333333333, 0.7161500815660685, 0.7142857142857142]",0.22881143429526385,"[0.08454106280193237, 0.12684989429175475, 0.03787878787878788, 0.8190298507462687, 0.07575757575757576]",train
0.8148614609571789,"[0.7682619647355163, 0.7267002518891688, 0.9269521410579346, 0.6926952141057935, 0.9596977329974811]",24.0,4.0,0.22929404064304687,"[0.15596330275229336, 0.12145748987854225, 0.03333333333333327, 0.7246049661399544, 0.11111111111111098]",0.4189184345304966,0.0001,vgg16,0.643774954627949,"[0.5862068965517241, 0.39473684210526316, 0.4999999999999998, 0.7379310344827587, 0.9999999999999996]",0.18990679931372087,"[0.08994708994708994, 0.07177033492822966, 0.017241379310344827, 0.7117516629711752, 0.058823529411764705]",valid
0.8247777777777777,"[0.78, 0.7411111111111112, 0.9272222222222222, 0.7094444444444444, 0.9661111111111111]",25.0,4.0,0.25914156630875146,"[0.16101694915254217, 0.1557971014492751, 0.04379562043795614, 0.7707145988601486, 0.16438356164383544]",0.38497104363309015,0.0001,vgg16,0.6767332429612599,"[0.6551724137931034, 0.5443037974683544, 0.5999999999999999, 0.7270471464019851, 0.857142857142857]",0.22325911614522903,"[0.09178743961352658, 0.09090909090909091, 0.022727272727272728, 0.8199626865671642, 0.09090909090909091]",train
0.8146095717884132,"[0.7707808564231738, 0.7216624685138538, 0.9269521410579346, 0.6939546599496221, 0.9596977329974811]",25.0,4.0,0.22212403832291355,"[0.0899999999999999, 0.1532567049808426, 0.03333333333333327, 0.722919042189281, 0.11111111111111098]",0.4168791715055704,0.0001,vgg16,0.6893857316392527,"[0.818181818181818, 0.38461538461538464, 0.4999999999999998, 0.744131455399061, 0.9999999999999996]",0.18445204392315034,"[0.047619047619047616, 0.09569377990430622, 0.017241379310344827, 0.7028824833702882, 0.058823529411764705]",valid
0.8226666666666667,"[0.77, 0.7488888888888889, 0.9261111111111111, 0.7044444444444444, 0.9638888888888889]",26.0,4.0,0.25707633287658627,"[0.1302521008403359, 0.18411552346570373, 0.029197080291970736, 0.7646017699115039, 0.17721518987341744]",0.3852009505033493,0.0001,vgg16,0.559072779072779,"[0.5, 0.6296296296296297, 0.3999999999999999, 0.7272727272727273, 0.5384615384615384]",0.22197678153339684,"[0.0748792270531401, 0.10782241014799154, 0.015151515151515152, 0.8059701492537313, 0.10606060606060606]",train
0.8201511335012593,"[0.7720403022670025, 0.7292191435768262, 0.9282115869017632, 0.7115869017632241, 0.9596977329974811]",26.0,4.0,0.22036452698241993,"[0.13397129186602852, 0.06113537117903914, 0.03389830508474572, 0.7617065556711753, 0.11111111111111098]",0.4142787456512451,0.0001,vgg16,0.7535294117647056,"[0.7, 0.35, 0.9999999999999989, 0.7176470588235294, 0.9999999999999996]",0.19903234784876875,"[0.07407407407407407, 0.03349282296650718, 0.017241379310344827, 0.811529933481153, 0.058823529411764705]",valid
0.8238888888888889,"[0.78, 0.7416666666666667, 0.9272222222222222, 0.705, 0.9655555555555555]",27.0,4.0,0.25066317340044775,"[0.1502145922746779, 0.15300546448087407, 0.04379562043795614, 0.7674113009198418, 0.13888888888888873]",0.3844896350469854,0.0001,vgg16,0.676482190358065,"[0.6730769230769231, 0.5526315789473685, 0.5999999999999999, 0.7233691164327003, 0.8333333333333333]",0.21779700327909732,"[0.08454106280193237, 0.08879492600422834, 0.022727272727272728, 0.8171641791044776, 0.07575757575757576]",train
0.8125944584382871,"[0.7720403022670025, 0.681360201511335, 0.9282115869017632, 0.7216624685138538, 0.9596977329974811]",27.0,4.0,0.2647955655471689,"[0.09045226130653257, 0.3106267029972747, 0.03389830508474572, 0.7778894472361805, 0.11111111111111098]",0.41883491910994053,0.0001,vgg16,0.7944313104988827,"[0.8999999999999998, 0.36075949367088606, 0.9999999999999989, 0.7113970588235294, 0.9999999999999996]",0.2509008710908478,"[0.047619047619047616, 0.2727272727272727, 0.017241379310344827, 0.8580931263858093, 0.058823529411764705]",valid
