acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.7967777777777779,"[0.7138888888888889, 0.6883333333333334, 0.9122222222222223, 0.7116666666666667, 0.9577777777777777]",0.0,[56],1.0,0.0,0.2421055411890439,"[0.18641390205371208, 0.2569536423841055, 0.0, 0.767160161507402, 0.0]",0.45151079230838354,0.0001,resnet50,0.2754902124462624,"[0.30256410256410254, 0.34035087719298246, 0.0, 0.7345360824742269, 0.0]",[0.1],0.22878061529577737,"[0.13470319634703196, 0.20638297872340425, 0.0, 0.8028169014084507, 0.0]",train
0.8370277078085643,"[0.809823677581864, 0.7342569269521411, 0.9408060453400504, 0.7329974811083123, 0.9672544080604534]",0.0,[56],1.0,0.0,0.25680414945961555,"[0.36820083682008325, 0.12448132780082967, 0.0, 0.7913385826771648, 0.0]",0.3884519338607788,0.0001,resnet50,0.36645321628636424,"[0.5945945945945946, 0.5172413793103449, 0.0, 0.7204301075268817, 0.0]",[0.1],0.24303012825794404,"[0.26666666666666666, 0.07075471698113207, 0.0, 0.8777292576419214, 0.0]",valid
0.8748888888888888,"[0.8438888888888889, 0.7927777777777778, 0.9205555555555556, 0.8566666666666667, 0.9605555555555556]",0.0,[56],2.0,0.0,0.4041232413247072,"[0.6002844950213366, 0.4633093525179851, 0.0, 0.8791002811621363, 0.07792207792207785]",0.2938395725356208,0.0001,resnet50,0.677847507319876,"[0.7962264150943397, 0.7155555555555555, 0.0, 0.8774555659494855, 0.9999999999999997]",[0.1],0.3491160131112348,"[0.4817351598173516, 0.3425531914893617, 0.0, 0.8807511737089202, 0.04054054054054054]",train
0.8375314861460957,"[0.8161209068010076, 0.7292191435768262, 0.9433249370277078, 0.7317380352644837, 0.9672544080604534]",0.0,[56],2.0,0.0,0.35245107516531843,"[0.3760683760683757, 0.2560553633217989, 0.08163265306122439, 0.7707212055974161, 0.27777777777777735]",0.4076654762029648,0.0001,resnet50,0.6756571131259582,"[0.6376811594202898, 0.4805194805194805, 0.9999999999999996, 0.7600849256900213, 0.4999999999999999]",[0.1],0.2915430481993603,"[0.26666666666666666, 0.17452830188679244, 0.0425531914893617, 0.7816593886462883, 0.19230769230769232]",valid
0.9431111111111111,"[0.9394444444444444, 0.9044444444444445, 0.9377777777777778, 0.9566666666666667, 0.9772222222222222]",0.0,[56],3.0,0.0,0.7289522157616063,"[0.8669108669108663, 0.7999999999999995, 0.3707865168539322, 0.9635854341736689, 0.6434782608695647]",0.1585230795873536,0.0001,resnet50,0.9234646499354764,"[0.931758530183727, 0.882051282051282, 0.9428571428571428, 0.958217270194986, 0.9024390243902439]",[0.1],0.6484400983996634,"[0.8105022831050228, 0.7319148936170212, 0.23076923076923078, 0.9690140845070423, 0.5]",train
0.8317380352644836,"[0.7795969773299748, 0.7304785894206549, 0.9433249370277078, 0.7367758186397985, 0.9685138539042821]",0.0,[56],3.0,0.0,0.3474993891206939,"[0.48680351906158315, 0.26206896551724096, 0.08163265306122439, 0.7690607734806624, 0.13793103448275845]",0.47925521433353424,0.0001,resnet50,0.6807921105739896,"[0.4715909090909091, 0.48717948717948717, 0.9999999999999996, 0.7785234899328859, 0.6666666666666665]",[0.1],0.31231543639450526,"[0.503030303030303, 0.1792452830188679, 0.0425531914893617, 0.759825327510917, 0.07692307692307693]",valid
0.9800000000000001,"[0.9766666666666667, 0.97, 0.9811111111111112, 0.9833333333333333, 0.9888888888888889]",0.0,[56],4.0,0.0,0.919111862435676,"[0.9510489510489506, 0.9409190371991242, 0.8692307692307687, 0.9858757062146887, 0.8484848484848481]",0.07629613719052739,0.0001,resnet50,0.9719789604658219,"[0.9714285714285714, 0.9684684684684685, 0.9658119658119658, 0.9886685552407932, 0.9655172413793104]",[0.1],0.8752931209704377,"[0.9315068493150684, 0.9148936170212766, 0.7902097902097902, 0.9830985915492958, 0.7567567567567568]",train
0.8292191435768264,"[0.792191435768262, 0.7292191435768262, 0.9269521410579346, 0.7329974811083123, 0.964735516372796]",0.0,[56],4.0,0.0,0.3997033607061457,"[0.47619047619047566, 0.4011142061281332, 0.1212121212121208, 0.7777777777777771, 0.22222222222222182]",0.44865915179252625,0.0001,resnet50,0.4696612210249125,"[0.5, 0.4897959183673469, 0.21052631578947367, 0.7479838709677419, 0.3999999999999999]",[0.1],0.3686328602004073,"[0.45454545454545453, 0.33962264150943394, 0.0851063829787234, 0.8100436681222707, 0.15384615384615385]",valid
0.9894444444444443,"[0.9883333333333333, 0.9855555555555555, 0.99, 0.9888888888888889, 0.9944444444444445]",0.0,[56],5.0,0.0,0.9606083872730207,"[0.9758897818599306, 0.972162740899357, 0.933823529411764, 0.9906103286384971, 0.9305555555555549]",0.045549930300977495,0.0001,resnet50,0.9784443670194127,"[0.9815242494226328, 0.978448275862069, 0.9844961240310077, 0.9906103286384976, 0.9571428571428572]",[0.1],0.9440809407334996,"[0.9703196347031964, 0.9659574468085106, 0.8881118881118881, 0.9906103286384976, 0.9054054054054054]",train
0.8335012594458439,"[0.8261964735516373, 0.7267002518891688, 0.9231738035264484, 0.72544080604534, 0.9659949622166247]",0.0,[56],5.0,0.0,0.3825882697899753,"[0.41025641025640985, 0.31974921630094, 0.16438356164383514, 0.7899807321772634, 0.2285714285714282]",0.5377932190895081,0.0001,resnet50,0.5108795829739096,"[0.6956521739130435, 0.4766355140186916, 0.23076923076923078, 0.7068965517241379, 0.44444444444444436]",[0.1],0.34163547270187944,"[0.2909090909090909, 0.24056603773584906, 0.1276595744680851, 0.8951965065502183, 0.15384615384615385]",valid
