acc,acc_labels,aux,aux_batch,aux_layer_index,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.7945888888888889,"[0.7867222222222222, 0.7377222222222222, 0.9186111111111112, 0.5712222222222222, 0.9586666666666667]",1.0,10.0,16.0,0.45669880668322244,0.0,[56],1.0,0.0,0.19731203135120517,"[0.2573031534145867, 0.01829902266583485, 0.0, 0.7109579806756043, 0.0]",0.4719697528415256,0.0001,vgg16,0.3675673889859932,"[0.8428390367553865, 0.4036697247706422, 0.0, 0.5913281834039372, 0.0]",[0.1],0.21049115835594545,"[0.15182648401826485, 0.009361702127659575, 0.0, 0.8912676056338028, 0.0]",0.015270946921987666,train
0.802015113350126,"[0.792191435768262, 0.7329974811083123, 0.9408060453400504, 0.5768261964735516, 0.9672544080604534]",1.0,10.0,16.0,0.4332366019487381,0.0,[56],1.0,0.0,0.1463258785942491,"[0.0, 0.0, 0.0, 0.7316293929712454, 0.0]",0.4332366019487381,0.0001,vgg16,0.11536523929471032,"[0.0, 0.0, 0.0, 0.5768261964735516, 0.0]",[0.1],0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,valid
0.8057555555555556,"[0.8215555555555556, 0.7371666666666666, 0.9204444444444444, 0.5907222222222223, 0.9588888888888889]",1.0,10.0,16.0,0.43306293235884774,0.0,[56],2.0,0.0,0.23327584904907211,"[0.42188624910007166, 0.007968127490039811, 0.004172461752433925, 0.732352406902815, 0.0]",0.45002525730265514,0.0001,vgg16,0.44884700647408715,"[0.9965986394557823, 0.2753623188405797, 0.37499999999999994, 0.5972740740740741, 0.0]",[0.1],0.2440210680982024,"[0.26757990867579906, 0.004042553191489362, 0.002097902097902098, 0.9463849765258215, 0.0]",0.016962325512431563,train
0.802015113350126,"[0.792191435768262, 0.7329974811083123, 0.9408060453400504, 0.5768261964735516, 0.9672544080604534]",1.0,10.0,16.0,0.4348291292786598,0.0,[56],2.0,0.0,0.1463258785942491,"[0.0, 0.0, 0.0, 0.7316293929712454, 0.0]",0.4348291292786598,0.0001,vgg16,0.11536523929471032,"[0.0, 0.0, 0.0, 0.5768261964735516, 0.0]",[0.1],0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,valid
0.8066777777777778,"[0.8273333333333334, 0.7386666666666667, 0.9205555555555556, 0.5879444444444445, 0.9588888888888889]",1.0,10.0,16.0,0.429086976216899,0.0,[56],3.0,0.0,0.23734451360697978,"[0.45030067209055497, 0.002121340687314377, 0.0, 0.7343005552570296, 0.0]",0.449091300798787,0.0001,vgg16,0.389997331285652,"[0.9992150706436421, 0.3571428571428571, 0.0, 0.5936287286417608, 0.0]",[0.1],0.25081010340680043,"[0.2906392694063927, 0.0010638297872340426, 0.0, 0.9623474178403756, 0.0]",0.020004325296936763,train
0.802015113350126,"[0.792191435768262, 0.7329974811083123, 0.9408060453400504, 0.5768261964735516, 0.9672544080604534]",1.0,10.0,16.0,0.4309061959385872,0.0,[56],3.0,0.0,0.1463258785942491,"[0.0, 0.0, 0.0, 0.7316293929712454, 0.0]",0.4309061959385872,0.0001,vgg16,0.11536523929471032,"[0.0, 0.0, 0.0, 0.5768261964735516, 0.0]",[0.1],0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,valid
0.8067222222222222,"[0.8287777777777777, 0.7392777777777778, 0.9205555555555556, 0.5861111111111111, 0.9588888888888889]",1.0,10.0,16.0,0.4284156094325913,0.0,[56],4.0,0.0,0.2419686181261203,"[0.46530187369881987, 0.008870116156282984, 0.004178272980501384, 0.7314928277949971, 0.0]",0.44769694868061277,0.0001,vgg16,0.5325039558994972,"[0.9689306358381503, 0.6, 0.49999999999999994, 0.5935891436593356, 0.0]",[0.1],0.2531188441062374,"[0.3061643835616438, 0.004468085106382979, 0.002097902097902098, 0.9528638497652582, 0.0]",0.01928133895051562,train
0.802015113350126,"[0.792191435768262, 0.7329974811083123, 0.9408060453400504, 0.5768261964735516, 0.9672544080604534]",1.0,10.0,16.0,0.4311098262667656,0.0,[56],4.0,0.0,0.1463258785942491,"[0.0, 0.0, 0.0, 0.7316293929712454, 0.0]",0.4311098262667656,0.0001,vgg16,0.11536523929471032,"[0.0, 0.0, 0.0, 0.5768261964735516, 0.0]",[0.1],0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,valid
0.8078333333333333,"[0.8268888888888889, 0.739, 0.9205, 0.5938888888888889, 0.9588888888888889]",1.0,10.0,16.0,0.4288507776790195,0.0,[56],5.0,0.0,0.24038253588497832,"[0.4655231560891934, 0.0008507018290089315, 0.0013956734124214892, 0.7341431480942677, 0.0]",0.4445492951075236,0.0001,vgg16,0.5736657455434694,"[0.9358620689655173, 0.9999999999999996, 0.33333333333333326, 0.599133325418497, 0.0]",[0.1],0.25172834294575996,"[0.30981735159817353, 0.000425531914893617, 0.0006993006993006993, 0.947699530516432, 0.0]",0.01569851785018626,train
0.8030226700251889,"[0.7934508816120907, 0.7329974811083123, 0.9408060453400504, 0.5806045340050378, 0.9672544080604534]",1.0,10.0,16.0,0.4504551440477371,0.0,[56],5.0,0.0,0.14908698042771557,"[0.012048192771084322, 0.0, 0.0, 0.7333867093674935, 0.0]",0.4504551440477371,0.0001,vgg16,0.31580278128950673,"[0.9999999999999989, 0.0, 0.0, 0.5790139064475348, 0.0]",[0.1],0.20121212121212123,"[0.006060606060606061, 0.0, 0.0, 1.0, 0.0]",0.0,valid
