acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.8025555555555556,"[0.7938888888888889, 0.7344444444444445, 0.9238888888888889, 0.6061111111111112, 0.9544444444444444]",0.0,[56],1.0,2.0,0.24116814889609337,"[0.2823984526112182, 0.17586206896551693, 0.055172413793103295, 0.6924078091106285, 0.0]",0.4744997742275397,0.0001,resnet50,0.41698738755965603,"[0.6822429906542056, 0.4434782608695652, 0.33333333333333326, 0.6258823529411764, 0.0]",0.8,0.2185117338731933,"[0.17804878048780487, 0.10967741935483871, 0.03007518796992481, 0.7747572815533981, 0.0]",train
0.7994962216624686,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.6209068010075567, 0.964735516372796]",0.0,[56],1.0,2.0,0.15322455322455314,"[0.0, 0.0, 0.0, 0.7661227661227656, 0.0]",0.4547404274344444,0.0001,resnet50,0.12418136020151134,"[0.0, 0.0, 0.0, 0.6209068010075567, 0.0]",0.8,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.8212222222222222,"[0.7988888888888889, 0.7655555555555555, 0.9305555555555556, 0.6522222222222223, 0.9588888888888889]",0.0,[56],2.0,2.0,0.28856238392387434,"[0.2845849802371539, 0.23550724637681134, 0.14965986394557806, 0.7217777777777773, 0.051282051282051135]",0.4054497466319137,0.0001,resnet50,0.6563495652642063,"[0.75, 0.7471264367816092, 0.7857142857142856, 0.6655737704918033, 0.33333333333333326]",0.8,0.24284575231845956,"[0.17560975609756097, 0.13978494623655913, 0.08270676691729323, 0.7883495145631068, 0.027777777777777776]",train
0.7994962216624686,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.6209068010075567, 0.964735516372796]",0.0,[56],2.0,2.0,0.15322455322455314,"[0.0, 0.0, 0.0, 0.7661227661227656, 0.0]",0.443145714700222,0.0001,resnet50,0.12418136020151134,"[0.0, 0.0, 0.0, 0.6209068010075567, 0.0]",0.8,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.8305555555555555,"[0.8033333333333333, 0.7772222222222223, 0.9377777777777778, 0.675, 0.9594444444444444]",0.0,[56],3.0,2.0,0.3279720399185047,"[0.29482071713147384, 0.3121783876500855, 0.29113924050632883, 0.7417218543046352, 0.0]",0.3870865871508916,0.0001,resnet50,0.6351392420169522,"[0.8043478260869565, 0.7711864406779662, 0.92, 0.680161943319838, 0.0]",0.8,0.2729306082037647,"[0.18048780487804877, 0.1956989247311828, 0.17293233082706766, 0.8155339805825242, 0.0]",train
0.7994962216624686,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.6209068010075567, 0.964735516372796]",0.0,[56],3.0,2.0,0.15322455322455314,"[0.0, 0.0, 0.0, 0.7661227661227656, 0.0]",0.4460626170039177,0.0001,resnet50,0.12418136020151134,"[0.0, 0.0, 0.0, 0.6209068010075567, 0.0]",0.8,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.8385555555555555,"[0.8111111111111111, 0.7822222222222223, 0.9355555555555556, 0.7027777777777777, 0.9611111111111111]",0.0,[56],4.0,2.0,0.3613344841043916,"[0.33070866141732247, 0.2999999999999997, 0.25641025641025605, 0.7528868360277131, 0.16666666666666644]",0.37628555430306326,0.0001,resnet50,0.782462721638419,"[0.8571428571428571, 0.8842105263157894, 0.8695652173913043, 0.7180616740088106, 0.5833333333333333]",0.8,0.28487670161299733,"[0.2048780487804878, 0.18064516129032257, 0.15037593984962405, 0.7912621359223301, 0.09722222222222222]",train
0.7994962216624686,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.6209068010075567, 0.964735516372796]",0.0,[56],4.0,2.0,0.15322455322455314,"[0.0, 0.0, 0.0, 0.7661227661227656, 0.0]",0.4505104161798954,0.0001,resnet50,0.12418136020151134,"[0.0, 0.0, 0.0, 0.6209068010075567, 0.0]",0.8,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.8385555555555555,"[0.8055555555555556, 0.7861111111111111, 0.9422222222222222, 0.6994444444444444, 0.9594444444444444]",0.0,[56],5.0,2.0,0.34703743134036,"[0.28861788617886147, 0.3087971274685814, 0.35802469135802434, 0.7530807850296662, 0.02666666666666659]",0.37073232291473285,0.0001,resnet50,0.7689127831622098,"[0.8658536585365854, 0.9347826086956522, 1.0, 0.710594315245478, 0.33333333333333326]",0.8,0.27820436874474164,"[0.17317073170731706, 0.18494623655913978, 0.21804511278195488, 0.8009708737864077, 0.013888888888888888]",train
0.7994962216624686,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.6209068010075567, 0.964735516372796]",0.0,[56],5.0,2.0,0.15322455322455314,"[0.0, 0.0, 0.0, 0.7661227661227656, 0.0]",0.4450923837721348,0.0001,resnet50,0.12418136020151134,"[0.0, 0.0, 0.0, 0.6209068010075567, 0.0]",0.8,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.8416666666666666,"[0.8083333333333333, 0.7861111111111111, 0.9366666666666666, 0.7188888888888889, 0.9583333333333334]",0.0,[56],6.0,2.0,0.33644708782073734,"[0.3222003929273081, 0.3087971274685814, 0.2597402597402595, 0.765523632993512, 0.02597402597402585]",0.3652330617937777,0.0001,resnet50,0.7295431785811065,"[0.8282828282828283, 0.9347826086956522, 0.9523809523809523, 0.7322695035460993, 0.19999999999999996]",0.8,0.2702305625740936,"[0.2, 0.18494623655913978, 0.15037593984962405, 0.8019417475728156, 0.013888888888888888]",train
0.751133501259446,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.3790931989924433, 0.964735516372796]",0.0,[56],6.0,2.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.4899181127548218,0.0001,resnet50,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.8,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",valid
0.8442222222222222,"[0.8083333333333333, 0.785, 0.9416666666666667, 0.725, 0.9611111111111111]",0.0,[56],7.0,2.0,0.3619199434055388,"[0.3141153081510931, 0.3222416812609454, 0.3478260869565214, 0.7713625866050803, 0.054054054054053995]",0.3608581898113092,0.0001,resnet50,0.8906139426553089,"[0.8494623655913979, 0.8679245283018868, 1.0, 0.73568281938326, 0.9999999999999996]",0.8,0.2879032188825193,"[0.1926829268292683, 0.1978494623655914, 0.21052631578947367, 0.8106796116504854, 0.027777777777777776]",train
0.7513853904282117,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.380352644836272, 0.964735516372796]",0.0,[56],7.0,2.0,0.0008097165991902825,"[0.0, 0.0, 0.0, 0.004048582995951413, 0.0]",0.6482278481125832,0.0001,resnet50,0.1999999999999998,"[0.0, 0.0, 0.0, 0.9999999999999989, 0.0]",0.8,0.00040567951318458417,"[0.0, 0.0, 0.0, 0.002028397565922921, 0.0]",valid
0.841,"[0.8077777777777778, 0.7833333333333333, 0.9366666666666666, 0.7105555555555556, 0.9666666666666667]",0.0,[56],8.0,2.0,0.38496283050547253,"[0.28215767634854744, 0.30604982206405656, 0.2597402597402595, 0.7586845761926813, 0.31818181818181784]",0.36269545952479043,0.0001,resnet50,0.8767688122552386,"[0.9444444444444444, 0.8865979381443299, 0.9523809523809523, 0.7254207263064659, 0.875]",0.8,0.29815318209155095,"[0.16585365853658537, 0.18494623655913978, 0.15037593984962405, 0.7951456310679612, 0.19444444444444445]",train
0.7994962216624686,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.6209068010075567, 0.964735516372796]",0.0,[56],8.0,2.0,0.15322455322455314,"[0.0, 0.0, 0.0, 0.7661227661227656, 0.0]",0.4568973369896412,0.0001,resnet50,0.12418136020151134,"[0.0, 0.0, 0.0, 0.6209068010075567, 0.0]",0.8,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.8463333333333333,"[0.8211111111111111, 0.795, 0.9377777777777778, 0.7127777777777777, 0.965]",0.0,[56],9.0,2.0,0.41461623180003315,"[0.38076923076923036, 0.3798319327731089, 0.29113924050632883, 0.762517225539733, 0.25882352941176445]",0.3525164970093303,0.0001,resnet50,0.8518022936087452,"[0.9, 0.8692307692307693, 0.92, 0.7236268526591108, 0.846153846153846]",0.8,0.3232019037291221,"[0.24146341463414633, 0.24301075268817204, 0.17293233082706766, 0.8058252427184466, 0.1527777777777778]",train
0.7997481108312343,"[0.756926952141058, 0.7267002518891688, 0.9282115869017632, 0.6221662468513854, 0.964735516372796]",0.0,[56],9.0,2.0,0.15305164319248815,"[0.0, 0.0, 0.0, 0.7652582159624408, 0.0]",0.4385182708501816,0.0001,resnet50,0.12458598726114649,"[0.0, 0.0, 0.0, 0.6229299363057325, 0.0]",0.8,0.19837728194726165,"[0.0, 0.0, 0.0, 0.9918864097363083, 0.0]",valid
