mask_use,freeze_mode,lr,exp,train_mode,epoch,loss,prec,recall,acc,f1
False,False,0.01,0,train,0,0.896931529045105,0.6474118529632408,0.6557750759878419,0.597646033129904,0.6515666289165722
False,False,0.01,0,valid,0,0.893143892288208,0.7304347826086957,0.717948717948718,0.68,0.7241379310344828
False,False,0.01,0,train,1,0.6466232538223267,0.6977135171486214,0.7883738601823708,0.6826503923278117,0.74027827327863
False,False,0.01,0,valid,1,0.6360605955123901,0.7235494880546075,0.603988603988604,0.6333333333333333,0.6583850931677019
False,False,0.01,0,train,2,0.6699070334434509,0.7122181083810165,0.8039513677811551,0.701176983435048,0.7553096555416741
False,False,0.01,0,valid,2,0.6180452108383179,0.7196765498652291,0.7606837606837606,0.6866666666666666,0.739612188365651
False,False,0.01,0,train,3,0.4957476854324341,0.7212773342589379,0.7895136778115501,0.7042284219703574,0.7538545256666063
False,False,0.01,0,valid,3,0.5835776329040527,0.7427745664739884,0.7321937321937322,0.695,0.7374461979913915
False,False,0.01,0,train,4,0.650566577911377,0.7156448202959831,0.7716565349544073,0.6931124673060157,0.7425959780621572
False,False,0.01,0,valid,4,0.6190119981765747,0.7096774193548387,0.6894586894586895,0.6533333333333333,0.699421965317919
False,False,0.01,0,train,5,0.5349559187889099,0.7217359591539022,0.7518996960486323,0.6913687881429816,0.7365091179754373
False,False,0.01,0,valid,5,0.8386774659156799,0.7381615598885793,0.7549857549857549,0.7,0.7464788732394366
False,False,0.01,0,train,6,0.6059913635253906,0.7390151515151515,0.7412613981762918,0.7013949433304272,0.7401365705614567
False,False,0.01,0,valid,6,0.5238026976585388,0.6729559748427673,0.9145299145299145,0.69,0.7753623188405796
False,False,0.01,0,train,7,0.46450161933898926,0.7216091135635457,0.7701367781155015,0.6976896251089799,0.7450836243337621
False,False,0.01,0,valid,7,0.6696903109550476,0.7782608695652173,0.50997150997151,0.6283333333333333,0.6161790017211705
False,False,0.01,0,train,8,0.5526638627052307,0.7516387472687546,0.78419452887538,0.7275501307759372,0.7675715879509112
False,False,0.01,0,valid,8,0.5650650262832642,0.6907730673316709,0.7891737891737892,0.67,0.7367021276595745
False,False,0.01,0,train,9,0.5168858766555786,0.7471184072651065,0.8126899696048632,0.7347428073234524,0.7785259326660599
False,False,0.01,0,valid,9,0.7477920651435852,0.744807121661721,0.7150997150997151,0.69,0.7296511627906976
False,False,0.01,0,train,10,0.5753374695777893,0.7693920335429769,0.8366261398176292,0.7624237140366172,0.8016017473607573
False,False,0.01,0,valid,10,0.6832266449928284,0.7048192771084337,0.6666666666666666,0.6416666666666667,0.685212298682284
False,False,0.01,0,train,11,0.5883969664573669,0.7692862292718097,0.810790273556231,0.7519616390584133,0.7894931557528673
False,False,0.01,0,valid,11,0.6355904936790466,0.7243107769423559,0.8233618233618234,0.7133333333333334,0.7706666666666667
False,False,0.01,0,train,12,0.43401119112968445,0.7786561264822134,0.8233282674772037,0.7643853530950305,0.8003693444136658
False,False,0.01,0,valid,12,0.7544598579406738,0.6533066132264529,0.9287749287749287,0.67,0.7670588235294117
False,False,0.01,0,train,13,0.4989003837108612,0.7701430066271364,0.8389057750759878,0.763949433304272,0.8030551009274415
False,False,0.01,0,valid,13,0.7632821798324585,0.7692307692307693,0.4843304843304843,0.6133333333333333,0.5944055944055944
False,False,0.01,0,train,14,0.5428741574287415,0.7644746247319514,0.8126899696048632,0.7489102005231038,0.7878453038674033
False,False,0.01,0,valid,14,0.7005903720855713,0.6883408071748879,0.8746438746438746,0.695,0.7703889585947302
False,False,0.01,0,train,15,0.46993008255958557,0.7919655667144907,0.8389057750759878,0.7811682650392328,0.814760147601476
False,False,0.01,0,valid,15,0.7322482466697693,0.740983606557377,0.6438746438746439,0.66,0.6890243902439025
False,False,0.01,0,train,16,0.571209728717804,0.7777777777777778,0.8271276595744681,0.7652571926765476,0.8016939790093904
False,False,0.01,0,valid,16,0.5572332739830017,0.7310924369747899,0.7435897435897436,0.69,0.7372881355932203
False,False,0.01,0,train,17,0.5092710852622986,0.7917570498915402,0.8320668693009119,0.7781168265039233,0.8114116339384957
False,False,0.01,0,valid,17,0.6851925253868103,0.7216494845360825,0.7977207977207977,0.7016666666666667,0.7577807848443844
False,False,0.01,0,train,18,0.496273934841156,0.7992920353982301,0.85790273556231,0.7948997384481256,0.8275609309144218
False,False,0.01,0,valid,18,0.7914800047874451,0.6968215158924206,0.811965811965812,0.6833333333333333,0.7500000000000001
False,False,0.01,0,train,19,0.4716686010360718,0.8163636363636364,0.8529635258358662,0.8055797733217088,0.8342623560014863
False,False,0.01,0,valid,19,0.5693491697311401,0.676605504587156,0.8404558404558404,0.6716666666666666,0.7496823379923762
False,False,0.01,0,train,20,0.35931721329689026,0.8004261363636364,0.8563829787234043,0.7951176983435048,0.8274596182085169
False,False,0.01,0,valid,20,0.6269821524620056,0.7596685082872928,0.7834757834757835,0.7283333333333334,0.7713884992987378
False,False,0.01,0,train,21,0.4422730505466461,0.7924731182795699,0.8400455927051672,0.7820401046207498,0.815566211729989
False,False,0.01,0,valid,21,0.735494077205658,0.7223796033994334,0.7264957264957265,0.6766666666666666,0.7244318181818182
False,False,0.01,0,train,22,0.4326881766319275,0.7985585585585585,0.8419452887537994,0.787489102005231,0.8196781949324948
False,False,0.01,0,valid,22,0.7922689318656921,0.7147058823529412,0.6923076923076923,0.6583333333333333,0.7033285094066571
False,False,0.01,0,train,23,0.4400328993797302,0.8156465048895328,0.8556231003039514,0.8062336530078466,0.8351566845911366
False,False,0.01,0,valid,23,0.6714245080947876,0.7339181286549707,0.7150997150997151,0.6816666666666666,0.7243867243867244
False,False,0.01,0,train,24,0.46320441365242004,0.8015267175572519,0.8377659574468085,0.7879250217959896,0.8192457737321196
False,False,0.01,0,valid,24,0.8775265216827393,0.6995073891625616,0.8091168091168092,0.685,0.7503302509907529
False,False,0.01,0,train,25,0.35336509346961975,0.8116835994194485,0.8499240121580547,0.8007846556233653,0.8303637713437269
False,False,0.01,0,valid,25,0.7947378754615784,0.7073170731707317,0.6609686609686609,0.6416666666666667,0.6833578792341678
False,False,0.01,0,train,26,0.3861871659755707,0.8162005085361423,0.8537234042553191,0.805797733217088,0.8345403899721449
False,False,0.01,0,valid,26,0.6640213131904602,0.6948356807511737,0.8433048433048433,0.6916666666666667,0.761904761904762
False,False,0.01,0,train,27,0.4495824873447418,0.8229472140762464,0.8529635258358662,0.8103748910200523,0.8376865671641791
False,False,0.01,0,valid,27,0.7530146837234497,0.7234567901234568,0.8347578347578347,0.7166666666666667,0.7751322751322751
False,False,0.01,0,train,28,0.4414634108543396,0.8102453102453102,0.8533434650455927,0.8012205754141238,0.8312361213915618
False,False,0.01,0,valid,28,0.8253536820411682,0.7539936102236422,0.6723646723646723,0.68,0.7108433734939759
False,False,0.01,0,train,29,0.44571030139923096,0.8396946564885496,0.8776595744680851,0.833696599825632,0.8582574772431729
False,False,0.01,0,valid,29,0.7744771838188171,0.7311178247734139,0.6894586894586895,0.67,0.7096774193548387
False,False,0.01,0,train,30,0.4080318808555603,0.8361070911722142,0.8780395136778115,0.8312990409764603,0.856560415122313
False,False,0.01,0,valid,30,0.8887890577316284,0.7222222222222222,0.6666666666666666,0.655,0.6933333333333334
False,False,0.01,0,train,31,0.4016420543193817,0.8340036563071298,0.8666413373860182,0.8245422842197035,0.850009316191541
False,False,0.01,0,valid,31,0.9282096028327942,0.6772616136919315,0.7891737891737892,0.6566666666666666,0.7289473684210526
False,False,0.01,0,train,32,0.3459065556526184,0.8473895582329317,0.881838905775076,0.8411072362685266,0.8642710854589463
False,False,0.01,0,valid,32,0.786346971988678,0.7264705882352941,0.7037037037037037,0.6716666666666666,0.7149059334298119
False,False,0.01,0,train,33,0.5010378360748291,0.840691685062546,0.868161094224924,0.8299912816041848,0.8542056074766355
False,False,0.01,0,valid,33,0.7381611466407776,0.7439759036144579,0.7037037037037037,0.685,0.7232796486090777
False,False,0.01,0,train,34,0.3675594925880432,0.8335142960550127,0.875,0.8280296425457716,0.8537534754402225
False,False,0.01,0,valid,34,0.693548858165741,0.7068062827225131,0.7692307692307693,0.6783333333333333,0.7366984993178718
False,False,0.01,0,train,35,0.42195406556129456,0.8525429930479327,0.8852583586626139,0.8463382737576286,0.8685927306616962
False,False,0.01,0,valid,35,0.6886886358261108,0.6723716381418093,0.7834757834757835,0.65,0.7236842105263158
False,False,0.01,0,train,36,0.5562039613723755,0.8283198826118855,0.85790273556231,0.8164777680906713,0.8428518103770063
False,False,0.01,0,valid,36,0.7990925312042236,0.7722419928825622,0.6182336182336182,0.67,0.6867088607594937
False,False,0.01,0,train,37,0.3315456509590149,0.8405267008046818,0.8731003039513677,0.8321708805579773,0.8565039135296311
False,False,0.01,0,valid,37,0.7341676950454712,0.726027397260274,0.7549857549857549,0.69,0.7402234636871509
False,False,0.01,0,train,38,0.34735557436943054,0.8497980168931326,0.8791793313069909,0.8415431560592851,0.8642390289449114
False,False,0.01,0,valid,38,0.9858899712562561,0.7431192660550459,0.6923076923076923,0.68,0.7168141592920354
False,False,0.01,0,train,39,0.3569629490375519,0.8471820809248555,0.8909574468085106,0.8452484742807324,0.8685185185185185
False,False,0.01,0,valid,39,0.8214318752288818,0.7173252279635258,0.6723646723646723,0.6533333333333333,0.6941176470588235
False,False,0.01,0,train,40,0.3728983998298645,0.852180339985218,0.8761398176291794,0.8417611159546643,0.8639940052454103
False,False,0.01,0,valid,40,0.7791545391082764,0.7165991902834008,0.5042735042735043,0.5933333333333334,0.5919732441471571
False,False,0.01,0,train,41,0.3681428134441376,0.8518379594898725,0.8628419452887538,0.8352223190932868,0.8573046432616082
False,False,0.01,0,valid,41,0.8431835770606995,0.7515723270440252,0.6809116809116809,0.6816666666666666,0.7144992526158446
False,False,0.01,0,train,42,0.41431647539138794,0.8521229868228404,0.8844984802431611,0.8456843940714909,0.8680089485458614
False,False,0.01,0,valid,42,0.7821172475814819,0.739612188365651,0.7606837606837606,0.7033333333333334,0.75
False,False,0.01,0,train,43,0.3279203474521637,0.8677563150074294,0.8875379939209727,0.8578901482127289,0.8775356874530428
False,False,0.01,0,valid,43,0.7771440148353577,0.7277628032345014,0.7692307692307693,0.6966666666666667,0.7479224376731303
False,False,0.01,0,train,44,0.43115055561065674,0.8525852585258525,0.8833586626139818,0.8454664341761116,0.8676991976114946
False,False,0.01,0,valid,44,0.9012907147407532,0.7168367346938775,0.8005698005698005,0.6983333333333334,0.756393001345895
False,False,0.01,0,train,45,0.3387407958507538,0.8756534727408514,0.8909574468085106,0.8648648648648649,0.8832391713747646
False,False,0.01,0,valid,45,0.7916009426116943,0.7223719676549866,0.7635327635327636,0.69,0.7423822714681441
False,False,0.01,0,train,46,0.6280688643455505,0.8543653705062363,0.8848784194528876,0.8474280732345248,0.8693542366554684
False,False,0.01,0,valid,46,0.7790127992630005,0.7467105263157895,0.6467236467236467,0.665,0.6931297709923664
False,False,0.01,0,train,47,0.46417760848999023,0.8660779985283297,0.8943768996960486,0.8600697471665214,0.8800000000000001
False,False,0.01,0,valid,47,0.9715351462364197,0.7256944444444444,0.5954415954415955,0.6316666666666667,0.6541471048513302
False,False,0.01,0,train,48,0.34743690490722656,0.8724981467753892,0.8943768996960486,0.8644289450741064,0.8833020637898688
False,False,0.01,0,valid,48,0.8511928915977478,0.7142857142857143,0.7122507122507122,0.665,0.7132667617689015
False,False,0.01,0,train,49,0.469093382358551,0.8621818181818182,0.9008358662613982,0.8605056669572798,0.8810850984764029
False,False,0.01,0,valid,49,1.1189401149749756,0.7419354838709677,0.5897435897435898,0.64,0.6571428571428573
False,False,0.01,0,train,50,0.34878045320510864,0.8686158401184307,0.8917173252279635,0.8605056669572798,0.8800149981252343
False,False,0.01,0,valid,50,0.8306484222412109,0.7035040431266847,0.7435897435897436,0.6666666666666666,0.7229916897506925
False,False,0.01,0,train,51,0.3318537175655365,0.8774074074074074,0.9000759878419453,0.8705318221447254,0.8885971492873219
