acc,acc_labels,aux,aux_batch,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.5381429816913688,"[0.5989537925021796, 0.47733217088055796]",0.0,4.0,2.3165830270103784,0.0,[56],0.0,0.0,0.35226092375874196,"[0.2857142857142852, 0.4188075618031988]",0.0,2.3165830270103784,0.1,0.0,0.43716935026040593,"[0.2709867452135493, 0.6033519553072626]",0.1,0.3114236709198694,"[0.3021346469622332, 0.3207126948775056]",0.0,train
0.6716666666666666,"[0.7566666666666667, 0.5866666666666667]",0.0,4.0,2.15666933854421,0.0,[56],0.0,0.0,0.3697478991596636,"[0.0, 0.7394957983193272]",0.0,2.15666933854421,0.1,0.0,0.29333333333333333,"[0.0, 0.5866666666666667]",0.1,0.5,"[0.0, 1.0]",0.0,valid
0.629686137750654,"[0.7332170880557978, 0.52615518744551]",0.0,4.0,0.970511503841566,0.0,[56],1.0,0.0,0.32537365311087907,"[0.028571428571428505, 0.6221758776503297]",0.0,0.970511503841566,0.1,0.0,0.5067693744164332,"[0.42857142857142855, 0.5849673202614379]",0.1,0.33960891014880723,"[0.014778325123152709, 0.6644394951744618]",0.0,train
0.505,"[0.5966666666666667, 0.41333333333333333]",0.0,4.0,0.8072897593180338,0.0,[56],1.0,0.0,0.18652849740932614,"[0.3730569948186523, 0.0]",0.0,0.8072897593180338,0.1,0.0,0.15,"[0.3, 0.0]",0.1,0.2465753424657534,"[0.4931506849315068, 0.0]",0.0,valid
0.5745422842197035,"[0.7266782911944202, 0.4224062772449869]",0.0,4.0,0.5836248708807904,0.0,[56],2.0,0.0,0.04641643826623548,"[0.027906976744185942, 0.06492589978828502]",0.0,0.5836248708807904,0.1,0.0,0.45357142857142857,"[0.25, 0.6571428571428571]",0.1,0.024464144001813917,"[0.014778325123152709, 0.03414996288047513]",0.0,train
0.59,"[0.7433333333333333, 0.43666666666666665]",0.0,4.0,0.5520604848861694,0.0,[56],2.0,0.0,0.043243243243243204,"[0.0, 0.08648648648648641]",0.0,0.5520604848861694,0.1,0.0,0.44444444444444436,"[0.0, 0.8888888888888887]",0.1,0.022727272727272728,"[0.0, 0.045454545454545456]",0.0,valid
0.5760680034873583,"[0.7279860505666957, 0.42414995640802095]",0.0,4.0,0.5458403851674951,0.0,[56],3.0,0.0,0.053874382498235604,"[0.03999999999999988, 0.06774876499647133]",0.0,0.5458403851674951,0.1,0.0,0.5013937282229965,"[0.3170731707317073, 0.6857142857142857]",0.1,0.028490606748805044,"[0.021346469622331693, 0.035634743875278395]",0.0,train
0.5733333333333333,"[0.7333333333333333, 0.41333333333333333]",0.0,4.0,0.5571630994478861,0.0,[56],3.0,0.0,0.005617977528089876,"[0.0, 0.011235955056179752]",0.0,0.5571630994478861,0.1,0.0,0.2499999999999999,"[0.0, 0.4999999999999998]",0.1,0.002840909090909091,"[0.0, 0.005681818181818182]",0.0,valid
0.5727986050566696,"[0.7279860505666957, 0.4176111595466434]",0.0,4.0,0.5494603799737018,0.0,[56],4.0,0.0,0.029548904792886507,"[0.01886792452830181, 0.0402298850574712]",0.0,0.5494603799737018,0.1,0.0,0.4222222222222222,"[0.2222222222222222, 0.6222222222222222]",0.1,0.015319575338007103,"[0.009852216748768473, 0.020786933927245732]",0.0,train
0.5816666666666667,"[0.7466666666666667, 0.4166666666666667]",0.0,4.0,0.5468898316224416,0.0,[56],4.0,0.0,0.011173184357541884,"[0.0, 0.02234636871508377]",0.0,0.5468898316224416,0.1,0.0,0.33333333333333326,"[0.0, 0.6666666666666665]",0.1,0.005681818181818182,"[0.0, 0.011363636363636364]",0.0,valid
0.5738884045335658,"[0.7297297297297297, 0.41804707933740193]",0.0,4.0,0.5464705358380857,0.0,[56],5.0,0.0,0.04571019295385073,"[0.04024767801857575, 0.05117270788912572]",0.0,0.5464705358380857,0.1,0.0,0.4756756756756757,"[0.35135135135135137, 0.6]",0.1,0.024036263764395244,"[0.021346469622331693, 0.026726057906458798]",0.0,train
0.5833333333333333,"[0.7533333333333333, 0.41333333333333333]",0.0,4.0,0.5683034658432007,0.0,[56],5.0,0.0,0.005617977528089876,"[0.0, 0.011235955056179752]",0.0,0.5683034658432007,0.1,0.0,0.2499999999999999,"[0.0, 0.4999999999999998]",0.1,0.002840909090909091,"[0.0, 0.005681818181818182]",0.0,valid
0.5721447253705318,"[0.7292938099389712, 0.4149956408020924]",0.0,4.0,0.5484140022941257,0.0,[56],6.0,0.0,0.02619703245186831,"[0.02204724409448811, 0.03034682080924851]",0.0,0.5484140022941257,0.1,0.0,0.41839916839916835,"[0.2692307692307692, 0.5675675675675675]",0.1,0.013542226659498759,"[0.011494252873563218, 0.015590200445434299]",0.0,train
0.5900000000000001,"[0.7566666666666667, 0.42333333333333334]",0.0,4.0,0.5557477871576945,0.0,[56],6.0,0.0,0.02209944751381213,"[0.0, 0.04419889502762426]",0.0,0.5557477871576945,0.1,0.0,0.3999999999999999,"[0.0, 0.7999999999999998]",0.1,0.011363636363636364,"[0.0, 0.022727272727272728]",0.0,valid
