acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.7469444444444444,"[0.7627777777777778, 0.7311111111111112]",0.0,[56],1.0,2.0,0.2188361013035991,"[0.2750424448217314, 0.16262975778546682]",0.5420196554727025,0.0001,resnet50,0.43422158501013497,"[0.45251396648044695, 0.415929203539823]",[0.1],0.1493181222134802,"[0.1975609756097561, 0.1010752688172043]",train
0.7317380352644837,"[0.7531486146095718, 0.7103274559193955]",0.0,[56],1.0,2.0,0.18684210526315756,"[0.1403508771929822, 0.23333333333333292]",0.5944434851408005,0.0001,resnet50,0.4394148020654045,"[0.45714285714285713, 0.42168674698795183]",[0.1],0.12209593849239511,"[0.08290155440414508, 0.16129032258064516]",valid
0.7819444444444446,"[0.81, 0.7538888888888889]",0.0,[56],2.0,2.0,0.39159168011752943,"[0.4554140127388529, 0.32776934749620595]",0.4728960178792477,0.0001,resnet50,0.6063321668400643,"[0.6559633027522935, 0.5567010309278351]",[0.1],0.29051927616050355,"[0.348780487804878, 0.23225806451612904]",train
0.75,"[0.7758186397984886, 0.7241813602015114]",0.0,[56],2.0,2.0,0.1478844813034382,"[0.25210084033613417, 0.04366812227074226]",0.5395918786525726,0.0001,resnet50,0.5416666666666666,"[0.6666666666666666, 0.41666666666666663]",[0.1],0.08924094458107495,"[0.15544041450777202, 0.02304147465437788]",valid
0.8130555555555555,"[0.84, 0.7861111111111111]",0.0,[56],3.0,2.0,0.528569621154013,"[0.5838150289017336, 0.47332421340629227]",0.4113618461622132,0.0001,resnet50,0.6833439982936064,"[0.7163120567375887, 0.650375939849624]",[0.1],0.43236296879097824,"[0.4926829268292683, 0.3720430107526882]",train
0.7506297229219143,"[0.7871536523929471, 0.7141057934508817]",0.0,[56],3.0,2.0,0.3319743403701524,"[0.3985765124555155, 0.2653721682847892]",0.5878348536789417,0.0001,resnet50,0.5410079051383399,"[0.6363636363636364, 0.44565217391304346]",[0.1],0.2395477662902032,"[0.29015544041450775, 0.1889400921658986]",valid
0.8655555555555556,"[0.89, 0.8411111111111111]",0.0,[56],4.0,2.0,0.6932476158038142,"[0.730245231607629, 0.6562499999999994]",0.3187805012696319,0.0001,resnet50,0.7855148518182125,"[0.8271604938271605, 0.7438692098092643]",[0.1],0.6203776553894571,"[0.6536585365853659, 0.5870967741935483]",train
0.7481108312342569,"[0.7821158690176322, 0.7141057934508817]",0.0,[56],4.0,2.0,0.28009073045932253,"[0.29959514170040447, 0.26058631921824066]",0.7137081474065781,0.0001,resnet50,0.5648148148148149,"[0.6851851851851852, 0.4444444444444444]",[0.1],0.18802082089730426,"[0.19170984455958548, 0.18433179723502305]",valid
0.9166666666666666,"[0.9194444444444444, 0.9138888888888889]",0.0,[56],5.0,2.0,0.8192390342560985,"[0.8148148148148142, 0.8236632536973828]",0.210389317986038,0.0001,resnet50,0.864812008651617,"[0.8552278820375335, 0.8743961352657005]",[0.1],0.7782717020718595,"[0.7780487804878049, 0.7784946236559139]",train
0.7191435768261965,"[0.7871536523929471, 0.6511335012594458]",0.0,[56],5.0,2.0,0.48443150144473346,"[0.49249249249249194, 0.476370510396975]",0.7046221047639847,0.0001,resnet50,0.4947802197802198,"[0.5857142857142857, 0.40384615384615385]",[0.1],0.5027578138057831,"[0.42487046632124353, 0.5806451612903226]",valid
0.9316666666666666,"[0.9383333333333334, 0.925]",0.0,[56],6.0,2.0,0.8550958511839858,"[0.8600252206809578, 0.8501664816870138]",0.16591150991411674,0.0001,resnet50,0.8843898962799722,"[0.8903394255874674, 0.8784403669724771]",[0.1],0.8276816155258326,"[0.8317073170731707, 0.8236559139784946]",train
0.7065491183879093,"[0.7758186397984886, 0.6372795969773299]",0.0,[56],6.0,2.0,0.3914080110976239,"[0.3904109589041091, 0.3924050632911387]",0.9386433362960815,0.0001,resnet50,0.4688126400188657,"[0.5757575757575758, 0.36186770428015563]",[0.1],0.3619541080680977,"[0.29533678756476683, 0.42857142857142855]",valid
0.9516666666666667,"[0.9594444444444444, 0.9438888888888889]",0.0,[56],7.0,2.0,0.8996998725708387,"[0.9095415117719945, 0.8898582333696831]",0.12421781544884046,0.0001,resnet50,0.9135440583134571,"[0.924433249370277, 0.9026548672566371]",[0.1],0.8862706530291109,"[0.8951219512195122, 0.8774193548387097]",train
0.7462216624685138,"[0.7947103274559194, 0.6977329974811083]",0.0,[56],7.0,2.0,0.4163108750737612,"[0.45117845117845073, 0.3814432989690717]",0.8806540668010712,0.0001,resnet50,0.5384896536212326,"[0.6442307692307693, 0.4327485380116959]",[0.1],0.34408204197607506,"[0.3471502590673575, 0.34101382488479265]",valid
0.9619444444444445,"[0.9577777777777777, 0.9661111111111111]",0.0,[56],8.0,2.0,0.9202554186766596,"[0.9061728395061723, 0.9343379978471469]",0.1090511521221035,0.0001,resnet50,0.9264224137931034,"[0.9175, 0.9353448275862069]",[0.1],0.9142276422764228,"[0.8951219512195122, 0.9333333333333333]",train
0.7304785894206549,"[0.7720403022670025, 0.6889168765743073]",0.0,[56],8.0,2.0,0.3484266790611197,"[0.4430769230769226, 0.2537764350453168]",0.8425638601183891,0.0001,resnet50,0.4569377990430622,"[0.5454545454545454, 0.3684210526315789]",[0.1],0.28330269095771354,"[0.37305699481865284, 0.1935483870967742]",valid
0.9686111111111111,"[0.9772222222222222, 0.96]",0.0,[56],9.0,2.0,0.9360750704281231,"[0.9495694956949564, 0.9225806451612899]",0.09600648741082599,0.0001,resnet50,0.9401985111662532,"[0.9578163771712159, 0.9225806451612903]",[0.1],0.9320220298977183,"[0.9414634146341463, 0.9225806451612903]",train
0.7052896725440807,"[0.739294710327456, 0.6712846347607053]",0.0,[56],9.0,2.0,0.40927887611170854,"[0.5035971223021577, 0.31496062992125934]",0.9368243589997292,0.0001,resnet50,0.4173018292682927,"[0.46875, 0.36585365853658536]",[0.1],0.41026957331486835,"[0.5440414507772021, 0.2764976958525346]",valid
0.9638888888888889,"[0.9644444444444444, 0.9633333333333334]",0.0,[56],10.0,2.0,0.9248768472906398,"[0.9211822660098516, 0.9285714285714279]",0.0963033259096038,0.0001,resnet50,0.9324943907911423,"[0.9303482587064676, 0.934640522875817]",[0.1],0.917387883556255,"[0.9121951219512195, 0.9225806451612903]",train
0.758816120906801,"[0.8022670025188917, 0.7153652392947103]",0.0,[56],10.0,2.0,0.36323468294069994,"[0.49517684887459756, 0.2312925170068023]",0.9969881251454353,0.0001,resnet50,0.5470504072198987,"[0.652542372881356, 0.44155844155844154]",[0.1],0.27782287910985887,"[0.39896373056994816, 0.15668202764976957]",valid
0.9702777777777778,"[0.9744444444444444, 0.9661111111111111]",0.0,[56],11.0,2.0,0.9387693051218315,"[0.9436274509803917, 0.9339111592632714]",0.08838182997424156,0.0001,resnet50,0.9446619485017317,"[0.9482758620689655, 0.9410480349344978]",[0.1],0.9329530553370049,"[0.9390243902439024, 0.9268817204301075]",train
0.7386649874055415,"[0.7934508816120907, 0.6838790931989924]",0.0,[56],11.0,2.0,0.36365400287166705,"[0.43835616438356123, 0.2889518413597729]",0.9585638493299484,0.0001,resnet50,0.5107323232323233,"[0.6464646464646465, 0.375]",[0.1],0.28331462954561737,"[0.3316062176165803, 0.2350230414746544]",valid
0.9830555555555556,"[0.9855555555555555, 0.9805555555555555]",0.0,[56],12.0,2.0,0.9652274225444951,"[0.9682926829268287, 0.9621621621621615]",0.05864252656594747,0.0001,resnet50,0.9678419936373277,"[0.9682926829268292, 0.967391304347826]",[0.1],0.9626409651193286,"[0.9682926829268292, 0.956989247311828]",train
0.7329974811083124,"[0.7783375314861462, 0.6876574307304786]",0.0,[56],12.0,2.0,0.39587143977005435,"[0.4883720930232553, 0.30337078651685345]",0.9863550662994385,0.0001,resnet50,0.47239029968078516,"[0.5562913907284768, 0.38848920863309355]",[0.1],0.3420405434445214,"[0.43523316062176165, 0.2488479262672811]",valid
