mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,bce_loss,std_loss,prec,recall
True,False,4,False,0.0001,0,False,[56],0.8,valid,13,0.794,0.8687898089171974,0.44945942362149555,0.44945942362149555,0.0,0.842668863261944,0.8965819456617002
True,False,4,False,0.0001,0,False,[56],0.8,train,14,0.7940714908456844,0.8696899481407921,0.446236745170925,0.446236745170925,0.0,0.8389568919638105,0.902760279463979
True,False,4,False,0.0001,0,False,[56],0.8,valid,14,0.7913333333333333,0.867429055484964,0.451164186000824,0.451164186000824,0.0,0.839344262295082,0.8974583698510079
True,False,4,False,0.0001,0,False,[56],0.8,train,15,0.7941586748038361,0.8696804106640172,0.4466691315174103,0.4466691315174103,0.0,0.8393351800554016,0.902302141793609
True,False,4,False,0.0001,0,False,[56],0.8,valid,15,0.7886666666666666,0.8653927813163482,0.451936016480128,0.451936016480128,0.0,0.8393739703459637,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,16,0.7959895379250218,0.870661065664382,0.4476480911607328,0.4476480911607328,0.0,0.8413631022326674,0.902073072958424
True,False,4,False,0.0001,0,False,[56],0.8,valid,16,0.7926666666666666,0.8678283042923927,0.449951708316803,0.449951708316803,0.0,0.8424092409240924,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,17,0.7957279860505667,0.8706453928117927,0.4466385828412097,0.4466385828412097,0.0,0.8404391387763803,0.9031038827167563
True,False,4,False,0.0001,0,False,[56],0.8,valid,17,0.79,0.8662420382165604,0.4496370454629262,0.4496370454629262,0.0,0.8401976935749588,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,18,0.7975588491717523,0.8714712720026568,0.44651721093965613,0.44651721093965613,0.0,0.8432779860739154,0.901614935288054
True,False,4,False,0.0001,0,False,[56],0.8,valid,18,0.7926666666666666,0.8676032354193275,0.4491656720638275,0.4491656720638275,0.0,0.8435430463576159,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,19,0.7967741935483871,0.8710516125463297,0.4463997081570003,0.4463997081570003,0.0,0.8423924673657179,0.9017294697056465
True,False,4,False,0.0001,0,False,[56],0.8,valid,19,0.7906666666666666,0.8666100254885302,0.45107144117355347,0.45107144117355347,0.0,0.8408903544929925,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,20,0.796512641673932,0.870878512945342,0.44777397228323895,0.44777397228323895,0.0,0.8422685928303906,0.9015004008704616
True,False,4,False,0.0001,0,False,[56],0.8,valid,20,0.7933333333333333,0.8683092608326253,0.4491628408432007,0.4491628408432007,0.0,0.8425391591096455,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,21,0.795640802092415,0.8704829262901979,0.4479554865671241,0.4479554865671241,0.0,0.840930927724992,0.9021876073760164
True,False,4,False,0.0001,0,False,[56],0.8,valid,21,0.792,0.8676844783715013,0.44945719838142395,0.44945719838142395,0.0,0.8405916187345933,0.8965819456617002
True,False,4,False,0.0001,0,False,[56],0.8,train,22,0.7952920662598082,0.8702475685234307,0.4450080783470817,0.4450080783470817,0.0,0.8407901761879338,0.9018440041232391
True,False,4,False,0.0001,0,False,[56],0.8,valid,22,0.7926666666666666,0.8679405520169852,0.451770156621933,0.451770156621933,0.0,0.841845140032949,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,23,0.7966870095902354,0.8707603635557525,0.44507990194403607,0.44507990194403607,0.0,0.8435520240523998,0.8997823846065742
True,False,4,False,0.0001,0,False,[56],0.8,valid,23,0.792,0.8674596431605778,0.4510178466637929,0.4510178466637929,0.0,0.841714756801319,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,24,0.7966870095902354,0.8706456623030842,0.44494819511537964,0.44494819511537964,0.0,0.8441432720232332,0.8988661092658344
True,False,4,False,0.0001,0,False,[56],0.8,valid,24,0.7933333333333333,0.8683092608326253,0.45132675766944885,0.45132675766944885,0.0,0.8425391591096455,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,25,0.7948561464690497,0.869488047035332,0.4451281842978104,0.4451281842978104,0.0,0.8429769842976984,0.8977207650899095
True,False,4,False,0.0001,0,False,[56],0.8,valid,25,0.7906666666666666,0.866723259762309,0.45046135783195496,0.45046135783195496,0.0,0.8403292181069959,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,26,0.7968613775065388,0.8709284289829382,0.44589822577393573,0.44589822577393573,0.0,0.8433644458749061,0.9003550566945367
True,False,4,False,0.0001,0,False,[56],0.8,valid,26,0.794,0.8689011455239711,0.450638214747111,0.450638214747111,0.0,0.8421052631578947,0.8974583698510079
True,False,4,False,0.0001,0,False,[56],0.8,train,27,0.7952920662598082,0.8700033218912635,0.44604939740637073,0.44604939740637073,0.0,0.8420319365555675,0.8998969190241668
True,False,4,False,0.0001,0,False,[56],0.8,valid,27,0.7933333333333333,0.8683092608326253,0.45034260551134747,0.45034260551134747,0.0,0.8425391591096455,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,28,0.7962510897994769,0.87044736404457,0.44404333700304444,0.44404333700304444,0.0,0.843467984529437,0.8992097125186118
True,False,4,False,0.0001,0,False,[56],0.8,valid,28,0.7926666666666666,0.8676032354193275,0.4511976937452952,0.4511976937452952,0.0,0.8435430463576159,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,29,0.796512641673932,0.8706781914893618,0.4444433100845503,0.4444433100845503,0.0,0.8432971986690995,0.8998969190241668
True,False,4,False,0.0001,0,False,[56],0.8,valid,29,0.794,0.8687898089171974,0.4510657886664073,0.4510657886664073,0.0,0.842668863261944,0.8965819456617002
True,False,4,False,0.0001,0,False,[56],0.8,train,30,0.7950305143853531,0.8695700416088766,0.4465146971785504,0.4465146971785504,0.0,0.8432321928125672,0.897606230672317
True,False,4,False,0.0001,0,False,[56],0.8,valid,30,0.7953333333333333,0.8691947166595655,0.4518488943576813,0.4518488943576813,0.0,0.845771144278607,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,31,0.7963382737576286,0.8701645175633616,0.4442788867846779,0.4442788867846779,0.0,0.8452650901630493,0.8965754209139847
True,False,4,False,0.0001,0,False,[56],0.8,valid,31,0.796,0.8698979591836734,0.4500008424123128,0.4500008424123128,0.0,0.8447563996696945,0.8965819456617002
True,False,4,False,0.0001,0,False,[56],0.8,train,32,0.7964254577157803,0.8702417338149486,0.44630432776782825,0.44630432776782825,0.0,0.8452072538860104,0.8968044897491696
True,False,4,False,0.0001,0,False,[56],0.8,valid,32,0.794,0.8687898089171974,0.4498009781042735,0.4498009781042735,0.0,0.842668863261944,0.8965819456617002
True,False,4,False,0.0001,0,False,[56],0.8,train,33,0.7972972972972973,0.870739978873631,0.4439917828725732,0.4439917828725732,0.0,0.8460458081244598,0.8969190241667621
True,False,4,False,0.0001,0,False,[56],0.8,valid,33,0.7953333333333333,0.8691947166595655,0.4518812994162242,0.4518812994162242,0.0,0.845771144278607,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,34,0.796512641673932,0.8703909373611728,0.4451535745807316,0.4451535745807316,0.0,0.8447774064891668,0.897606230672317
True,False,4,False,0.0001,0,False,[56],0.8,valid,34,0.7926666666666666,0.8674904132935664,0.4507235685984294,0.4507235685984294,0.0,0.8441127694859039,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,35,0.7963382737576286,0.8702798756108396,0.44437996460043866,0.44437996460043866,0.0,0.8446696130214509,0.8974916962547246
True,False,4,False,0.0001,0,False,[56],0.8,valid,35,0.794,0.8686782830429239,0.45028454065322876,0.45028454065322876,0.0,0.8432343234323433,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,36,0.7972101133391456,0.8709784779232306,0.44407504667406494,0.44407504667406494,0.0,0.8444659567602453,0.8992097125186118
True,False,4,False,0.0001,0,False,[56],0.8,valid,36,0.794,0.8683425649765658,0.451150377591451,0.451150377591451,0.0,0.8449419568822554,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,37,0.7964254577157803,0.8704576976421636,0.4444177915220675,0.4444177915220675,0.0,0.8440929632020658,0.8985225060130569
True,False,4,False,0.0001,0,False,[56],0.8,valid,37,0.7926666666666666,0.867715865589111,0.45185742775599164,0.45185742775599164,0.0,0.8429752066115702,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,38,0.7958151700087184,0.8698744304922769,0.44560070011926733,0.44560070011926733,0.0,0.8447178159059027,0.8965754209139847
True,False,4,False,0.0001,0,False,[56],0.8,valid,38,0.7953333333333333,0.8693060876968922,0.4504189689954122,0.4504189689954122,0.0,0.8451986754966887,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,39,0.7966870095902354,0.8706743566992016,0.4447250975214917,0.4447250975214917,0.0,0.843995269325879,0.8990951781010194
True,False,4,False,0.0001,0,False,[56],0.8,valid,39,0.7926666666666666,0.8674904132935664,0.451241413752238,0.451241413752238,0.0,0.8441127694859039,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,40,0.7965998256320836,0.8704536620578599,0.44631791633108386,0.44631791633108386,0.0,0.8447941366673852,0.8977207650899095
True,False,4,False,0.0001,0,False,[56],0.8,valid,40,0.7953333333333333,0.8691947166595655,0.450283279021581,0.450283279021581,0.0,0.845771144278607,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,41,0.7959895379250218,0.8699132755170113,0.44492094024367956,0.44492094024367956,0.0,0.8451982283677217,0.8961172832436147
True,False,4,False,0.0001,0,False,[56],0.8,valid,41,0.7926666666666666,0.8674904132935664,0.4520559509595235,0.4520559509595235,0.0,0.8441127694859039,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,42,0.7978204010462076,0.8711451908651442,0.44416589192722156,0.44416589192722156,0.0,0.8459961148284049,0.897835299507502
True,False,4,False,0.0001,0,False,[56],0.8,valid,42,0.7933333333333333,0.8681972789115646,0.4513220588366191,0.4513220588366191,0.0,0.8431048720066061,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,43,0.7950305143853531,0.869323550664221,0.44385935819667316,0.44385935819667316,0.0,0.8444924406047516,0.8956591455732448
True,False,4,False,0.0001,0,False,[56],0.8,valid,43,0.7933333333333333,0.8679727427597955,0.4502079089482625,0.4502079089482625,0.0,0.844241922120961,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,44,0.795640802092415,0.86992230854606,0.4444827333740566,0.4444827333740566,0.0,0.8437937345247066,0.8977207650899095
True,False,4,False,0.0001,0,False,[56],0.8,valid,44,0.7973333333333333,0.8704177323103155,0.4531109829743703,0.4531109829743703,0.0,0.8473029045643153,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,45,0.7965998256320836,0.8702519325955176,0.44479871832806134,0.44479871832806134,0.0,0.8458378378378378,0.8961172832436147
True,False,4,False,0.0001,0,False,[56],0.8,valid,45,0.7946666666666666,0.8687127024722933,0.45115697383880615,0.45115697383880615,0.0,0.845643153526971,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,46,0.7965998256320836,0.8702952132095403,0.445252995128217,0.445252995128217,0.0,0.8456136560069144,0.8964608864963922
True,False,4,False,0.0001,0,False,[56],0.8,valid,46,0.7953333333333333,0.8691947166595655,0.45195244749387103,0.45195244749387103,0.0,0.845771144278607,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,47,0.7969485614646905,0.8705895427015614,0.44409292936325073,0.44409292936325073,0.0,0.8454565076624218,0.8972626274195395
True,False,4,False,0.0001,0,False,[56],0.8,valid,47,0.792,0.8672340425531915,0.4503731628259023,0.4503731628259023,0.0,0.8428453267162944,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,48,0.7954664341761116,0.8696087149844376,0.44610662304836773,0.44610662304836773,0.0,0.8447251916639672,0.8960027488260223
True,False,4,False,0.0001,0,False,[56],0.8,valid,48,0.7946666666666666,0.8687127024722933,0.4516456127166748,0.4516456127166748,0.0,0.845643153526971,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,49,0.7958151700087184,0.8699900077717331,0.4451715453811314,0.4451715453811314,0.0,0.8441236669180222,0.8974916962547246
True,False,4,False,0.0001,0,False,[56],0.8,valid,49,0.792,0.8672340425531915,0.4520624379316966,0.4520624379316966,0.0,0.8428453267162944,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,50,0.7971229293809939,0.8708442026974524,0.44454299885293713,0.44454299885293713,0.0,0.8448201593797114,0.8985225060130569
True,False,4,False,0.0001,0,False,[56],0.8,valid,50,0.7953333333333333,0.8691947166595655,0.45042656858762103,0.45042656858762103,0.0,0.845771144278607,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,51,0.7959023539668701,0.870052733832917,0.4462724807469741,0.4462724807469741,0.0,0.8441404566996984,0.897606230672317
True,False,4,False,0.0001,0,False,[56],0.8,valid,51,0.794,0.8686782830429239,0.45153577129046124,0.45153577129046124,0.0,0.8432343234323433,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,52,0.7959023539668701,0.8699516693517025,0.4450046860653421,0.4450046860653421,0.0,0.8446601941747572,0.8968044897491696
True,False,4,False,0.0001,0,False,[56],0.8,valid,52,0.7913333333333333,0.8669783255418614,0.4513772626717885,0.4513772626717885,0.0,0.8415841584158416,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,53,0.7979075850043592,0.8712222222222221,0.4441165587176447,0.4441165587176447,0.0,0.8459380731470493,0.898064368342687
True,False,4,False,0.0001,0,False,[56],0.8,valid,53,0.7913333333333333,0.866751809280545,0.452394296725591,0.452394296725591,0.0,0.8427152317880795,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,54,0.7955536181342633,0.8697294594744737,0.44478582299273944,0.44478582299273944,0.0,0.8444444444444444,0.8965754209139847
True,False,4,False,0.0001,0,False,[56],0.8,valid,54,0.7913333333333333,0.8669783255418614,0.4510035415490468,0.4510035415490468,0.0,0.8415841584158416,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,55,0.7969485614646905,0.8705751597666018,0.44592461767403974,0.44592461767403974,0.0,0.8455310880829016,0.8971480930019471
True,False,4,False,0.0001,0,False,[56],0.8,valid,55,0.796,0.8696763202725724,0.4510728716850281,0.4510728716850281,0.0,0.8458989229494615,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,56,0.7962510897994769,0.8701594533029612,0.4440725121809089,0.4440725121809089,0.0,0.8449503668536901,0.8969190241667621
True,False,4,False,0.0001,0,False,[56],0.8,valid,56,0.7953333333333333,0.8691947166595655,0.4511231283346812,0.4511231283346812,0.0,0.845771144278607,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,57,0.7961639058413252,0.8700389105058366,0.44480774195297906,0.44480774195297906,0.0,0.8452316664866616,0.8963463520787996
True,False,4,False,0.0001,0,False,[56],0.8,valid,57,0.792,0.8672340425531915,0.4506028989950816,0.4506028989950816,0.0,0.8428453267162944,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,58,0.7958151700087184,0.8698310360160071,0.44388711063758185,0.44388711063758185,0.0,0.8449411510636,0.8962318176612072
True,False,4,False,0.0001,0,False,[56],0.8,valid,58,0.7953333333333333,0.8694172692471289,0.45251932740211487,0.45251932740211487,0.0,0.8446280991735537,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,59,0.7967741935483871,0.870492805155842,0.44522137615991675,0.44522137615991675,0.0,0.8452740612861459,0.8972626274195395
True,False,4,False,0.0001,0,False,[56],0.8,valid,59,0.794,0.8684546615581099,0.4515645702679952,0.4515645702679952,0.0,0.8443708609271523,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,60,0.7960767218831735,0.8700050019452009,0.4447472263937411,0.4447472263937411,0.0,0.8450658605052904,0.8964608864963922
True,False,4,False,0.0001,0,False,[56],0.8,valid,60,0.794,0.86856656741812,0.45284128189086914,0.45284128189086914,0.0,0.843801652892562,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,61,0.7963382737576286,0.8700055648302727,0.4436725624229597,0.4436725624229597,0.0,0.8460872388786665,0.8953155423204673
True,False,4,False,0.0001,0,False,[56],0.8,valid,61,0.798,0.8708990200255646,0.45193705956141156,0.45193705956141156,0.0,0.8474295190713101,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,62,0.7959895379250218,0.8698264352469961,0.44320901321328204,0.44320901321328204,0.0,0.8456462952947539,0.8954300767380597
True,False,4,False,0.0001,0,False,[56],0.8,valid,62,0.7953333333333333,0.8693060876968922,0.45341527462005615,0.45341527462005615,0.0,0.8451986754966887,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,63,0.7965998256320836,0.8701363762872251,0.4440205408179242,0.4440205408179242,0.0,0.846437080355209,0.8952010079028748
True,False,4,False,0.0001,0,False,[56],0.8,valid,63,0.794,0.8683425649765658,0.4499780635039012,0.4499780635039012,0.0,0.8449419568822554,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,64,0.7962510897994769,0.8699282017031224,0.44563422902770666,0.44563422902770666,0.0,0.8461455175400606,0.8950864734852824
True,False,4,False,0.0001,0,False,[56],0.8,valid,64,0.796,0.8696763202725724,0.4510054687658946,0.4510054687658946,0.0,0.8458989229494615,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,65,0.7961639058413252,0.8698942682248192,0.4452953144260075,0.4452953144260075,0.0,0.8459790020564997,0.8952010079028748
True,False,4,False,0.0001,0,False,[56],0.8,valid,65,0.794,0.86856656741812,0.4517202178637187,0.4517202178637187,0.0,0.843801652892562,0.894829097283085
True,False,4,False,0.0001,0,False,[56],0.8,train,66,0.7959023539668701,0.8697490680465142,0.4432514271010523,0.4432514271010523,0.0,0.8457043929885306,0.8952010079028748
True,False,4,False,0.0001,0,False,[56],0.8,valid,66,0.794,0.8683425649765658,0.4502217471599579,0.4502217471599579,0.0,0.8449419568822554,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,67,0.7945074106364429,0.8688004453103255,0.44646987318992615,0.44646987318992615,0.0,0.8451375351960148,0.893826594891765
True,False,4,False,0.0001,0,False,[56],0.8,valid,67,0.7913333333333333,0.866751809280545,0.4524249831835429,0.4524249831835429,0.0,0.8427152317880795,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,68,0.7971229293809939,0.8705136052529073,0.4432774250921996,0.4432774250921996,0.0,0.8465367965367966,0.8958882144084297
True,False,4,False,0.0001,0,False,[56],0.8,valid,68,0.794,0.8683425649765658,0.45166565974553424,0.45166565974553424,0.0,0.8449419568822554,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,69,0.7972101133391456,0.8705043981739227,0.4438917636871338,0.4438917636871338,0.0,0.8469288267793306,0.8954300767380597
True,False,4,False,0.0001,0,False,[56],0.8,valid,69,0.7946666666666666,0.8687127024722933,0.45272696018218994,0.45272696018218994,0.0,0.845643153526971,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,70,0.7962510897994769,0.8698992373211601,0.44481306879416754,0.44481306879416754,0.0,0.8462954939341422,0.8948574046500973
True,False,4,False,0.0001,0,False,[56],0.8,valid,70,0.794,0.868230277185501,0.45349834362665814,0.45349834362665814,0.0,0.845514950166113,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,71,0.7968613775065388,0.8703538838192745,0.445539609245632,0.445539609245632,0.0,0.8463369765176929,0.8957736799908372
True,False,4,False,0.0001,0,False,[56],0.8,valid,71,0.7953333333333333,0.8689714041826717,0.45103058218955994,0.45103058218955994,0.0,0.8469217970049917,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,72,0.7962510897994769,0.8699426790583783,0.4444324711094732,0.4444324711094732,0.0,0.8460705780471963,0.8952010079028748
True,False,4,False,0.0001,0,False,[56],0.8,valid,72,0.7926666666666666,0.867715865589111,0.45130714774131775,0.45130714774131775,0.0,0.8429752066115702,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,73,0.7963382737576286,0.8699910952804987,0.4435560923555623,0.4435560923555623,0.0,0.8461621738659738,0.8952010079028748
True,False,4,False,0.0001,0,False,[56],0.8,valid,73,0.7953333333333333,0.8691947166595655,0.45155157645543414,0.45155157645543414,0.0,0.845771144278607,0.8939526730937774
True,False,4,False,0.0001,0,False,[56],0.8,train,74,0.7962510897994769,0.8699137211244086,0.4444650580053744,0.4444650580053744,0.0,0.8462204894953433,0.8949719390676898
True,False,4,False,0.0001,0,False,[56],0.8,valid,74,0.7926666666666666,0.8674904132935664,0.45163825154304504,0.45163825154304504,0.0,0.8441127694859039,0.8921998247151621
True,False,4,False,0.0001,0,False,[56],0.8,train,75,0.7968613775065388,0.8704979991107159,0.444714921972026,0.444714921972026,0.0,0.8455890292624987,0.8969190241667621
True,False,4,False,0.0001,0,False,[56],0.8,valid,75,0.7953333333333333,0.8690831556503199,0.45164357622464496,0.45164357622464496,0.0,0.8463455149501661,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,76,0.7959023539668701,0.8698938476074028,0.4435146347336147,0.4435146347336147,0.0,0.8449578924638307,0.8963463520787996
True,False,4,False,0.0001,0,False,[56],0.8,valid,76,0.796,0.8697872340425533,0.4509568115075429,0.4509568115075429,0.0,0.8453267162944582,0.8957055214723927
True,False,4,False,0.0001,0,False,[56],0.8,train,77,0.7964254577157803,0.870111809534405,0.44472001428189484,0.44472001428189484,0.0,0.8458792991563919,0.8957736799908372
True,False,4,False,0.0001,0,False,[56],0.8,valid,77,0.7913333333333333,0.8668651637601021,0.45216890176137287,0.45216890176137287,0.0,0.8421487603305785,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,78,0.796512641673932,0.8700590134728872,0.4432894095130589,0.4432894095130589,0.0,0.8464955042790597,0.8949719390676898
True,False,4,False,0.0001,0,False,[56],0.8,valid,78,0.7913333333333333,0.8668651637601021,0.4515846371650696,0.4515846371650696,0.0,0.8421487603305785,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,79,0.7969485614646905,0.8703445972276347,0.4430030493632607,0.4430030493632607,0.0,0.8467287694974004,0.8953155423204673
True,False,4,False,0.0001,0,False,[56],0.8,valid,79,0.7953333333333333,0.8690831556503199,0.4520370463530223,0.4520370463530223,0.0,0.8463455149501661,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,80,0.7968613775065388,0.870296147851258,0.4435394587724105,0.4435394587724105,0.0,0.8466370627098451,0.8953155423204673
True,False,4,False,0.0001,0,False,[56],0.8,valid,80,0.7953333333333333,0.8690831556503199,0.45069711407025653,0.45069711407025653,0.0,0.8463455149501661,0.8930762489044698
True,False,4,False,0.0001,0,False,[56],0.8,train,81,0.7964254577157803,0.8699671437322493,0.4438874941805135,0.4438874941805135,0.0,0.846629091697377,0.8946283358149124
