acc,acc_labels,aux,aux_batch,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.578421052631579,"[0.6257894736842106, 0.5310526315789473]",0.0,4.0,198.61982383226095,0.0,[56],0.0,0.0,0.43053753572098985,"[0.2554973821989524, 0.6055776892430274]",0.0,198.61982383226095,0.1,0.0,0.41588681969492386,"[0.23282442748091603, 0.5989492119089317]",[0.1],0.44770858302504846,"[0.28306264501160094, 0.612354521038496]",0.0,train
0.6621037463976944,"[0.7507204610951008, 0.5734870317002881]",0.0,4.0,222.46329825265067,0.0,[56],0.0,0.0,0.36422018348623825,"[0.0, 0.7284403669724765]",0.0,222.46329825265067,0.1,0.0,0.2902046783625731,"[0.0, 0.5804093567251462]",[0.1],0.48891625615763545,"[0.0, 0.9778325123152709]",0.0,valid
0.6765789473684211,"[0.7689473684210526, 0.5842105263157895]",0.0,4.0,173.92687265496505,0.0,[56],1.0,0.0,0.36708619108149737,"[0.004535147392290205, 0.7296372347707045]",0.0,173.92687265496505,0.1,0.0,0.34529085872576176,"[0.09999999999999998, 0.5905817174515235]",[0.1],0.47833108654063855,"[0.002320185614849188, 0.954341987466428]",0.0,train
0.6469740634005764,"[0.7406340057636888, 0.553314121037464]",0.0,4.0,151.69834463936942,0.0,[56],1.0,0.0,0.36067576676777857,"[0.021739130434782487, 0.6996124031007747]",0.0,151.69834463936942,0.1,0.0,0.37167199148029817,"[0.16666666666666663, 0.5766773162939297]",[0.1],0.4503952342765494,"[0.011627906976744186, 0.8891625615763546]",0.0,valid
0.6686842105263158,"[0.7663157894736842, 0.5710526315789474]",0.0,4.0,116.12692260742188,0.0,[56],2.0,0.0,0.37048600394121384,"[0.03896103896103883, 0.7020109689213888]",0.0,116.12692260742188,0.1,0.0,0.4418238366761035,"[0.2903225806451613, 0.5933250927070457]",[0.1],0.440163306171029,"[0.02088167053364269, 0.8594449418084154]",0.0,train
0.6131123919308357,"[0.7190201729106628, 0.5072046109510087]",0.0,4.0,104.69527326311383,0.0,[56],2.0,0.0,0.35157792934948545,"[0.06698564593301407, 0.6361702127659569]",0.0,104.69527326311383,0.1,0.0,0.374557141411074,"[0.1891891891891892, 0.5599250936329588]",[0.1],0.388575438194524,"[0.040697674418604654, 0.7364532019704434]",0.0,valid
0.6281578947368421,"[0.7215789473684211, 0.5347368421052632]",0.0,4.0,84.06173384817023,0.0,[56],3.0,0.0,0.3813924406199184,"[0.12271973466003275, 0.6400651465798041]",0.0,84.06173384817023,0.1,0.0,0.4010607534258471,"[0.21511627906976744, 0.5870052277819268]",[0.1],0.39475870692753,"[0.08584686774941995, 0.7036705461056401]",0.0,train
0.5727665706051873,"[0.6657060518731989, 0.47982708933717577]",0.0,4.0,89.50430515834263,0.0,[56],3.0,0.0,0.3478446165285354,"[0.13432835820895475, 0.561360874848116]",0.0,89.50430515834263,0.1,0.0,0.37072841726618705,"[0.1875, 0.5539568345323741]",[0.1],0.3368083400160385,"[0.10465116279069768, 0.5689655172413793]",0.0,valid
0.591842105263158,"[0.6684210526315789, 0.5152631578947369]",0.0,4.0,76.42152204011616,0.0,[56],4.0,0.0,0.3949484125457424,"[0.20050761421319746, 0.5893892108782874]",0.0,76.42152204011616,0.1,0.0,0.4041611315929569,"[0.22128851540616246, 0.5870337477797514]",[0.1],0.3875291581070443,"[0.18329466357308585, 0.5917636526410027]",0.0,train
0.5914985590778098,"[0.6440922190201729, 0.5389048991354467]",0.0,4.0,76.42521503993443,0.0,[56],4.0,0.0,0.4028938906752406,"[0.2057877813504818, 0.5999999999999994]",0.0,76.42521503993443,0.1,0.0,0.4196764415878465,"[0.2302158273381295, 0.6091370558375635]",[0.1],0.3885897582770077,"[0.18604651162790697, 0.5911330049261084]",0.0,valid
