acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.7441666666666666,"[0.7555555555555555, 0.7327777777777778]",0.0,[56],1.0,0.0,0.008422607709961212,"[0.004524886877828036, 0.012320328542094389]",0.5814413828982248,0.0001,vgg16,0.21323529411764702,"[0.24999999999999994, 0.17647058823529413]",[0.1],0.004333041873117652,"[0.00228310502283105, 0.006382978723404255]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",0.0,[56],1.0,0.0,0.0,"[0.0, 0.0]",0.5536672547459602,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.7466666666666667,"[0.7566666666666667, 0.7366666666666667]",0.0,[56],2.0,0.0,0.008298755186721967,"[0.0, 0.016597510373443935]",0.5768808096647262,0.0001,vgg16,0.16666666666666663,"[0.0, 0.33333333333333326]",[0.1],0.00425531914893617,"[0.0, 0.00851063829787234]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",0.0,[56],2.0,0.0,0.0,"[0.0, 0.0]",0.55047407746315,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.7477777777777779,"[0.7566666666666667, 0.7388888888888889]",0.0,[56],3.0,0.0,0.0,"[0.0, 0.0]",0.5676671847701072,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",0.0,[56],3.0,0.0,0.0,"[0.0, 0.0]",0.5435366705060005,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.7469444444444444,"[0.755, 0.7388888888888889]",0.0,[56],4.0,0.0,0.0,"[0.0, 0.0]",0.5677543903390566,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",0.0,[56],4.0,0.0,0.0,"[0.0, 0.0]",0.544037215411663,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.7475,"[0.7561111111111111, 0.7388888888888889]",0.0,[56],5.0,0.0,0.004514672686230237,"[0.009029345372460473, 0.0]",0.5600835707452562,0.0001,vgg16,0.19999999999999996,"[0.3999999999999999, 0.0]",[0.1],0.00228310502283105,"[0.0045662100456621, 0.0]",train
0.756926952141058,"[0.7808564231738035, 0.7329974811083123]",0.0,[56],5.0,0.0,0.027173913043478166,"[0.05434782608695633, 0.0]",0.5424130409955978,0.0001,vgg16,0.13157894736842105,"[0.2631578947368421, 0.0]",[0.1],0.015151515151515152,"[0.030303030303030304, 0.0]",valid
0.7455555555555555,"[0.7561111111111111, 0.735]",0.0,[56],6.0,0.0,0.03576423576423568,"[0.035164835164835095, 0.03636363636363627]",0.5565474035011397,0.0001,vgg16,0.4152941176470588,"[0.47058823529411764, 0.36]",[0.1],0.018706888176430583,"[0.0182648401826484, 0.019148936170212766]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",0.0,[56],6.0,0.0,0.0,"[0.0, 0.0]",0.5458494275808334,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.7472222222222222,"[0.7555555555555555, 0.7388888888888889]",0.0,[56],7.0,0.0,0.006726457399103121,"[0.013452914798206242, 0.0]",0.5568120477928056,0.0001,vgg16,0.18749999999999997,"[0.37499999999999994, 0.0]",[0.1],0.003424657534246575,"[0.00684931506849315, 0.0]",train
0.7625944584382871,"[0.792191435768262, 0.7329974811083123]",0.0,[56],7.0,0.0,0.0,"[0.0, 0.0]",0.5373773351311684,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.7466666666666666,"[0.755, 0.7383333333333333]",0.0,[56],8.0,0.0,0.019437205190043882,"[0.022172949002217238, 0.016701461377870527]",0.5522973221209314,0.0001,vgg16,0.4145299145299145,"[0.3846153846153846, 0.44444444444444436]",[0.1],0.009963081706013795,"[0.01141552511415525, 0.00851063829787234]",train
0.7581863979848866,"[0.783375314861461, 0.7329974811083123]",0.0,[56],8.0,0.0,0.016853932584269593,"[0.033707865168539186, 0.0]",0.5388966947793961,0.0001,vgg16,0.11538461538461536,"[0.23076923076923073, 0.0]",[0.1],0.00909090909090909,"[0.01818181818181818, 0.0]",valid
0.7469444444444444,"[0.755, 0.7388888888888889]",0.0,[56],9.0,0.0,0.02792509568069978,"[0.05161290322580634, 0.0042372881355932125]",0.5535445219940609,0.0001,vgg16,0.4722222222222221,"[0.4444444444444444, 0.4999999999999998]",[0.1],0.014762459924220343,"[0.0273972602739726, 0.002127659574468085]",train
0.7581863979848866,"[0.783375314861461, 0.7329974811083123]",0.0,[56],9.0,0.0,0.027472527472527385,"[0.05494505494505477, 0.0]",0.5455135256052017,0.0001,vgg16,0.14705882352941177,"[0.29411764705882354, 0.0]",[0.1],0.015151515151515152,"[0.030303030303030304, 0.0]",valid
0.7480555555555556,"[0.7572222222222222, 0.7388888888888889]",0.0,[56],10.0,0.0,0.019740473584252488,"[0.031042128603104152, 0.008438818565400828]",0.5488478945361244,0.0001,vgg16,0.5192307692307692,"[0.5384615384615384, 0.4999999999999999]",[0.1],0.01011852715437676,"[0.01598173515981735, 0.00425531914893617]",train
0.75,"[0.7670025188916877, 0.7329974811083123]",0.0,[56],10.0,0.0,0.030456852791878035,"[0.06091370558375607, 0.0]",0.5450971648097038,0.0001,vgg16,0.09375,"[0.1875, 0.0]",[0.1],0.01818181818181818,"[0.03636363636363636, 0.0]",valid
0.7455555555555555,"[0.7527777777777778, 0.7383333333333333]",0.0,[56],11.0,0.0,0.019438444924405995,"[0.03887688984881199, 0.0]",0.5438249428239134,0.0001,vgg16,0.18,"[0.36, 0.0]",[0.1],0.010273972602739725,"[0.02054794520547945, 0.0]",train
0.7619647355163728,"[0.7909319899244333, 0.7329974811083123]",0.0,[56],11.0,0.0,0.0,"[0.0, 0.0]",0.5451295077800751,0.0001,vgg16,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
