acc,acc_labels,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.9652222222222221,"[0.9638888888888889, 0.9422222222222222, 0.985, 0.9416666666666667, 0.9933333333333333]",6.0,0.0,0.9150273274560632,"[0.9234393404004705, 0.885209713024282, 0.8996282527881035, 0.9513663733209814, 0.9154929577464783]",0.10184228039450116,0.0001,resnet50,0.945690545802884,"[0.9537712895377128, 0.9197247706422018, 0.9603174603174603, 0.9387568555758684, 0.9558823529411765]",0.8874040263339978,"[0.8949771689497716, 0.8531914893617021, 0.8461538461538461, 0.964319248826291, 0.8783783783783784]",train
0.7974811083123425,"[0.7884130982367759, 0.6020151133501259, 0.924433249370277, 0.7040302267002518, 0.9685138539042821]",6.0,0.0,0.4139094981295702,"[0.4125874125874121, 0.4662162162162157, 0.1891891891891887, 0.715840386940749, 0.28571428571428537]",0.5850141495466232,0.0001,resnet50,0.4935488074033995,"[0.48760330578512395, 0.3631578947368421, 0.25925925925925924, 0.8021680216802168, 0.5555555555555555]",0.3992102451859235,"[0.3575757575757576, 0.6509433962264151, 0.14893617021276595, 0.6462882096069869, 0.19230769230769232]",valid
0.9693333333333334,"[0.9622222222222222, 0.9577777777777777, 0.9861111111111112, 0.9477777777777778, 0.9927777777777778]",7.0,0.0,0.9217073356188804,"[0.921113689095127, 0.9181034482758614, 0.9097472924187721, 0.9558685446009384, 0.9037037037037031]",0.08428053473018937,0.0001,resnet50,0.9525237622294839,"[0.9363207547169812, 0.9301310043668122, 0.9402985074626866, 0.955868544600939, 1.0]",0.8948174845662951,"[0.906392694063927, 0.9063829787234042, 0.8811188811188811, 0.955868544600939, 0.8243243243243243]",train
0.8211586901763225,"[0.7594458438287154, 0.739294710327456, 0.9319899244332494, 0.7065491183879093, 0.9685138539042821]",7.0,0.0,0.3953287325849085,"[0.4960422163588385, 0.3510971786833851, 0.12903225806451574, 0.7580477673935613, 0.24242424242424213]",0.5725786238908768,0.0001,resnet50,0.5046968675505734,"[0.4392523364485981, 0.5233644859813084, 0.2666666666666666, 0.7227722772277227, 0.5714285714285714]",0.37394873627182423,"[0.5696969696969697, 0.2641509433962264, 0.0851063829787234, 0.7969432314410481, 0.15384615384615385]",valid
0.975,"[0.9655555555555555, 0.9594444444444444, 0.9816666666666667, 0.9716666666666667, 0.9966666666666667]",8.0,0.0,0.9322536709415858,"[0.9279069767441854, 0.921251348435814, 0.8782287822878223, 0.9761347683668687, 0.9577464788732389]",0.07742313566721148,0.0001,resnet50,0.9564974754605178,"[0.9454976303317536, 0.9343544857768052, 0.9296875, 0.9729477611940298, 1.0]",0.9099798032997815,"[0.910958904109589, 0.9085106382978724, 0.8321678321678322, 0.9793427230046948, 0.918918918918919]",train
0.8292191435768261,"[0.7896725440806045, 0.7141057934508817, 0.9370277078085643, 0.7380352644836272, 0.9672544080604534]",8.0,0.0,0.40395416197696343,"[0.48297213622290974, 0.2928348909657317, 0.10714285714285686, 0.7558685446009384, 0.3809523809523805]",0.5371826440095901,0.0001,resnet50,0.5150911526416945,"[0.4936708860759494, 0.43119266055045874, 0.33333333333333326, 0.817258883248731, 0.5]",0.35380084988402444,"[0.4727272727272727, 0.22169811320754718, 0.06382978723404255, 0.7030567685589519, 0.3076923076923077]",valid
0.9826666666666666,"[0.9772222222222222, 0.98, 0.99, 0.9694444444444444, 0.9966666666666667]",9.0,0.0,0.9562897632044789,"[0.9527104959630907, 0.9614561027837254, 0.9347826086956516, 0.974166275246594, 0.9583333333333327]",0.05652945766018497,0.0001,resnet50,0.9721279068783606,"[0.9627039627039627, 0.9676724137931034, 0.9699248120300752, 0.974624060150376, 0.9857142857142858]",0.9412961556167044,"[0.9429223744292238, 0.9553191489361702, 0.9020979020979021, 0.9737089201877934, 0.9324324324324325]",train
0.8259445843828714,"[0.8035264483627204, 0.681360201511335, 0.9382871536523929, 0.7367758186397985, 0.9697732997481109]",9.0,0.0,0.41574970509598297,"[0.4264705882352936, 0.3562340966921115, 0.10909090909090882, 0.7583815028901729, 0.4285714285714281]",0.5691762715578079,0.0001,resnet50,0.5344386424309747,"[0.5420560747663551, 0.3867403314917127, 0.37499999999999994, 0.8058968058968059, 0.5625]",0.36156893387769956,"[0.3515151515151515, 0.330188679245283, 0.06382978723404255, 0.7161572052401747, 0.34615384615384615]",valid
0.9804444444444445,"[0.9755555555555555, 0.9683333333333334, 0.9916666666666667, 0.9688888888888889, 0.9977777777777778]",10.0,0.0,0.9561207648926482,"[0.9496567505720819, 0.939167556029882, 0.945848375451263, 0.9737089201877929, 0.9722222222222217]",0.059229180175397134,0.0001,resnet50,0.9690679754094422,"[0.9518348623853211, 0.9421841541755889, 0.9776119402985075, 0.9737089201877934, 1.0]",0.9438795158916997,"[0.9474885844748858, 0.9361702127659575, 0.916083916083916, 0.9737089201877934, 0.9459459459459459]",train
0.828463476070529,"[0.77455919395466, 0.7191435768261965, 0.9345088161209067, 0.7468513853904282, 0.9672544080604534]",10.0,0.0,0.39172780232951254,"[0.46567164179104426, 0.3303303303303299, 0.07142857142857116, 0.7754189944134073, 0.3157894736842101]",0.5593230277299881,0.0001,resnet50,0.48592830988577385,"[0.4588235294117647, 0.45454545454545453, 0.22222222222222218, 0.7940503432494279, 0.49999999999999994]",0.35262511572947924,"[0.4727272727272727, 0.25943396226415094, 0.0425531914893617, 0.75764192139738, 0.23076923076923078]",valid
0.9826666666666666,"[0.9811111111111112, 0.9722222222222222, 0.9927777777777778, 0.9705555555555555, 0.9966666666666667]",11.0,0.0,0.9586088266131562,"[0.960829493087557, 0.9460043196544271, 0.9534050179211464, 0.9750588235294112, 0.9577464788732389]",0.0537460972658462,0.0001,resnet50,0.977118684937313,"[0.9697674418604652, 0.9605263157894737, 0.9779411764705882, 0.9773584905660377, 1.0]",0.9411456980356123,"[0.952054794520548, 0.9319148936170213, 0.9300699300699301, 0.9727699530516432, 0.918918918918919]",train
0.8294710327455919,"[0.7972292191435768, 0.7153652392947103, 0.9269521410579346, 0.7531486146095718, 0.9546599496221663]",11.0,0.0,0.4432965402319552,"[0.47213114754098306, 0.32738095238095194, 0.25641025641025594, 0.7812499999999996, 0.3793103448275857]",0.5933848917484283,0.0001,resnet50,0.4846503009069293,"[0.5142857142857142, 0.4435483870967742, 0.3225806451612903, 0.7990867579908676, 0.34375]",0.419166523777902,"[0.43636363636363634, 0.25943396226415094, 0.2127659574468085, 0.7641921397379913, 0.4230769230769231]",valid
0.9854444444444445,"[0.985, 0.98, 0.995, 0.9711111111111111, 0.9961111111111111]",12.0,0.0,0.9649920174047125,"[0.9689298043728418, 0.961538461538461, 0.9677419354838704, 0.9757009345794386, 0.9510489510489505]",0.04915101219796472,0.0001,resnet50,0.9783560951602052,"[0.9767981438515081, 0.9656652360515021, 0.9926470588235294, 0.9711627906976744, 0.9855072463768116]",0.9523781152476438,"[0.9611872146118722, 0.9574468085106383, 0.9440559440559441, 0.9802816901408451, 0.918918918918919]",train
0.8219143576826197,"[0.801007556675063, 0.7040302267002518, 0.924433249370277, 0.7241813602015114, 0.9559193954659949]",12.0,0.0,0.43370001177491735,"[0.4148148148148143, 0.31085043988269745, 0.2682926829268288, 0.7677624602332975, 0.4067796610169487]",0.6440219134092331,0.0001,resnet50,0.4736999754022051,"[0.5333333333333333, 0.4108527131782946, 0.3142857142857143, 0.7463917525773196, 0.36363636363636365]",0.4150735934448654,"[0.3393939393939394, 0.25, 0.23404255319148937, 0.7903930131004366, 0.46153846153846156]",valid
0.9837777777777778,"[0.9794444444444445, 0.9788888888888889, 0.9916666666666667, 0.9711111111111111, 0.9977777777777778]",13.0,0.0,0.9620718158504376,"[0.9575200918484494, 0.9592274678111582, 0.945848375451263, 0.9755409219190964, 0.9722222222222217]",0.050131835374567245,0.0001,resnet50,0.9771145474049936,"[0.9630484988452656, 0.9675324675324676, 0.9776119402985075, 0.9773798303487277, 1.0]",0.9477714813050875,"[0.952054794520548, 0.951063829787234, 0.916083916083916, 0.9737089201877934, 0.9459459459459459]",train
0.8259445843828714,"[0.8022670025188917, 0.707808564231738, 0.9357682619647355, 0.7443324937027708, 0.9395465994962217]",13.0,0.0,0.4057527135254214,"[0.4119850187265912, 0.32163742690058433, 0.21538461538461495, 0.7856388595564937, 0.29411764705882304]",0.6303367614746094,0.0001,resnet50,0.4700025865309156,"[0.5392156862745098, 0.4230769230769231, 0.3888888888888889, 0.7607361963190185, 0.23809523809523808]",0.38770918493228856,"[0.3333333333333333, 0.25943396226415094, 0.14893617021276595, 0.8122270742358079, 0.38461538461538464]",valid
0.9850000000000001,"[0.98, 0.9755555555555555, 0.9944444444444445, 0.9788888888888889, 0.9961111111111111]",14.0,0.0,0.9618710906700196,"[0.9586206896551719, 0.9532908704883223, 0.9642857142857139, 0.9821092278719391, 0.9510489510489505]",0.049471405489991106,0.0001,resnet50,0.9744698154874014,"[0.9652777777777778, 0.951271186440678, 0.9854014598540146, 0.9848914069877243, 0.9855072463768116]",0.9499383058872553,"[0.952054794520548, 0.9553191489361702, 0.9440559440559441, 0.9793427230046948, 0.918918918918919]",train
0.8234256926952142,"[0.8123425692695214, 0.7178841309823678, 0.9042821158690176, 0.72544080604534, 0.9571788413098237]",14.0,0.0,0.41623484602241145,"[0.48442906574394423, 0.33333333333333287, 0.2962962962962958, 0.7766393442622945, 0.19047619047619002]",0.6737818568944931,0.0001,resnet50,0.45201686917710193,"[0.5645161290322581, 0.45161290322580644, 0.26229508196721313, 0.7316602316602316, 0.25]",0.40203519408605315,"[0.42424242424242425, 0.2641509433962264, 0.3404255319148936, 0.8275109170305677, 0.15384615384615385]",valid
0.9843333333333334,"[0.9833333333333333, 0.9716666666666667, 0.9933333333333333, 0.975, 0.9983333333333333]",15.0,0.0,0.9653199573969735,"[0.9655172413793098, 0.9456869009584659, 0.9571428571428567, 0.978942442676649, 0.9793103448275856]",0.04662570668798354,0.0001,resnet50,0.9745531553217575,"[0.9722222222222222, 0.9466950959488273, 0.9781021897810219, 0.9757462686567164, 1.0]",0.9564533963176827,"[0.958904109589041, 0.9446808510638298, 0.9370629370629371, 0.9821596244131455, 0.9594594594594594]",train
0.8045340050377835,"[0.7947103274559194, 0.6876574307304786, 0.8904282115869018, 0.6889168765743073, 0.9609571788413098]",15.0,0.0,0.4172133522806091,"[0.45484949832775873, 0.36082474226804073, 0.23008849557522074, 0.6998784933171319, 0.3404255319148931]",0.6390318423509598,0.0001,resnet50,0.45443062662138517,"[0.5074626865671642, 0.3977272727272727, 0.19696969696969696, 0.7890410958904109, 0.38095238095238093]",0.39108378088766876,"[0.4121212121212121, 0.330188679245283, 0.2765957446808511, 0.62882096069869, 0.3076923076923077]",valid
0.9887777777777778,"[0.9866666666666667, 0.9866666666666667, 0.9933333333333333, 0.9777777777777777, 0.9994444444444445]",16.0,0.0,0.9757362157480012,"[0.9726027397260268, 0.974248927038626, 0.9574468085106378, 0.981185324553151, 0.9931972789115642]",0.03956113767085804,0.0001,resnet50,0.981908923350858,"[0.9726027397260274, 0.9826839826839827, 0.9712230215827338, 0.9830348727615457, 1.0]",0.9696890680163326,"[0.9726027397260274, 0.9659574468085106, 0.9440559440559441, 0.9793427230046948, 0.9864864864864865]",train
0.8224181360201511,"[0.8110831234256927, 0.6926952141057935, 0.9193954659949622, 0.7241813602015114, 0.964735516372796]",16.0,0.0,0.4324234442438081,"[0.4863013698630132, 0.3259668508287288, 0.1999999999999995, 0.7585446527012122, 0.3913043478260864]",0.5949057638645172,0.0001,resnet50,0.4821919374372595,"[0.5590551181102362, 0.3933333333333333, 0.24242424242424243, 0.7661469933184856, 0.45]",0.3952126464527089,"[0.4303030303030303, 0.2783018867924528, 0.1702127659574468, 0.7510917030567685, 0.34615384615384615]",valid
0.993,"[0.9894444444444445, 0.9872222222222222, 0.9983333333333333, 0.9927777777777778, 0.9972222222222222]",17.0,0.0,0.980412260365723,"[0.97813578826237, 0.9755058572949941, 0.9894736842105258, 0.9939110070257605, 0.9650349650349644]",0.027413319108179873,0.0001,resnet50,0.9894342520107984,"[0.9860788863109049, 0.976545842217484, 0.9929577464788732, 0.991588785046729, 1.0]",0.9718956539422795,"[0.9703196347031964, 0.9744680851063829, 0.986013986013986, 0.996244131455399, 0.9324324324324325]",train
0.8329974811083124,"[0.8198992443324937, 0.6926952141057935, 0.9382871536523929, 0.7506297229219143, 0.9634760705289672]",17.0,0.0,0.38813127046591517,"[0.31578947368421023, 0.2738095238095234, 0.19672131147540947, 0.7987804878048774, 0.35555555555555507]",0.698181614279747,0.0001,resnet50,0.5435480182118487,"[0.75, 0.3709677419354839, 0.4285714285714285, 0.747148288973384, 0.42105263157894735]",0.3420823233711904,"[0.2, 0.2169811320754717, 0.1276595744680851, 0.8580786026200873, 0.3076923076923077]",valid
0.9907777777777778,"[0.9883333333333333, 0.9827777777777778, 0.995, 0.9883333333333333, 0.9994444444444445]",18.0,0.0,0.9789144405875195,"[0.9759450171821299, 0.9668449197860958, 0.9684210526315784, 0.990163934426229, 0.9931972789115642]",0.029405566501534648,0.0001,resnet50,0.9822069617570974,"[0.9793103448275862, 0.9720430107526882, 0.971830985915493, 0.9878504672897196, 1.0]",0.9756629163635703,"[0.9726027397260274, 0.9617021276595744, 0.965034965034965, 0.9924882629107982, 0.9864864864864865]",train
0.8261964735516372,"[0.8085642317380353, 0.7052896725440806, 0.9319899244332494, 0.7153652392947103, 0.9697732997481109]",18.0,0.0,0.43990531423837087,"[0.44117647058823484, 0.35714285714285665, 0.22857142857142812, 0.7726358148893354, 0.3999999999999996]",0.6620250344276428,0.0001,resnet50,0.5248103622663249,"[0.5607476635514018, 0.4276315789473684, 0.34782608695652173, 0.7164179104477612, 0.5714285714285714]",0.3973146316938554,"[0.36363636363636365, 0.30660377358490565, 0.1702127659574468, 0.8384279475982532, 0.3076923076923077]",valid
0.9904444444444443,"[0.9877777777777778, 0.9922222222222222, 0.9944444444444445, 0.9794444444444445, 0.9983333333333333]",19.0,0.0,0.9772663005813689,"[0.974943052391799, 0.9851063829787229, 0.9642857142857139, 0.9826860084230223, 0.9793103448275856]",0.03144151236758464,0.0001,resnet50,0.9845425455000619,"[0.9727272727272728, 0.9851063829787234, 0.9854014598540146, 0.9794776119402985, 1.0]",0.9703412458447126,"[0.9771689497716894, 0.9851063829787234, 0.9440559440559441, 0.9859154929577465, 0.9594594594594594]",train
0.828463476070529,"[0.7947103274559194, 0.7204030226700252, 0.9357682619647355, 0.7329974811083123, 0.9584382871536524]",19.0,0.0,0.4061288393349119,"[0.48902821316614364, 0.2974683544303793, 0.16393442622950785, 0.7823408624229974, 0.2978723404255314]",0.6601452827453613,0.0001,resnet50,0.4774529733832059,"[0.5064935064935064, 0.4519230769230769, 0.3571428571428571, 0.7383720930232558, 0.3333333333333333]",0.3803833726293271,"[0.4727272727272727, 0.22169811320754718, 0.10638297872340426, 0.8318777292576419, 0.2692307692307692]",valid
0.9885555555555555,"[0.9844444444444445, 0.9872222222222222, 0.9972222222222222, 0.9766666666666667, 0.9972222222222222]",20.0,0.0,0.9743683634787729,"[0.9676674364896067, 0.9755058572949941, 0.9824561403508767, 0.9802259887005644, 0.9659863945578225]",0.03420088588156634,0.0001,resnet50,0.979407774075854,"[0.9789719626168224, 0.976545842217484, 0.9859154929577465, 0.9830028328611898, 0.9726027397260274]",0.9694068633770853,"[0.95662100456621, 0.9744680851063829, 0.9790209790209791, 0.9774647887323944, 0.9594594594594594]",train
0.828463476070529,"[0.7871536523929471, 0.7216624685138538, 0.9382871536523929, 0.7292191435768262, 0.9659949622166247]",20.0,0.0,0.3958266202438523,"[0.47678018575851344, 0.2847896440129446, 0.19672131147540947, 0.7922705314009657, 0.2285714285714282]",0.7391427010297775,0.0001,resnet50,0.5049075632667905,"[0.4873417721518987, 0.4536082474226804, 0.4285714285714285, 0.7105719237435009, 0.44444444444444436]",0.37018321426848894,"[0.4666666666666667, 0.20754716981132076, 0.1276595744680851, 0.8951965065502183, 0.15384615384615385]",valid
0.99,"[0.9866666666666667, 0.9827777777777778, 0.9938888888888889, 0.9883333333333333, 0.9983333333333333]",21.0,0.0,0.9739236376700502,"[0.9726027397260268, 0.9669861554845574, 0.9605734767025085, 0.9901454716095724, 0.9793103448275856]",0.03212623534620636,0.0001,resnet50,0.9831189931198085,"[0.9726027397260274, 0.9680170575692963, 0.9852941176470589, 0.9896810506566605, 1.0]",0.9651385823390864,"[0.9726027397260274, 0.9659574468085106, 0.9370629370629371, 0.9906103286384976, 0.9594594594594594]",train
0.808816120906801,"[0.7178841309823678, 0.6964735516372796, 0.9231738035264484, 0.739294710327456, 0.9672544080604534]",21.0,0.0,0.40224757114583676,"[0.46919431279620805, 0.34688346883468785, 0.1159420289855068, 0.763428571428571, 0.3157894736842101]",0.6818738877773285,0.0001,resnet50,0.4551269468632205,"[0.3852140077821012, 0.40764331210191085, 0.18181818181818182, 0.8009592326139089, 0.49999999999999994]",0.3894040096244364,"[0.6, 0.3018867924528302, 0.0851063829787234, 0.7292576419213974, 0.23076923076923078]",valid
0.9895555555555555,"[0.9905555555555555, 0.9822222222222222, 0.9977777777777778, 0.9788888888888889, 0.9983333333333333]",22.0,0.0,0.9787825775152253,"[0.9804822043628009, 0.9656652360515017, 0.9860139860139855, 0.982159624413145, 0.9795918367346934]",0.0304377778329783,0.0001,resnet50,0.9829288282766188,"[0.9861431870669746, 0.974025974025974, 0.986013986013986, 0.9821596244131455, 0.9863013698630136]",0.9746958473319202,"[0.9748858447488584, 0.9574468085106383, 0.986013986013986, 0.9821596244131455, 0.972972972972973]",train
0.8367758186397986,"[0.7858942065491183, 0.7304785894206549, 0.929471032745592, 0.7695214105793451, 0.9685138539042821]",22.0,0.0,0.44810718649759435,"[0.5142857142857138, 0.36309523809523764, 0.1764705882352937, 0.7964404894327024, 0.3902439024390239]",0.6664662063121796,0.0001,resnet50,0.5218521945250056,"[0.4864864864864865, 0.49193548387096775, 0.2857142857142857, 0.8117913832199547, 0.5333333333333332]",0.41004033306356613,"[0.5454545454545454, 0.28773584905660377, 0.1276595744680851, 0.7816593886462883, 0.3076923076923077]",valid
0.9912222222222221,"[0.9855555555555555, 0.9883333333333333, 0.9955555555555555, 0.9883333333333333, 0.9983333333333333]",23.0,0.0,0.9778435659185998,"[0.9703872437357625, 0.9774436090225559, 0.9716312056737583, 0.990163934426229, 0.9795918367346934]",0.030750371324312357,0.0001,resnet50,0.9829859963488279,"[0.9681818181818181, 0.9869848156182213, 0.9856115107913669, 0.9878504672897196, 0.9863013698630136]",0.9728382080069471,"[0.9726027397260274, 0.9680851063829787, 0.958041958041958, 0.9924882629107982, 0.972972972972973]",train
0.8314861460957179,"[0.8224181360201511, 0.7040302267002518, 0.9357682619647355, 0.7279596977329975, 0.9672544080604534]",23.0,0.0,0.3589630082795886,"[0.4470588235294113, 0.2813455657492351, 0.07272727272727247, 0.7583892617449659, 0.23529411764705846]",0.7235255837440491,0.0001,resnet50,0.51217125382263,"[0.6333333333333333, 0.4, 0.24999999999999994, 0.7775229357798165, 0.4999999999999999]",0.2998019390709231,"[0.34545454545454546, 0.2169811320754717, 0.0425531914893617, 0.740174672489083, 0.15384615384615385]",valid
0.9895555555555555,"[0.9922222222222222, 0.9822222222222222, 0.9916666666666667, 0.9822222222222222, 0.9994444444444445]",24.0,0.0,0.9750385235947217,"[0.9840909090909085, 0.9658119658119653, 0.9469964664310949, 0.9850046860356134, 0.9932885906040263]",0.032851736087145075,0.0001,resnet50,0.9753132895787207,"[0.9796380090497737, 0.9699570815450643, 0.9571428571428572, 0.9831618334892422, 0.9866666666666667]",0.9748407999404506,"[0.9885844748858448, 0.9617021276595744, 0.9370629370629371, 0.9868544600938968, 1.0]",train
0.8259445843828717,"[0.8060453400503779, 0.6826196473551638, 0.929471032745592, 0.739294710327456, 0.9722921914357683]",24.0,0.0,0.4562815906281915,"[0.48666666666666625, 0.3913043478260865, 0.1515151515151511, 0.775731310942578, 0.4761904761904757]",0.6354194134473801,0.0001,resnet50,0.5199562415211527,"[0.5407407407407407, 0.400990099009901, 0.2631578947368421, 0.7698924731182796, 0.625]",0.41943149322148654,"[0.44242424242424244, 0.38207547169811323, 0.10638297872340426, 0.7816593886462883, 0.38461538461538464]",valid
0.9917777777777778,"[0.9933333333333333, 0.9883333333333333, 0.9961111111111111, 0.9822222222222222, 0.9988888888888889]",25.0,0.0,0.9820421627382505,"[0.9862700228832947, 0.9775880469583772, 0.9750889679715297, 0.9849624060150369, 0.9863013698630132]",0.027620932537441453,0.0001,resnet50,0.989580555617375,"[0.9885321100917431, 0.9807280513918629, 0.9927536231884058, 0.9858889934148636, 1.0]",0.9747077679293884,"[0.9840182648401826, 0.9744680851063829, 0.958041958041958, 0.984037558685446, 0.972972972972973]",train
0.8198992443324936,"[0.8148614609571788, 0.6511335012594458, 0.9357682619647355, 0.7342569269521411, 0.9634760705289672]",25.0,0.0,0.43001792536335187,"[0.44106463878326946, 0.46003898635477536, 0.21538461538461495, 0.7771911298838432, 0.256410256410256]",0.6404377073049545,0.0001,resnet50,0.501984764698011,"[0.5918367346938775, 0.3920265780730897, 0.3888888888888889, 0.7525562372188139, 0.3846153846153846]",0.410571247480435,"[0.3515151515151515, 0.5566037735849056, 0.14893617021276595, 0.8034934497816594, 0.19230769230769232]",valid
0.9951111111111111,"[0.9916666666666667, 0.9933333333333333, 0.9972222222222222, 0.9944444444444445, 0.9988888888888889]",26.0,0.0,0.9868864327844016,"[0.9828962371721773, 0.9872881355932198, 0.9824561403508767, 0.9953051643192483, 0.986486486486486]",0.021088963578869073,0.0001,resnet50,0.9865212544017069,"[0.9817767653758542, 0.9831223628691983, 0.9859154929577465, 0.9953051643192489, 0.9864864864864865]",0.987264051273805,"[0.9840182648401826, 0.9914893617021276, 0.9790209790209791, 0.9953051643192489, 0.9864864864864865]",train
0.8297229219143578,"[0.7997481108312342, 0.7329974811083123, 0.9269521410579346, 0.7405541561712846, 0.9483627204030227]",26.0,0.0,0.40739279640219844,"[0.46822742474916335, 0.34969325153374187, 0.0937499999999996, 0.7760869565217385, 0.34920634920634874]",0.6864858567714691,0.0001,resnet50,0.4537766435922713,"[0.5223880597014925, 0.5, 0.17647058823529413, 0.7727272727272727, 0.2972972972972973]",0.3918986083228886,"[0.42424242424242425, 0.2688679245283019, 0.06382978723404255, 0.7794759825327511, 0.4230769230769231]",valid
