mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,prec,recall
False,False,4,False,0.0001,0,False,[56],0.1,train,0,0.7543156059285091,0.837448084910014,0.4894050061702728,0.8435793143521209,0.8314053373038598
False,False,4,False,0.0001,0,False,[56],0.1,valid,0,0.7853333333333333,0.8660565723793677,0.4590989053249359,0.8242280285035629,0.9123575810692375
False,False,4,False,0.0001,0,False,[56],0.1,train,1,0.7950305143853531,0.869032365884909,0.4477705657482147,0.8459869848156182,0.893368457221395
False,False,4,False,0.0001,0,False,[56],0.1,valid,1,0.7953333333333333,0.8689714041826717,0.5077532529830933,0.8469217970049917,0.8921998247151621
False,False,4,False,0.0001,0,False,[56],0.1,train,2,0.7959023539668701,0.8694002789400279,0.45754745602607727,0.8475092451598869,0.8924521818806551
False,False,4,False,0.0001,0,False,[56],0.1,valid,2,0.7953333333333333,0.8688594617684751,0.4414205551147461,0.8475,0.8913234005258545
False,False,4,False,0.0001,0,False,[56],0.1,train,3,0.7958151700087184,0.8694537346711261,0.5061544179916382,0.8468889130198719,0.8932539228038026
False,False,4,False,0.0001,0,False,[56],0.1,valid,3,0.7953333333333333,0.8688594617684751,0.46906664967536926,0.8475,0.8913234005258545
False,False,4,False,0.0001,0,False,[56],0.1,train,4,0.7960767218831735,0.8693806891159882,0.4382930397987366,0.8482999128160419,0.8915359065399152
False,False,4,False,0.0001,0,False,[56],0.1,valid,4,0.7953333333333333,0.8688594617684751,0.44422048330307007,0.8475,0.8913234005258545
False,False,4,False,0.0001,0,False,[56],0.1,train,5,0.7959895379250218,0.8694050675298582,0.441535085439682,0.8478284532491565,0.8921085786278776
False,False,4,False,0.0001,0,False,[56],0.1,valid,5,0.796,0.8693424423569598,0.49813997745513916,0.8476269775187344,0.8921998247151621
False,False,4,False,0.0001,0,False,[56],0.1,train,6,0.7961639058413252,0.8694875516355922,0.4294391870498657,0.8480888598497223,0.8919940442102852
False,False,4,False,0.0001,0,False,[56],0.1,valid,6,0.7953333333333333,0.8688594617684751,0.44677165150642395,0.8475,0.8913234005258545
False,False,4,False,0.0001,0,False,[56],0.1,train,7,0.7959895379250218,0.8694633493250028,0.4497915208339691,0.84752582925503,0.8925667162982476
False,False,4,False,0.0001,0,False,[56],0.1,valid,7,0.7953333333333333,0.8688594617684751,0.4141031801700592,0.8475,0.8913234005258545
False,False,4,False,0.0001,0,False,[56],0.1,train,8,0.7969485614646905,0.8704311543810848,0.4719357490539551,0.8462786672436174,0.8960027488260223
False,False,4,False,0.0001,0,False,[56],0.1,valid,8,0.7953333333333333,0.8688594617684751,0.43896016478538513,0.8475,0.8913234005258545
False,False,4,False,0.0001,0,False,[56],0.1,train,9,0.7961639058413252,0.870456560283688,0.4331793487071991,0.8430825372974133,0.8996678501889818
False,False,4,False,0.0001,0,False,[56],0.1,valid,9,0.7933333333333333,0.8674080410607357,0.44324153661727905,0.8471177944862155,0.8886941279579317
False,False,4,False,0.0001,0,False,[56],0.1,train,10,0.795640802092415,0.8699367439795804,0.41808876395225525,0.8437197287697772,0.897835299507502
False,False,4,False,0.0001,0,False,[56],0.1,valid,10,0.796,0.8693424423569598,0.4260528087615967,0.8476269775187344,0.8921998247151621
False,False,4,False,0.0001,0,False,[56],0.1,train,11,0.7968613775065388,0.8700936663693131,0.4366954267024994,0.8476914720260728,0.8937120604741725
False,False,4,False,0.0001,0,False,[56],0.1,valid,11,0.796,0.8706677937447168,0.47707298398017883,0.8408163265306122,0.9027169149868537
False,False,4,False,0.0001,0,False,[56],0.1,train,12,0.7972101133391456,0.870518815408595,0.43613752722740173,0.8468536770280516,0.8955446111556523
False,False,4,False,0.0001,0,False,[56],0.1,valid,12,0.7953333333333333,0.8698601102161932,0.4345088601112366,0.8423645320197044,0.8992112182296231
False,False,4,False,0.0001,0,False,[56],0.1,train,13,0.7970357454228422,0.8702196454454231,0.45455271005630493,0.8477245574019767,0.8939411293093574
False,False,4,False,0.0001,0,False,[56],0.1,valid,13,0.7986666666666666,0.8714893617021277,0.4736005961894989,0.8469809760132341,0.8974583698510079
False,False,4,False,0.0001,0,False,[56],0.1,train,14,0.7963382737576286,0.8699186991869919,0.4605945944786072,0.8465373360788989,0.8946283358149124
False,False,4,False,0.0001,0,False,[56],0.1,valid,14,0.7966666666666666,0.8698250106700811,0.45557206869125366,0.8477537437603994,0.8930762489044698
False,False,4,False,0.0001,0,False,[56],0.1,train,15,0.7963382737576286,0.8697155605131064,0.4847791790962219,0.8475921295793021,0.8930248539686175
False,False,4,False,0.0001,0,False,[56],0.1,valid,15,0.7933333333333333,0.8679727427597955,0.41870546340942383,0.844241922120961,0.8930762489044698
False,False,4,False,0.0001,0,False,[56],0.1,train,16,0.7964254577157803,0.869981624812072,0.44328832626342773,0.846553966189857,0.8947428702325049
False,False,4,False,0.0001,0,False,[56],0.1,valid,16,0.7986666666666666,0.8715986394557823,0.4299567937850952,0.8464079273327828,0.8983347940403155
False,False,4,False,0.0001,0,False,[56],0.1,train,17,0.7960767218831735,0.8701493365902403,0.447058767080307,0.8443223443223443,0.897606230672317
False,False,4,False,0.0001,0,False,[56],0.1,valid,17,0.796,0.8693424423569598,0.4638921022415161,0.8476269775187344,0.8921998247151621
False,False,4,False,0.0001,0,False,[56],0.1,train,18,0.7966870095902354,0.8706169551708832,0.45340391993522644,0.8442914021306359,0.8986370404306494
False,False,4,False,0.0001,0,False,[56],0.1,valid,18,0.7953333333333333,0.8688594617684751,0.45028597116470337,0.8475,0.8913234005258545
False,False,4,False,0.0001,0,False,[56],0.1,train,19,0.7983435047951177,0.8717209250734845,0.43408992886543274,0.8450537634408603,0.9001259878593517
