acc,acc_labels,aux,aux_batch,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.5697368421052631,"[0.621578947368421, 0.5178947368421053]",0.0,4.0,1.1629174069354409,0.0,[56],0.0,0.0,0.4077233740643073,"[0.2193268186753524, 0.5961199294532622]",0.0,1.1629174069354409,0.0001,0.0,0.40937410892500714,"[0.24047619047619048, 0.5782720273738238]",[0.1],0.40835072348478657,"[0.20159680638722555, 0.6151046405823476]",0.0,train
0.5886167146974064,"[0.638328530259366, 0.5389048991354467]",0.0,4.0,1.0143124546323503,0.0,[56],0.0,0.0,0.42752410111823264,"[0.24624624624624578, 0.6088019559902195]",0.0,1.0143124546323503,0.0001,0.0,0.4508582687683676,"[0.26973684210526316, 0.631979695431472]",[0.1],0.4068917439799854,"[0.2265193370165746, 0.5872641509433962]",0.0,valid
0.5728947368421053,"[0.64, 0.5057894736842106]",0.0,4.0,1.0717790283654864,0.0,[56],1.0,0.0,0.41485794633364803,"[0.24835164835164786, 0.5813642443156481]",0.0,1.0717790283654864,0.0001,0.0,0.4231068442559885,"[0.2762836185819071, 0.5699300699300699]",[0.1],0.40940775410053415,"[0.22554890219560877, 0.5932666060054596]",0.0,train
0.5814121037463977,"[0.6354466858789626, 0.5273775216138329]",0.0,4.0,1.0579366173063005,0.0,[56],1.0,0.0,0.4411338896704312,"[0.27089337175792455, 0.6113744075829378]",0.0,1.0579366173063005,0.0001,0.0,0.4487091222030981,"[0.28313253012048195, 0.6142857142857143]",[0.1],0.43407953716251435,"[0.2596685082872928, 0.6084905660377359]",0.0,valid
0.5721052631578948,"[0.628421052631579, 0.5157894736842106]",0.0,4.0,1.0635330802515934,0.0,[56],2.0,0.0,0.4097439015359666,"[0.23093681917211278, 0.5885509838998205]",0.0,1.0635330802515934,0.0001,0.0,0.4164562808855818,"[0.2541966426858513, 0.5787159190853123]",[0.1],0.4051514804785334,"[0.21157684630738524, 0.5987261146496815]",0.0,train
0.5619596541786743,"[0.6368876080691642, 0.48703170028818443]",0.0,4.0,1.063969876085009,0.0,[56],2.0,0.0,0.41002415458937147,"[0.2499999999999995, 0.5700483091787435]",0.0,1.063969876085009,0.0001,0.0,0.427563078888534,"[0.2709677419354839, 0.5841584158415841]",[0.1],0.3943239862399666,"[0.23204419889502761, 0.5566037735849056]",0.0,valid
0.5684210526315789,"[0.6242105263157894, 0.5126315789473684]",0.0,4.0,1.0942892275358502,0.0,[56],3.0,0.0,0.4164773080261074,"[0.2452431289640587, 0.5877114870881561]",0.0,1.0942892275358502,0.0001,0.0,0.41804414055229566,"[0.2606741573033708, 0.5754141238012206]",[0.1],0.4160414385060634,"[0.2315369261477046, 0.6005459508644222]",0.0,train
0.5576368876080692,"[0.6023054755043228, 0.5129682997118156]",0.0,4.0,1.076593313898359,0.0,[56],3.0,0.0,0.3875338944752,"[0.17365269461077792, 0.601415094339622]",0.0,1.076593313898359,0.0001,0.0,0.39547878899987665,"[0.1895424836601307, 0.6014150943396226]",[0.1],0.3808180444073804,"[0.16022099447513813, 0.6014150943396226]",0.0,valid
0.5742105263157895,"[0.6357894736842106, 0.5126315789473684]",0.0,4.0,1.0611892028858787,0.0,[56],4.0,0.0,0.4255350373229003,"[0.2622601279317693, 0.5888099467140314]",0.0,1.0611892028858787,0.0001,0.0,0.42824310672983223,"[0.2814645308924485, 0.575021682567216]",[0.1],0.4243923436112307,"[0.24550898203592814, 0.6032757051865332]",0.0,train
0.5713256484149856,"[0.6095100864553314, 0.5331412103746398]",0.0,4.0,1.0837563702038355,0.0,[56],4.0,0.0,0.4220100864553309,"[0.2190201729106623, 0.6249999999999994]",0.0,1.0837563702038355,0.0001,0.0,0.421276013143483,"[0.2289156626506024, 0.6136363636363636]",[0.1],0.4233686021057021,"[0.20994475138121546, 0.6367924528301887]",0.0,valid
0.563421052631579,"[0.6210526315789474, 0.5057894736842106]",0.0,4.0,1.0782017519599514,0.0,[56],5.0,0.0,0.405879929976315,"[0.23076923076923028, 0.5809906291833997]",0.0,1.0782017519599514,0.0001,0.0,0.4091642007367594,"[0.2482758620689655, 0.5700525394045534]",[0.1],0.40396277508676914,"[0.2155688622754491, 0.5923566878980892]",0.0,train
0.5864553314121037,"[0.6296829971181557, 0.5432276657060519]",0.0,4.0,1.0683718153408595,0.0,[56],5.0,0.0,0.44378617775919627,"[0.26361031518624595, 0.6239620403321465]",0.0,1.0683718153408595,0.0001,0.0,0.4507472440050006,"[0.27380952380952384, 0.6276849642004774]",[0.1],0.43721333263838214,"[0.2541436464088398, 0.6202830188679245]",0.0,valid
0.5692105263157894,"[0.6294736842105263, 0.5089473684210526]",0.0,4.0,1.0743350355248702,0.0,[56],6.0,0.0,0.41666404255826656,"[0.252653927813163, 0.5806741573033701]",0.0,1.0743350355248702,0.0001,0.0,0.4217767628069582,"[0.2698412698412698, 0.5737122557726465]",[0.1],0.41266602373051897,"[0.2375249500998004, 0.5878070973612375]",0.0,train
0.5864553314121037,"[0.6440922190201729, 0.5288184438040345]",0.0,4.0,1.0357034036091395,0.0,[56],6.0,0.0,0.42650887573964436,"[0.2399999999999995, 0.6130177514792893]",0.0,1.0357034036091395,0.0001,0.0,0.4430176167854315,"[0.2708333333333333, 0.6152019002375297]",[0.1],0.413159334931721,"[0.2154696132596685, 0.6108490566037735]",0.0,valid
0.5644736842105262,"[0.6221052631578947, 0.5068421052631579]",0.0,4.0,1.084872189321016,0.0,[56],7.0,0.0,0.40626375429520045,"[0.23940677966101645, 0.5731207289293845]",0.0,1.084872189321016,0.0001,0.0,0.41449205813053003,"[0.255079006772009, 0.573905109489051]",[0.1],0.39894369586577527,"[0.22554890219560877, 0.5723384895359418]",0.0,train
0.5778097982708934,"[0.6239193083573487, 0.531700288184438]",0.0,4.0,1.0382870776312692,0.0,[56],7.0,0.0,0.4105795267300524,"[0.2066869300911849, 0.6144721233689199]",0.0,1.0382870776312692,0.0001,0.0,0.42393407727536603,"[0.22972972972972974, 0.6181384248210023]",[0.1],0.3993471802355884,"[0.1878453038674033, 0.6108490566037735]",0.0,valid
0.5765789473684211,"[0.6431578947368422, 0.51]",0.0,4.0,1.0600245720461796,0.0,[56],8.0,0.0,0.41321877065432855,"[0.23820224719101074, 0.5882352941176464]",0.0,1.0600245720461796,0.0001,0.0,0.4223913649456438,"[0.27249357326478146, 0.572289156626506]",[0.1],0.40833619385432957,"[0.21157684630738524, 0.6050955414012739]",0.0,train
0.5799711815561959,"[0.6181556195965417, 0.5417867435158501]",0.0,4.0,1.0657940762383598,0.0,[56],8.0,0.0,0.42208571924344906,"[0.2182890855457222, 0.6258823529411759]",0.0,1.0657940762383598,0.0001,0.0,0.4292951803648898,"[0.23417721518987342, 0.6244131455399061]",[0.1],0.4158891900344001,"[0.20441988950276244, 0.6273584905660378]",0.0,valid
0.56,"[0.6089473684210527, 0.5110526315789473]",0.0,4.0,1.1041626365561235,0.0,[56],9.0,0.0,0.3941676132507478,"[0.19848975188780965, 0.589845474613686]",0.0,1.1041626365561235,0.0001,0.0,0.3944306203142238,"[0.215962441314554, 0.5728987993138936]",[0.1],0.3957290151271615,"[0.18363273453093812, 0.607825295723385]",0.0,train
