epoch,exp,loss,lr,metric,train_mode,train_type
42.0,0.0,0.10369218029578527,0.0001,0.7794760486205705,train,ynet
42.0,0.0,0.1332043705991021,0.0001,0.6893428028471802,valid,ynet
43.0,0.0,0.10220917749404908,0.0001,0.7852780156770105,train,ynet
43.0,0.0,0.1482041977621891,0.0001,0.6140443309279802,valid,ynet
44.0,0.0,0.1003461394806703,0.0001,0.7914036392054947,train,ynet
44.0,0.0,0.14367573818674795,0.0001,0.6390332380035371,valid,ynet
45.0,0.0,0.09886732111374537,0.0001,0.7970775085470708,train,ynet
45.0,0.0,0.14127193915623207,0.0001,0.6618409866400048,valid,ynet
46.0,0.0,0.0978083609243234,0.0001,0.8001048545944341,train,ynet
46.0,0.0,0.1548747232666722,0.0001,0.5969896299682529,valid,ynet
47.0,0.0,0.09654351463913917,0.0001,0.804631306174942,train,ynet
47.0,0.0,0.14036989356908533,0.0001,0.6639770185188837,valid,ynet
48.0,0.0,0.09329641676942507,0.0001,0.8158038460078264,train,ynet
48.0,0.0,0.1413317162681509,0.0001,0.6542949568138544,valid,ynet
49.0,0.0,0.09332430765032768,0.0001,0.8150787368122867,train,ynet
49.0,0.0,0.14569634102560855,0.0001,0.6597932709992302,valid,ynet
50.0,0.0,0.09132098771135012,0.0001,0.8221851669281712,train,ynet
50.0,0.0,0.14221492202745545,0.0001,0.6577444448926812,valid,ynet
51.0,0.0,0.08897946589191755,0.0001,0.8302295905018439,train,ynet
51.0,0.0,0.1402767467553969,0.0001,0.6546378870529241,valid,ynet
52.0,0.0,0.08810080406069755,0.0001,0.8317203512531941,train,ynet
52.0,0.0,0.14582008330358398,0.0001,0.6494932138927139,valid,ynet
53.0,0.0,0.08580599390467009,0.0001,0.8405437930661022,train,ynet
53.0,0.0,0.15112268069276102,0.0001,0.6320136372704172,valid,ynet
54.0,0.0,0.08488727616270383,0.0001,0.8426181367557386,train,ynet
54.0,0.0,0.14689418521744232,0.0001,0.6749651969619304,valid,ynet
55.0,0.0,0.08377593023578325,0.0001,0.8466108895268025,train,ynet
55.0,0.0,0.15501467897384255,0.0001,0.6285255981436733,valid,ynet
56.0,0.0,0.08157454203565916,0.0001,0.8532832735586273,train,ynet
56.0,0.0,0.15108627108512102,0.0001,0.6494655141955359,valid,ynet
57.0,0.0,0.08021529001990954,0.0001,0.8573333272545031,train,ynet
57.0,0.0,0.15019749035989796,0.0001,0.6628724959916485,valid,ynet
58.0,0.0,0.07884028609593709,0.0001,0.8618179500016521,train,ynet
58.0,0.0,0.15237569560607275,0.0001,0.657037652693149,valid,ynet
59.0,0.0,0.0765479073325793,0.0001,0.868881123645341,train,ynet
59.0,0.0,0.15121171982200057,0.0001,0.6474989519473933,valid,ynet
60.0,0.0,0.07433553639054298,0.0001,0.8753016436774375,train,ynet
60.0,0.0,0.15048710174030727,0.0001,0.6585256026421145,valid,ynet
61.0,0.0,0.07484146469831467,0.0001,0.8733433187930418,train,ynet
61.0,0.0,0.14989942091482658,0.0001,0.664258595506052,valid,ynet
62.0,0.0,0.07371564997235934,0.0001,0.8765069066120861,train,ynet
62.0,0.0,0.15970591497090128,0.0001,0.6392109879558228,valid,ynet
63.0,0.0,0.07040815175573031,0.0001,0.8866032882969758,train,ynet
63.0,0.0,0.1550153244148802,0.0001,0.6632614452180274,valid,ynet
64.0,0.0,0.06901098816593489,0.0001,0.8902596623482038,train,ynet
64.0,0.0,0.16071459112895858,0.0001,0.6073254490888744,valid,ynet
65.0,0.0,0.06863175737857818,0.0001,0.8911704941105252,train,ynet
65.0,0.0,0.15183777244830574,0.0001,0.6670961819704665,valid,ynet
66.0,0.0,0.06710986585418384,0.0001,0.8951450080368005,train,ynet
66.0,0.0,0.1567659272501866,0.0001,0.652869843754484,valid,ynet
67.0,0.0,0.0661305328408877,0.0001,0.8981281786902744,train,ynet
67.0,0.0,0.1619318963062984,0.0001,0.64268855783593,valid,ynet
68.0,0.0,0.06424745520949364,0.0001,0.9033059876670578,train,ynet
68.0,0.0,0.1625220757667665,0.0001,0.6461519724473641,valid,ynet
69.0,0.0,0.06310467734436194,0.0001,0.9060654900228239,train,ynet
69.0,0.0,0.16630648414569874,0.0001,0.6272273821759504,valid,ynet
70.0,0.0,0.06103334112962087,0.0001,0.9117356425495619,train,ynet
70.0,0.0,0.15996172955190693,0.0001,0.6619755889295913,valid,ynet
71.0,0.0,0.06057079498966535,0.0001,0.9128886795898525,train,ynet
71.0,0.0,0.16294915215284736,0.0001,0.6536640922026609,valid,ynet
72.0,0.0,0.05911727112531662,0.0001,0.9161587816580468,train,ynet
72.0,0.0,0.16151871345937252,0.0001,0.6480307628142669,valid,ynet
73.0,0.0,0.057891839966177944,0.0001,0.9194252698859846,train,ynet
73.0,0.0,0.1644361107437699,0.0001,0.6550266262125621,valid,ynet
74.0,0.0,0.057216799040635424,0.0001,0.9212138895524924,train,ynet
74.0,0.0,0.16649430983320432,0.0001,0.6650607029154951,valid,ynet
75.0,0.0,0.055784575502077736,0.0001,0.9245120210080079,train,ynet
75.0,0.0,0.1665669690679621,0.0001,0.6787893361806585,valid,ynet
76.0,0.0,0.05512444262206555,0.0001,0.9260236945337278,train,ynet
76.0,0.0,0.17371015940551404,0.0001,0.640238855745117,valid,ynet
77.0,0.0,0.05389246826370557,0.0001,0.9291162320139136,train,ynet
77.0,0.0,0.17059888870075898,0.0001,0.6714880983452611,valid,ynet
78.0,0.0,0.05233422955373923,0.0001,0.9329426857091304,train,ynet
78.0,0.0,0.17489617124751763,0.0001,0.6624001900183536,valid,ynet
79.0,0.0,0.053029249240954715,0.0001,0.9306893135096723,train,ynet
79.0,0.0,0.1729730303502745,0.0001,0.6482733735329669,valid,ynet
80.0,0.0,0.05113165993988514,0.0001,0.9353797706453919,train,ynet
80.0,0.0,0.17952369457041775,0.0001,0.6315146136981872,valid,ynet
81.0,0.0,0.05014312074085077,0.0001,0.9378012801340176,train,ynet
81.0,0.0,0.1740878808001677,0.0001,0.6538388782897997,valid,ynet
82.0,0.0,0.04830725755790869,0.0001,0.9417146829648335,train,ynet
82.0,0.0,0.1740719268305434,0.0001,0.6488271800083121,valid,ynet
83.0,0.0,0.04809684694310029,0.0001,0.9421876660991125,train,ynet
83.0,0.0,0.17552281136590023,0.0001,0.6586980903573217,valid,ynet
84.0,0.0,0.04581963602205118,0.0001,0.9475013451380492,train,ynet
84.0,0.0,0.18042205667330158,0.0001,0.6588624941818435,valid,ynet
85.0,0.0,0.04617625593642394,0.0001,0.9461909880009,train,ynet
85.0,0.0,0.1862568074354419,0.0001,0.635343003670737,valid,ynet
86.0,0.0,0.0454330958823363,0.0001,0.9478948673428838,train,ynet
86.0,0.0,0.18818276899832267,0.0001,0.660888435412003,valid,ynet
87.0,0.0,0.044816922590136525,0.0001,0.948930658114486,train,ynet
87.0,0.0,0.18779590822480344,0.0001,0.6309218726548039,valid,ynet
88.0,0.0,0.042666376863916715,0.0001,0.9537742739956386,train,ynet
88.0,0.0,0.18464611256840052,0.0001,0.6391012479112927,valid,ynet
89.0,0.0,0.04257947885493438,0.0001,0.9537455674888524,train,ynet
89.0,0.0,0.18722942430112097,0.0001,0.63672304343715,valid,ynet
90.0,0.0,0.04260432191689809,0.0001,0.9534225589799913,train,ynet
90.0,0.0,0.18969142864699717,0.0001,0.6158104044832298,valid,ynet
91.0,0.0,0.04120678157111009,0.0001,0.9564263657228723,train,ynet
91.0,0.0,0.18552357779332884,0.0001,0.6460448074062987,valid,ynet
92.0,0.0,0.04050486911336581,0.0001,0.9576885853436318,train,ynet
92.0,0.0,0.19107785020713453,0.0001,0.6449284032073077,valid,ynet
93.0,0.0,0.04043447563052177,0.0001,0.9578198602438032,train,ynet
93.0,0.0,0.19386907294392586,0.0001,0.6538190961727155,valid,ynet
94.0,0.0,0.03783098185559114,0.0001,0.962955104006247,train,ynet
94.0,0.0,0.19861426204442978,0.0001,0.6478717339663802,valid,ynet
95.0,0.0,0.03830297043422858,0.0001,0.9616282929152742,train,ynet
95.0,0.0,0.1981096844430323,0.0001,0.6532057888346627,valid,ynet
96.0,0.0,0.03684042871991793,0.0001,0.9646675402193478,train,ynet
96.0,0.0,0.19663486440010644,0.0001,0.6551568063008079,valid,ynet
97.0,0.0,0.03809727291762829,0.0001,0.9617661845268133,train,ynet
97.0,0.0,0.1955266087833378,0.0001,0.6574660646071899,valid,ynet
98.0,0.0,0.03571755828956763,0.0001,0.9666667219289148,train,ynet
98.0,0.0,0.19555801608496243,0.0001,0.6488187225439577,valid,ynet
99.0,0.0,0.035730208588143186,0.0001,0.9663007525142817,train,ynet
99.0,0.0,0.19836754655396496,0.0001,0.6591300958220649,valid,ynet
