epoch,exp,loss,lr,metric,train_mode,train_type
71.0,0.0,0.02203040992344419,0.0001,0.9857314125242017,train,baseline
71.0,0.0,0.24612565849114348,0.0001,0.6398171204177021,valid,baseline
72.0,0.0,0.01911828790108363,0.0001,0.989088643048053,train,baseline
72.0,0.0,0.24578208255547065,0.0001,0.6439265371963048,valid,baseline
73.0,0.0,0.01936689033731818,0.0001,0.9886597692428795,train,baseline
73.0,0.0,0.2434764567900587,0.0001,0.6452538040174538,valid,baseline
74.0,0.0,0.018898307170718907,0.0001,0.9892158238865225,train,baseline
74.0,0.0,0.2367675125736881,0.0001,0.6636843494008837,valid,baseline
75.0,0.0,0.018862112658719222,0.0001,0.9891498915088527,train,baseline
75.0,0.0,0.2477660578572088,0.0001,0.6531064940228284,valid,baseline
76.0,0.0,0.018519926192859807,0.0001,0.9896745086444088,train,baseline
76.0,0.0,0.24801193357065873,0.0001,0.6726119186667388,valid,baseline
77.0,0.0,0.018016930329302946,0.0001,0.990184032710657,train,baseline
77.0,0.0,0.2421452576915423,0.0001,0.6237337880761719,valid,baseline
78.0,0.0,0.018734975845863422,0.0001,0.9894499464606243,train,baseline
78.0,0.0,0.2556693163458948,0.0001,0.6546460680348152,valid,baseline
79.0,0.0,0.017771234618499877,0.0001,0.9903072037831901,train,baseline
79.0,0.0,0.25415831100609565,0.0001,0.6681587246787298,valid,baseline
80.0,0.0,0.015682687650124233,0.0001,0.9923576608657944,train,baseline
80.0,0.0,0.26291678221551357,0.0001,0.6510541010388708,valid,baseline
81.0,0.0,0.016508443313340344,0.0001,0.9914859721325591,train,baseline
81.0,0.0,0.242877135294731,0.0001,0.6748322536058364,valid,baseline
82.0,0.0,0.01551008461167415,0.0001,0.992597594387401,train,baseline
82.0,0.0,0.25482887202114973,0.0001,0.6582880962165574,valid,baseline
83.0,0.0,0.015648940281942487,0.0001,0.9924232833061185,train,baseline
83.0,0.0,0.25516601541527995,0.0001,0.6663698012212139,valid,baseline
84.0,0.0,0.01622217407077551,0.0001,0.991889306001758,train,baseline
84.0,0.0,0.24986376309836353,0.0001,0.6744956505435948,valid,baseline
85.0,0.0,0.015289714388549328,0.0001,0.9926055290245186,train,baseline
85.0,0.0,0.26021186524519213,0.0001,0.6495946619554385,valid,baseline
86.0,0.0,0.014987957696119944,0.0001,0.9930191911464847,train,baseline
86.0,0.0,0.261640760909628,0.0001,0.6625111784130102,valid,baseline
87.0,0.0,0.01488302849791944,0.0001,0.9930225287801442,train,baseline
87.0,0.0,0.26727006674088816,0.0001,0.6575090788265991,valid,baseline
88.0,0.0,0.013652440678328276,0.0001,0.9940250515328247,train,baseline
88.0,0.0,0.27650731539836637,0.0001,0.6496379502162837,valid,baseline
89.0,0.0,0.014706434762726227,0.0001,0.993021742239667,train,baseline
89.0,0.0,0.2581692325572173,0.0001,0.6505120763881633,valid,baseline
90.0,0.0,0.013375911917537451,0.0001,0.9943018546821601,train,baseline
90.0,0.0,0.27365428926768126,0.0001,0.648855352313843,valid,baseline
91.0,0.0,0.013319758585343759,0.0001,0.9940961738857769,train,baseline
91.0,0.0,0.2633749655689354,0.0001,0.6635712506083136,valid,baseline
92.0,0.0,0.012934918155272802,0.0001,0.994699248719029,train,baseline
92.0,0.0,0.28337213507405035,0.0001,0.6635297071548366,valid,baseline
93.0,0.0,0.013051249207307896,0.0001,0.9945288964217064,train,baseline
93.0,0.0,0.27185684677075456,0.0001,0.677656973364168,valid,baseline
94.0,0.0,0.012941091233243544,0.0001,0.9946275749999477,train,baseline
94.0,0.0,0.28212883047483583,0.0001,0.6628438378461521,valid,baseline
95.0,0.0,0.013067734747504195,0.0001,0.9945535108445255,train,baseline
95.0,0.0,0.2718156220184432,0.0001,0.6542540267396244,valid,baseline
96.0,0.0,0.011848425103661915,0.0001,0.9954556696187895,train,baseline
96.0,0.0,0.2698113899677992,0.0001,0.655691147770316,valid,baseline
97.0,0.0,0.01207199491156886,0.0001,0.9953492124588639,train,baseline
97.0,0.0,0.27034421768729333,0.0001,0.6706138302044813,valid,baseline
98.0,0.0,0.011600516186406215,0.0001,0.9957504665925418,train,baseline
98.0,0.0,0.2747703136669265,0.0001,0.6504587247967533,valid,baseline
99.0,0.0,0.012289912808065613,0.0001,0.9950494360630678,train,baseline
99.0,0.0,0.28931379766651877,0.0001,0.6311079030633182,valid,baseline
100.0,0.0,0.011851882748616238,0.0001,0.9953231342006776,train,baseline
100.0,0.0,0.2759086470361109,0.0001,0.6561189203237129,valid,baseline
101.0,0.0,0.01135063582379371,0.0001,0.9957735708767522,train,baseline
101.0,0.0,0.27032215534536924,0.0001,0.6630621402791785,valid,baseline
102.0,0.0,0.010721633919204275,0.0001,0.9961923885501456,train,baseline
102.0,0.0,0.2732599060292597,0.0001,0.6731908484435858,valid,baseline
103.0,0.0,0.011586896445602178,0.0001,0.9956548040497682,train,baseline
103.0,0.0,0.3035620119836595,0.0001,0.6559174395371768,valid,baseline
104.0,0.0,0.010562443459096054,0.0001,0.9962302849397747,train,baseline
104.0,0.0,0.2808210147993156,0.0001,0.6706350041730351,valid,baseline
105.0,0.0,0.012377280030710001,0.0001,0.9950300464443109,train,baseline
105.0,0.0,0.2962797675281763,0.0001,0.6605955234660301,valid,baseline
106.0,0.0,0.010429465185229978,0.0001,0.9963603964592942,train,baseline
106.0,0.0,0.2884269732016104,0.0001,0.6554585621444808,valid,baseline
107.0,0.0,0.011736706081777811,0.0001,0.9954639474455056,train,baseline
107.0,0.0,0.2789758981929885,0.0001,0.6659248365171275,valid,baseline
108.0,0.0,0.009900389280480643,0.0001,0.9966077373990225,train,baseline
108.0,0.0,0.2763591948206778,0.0001,0.6725629006576117,valid,baseline
109.0,0.0,0.01002301745954901,0.0001,0.9966051835805596,train,baseline
109.0,0.0,0.2842090071903335,0.0001,0.6574435573988393,valid,baseline
110.0,0.0,0.010567749858523408,0.0001,0.9962857751772316,train,baseline
110.0,0.0,0.26954090740117764,0.0001,0.6693111845185575,valid,baseline
111.0,0.0,0.010728597821046909,0.0001,0.9961388032325389,train,baseline
111.0,0.0,0.29032290347472384,0.0001,0.6255714912614434,valid,baseline
112.0,0.0,0.009752315890509636,0.0001,0.9968683219674672,train,baseline
112.0,0.0,0.2898537463129119,0.0001,0.6453745545019955,valid,baseline
113.0,0.0,0.010614422794741889,0.0001,0.9961442133449471,train,baseline
113.0,0.0,0.2916354790881828,0.0001,0.6486386745089487,valid,baseline
114.0,0.0,0.00962435274105519,0.0001,0.9968970788432701,train,baseline
114.0,0.0,0.29134907890801076,0.0001,0.6546697161647252,valid,baseline
115.0,0.0,0.009869302043691278,0.0001,0.9967638371539274,train,baseline
115.0,0.0,0.2768771102031072,0.0001,0.6634054083428402,valid,baseline
116.0,0.0,0.01014626236849775,0.0001,0.996566800569704,train,baseline
116.0,0.0,0.2883912430455287,0.0001,0.6621859311843208,valid,baseline
117.0,0.0,0.008680926125341406,0.0001,0.9975035302778993,train,baseline
117.0,0.0,0.3002962091661714,0.0001,0.6735412980697872,valid,baseline
118.0,0.0,0.00938167184094588,0.0001,0.9970644977686925,train,baseline
118.0,0.0,0.301551340078866,0.0001,0.652994145397878,valid,baseline
119.0,0.0,0.010177314874405662,0.0001,0.9964006000699186,train,baseline
119.0,0.0,0.29551526848916654,0.0001,0.6669380650020956,valid,baseline
120.0,0.0,0.008908323958826563,0.0001,0.9973374863112023,train,baseline
120.0,0.0,0.30272569286602513,0.0001,0.6579461655126333,valid,baseline
121.0,0.0,0.009460655487763385,0.0001,0.9968184685677877,train,baseline
121.0,0.0,0.28911488144486036,0.0001,0.6674228914971188,valid,baseline
122.0,0.0,0.009105682745265464,0.0001,0.9970912267926323,train,baseline
122.0,0.0,0.29169849637481904,0.0001,0.6568033466115784,valid,baseline
123.0,0.0,0.008591535672700653,0.0001,0.9973849803486147,train,baseline
123.0,0.0,0.28892768015740095,0.0001,0.6723467040607489,valid,baseline
124.0,0.0,0.008823429297966262,0.0001,0.9973464955155414,train,baseline
124.0,0.0,0.2858922167646664,0.0001,0.6559974610709026,valid,baseline
125.0,0.0,0.008292775981438657,0.0001,0.9976437783285048,train,baseline
125.0,0.0,0.31520899992298196,0.0001,0.6741651504300514,valid,baseline
126.0,0.0,0.009538651789383342,0.0001,0.9968171996023933,train,baseline
126.0,0.0,0.3030712576927962,0.0001,0.6174360181708015,valid,baseline
127.0,0.0,0.008112699044092248,0.0001,0.9976641899941462,train,baseline
127.0,0.0,0.3007840581790165,0.0001,0.6670160556378304,valid,baseline
128.0,0.0,0.007329186094614366,0.0001,0.9981428363602823,train,baseline
128.0,0.0,0.28483078428716574,0.0001,0.6718860046691063,valid,baseline
129.0,0.0,0.008391903600500275,0.0001,0.9976420317914652,train,baseline
129.0,0.0,0.30246222653874644,0.0001,0.6587244745161878,valid,baseline
130.0,0.0,0.008942375836117815,0.0001,0.9971956986540018,train,baseline
130.0,0.0,0.2848431980582299,0.0001,0.6736642763976532,valid,baseline
131.0,0.0,0.007761828929496308,0.0001,0.9978918158027512,train,baseline
131.0,0.0,0.30523728800040706,0.0001,0.6753418879146371,valid,baseline
132.0,0.0,0.0076332800122909245,0.0001,0.9978817775212389,train,baseline
132.0,0.0,0.29929778455860084,0.0001,0.6656855763714151,valid,baseline
133.0,0.0,0.008172545731067658,0.0001,0.9976637806861887,train,baseline
133.0,0.0,0.2935010705281187,0.0001,0.6617501600488709,valid,baseline
134.0,0.0,0.008672378860258808,0.0001,0.9972833288859749,train,baseline
134.0,0.0,0.2992668778256134,0.0001,0.6627107235901832,valid,baseline
135.0,0.0,0.008105504331334184,0.0001,0.9977820927457522,train,baseline
135.0,0.0,0.29964870897432166,0.0001,0.6585774015093548,valid,baseline
136.0,0.0,0.0071958333277143535,0.0001,0.9981552113521102,train,baseline
136.0,0.0,0.30510469484660363,0.0001,0.6593621756080135,valid,baseline
137.0,0.0,0.007937869055972746,0.0001,0.9977657270116893,train,baseline
137.0,0.0,0.2940841299240236,0.0001,0.6618591841408029,valid,baseline
138.0,0.0,0.007218970158913483,0.0001,0.998078786531398,train,baseline
138.0,0.0,0.2944391629210225,0.0001,0.6631871081930726,valid,baseline
139.0,0.0,0.006295205349568278,0.0001,0.9986196298694808,train,baseline
139.0,0.0,0.3175708285222451,0.0001,0.6528794651341141,valid,baseline
140.0,0.0,0.008711215684500834,0.0001,0.9974771923815864,train,baseline
140.0,0.0,0.2826454025451784,0.0001,0.6597845214856466,valid,baseline
141.0,0.0,0.007414374625465522,0.0001,0.9980481399375734,train,baseline
141.0,0.0,0.29431586764338946,0.0001,0.6599344335761456,valid,baseline
142.0,0.0,0.006624256078076238,0.0001,0.9984309516247205,train,baseline
142.0,0.0,0.30669368030848326,0.0001,0.6722432841454988,valid,baseline
143.0,0.0,0.0065831597764045,0.0001,0.998417058304921,train,baseline
143.0,0.0,0.28931020400314417,0.0001,0.6737256022534734,valid,baseline
144.0,0.0,0.006393600987736136,0.0001,0.9985326464375646,train,baseline
144.0,0.0,0.30409288351182584,0.0001,0.6555487001524682,valid,baseline
145.0,0.0,0.008638410904988026,0.0001,0.9974131879816145,train,baseline
145.0,0.0,0.3064401554702609,0.0001,0.6783929037457015,valid,baseline
146.0,0.0,0.007804329368984327,0.0001,0.9978222014433641,train,baseline
146.0,0.0,0.29541222916709053,0.0001,0.6705566488619521,valid,baseline
147.0,0.0,0.0061909864839787285,0.0001,0.9985441242119308,train,baseline
147.0,0.0,0.3018934381780801,0.0001,0.6636143659593989,valid,baseline
148.0,0.0,0.006641462241377061,0.0001,0.9983552439818321,train,baseline
148.0,0.0,0.3181466057344719,0.0001,0.6628170748352045,valid,baseline
149.0,0.0,0.006276099723686154,0.0001,0.9985298040253198,train,baseline
149.0,0.0,0.303236513502068,0.0001,0.6703535686123385,valid,baseline
150.0,0.0,0.00749079676810652,0.0001,0.9980087890130813,train,baseline
150.0,0.0,0.3005634255155369,0.0001,0.6710741422492892,valid,baseline
151.0,0.0,0.006113413241459057,0.0001,0.9986785662732564,train,baseline
151.0,0.0,0.3142930082976818,0.0001,0.6814636802055739,valid,baseline
152.0,0.0,0.007181779509332652,0.0001,0.9981294227686551,train,baseline
152.0,0.0,0.3017243564956718,0.0001,0.6623003180050837,valid,baseline
153.0,0.0,0.006622535468389591,0.0001,0.9984290817406402,train,baseline
153.0,0.0,0.3029121139811145,0.0001,0.6663201855798206,valid,baseline
154.0,0.0,0.007338017940676461,0.0001,0.9979955835953933,train,baseline
154.0,0.0,0.323423282329545,0.0001,0.6808407036305915,valid,baseline
155.0,0.0,0.005046662604746719,0.0001,0.999041931105665,train,baseline
155.0,0.0,0.3191543082120242,0.0001,0.6622360335642488,valid,baseline
156.0,0.0,0.00707293905527331,0.0001,0.998135861074992,train,baseline
156.0,0.0,0.3093941431078646,0.0001,0.6701044174647601,valid,baseline
157.0,0.0,0.006105817277993386,0.0001,0.9986126550760163,train,baseline
157.0,0.0,0.315620005303235,0.0001,0.6619612609876668,valid,baseline
158.0,0.0,0.0062964629555741945,0.0001,0.9985812924275115,train,baseline
158.0,0.0,0.3212838146697592,0.0001,0.6639924507218837,valid,baseline
159.0,0.0,0.005681609665586924,0.0001,0.9988145486724055,train,baseline
159.0,0.0,0.314763726045688,0.0001,0.6728668105292824,valid,baseline
160.0,0.0,0.006317890687069545,0.0001,0.998542505675408,train,baseline
160.0,0.0,0.3257936288913091,0.0001,0.658895576668473,valid,baseline
161.0,0.0,0.0066644845175712055,0.0001,0.9984270238978407,train,baseline
161.0,0.0,0.3270796745049733,0.0001,0.677879086235891,valid,baseline
162.0,0.0,0.006734101555931071,0.0001,0.9982451238639236,train,baseline
162.0,0.0,0.30789007356873266,0.0001,0.6653625135179937,valid,baseline
163.0,0.0,0.005592221763140211,0.0001,0.9987916072652415,train,baseline
163.0,0.0,0.326235445285285,0.0001,0.6569719363175749,valid,baseline
164.0,0.0,0.006369325866612295,0.0001,0.9985447009074243,train,baseline
164.0,0.0,0.3006156095200115,0.0001,0.6799325846765459,valid,baseline
165.0,0.0,0.005811600799672306,0.0001,0.9987058406835331,train,baseline
165.0,0.0,0.3053638333523715,0.0001,0.6662562730091739,valid,baseline
166.0,0.0,0.005733182721616079,0.0001,0.9987503816060936,train,baseline
166.0,0.0,0.3270738829203226,0.0001,0.6519970470835844,valid,baseline
167.0,0.0,0.007214744140782083,0.0001,0.9981084230284192,train,baseline
167.0,0.0,0.31816165307881655,0.0001,0.6586633968713334,valid,baseline
168.0,0.0,0.005145041472899417,0.0001,0.9990803765006347,train,baseline
168.0,0.0,0.31663250233288165,0.0001,0.6736740514256663,valid,baseline
169.0,0.0,0.0048278701122229295,0.0001,0.9991170727105555,train,baseline
169.0,0.0,0.3204523774760741,0.0001,0.6619769741787702,valid,baseline
170.0,0.0,0.006583715809353938,0.0001,0.9983431400204125,train,baseline
170.0,0.0,0.3151282620512777,0.0001,0.6611600357761689,valid,baseline
171.0,0.0,0.005551847709653278,0.0001,0.9988216304660769,train,baseline
171.0,0.0,0.3285261333954555,0.0001,0.667205472380667,valid,baseline
172.0,0.0,0.005641869242303073,0.0001,0.9987992237671772,train,baseline
172.0,0.0,0.32181669399142265,0.0001,0.645958119481455,valid,baseline
173.0,0.0,0.004789420302103584,0.0001,0.9992147149405207,train,baseline
173.0,0.0,0.34624087907097956,0.0001,0.6650215941958152,valid,baseline
174.0,0.0,0.006355346943096568,0.0001,0.9985393014458672,train,baseline
174.0,0.0,0.3185180657439762,0.0001,0.662319610834242,valid,baseline
175.0,0.0,0.006139386488047118,0.0001,0.9986050169360394,train,baseline
175.0,0.0,0.32003910536015473,0.0001,0.674321285868047,valid,baseline
176.0,0.0,0.0054704566795456535,0.0001,0.9988383674650718,train,baseline
176.0,0.0,0.3261204508167726,0.0001,0.6675785902023774,valid,baseline
177.0,0.0,0.0046912142192789665,0.0001,0.999136489647686,train,baseline
177.0,0.0,0.32851122512861536,0.0001,0.6649829347150803,valid,baseline
178.0,0.0,0.004892877042720405,0.0001,0.9990744235970207,train,baseline
178.0,0.0,0.3322977921753018,0.0001,0.6709122982605039,valid,baseline
179.0,0.0,0.005926625593177353,0.0001,0.9986173622402851,train,baseline
179.0,0.0,0.3458895945438632,0.0001,0.6599465252883356,valid,baseline
180.0,0.0,0.005435299669159576,0.0001,0.99896350811571,train,baseline
180.0,0.0,0.3222694827450646,0.0001,0.6560955805975646,valid,baseline
181.0,0.0,0.005660787703158955,0.0001,0.9988328382772176,train,baseline
181.0,0.0,0.3253732301570751,0.0001,0.667768014680404,valid,baseline
182.0,0.0,0.005076792718609795,0.0001,0.9990149437549967,train,baseline
182.0,0.0,0.3251462973378323,0.0001,0.6704235411718495,valid,baseline
183.0,0.0,0.004493898015469313,0.0001,0.9992562411980304,train,baseline
183.0,0.0,0.32120933990787576,0.0001,0.6715266107978752,valid,baseline
184.0,0.0,0.005405360056242595,0.0001,0.9988796077271332,train,baseline
184.0,0.0,0.3263250236158018,0.0001,0.6748919120566714,valid,baseline
185.0,0.0,0.004509810361739559,0.0001,0.9992224363567627,train,baseline
185.0,0.0,0.3312777520881759,0.0001,0.6705328071791454,valid,baseline
186.0,0.0,0.005230562752423187,0.0001,0.998996059099984,train,baseline
