mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,prec,recall
True,False,4,False,0.0001,0,True,14,0.01,train,0,0.7072798605056669,0.7524423963133641,0.5887557864189148,0.7307554600787683,0.7754559270516718
True,False,4,False,0.0001,0,True,14,0.01,valid,0,0.665,0.7242798353909465,0.6075471639633179,0.6984126984126984,0.7521367521367521
True,False,4,False,0.0001,0,True,14,0.01,train,1,0.7040104620749782,0.7443524096385543,0.5620984435081482,0.7376865671641791,0.7511398176291794
True,False,4,False,0.0001,0,True,14,0.01,valid,1,0.675,0.7249647390691114,0.5960372686386108,0.7178770949720671,0.7321937321937322
True,False,4,False,0.0001,0,True,14,0.01,train,2,0.7068439407149084,0.7453133876159819,0.5780579447746277,0.7429218573046432,0.7477203647416414
True,False,4,False,0.0001,0,True,14,0.01,valid,2,0.6866666666666666,0.7352112676056338,0.60853111743927,0.7270194986072424,0.7435897435897436
True,False,4,False,0.0001,0,True,14,0.01,train,3,0.7053182214472538,0.7450018860807243,0.6060445308685303,0.7397003745318352,0.7503799392097265
True,False,4,False,0.0001,0,True,14,0.01,valid,3,0.675,0.7234042553191489,0.6271292567253113,0.7203389830508474,0.7264957264957265
True,False,4,False,0.0001,0,True,14,0.01,train,4,0.7053182214472538,0.7450018860807243,0.6069638729095459,0.7397003745318352,0.7503799392097265
True,False,4,False,0.0001,0,True,14,0.01,valid,4,0.6816666666666666,0.7298444130127298,0.6240047812461853,0.7247191011235955,0.7350427350427351
True,False,4,False,0.0001,0,True,14,0.01,train,5,0.7090235396687009,0.7497656982193065,0.6086087822914124,0.7399186089530152,0.7598784194528876
True,False,4,False,0.0001,0,True,14,0.01,valid,5,0.6766666666666666,0.729050279329609,0.6095783114433289,0.7150684931506849,0.7435897435897436
True,False,4,False,0.0001,0,True,14,0.01,train,6,0.7116390584132519,0.7534935718278367,0.5660135746002197,0.7393053016453383,0.7682370820668692
True,False,4,False,0.0001,0,True,14,0.01,valid,6,0.6866666666666666,0.739612188365651,0.6132586002349854,0.7196765498652291,0.7606837606837606
True,False,4,False,0.0001,0,True,14,0.01,train,7,0.7048823016564952,0.7466317365269461,0.6528947949409485,0.7356194690265486,0.7579787234042553
True,False,4,False,0.0001,0,True,14,0.01,valid,7,0.68,0.7318435754189945,0.5891548991203308,0.7178082191780822,0.7464387464387464
True,False,4,False,0.0001,0,True,14,0.01,train,8,0.7094594594594594,0.7516303335196572,0.6295223832130432,0.7374771480804387,0.7663373860182371
True,False,4,False,0.0001,0,True,14,0.01,valid,8,0.685,0.7393103448275862,0.6279695630073547,0.7165775401069518,0.7635327635327636
True,False,4,False,0.0001,0,True,14,0.01,train,9,0.7090235396687009,0.7521811769073695,0.5991125702857971,0.7353901996370236,0.7697568389057751
True,False,4,False,0.0001,0,True,14,0.01,valid,9,0.6883333333333334,0.7427785419532326,0.6096480488777161,0.7180851063829787,0.7692307692307693
True,False,4,False,0.0001,0,True,14,0.01,train,10,0.7103312990409765,0.7545706371191137,0.5767570734024048,0.734099892202659,0.7762158054711246
True,False,4,False,0.0001,0,True,14,0.01,valid,10,0.6766666666666666,0.7313019390581718,0.5915333032608032,0.7115902964959568,0.7521367521367521
True,False,4,False,0.0001,0,True,14,0.01,train,11,0.7127288578901482,0.7570954662734979,0.5868858695030212,0.7351467430207588,0.7803951367781155
True,False,4,False,0.0001,0,True,14,0.01,valid,11,0.675,0.7310344827586207,0.5774203538894653,0.7085561497326203,0.7549857549857549
True,False,4,False,0.0001,0,True,14,0.01,train,12,0.7140366172624237,0.7580228697897455,0.560519278049469,0.7365591397849462,0.7807750759878419
True,False,4,False,0.0001,0,True,14,0.01,valid,12,0.675,0.7339699863574352,0.5956870913505554,0.7041884816753927,0.7663817663817664
True,False,4,False,0.0001,0,True,14,0.01,train,13,0.7120749782040104,0.7566771044391232,0.5290865898132324,0.7343582409724705,0.7803951367781155
True,False,4,False,0.0001,0,True,14,0.01,valid,13,0.6716666666666666,0.7348586810228801,0.5897529721260071,0.6964285714285714,0.7777777777777778
True,False,4,False,0.0001,0,True,14,0.01,train,14,0.709895379250218,0.7554657358074591,0.618518590927124,0.7314123087869085,0.7811550151975684
True,False,4,False,0.0001,0,True,14,0.01,valid,14,0.6716666666666666,0.7297668038408779,0.6126754879951477,0.7037037037037037,0.7578347578347578
True,False,4,False,0.0001,0,True,14,0.01,train,15,0.7112031386224935,0.7577253611263485,0.5763339400291443,0.7303489601691928,0.7872340425531915
True,False,4,False,0.0001,0,True,14,0.01,valid,15,0.6783333333333333,0.7388362652232747,0.5729244947433472,0.7036082474226805,0.7777777777777778
True,False,4,False,0.0001,0,True,14,0.01,train,16,0.7112031386224935,0.7572815533980582,0.5735999941825867,0.7311637778563849,0.7853343465045592
True,False,4,False,0.0001,0,True,14,0.01,valid,16,0.6766666666666666,0.7399463806970509,0.6427696347236633,0.6987341772151898,0.7863247863247863
True,False,4,False,0.0001,0,True,14,0.01,train,17,0.712510897994769,0.7596136322216147,0.5473750233650208,0.7299474605954466,0.7917933130699089
True,False,4,False,0.0001,0,True,14,0.01,valid,17,0.6683333333333333,0.7328859060402685,0.6007341146469116,0.6928934010152284,0.7777777777777778
True,False,4,False,0.0001,0,True,14,0.01,train,18,0.720357454228422,0.7667696782403199,0.6164619326591492,0.7350993377483444,0.8012917933130699
True,False,4,False,0.0001,0,True,14,0.01,valid,18,0.6883333333333334,0.7509986684420773,0.6238518953323364,0.705,0.8034188034188035
True,False,4,False,0.0001,0,True,14,0.01,train,19,0.7205754141238012,0.7684248554913296,0.5542031526565552,0.7324380165289256,0.8081306990881459
True,False,4,False,0.0001,0,True,14,0.01,valid,19,0.6766666666666666,0.7399463806970509,0.5897791385650635,0.6987341772151898,0.7863247863247863
True,False,4,False,0.0001,0,True,14,0.01,train,20,0.7159982563208369,0.7649287389500271,0.5885181427001953,0.7282720714531089,0.8054711246200608
True,False,4,False,0.0001,0,True,14,0.01,valid,20,0.6816666666666666,0.7436241610738255,0.575539231300354,0.7030456852791879,0.7891737891737892
True,False,4,False,0.0001,0,True,14,0.01,train,21,0.7199215344376635,0.7673365924316494,0.5714699029922485,0.7329643721895538,0.8050911854103343
True,False,4,False,0.0001,0,True,14,0.01,valid,21,0.6783333333333333,0.7416331994645248,0.6374267935752869,0.6994949494949495,0.7891737891737892
True,False,4,False,0.0001,0,True,14,0.01,train,22,0.7190496948561464,0.7672865138111573,0.5548819303512573,0.7309941520467836,0.807370820668693
True,False,4,False,0.0001,0,True,14,0.01,valid,22,0.6916666666666667,0.7516778523489933,0.5720650553703308,0.7106598984771574,0.7977207977207977
True,False,4,False,0.0001,0,True,14,0.01,train,23,0.7120749782040104,0.7615953798953257,0.566413938999176,0.7253351667239601,0.8016717325227963
True,False,4,False,0.0001,0,True,14,0.01,valid,23,0.6916666666666667,0.7536617842876164,0.6113895773887634,0.7075,0.8062678062678063
True,False,4,False,0.0001,0,True,14,0.01,train,24,0.7236268526591108,0.7718603814321698,0.5681303143501282,0.7330827067669173,0.8149696048632219
True,False,4,False,0.0001,0,True,14,0.01,valid,24,0.6783333333333333,0.7450462351387055,0.5696760416030884,0.6945812807881774,0.8034188034188035
True,False,4,False,0.0001,0,True,14,0.01,train,25,0.7181778552746295,0.7679885160595729,0.5658142566680908,0.7276436586195172,0.8130699088145896
True,False,4,False,0.0001,0,True,14,0.01,valid,25,0.6783333333333333,0.7436918990703851,0.6245434284210205,0.6965174129353234,0.7977207977207977
True,False,4,False,0.0001,0,True,14,0.01,train,26,0.712510897994769,0.7628977170591407,0.5368138551712036,0.723984988058683,0.8062310030395137
True,False,4,False,0.0001,0,True,14,0.01,valid,26,0.6716666666666666,0.7376830892143809,0.6087570190429688,0.6925,0.7891737891737892
True,False,4,False,0.0001,0,True,14,0.01,train,27,0.720357454228422,0.770441939524065,0.5526844263076782,0.728102806898884,0.8180091185410334
True,False,4,False,0.0001,0,True,14,0.01,valid,27,0.6766666666666666,0.7420212765957446,0.6154658198356628,0.6957605985037406,0.7948717948717948
True,False,4,False,0.0001,0,True,14,0.01,train,28,0.7186137750653879,0.7697520955947922,0.555057168006897,0.7253781512605042,0.8199088145896657
True,False,4,False,0.0001,0,True,14,0.01,valid,28,0.6883333333333334,0.7529722589167767,0.6344825625419617,0.7019704433497537,0.811965811965812
True,False,4,False,0.0001,0,True,14,0.01,train,29,0.7181778552746295,0.7677384587749236,0.5825808048248291,0.7281090289608178,0.8119300911854104
True,False,4,False,0.0001,0,True,14,0.01,valid,29,0.6766666666666666,0.7413333333333332,0.5995872020721436,0.6967418546365914,0.792022792022792
True,False,4,False,0.0001,0,True,14,0.01,train,30,0.7197035745422842,0.7699463327370304,0.5723084807395935,0.7275185936443543,0.817629179331307
True,False,4,False,0.0001,0,True,14,0.01,valid,30,0.69,0.7552631578947367,0.5608894228935242,0.7017114914425427,0.8176638176638177
True,False,4,False,0.0001,0,True,14,0.01,train,31,0.7192676547515258,0.7695885509838998,0.5394732356071472,0.7271805273833671,0.8172492401215805
True,False,4,False,0.0001,0,True,14,0.01,valid,31,0.6733333333333333,0.741424802110818,0.6159296631813049,0.6904176904176904,0.8005698005698005
True,False,4,False,0.0001,0,True,14,0.01,train,32,0.7231909328683522,0.7732142857142857,0.5401802659034729,0.7294474393530997,0.8225683890577508
True,False,4,False,0.0001,0,True,14,0.01,valid,32,0.6833333333333333,0.7500000000000001,0.6091476678848267,0.6968215158924206,0.811965811965812
True,False,4,False,0.0001,0,True,14,0.01,train,33,0.7140366172624237,0.7671281505147319,0.5749884843826294,0.7198534310459693,0.8210486322188449
True,False,4,False,0.0001,0,True,14,0.01,valid,33,0.6833333333333333,0.7486772486772486,0.6149449944496155,0.6987654320987654,0.8062678062678063
True,False,4,False,0.0001,0,True,14,0.01,train,34,0.720357454228422,0.7722350434936979,0.5367578268051147,0.724758413862046,0.8263677811550152
True,False,4,False,0.0001,0,True,14,0.01,valid,34,0.68,0.7473684210526316,0.6015962362289429,0.6943765281173594,0.8091168091168092
True,False,4,False,0.0001,0,True,14,0.01,train,35,0.7253705318221447,0.775320970042796,0.5985037088394165,0.730510752688172,0.8259878419452887
True,False,4,False,0.0001,0,True,14,0.01,valid,35,0.6866666666666666,0.7532808398950132,0.6319429278373718,0.6982968369829684,0.8176638176638177
True,False,4,False,0.0001,0,True,14,0.01,train,36,0.7197035745422842,0.7719049308265341,0.5328989624977112,0.7238855622089155,0.8267477203647416
True,False,4,False,0.0001,0,True,14,0.01,valid,36,0.6783333333333333,0.747051114023591,0.5977600812911987,0.691747572815534,0.811965811965812
True,False,4,False,0.0001,0,True,14,0.01,train,37,0.7249346120313862,0.7760823278921222,0.5693560838699341,0.728029294274301,0.8309270516717325
