mask_use,aux,aux_batch,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,acc,f1,loss,prec,recall
False,False,4,False,0.0001,0,False,[56],0.1,valid,11,0.6566666666666666,0.7023121387283238,0.6073063015937805,0.7126099706744868,0.6923076923076923
False,False,4,False,0.0001,0,False,[56],0.1,train,12,0.6660854402789886,0.6988993710691823,0.6441209316253662,0.7239413680781759,0.675531914893617
False,False,4,False,0.0001,0,False,[56],0.1,valid,12,0.6633333333333333,0.6930091185410334,0.6410386562347412,0.742671009771987,0.6495726495726496
False,False,4,False,0.0001,0,False,[56],0.1,train,13,0.6641238012205755,0.6907485450531808,0.6566357016563416,0.7320289238621863,0.6538753799392097
False,False,4,False,0.0001,0,False,[56],0.1,valid,13,0.66,0.7094017094017093,0.607548713684082,0.7094017094017094,0.7094017094017094
False,False,4,False,0.0001,0,False,[56],0.1,train,14,0.6645597210113339,0.696509564188523,0.6479940414428711,0.7240672406724067,0.6709726443768997
False,False,4,False,0.0001,0,False,[56],0.1,valid,14,0.68,0.7405405405405405,0.6172223687171936,0.7043701799485861,0.7806267806267806
False,False,4,False,0.0001,0,False,[56],0.1,train,15,0.6623801220575414,0.7017138455613325,0.6159563064575195,0.7114408434205388,0.6922492401215805
False,False,4,False,0.0001,0,False,[56],0.1,valid,15,0.65,0.7008547008547008,0.6133558750152588,0.7008547008547008,0.7008547008547008
False,False,4,False,0.0001,0,False,[56],0.1,train,16,0.6660854402789886,0.7054978854286813,0.6421921849250793,0.7140077821011673,0.6971884498480243
False,False,4,False,0.0001,0,False,[56],0.1,valid,16,0.66,0.6964285714285714,0.5698220729827881,0.7289719626168224,0.6666666666666666
False,False,4,False,0.0001,0,False,[56],0.1,train,17,0.6656495204882301,0.709469696969697,0.634069561958313,0.7073262839879154,0.7116261398176292
False,False,4,False,0.0001,0,False,[56],0.1,valid,17,0.6666666666666666,0.6951219512195123,0.6012982726097107,0.7475409836065574,0.6495726495726496
False,False,4,False,0.0001,0,False,[56],0.1,train,18,0.6706625980819529,0.7110346146490727,0.624313235282898,0.7158259530227186,0.706306990881459
False,False,4,False,0.0001,0,False,[56],0.1,valid,18,0.66,0.6899696048632219,0.6024802923202515,0.739413680781759,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,19,0.6687009590235397,0.7041650447644997,0.6293659210205078,0.7218675179569034,0.6873100303951368
False,False,4,False,0.0001,0,False,[56],0.1,valid,19,0.6616666666666666,0.7136812411847672,0.5911998748779297,0.7067039106145251,0.7207977207977208
False,False,4,False,0.0001,0,False,[56],0.1,train,20,0.6665213600697472,0.7059953881629516,0.5736310482025146,0.7142301710730948,0.6979483282674772
False,False,4,False,0.0001,0,False,[56],0.1,valid,20,0.675,0.7272727272727273,0.603917121887207,0.7142857142857143,0.7407407407407407
False,False,4,False,0.0001,0,False,[56],0.1,train,21,0.6730601569311246,0.714828897338403,0.6197746396064758,0.715372907153729,0.7142857142857143
False,False,4,False,0.0001,0,False,[56],0.1,valid,21,0.655,0.7038626609442059,0.6085142493247986,0.7068965517241379,0.7008547008547008
False,False,4,False,0.0001,0,False,[56],0.1,train,22,0.6754577157802965,0.7230797842663196,0.5927352905273438,0.7081967213114754,0.7386018237082067
False,False,4,False,0.0001,0,False,[56],0.1,valid,22,0.6683333333333333,0.6998491704374057,0.6310749053955078,0.7435897435897436,0.6609686609686609
False,False,4,False,0.0001,0,False,[56],0.1,train,23,0.6667393199651264,0.7014255028314783,0.6491925120353699,0.7215749296906389,0.682370820668693
False,False,4,False,0.0001,0,False,[56],0.1,valid,23,0.6733333333333333,0.7329700272479565,0.6317538619041443,0.7023498694516971,0.7663817663817664
False,False,4,False,0.0001,0,False,[56],0.1,train,24,0.6730601569311246,0.7170878913617504,0.633686363697052,0.7119850187265918,0.7222644376899696
False,False,4,False,0.0001,0,False,[56],0.1,valid,24,0.675,0.7403462050599201,0.5862530469894409,0.695,0.792022792022792
False,False,4,False,0.0001,0,False,[56],0.1,train,25,0.6691368788142982,0.7134767836919592,0.6545826196670532,0.708927231807952,0.7180851063829787
False,False,4,False,0.0001,0,False,[56],0.1,valid,25,0.6633333333333333,0.7162921348314607,0.632129430770874,0.7063711911357341,0.7264957264957265
False,False,4,False,0.0001,0,False,[56],0.1,train,26,0.6708805579773321,0.7106170946722883,0.6690331697463989,0.7169373549883991,0.7044072948328267
False,False,4,False,0.0001,0,False,[56],0.1,valid,26,0.6633333333333333,0.7072463768115942,0.5905429124832153,0.7197640117994101,0.6951566951566952
False,False,4,False,0.0001,0,False,[56],0.1,train,27,0.6737140366172624,0.7185561195713479,0.618044912815094,0.7112020841086714,0.726063829787234
False,False,4,False,0.0001,0,False,[56],0.1,valid,27,0.67,0.7302452316076294,0.6224890947341919,0.6997389033942559,0.7635327635327636
False,False,4,False,0.0001,0,False,[56],0.1,train,28,0.6739319965126417,0.7192192192192192,0.6365725994110107,0.7106824925816023,0.7279635258358662
False,False,4,False,0.0001,0,False,[56],0.1,valid,28,0.67,0.7219101123595505,0.6345901489257812,0.7119113573407202,0.7321937321937322
False,False,4,False,0.0001,0,False,[56],0.1,train,29,0.6750217959895379,0.7228109313998884,0.5590998530387878,0.7076811066618129,0.7386018237082067
False,False,4,False,0.0001,0,False,[56],0.1,valid,29,0.6633333333333333,0.7097701149425287,0.5939995646476746,0.7159420289855073,0.7037037037037037
False,False,4,False,0.0001,0,False,[56],0.1,train,30,0.6726242371403661,0.7162825840574235,0.5938478112220764,0.7122464312546957,0.7203647416413373
False,False,4,False,0.0001,0,False,[56],0.1,valid,30,0.67,0.7171428571428573,0.6182432174682617,0.7191977077363897,0.7150997150997151
False,False,4,False,0.0001,0,False,[56],0.1,train,31,0.6795989537925021,0.7186064318529861,0.6108273267745972,0.7241512345679012,0.7131458966565349
False,False,4,False,0.0001,0,False,[56],0.1,valid,31,0.6733333333333333,0.7247191011235956,0.6113104224205017,0.7146814404432132,0.7350427350427351
False,False,4,False,0.0001,0,False,[56],0.1,train,32,0.6767654751525719,0.7186492126731172,0.6262083053588867,0.7176960970064419,0.7196048632218845
False,False,4,False,0.0001,0,False,[56],0.1,valid,32,0.6666666666666666,0.7245179063360881,0.6074918508529663,0.7013333333333334,0.7492877492877493
False,False,4,False,0.0001,0,False,[56],0.1,train,33,0.6717523975588492,0.714339908952959,0.6494666337966919,0.7132575757575758,0.7154255319148937
False,False,4,False,0.0001,0,False,[56],0.1,valid,33,0.6666666666666666,0.7175141242937854,0.582798182964325,0.711484593837535,0.7236467236467237
False,False,4,False,0.0001,0,False,[56],0.1,train,34,0.6728421970357454,0.7137135227922945,0.6246092319488525,0.7165836844121026,0.7108662613981763
False,False,4,False,0.0001,0,False,[56],0.1,valid,34,0.6616666666666666,0.7230559345156891,0.6234841346740723,0.693717277486911,0.7549857549857549
False,False,4,False,0.0001,0,False,[56],0.1,train,35,0.6691368788142982,0.7157303370786519,0.6140718460083008,0.7056868537666174,0.726063829787234
False,False,4,False,0.0001,0,False,[56],0.1,valid,35,0.665,0.6949924127465857,0.647390604019165,0.7435064935064936,0.6524216524216524
False,False,4,False,0.0001,0,False,[56],0.1,train,36,0.6710985178727115,0.714150407274105,0.6297487020492554,0.7121269361541368,0.7161854103343465
False,False,4,False,0.0001,0,False,[56],0.1,valid,36,0.655,0.7038626609442059,0.558782160282135,0.7068965517241379,0.7008547008547008
False,False,4,False,0.0001,0,False,[56],0.1,train,37,0.6752397558849171,0.7224292101341282,0.6191864013671875,0.7086988304093568,0.7367021276595744
False,False,4,False,0.0001,0,False,[56],0.1,valid,37,0.6666666666666666,0.7183098591549296,0.5709525346755981,0.7103064066852368,0.7264957264957265
False,False,4,False,0.0001,0,False,[56],0.1,train,38,0.675893635571055,0.7162755199389429,0.6224575042724609,0.7194327328478344,0.7131458966565349
False,False,4,False,0.0001,0,False,[56],0.1,valid,38,0.6616666666666666,0.7144866385372716,0.5794068574905396,0.7055555555555556,0.7236467236467237
False,False,4,False,0.0001,0,False,[56],0.1,train,39,0.6726242371403661,0.7163897280966767,0.663502037525177,0.7120870870870871,0.7207446808510638
False,False,4,False,0.0001,0,False,[56],0.1,valid,39,0.6633333333333333,0.7072463768115942,0.5937528610229492,0.7197640117994101,0.6951566951566952
False,False,4,False,0.0001,0,False,[56],0.1,train,40,0.668918918918919,0.718755785965562,0.5714073181152344,0.7009750812567714,0.7374620060790273
False,False,4,False,0.0001,0,False,[56],0.1,valid,40,0.6633333333333333,0.7011834319526628,0.6330539584159851,0.7292307692307692,0.6752136752136753
False,False,4,False,0.0001,0,False,[56],0.1,train,41,0.6752397558849171,0.7266055045871559,0.5962856411933899,0.7026259758694109,0.7522796352583586
False,False,4,False,0.0001,0,False,[56],0.1,valid,41,0.6633333333333333,0.6920731707317073,0.6164101958274841,0.7442622950819672,0.6467236467236467
False,False,4,False,0.0001,0,False,[56],0.1,train,42,0.6717523975588492,0.718399401645475,0.6638152003288269,0.7072901325478645,0.7298632218844985
False,False,4,False,0.0001,0,False,[56],0.1,valid,42,0.6566666666666666,0.7178082191780821,0.6096161007881165,0.6912928759894459,0.7464387464387464
False,False,4,False,0.0001,0,False,[56],0.1,train,43,0.6798169136878814,0.7270024159078238,0.6605269908905029,0.7115314659876318,0.743161094224924
False,False,4,False,0.0001,0,False,[56],0.1,valid,43,0.6733333333333333,0.72,0.6080498099327087,0.7220630372492837,0.717948717948718
False,False,4,False,0.0001,0,False,[56],0.1,train,44,0.6804707933740192,0.7265945542707944,0.6680629253387451,0.7135531135531136,0.7401215805471124
False,False,4,False,0.0001,0,False,[56],0.1,valid,44,0.68,0.7486910994764399,0.57259601354599,0.6924939467312349,0.8148148148148148
False,False,4,False,0.0001,0,False,[56],0.1,train,45,0.6811246730601569,0.7293246993524514,0.5735946893692017,0.7107825459790841,0.7488601823708206
False,False,4,False,0.0001,0,False,[56],0.1,valid,45,0.685,0.7610619469026549,0.6563948392868042,0.6840909090909091,0.8575498575498576
False,False,4,False,0.0001,0,False,[56],0.1,train,46,0.6693548387096774,0.7222120490752608,0.6222482323646545,0.6970661010957936,0.7492401215805471
False,False,4,False,0.0001,0,False,[56],0.1,valid,46,0.6833333333333333,0.7513089005235603,0.5931711196899414,0.6949152542372882,0.8176638176638177
False,False,4,False,0.0001,0,False,[56],0.1,train,47,0.675893635571055,0.7290945527418472,0.5785685777664185,0.7003850192509625,0.7602583586626139
False,False,4,False,0.0001,0,False,[56],0.1,valid,47,0.675,0.7257383966244726,0.6176686882972717,0.7166666666666667,0.7350427350427351
False,False,4,False,0.0001,0,False,[56],0.1,train,48,0.6769834350479512,0.724739970282318,0.6039227843284607,0.7089389534883721,0.7412613981762918
False,False,4,False,0.0001,0,False,[56],0.1,valid,48,0.685,0.7476635514018692,0.6050376892089844,0.7035175879396985,0.7977207977207977
False,False,4,False,0.0001,0,False,[56],0.1,train,49,0.6748038360941587,0.7238059977786004,0.587131142616272,0.7057761732851986,0.7427811550151976
False,False,4,False,0.0001,0,False,[56],0.1,valid,49,0.6716666666666666,0.7305061559507523,0.5827282667160034,0.7026315789473684,0.7606837606837606
False,False,4,False,0.0001,0,False,[56],0.1,train,50,0.677637314734089,0.7279749862056282,0.639820396900177,0.7055258467023173,0.7518996960486323
False,False,4,False,0.0001,0,False,[56],0.1,valid,50,0.6666666666666666,0.7275204359673024,0.6173079013824463,0.6971279373368147,0.7606837606837606
False,False,4,False,0.0001,0,False,[56],0.1,train,51,0.6737140366172624,0.7242586111622766,0.6113972663879395,0.7028959599570969,0.7469604863221885
False,False,4,False,0.0001,0,False,[56],0.1,valid,51,0.675,0.7368421052631577,0.5994623899459839,0.7,0.7777777777777778
False,False,4,False,0.0001,0,False,[56],0.1,train,52,0.6737140366172624,0.7259747391543109,0.6090643405914307,0.7004592016955139,0.753419452887538
False,False,4,False,0.0001,0,False,[56],0.1,valid,52,0.68,0.7512953367875648,0.5935865044593811,0.6888361045130641,0.8262108262108262
False,False,4,False,0.0001,0,False,[56],0.1,train,53,0.6765475152571927,0.7278063096111519,0.6044206023216248,0.7035460992907802,0.7537993920972644
False,False,4,False,0.0001,0,False,[56],0.1,valid,53,0.6766666666666666,0.7356948228882834,0.6100014448165894,0.7049608355091384,0.7692307692307693
False,False,4,False,0.0001,0,False,[56],0.1,train,54,0.6809067131647777,0.7335274845285766,0.6049260497093201,0.7040531097134871,0.7655775075987842
False,False,4,False,0.0001,0,False,[56],0.1,valid,54,0.68,0.744,0.6060011386871338,0.6992481203007519,0.7948717948717948
False,False,4,False,0.0001,0,False,[56],0.1,train,55,0.6752397558849171,0.7203453453453453,0.5994405746459961,0.7117952522255193,0.7291033434650456
False,False,4,False,0.0001,0,False,[56],0.1,valid,55,0.6766666666666666,0.7460732984293194,0.645689070224762,0.6900726392251816,0.811965811965812
False,False,4,False,0.0001,0,False,[56],0.1,train,56,0.6774193548387096,0.7306152165999271,0.5763510465621948,0.7012578616352201,0.7625379939209727
False,False,4,False,0.0001,0,False,[56],0.1,valid,56,0.6816666666666666,0.7476882430647293,0.6380317807197571,0.6970443349753694,0.8062678062678063
False,False,4,False,0.0001,0,False,[56],0.1,train,57,0.6739319965126417,0.7247976453274467,0.6326966881752014,0.702567760342368,0.7484802431610942
False,False,4,False,0.0001,0,False,[56],0.1,valid,57,0.675,0.7424042272126816,0.6183750033378601,0.6921182266009852,0.8005698005698005
False,False,4,False,0.0001,0,False,[56],0.1,train,58,0.6778552746294682,0.7301935012778387,0.6720279455184937,0.7027406886858749,0.7598784194528876
False,False,4,False,0.0001,0,False,[56],0.1,valid,58,0.6683333333333333,0.723994452149792,0.6301761269569397,0.7054054054054054,0.7435897435897436
False,False,4,False,0.0001,0,False,[56],0.1,train,59,0.6795989537925021,0.7339847991313789,0.6212256550788879,0.7007601935038009,0.770516717325228
False,False,4,False,0.0001,0,False,[56],0.1,valid,59,0.68,0.7398373983739838,0.5978126525878906,0.7054263565891473,0.7777777777777778
False,False,4,False,0.0001,0,False,[56],0.1,train,60,0.6830863121185702,0.733211009174312,0.58833247423172,0.709013484740951,0.7591185410334347
False,False,4,False,0.0001,0,False,[56],0.1,valid,60,0.68,0.7333333333333334,0.5944911241531372,0.7154471544715447,0.7521367521367521
False,False,4,False,0.0001,0,False,[56],0.1,train,61,0.6780732345248475,0.7275410440878066,0.5945813655853271,0.7070634636070277,0.7492401215805471
False,False,4,False,0.0001,0,False,[56],0.1,valid,61,0.6816666666666666,0.7509778357235984,0.5782036185264587,0.6923076923076923,0.8205128205128205
False,False,4,False,0.0001,0,False,[56],0.1,train,62,0.6822144725370531,0.7364425162689805,0.5916820168495178,0.7024137931034483,0.773936170212766
False,False,4,False,0.0001,0,False,[56],0.1,valid,62,0.6716666666666666,0.7290233837689133,0.5761544704437256,0.7047872340425532,0.7549857549857549
False,False,4,False,0.0001,0,False,[56],0.1,train,63,0.6785091543156059,0.7269024254767636,0.6336079835891724,0.7089201877934272,0.7458206686930091
False,False,4,False,0.0001,0,False,[56],0.1,valid,63,0.6766666666666666,0.7493540051679586,0.5916535258293152,0.6855791962174941,0.8262108262108262
False,False,4,False,0.0001,0,False,[56],0.1,train,64,0.6785091543156059,0.7316718209932692,0.5999252200126648,0.7019197207678883,0.7640577507598785
False,False,4,False,0.0001,0,False,[56],0.1,valid,64,0.6833333333333333,0.7459893048128342,0.6057687997817993,0.7027707808564232,0.7948717948717948
False,False,4,False,0.0001,0,False,[56],0.1,train,65,0.6756756756756757,0.731891891891892,0.623072624206543,0.6960246744345442,0.7716565349544073
False,False,4,False,0.0001,0,False,[56],0.1,valid,65,0.6783333333333333,0.7443708609271522,0.5970996022224426,0.6955445544554455,0.8005698005698005
False,False,4,False,0.0001,0,False,[56],0.1,train,66,0.6822144725370531,0.7338444687842277,0.6453254222869873,0.7062543921293043,0.763677811550152
False,False,4,False,0.0001,0,False,[56],0.1,valid,66,0.6666666666666666,0.7222222222222222,0.6173813343048096,0.7046070460704607,0.7407407407407407
False,False,4,False,0.0001,0,False,[56],0.1,train,67,0.6785091543156059,0.7319643830637833,0.6394185423851013,0.7014977359804946,0.7651975683890577
False,False,4,False,0.0001,0,False,[56],0.1,valid,67,0.6733333333333333,0.7344173441734417,0.6402264833450317,0.7002583979328165,0.7720797720797721
False,False,4,False,0.0001,0,False,[56],0.1,train,68,0.6835222319093287,0.733186328555678,0.5968409180641174,0.7099644128113879,0.7579787234042553
False,False,4,False,0.0001,0,False,[56],0.1,valid,68,0.6966666666666667,0.7586206896551724,0.6070805788040161,0.7096774193548387,0.8148148148148148
False,False,4,False,0.0001,0,False,[56],0.1,train,69,0.6804707933740192,0.734996384671005,0.6195364594459534,0.7010344827586207,0.7724164133738601
False,False,4,False,0.0001,0,False,[56],0.1,valid,69,0.6566666666666666,0.7065527065527065,0.5682005286216736,0.7065527065527065,0.7065527065527065
False,False,4,False,0.0001,0,False,[56],0.1,train,70,0.6769834350479512,0.732972972972973,0.5928640961647034,0.6970527758738863,0.7727963525835866
False,False,4,False,0.0001,0,False,[56],0.1,valid,70,0.6916666666666667,0.7516778523489933,0.5832525491714478,0.7106598984771574,0.7977207977207977
False,False,4,False,0.0001,0,False,[56],0.1,train,71,0.6835222319093287,0.7318064277798302,0.6331556439399719,0.712077641984184,0.7526595744680851
False,False,4,False,0.0001,0,False,[56],0.1,valid,71,0.685,0.746987951807229,0.5821181535720825,0.7045454545454546,0.7948717948717948
False,False,4,False,0.0001,0,False,[56],0.1,train,72,0.6780732345248475,0.7330562082053137,0.6111813187599182,0.6990692864529473,0.770516717325228
False,False,4,False,0.0001,0,False,[56],0.1,valid,72,0.6716666666666666,0.7327001356852103,0.6199663877487183,0.6994818652849741,0.7692307692307693
False,False,4,False,0.0001,0,False,[56],0.1,train,73,0.6809067131647777,0.7346864806089163,0.6001406908035278,0.7023562023562023,0.7701367781155015
False,False,4,False,0.0001,0,False,[56],0.1,valid,73,0.6766666666666666,0.7320441988950275,0.6011126637458801,0.710455764075067,0.7549857549857549
False,False,4,False,0.0001,0,False,[56],0.1,train,74,0.6800348735832606,0.7302462330025726,0.5843146443367004,0.70711743772242,0.7549392097264438
False,False,4,False,0.0001,0,False,[56],0.1,valid,74,0.685,0.748335552596538,0.5726804137229919,0.7025,0.8005698005698005
False,False,4,False,0.0001,0,False,[56],0.1,train,75,0.677637314734089,0.7294677153832084,0.6091518402099609,0.7033509700176367,0.7575987841945289
False,False,4,False,0.0001,0,False,[56],0.1,valid,75,0.6733333333333333,0.7386666666666666,0.6032111048698425,0.6942355889724311,0.7891737891737892
False,False,4,False,0.0001,0,False,[56],0.1,train,76,0.6772013949433304,0.7352993744414655,0.5669623613357544,0.6942288221397233,0.7815349544072948
False,False,4,False,0.0001,0,False,[56],0.1,valid,76,0.6666666666666666,0.7229916897506925,0.5927479863166809,0.7035040431266847,0.7435897435897436
False,False,4,False,0.0001,0,False,[56],0.1,train,77,0.6791630340017437,0.73109243697479,0.6203665733337402,0.7040816326530612,0.7602583586626139
False,False,4,False,0.0001,0,False,[56],0.1,valid,77,0.6716666666666666,0.7362784471218207,0.5758914947509766,0.6944444444444444,0.7834757834757835
False,False,4,False,0.0001,0,False,[56],0.1,train,78,0.6819965126416739,0.7330283623055809,0.576727032661438,0.7070243558065655,0.7610182370820668
False,False,4,False,0.0001,0,False,[56],0.1,valid,78,0.6816666666666666,0.7436241610738255,0.5859031081199646,0.7030456852791879,0.7891737891737892
False,False,4,False,0.0001,0,False,[56],0.1,train,79,0.6785091543156059,0.7350458056403809,0.659088134765625,0.6971039182282794,0.7773556231003039
False,False,4,False,0.0001,0,False,[56],0.1,valid,79,0.6866666666666666,0.7452574525745257,0.6068205237388611,0.710594315245478,0.7834757834757835
False,False,4,False,0.0001,0,False,[56],0.1,train,80,0.68025283347864,0.734094616639478,0.6158047914505005,0.7019064124783362,0.7693768996960486
False,False,4,False,0.0001,0,False,[56],0.1,valid,80,0.675,0.7389558232931727,0.6258693337440491,0.696969696969697,0.7863247863247863
False,False,4,False,0.0001,0,False,[56],0.1,train,81,0.6782911944202267,0.7360515021459226,0.5795855522155762,0.6952702702702702,0.7819148936170213
False,False,4,False,0.0001,0,False,[56],0.1,valid,81,0.6666666666666666,0.7275204359673024,0.6052124500274658,0.6971279373368147,0.7606837606837606
False,False,4,False,0.0001,0,False,[56],0.1,train,82,0.6826503923278117,0.7369942196531791,0.5833830833435059,0.7024793388429752,0.7750759878419453
False,False,4,False,0.0001,0,False,[56],0.1,valid,82,0.675,0.737550471063257,0.6432105898857117,0.6989795918367347,0.7806267806267806
False,False,4,False,0.0001,0,False,[56],0.1,train,83,0.6756756756756757,0.7250554323725054,0.582101583480835,0.7057553956834532,0.7454407294832827
False,False,4,False,0.0001,0,False,[56],0.1,valid,83,0.695,0.7576158940397351,0.6643579602241516,0.7079207920792079,0.8148148148148148
False,False,4,False,0.0001,0,False,[56],0.1,train,84,0.6769834350479512,0.7362989323843415,0.6254358887672424,0.6924364123159303,0.7860942249240122
False,False,4,False,0.0001,0,False,[56],0.1,valid,84,0.675,0.7346938775510206,0.6463859677314758,0.703125,0.7692307692307693
False,False,4,False,0.0001,0,False,[56],0.1,train,85,0.6815605928509154,0.7339282462210891,0.5899097919464111,0.7047918852745715,0.7655775075987842
False,False,4,False,0.0001,0,False,[56],0.1,valid,85,0.6783333333333333,0.7416331994645248,0.6047453284263611,0.6994949494949495,0.7891737891737892
False,False,4,False,0.0001,0,False,[56],0.1,train,86,0.6826503923278117,0.7348871085214858,0.6329137086868286,0.7055944055944056,0.7667173252279635
False,False,4,False,0.0001,0,False,[56],0.1,valid,86,0.6783333333333333,0.7423230974632844,0.6119287610054016,0.6984924623115578,0.792022792022792
False,False,4,False,0.0001,0,False,[56],0.1,train,87,0.6809067131647777,0.7342047930283223,0.6166101694107056,0.7030598052851182,0.7682370820668692
False,False,4,False,0.0001,0,False,[56],0.1,valid,87,0.6816666666666666,0.7408412483039348,0.6067066192626953,0.7072538860103627,0.7777777777777778
False,False,4,False,0.0001,0,False,[56],0.1,train,88,0.6804707933740192,0.7349005424954792,0.6043286323547363,0.7011732229123534,0.7720364741641338
False,False,4,False,0.0001,0,False,[56],0.1,valid,88,0.6833333333333333,0.7411444141689373,0.5586497783660889,0.7101827676240209,0.7749287749287749
False,False,4,False,0.0001,0,False,[56],0.1,train,89,0.6826503923278117,0.736231884057971,0.5730624794960022,0.703601108033241,0.7720364741641338
False,False,4,False,0.0001,0,False,[56],0.1,valid,89,0.6833333333333333,0.7425474254742548,0.595436692237854,0.7080103359173127,0.7806267806267806
False,False,4,False,0.0001,0,False,[56],0.1,train,90,0.6815605928509154,0.7354698533405757,0.641920804977417,0.7025250778277413,0.7716565349544073
False,False,4,False,0.0001,0,False,[56],0.1,valid,90,0.6933333333333334,0.7513513513513513,0.6351351737976074,0.7146529562982005,0.792022792022792
False,False,4,False,0.0001,0,False,[56],0.1,train,91,0.6800348735832606,0.7351136773727897,0.5898767709732056,0.7,0.773936170212766
False,False,4,False,0.0001,0,False,[56],0.1,valid,91,0.6766666666666666,0.7349726775956285,0.6451085805892944,0.7060367454068242,0.7663817663817664
False,False,4,False,0.0001,0,False,[56],0.1,train,92,0.6815605928509154,0.735661299077257,0.6256412267684937,0.7022452504317789,0.7724164133738601
False,False,4,False,0.0001,0,False,[56],0.1,valid,92,0.69,0.7546174142480211,0.6226069331169128,0.7027027027027027,0.8148148148148148
False,False,4,False,0.0001,0,False,[56],0.1,train,93,0.6800348735832606,0.734730755330683,0.6080880761146545,0.7005513439007581,0.7724164133738601
False,False,4,False,0.0001,0,False,[56],0.1,valid,93,0.685,0.7463087248322147,0.6114933490753174,0.7055837563451777,0.792022792022792
False,False,4,False,0.0001,0,False,[56],0.1,train,94,0.6791630340017437,0.7358219669777459,0.5800625085830688,0.6972789115646258,0.7788753799392097
False,False,4,False,0.0001,0,False,[56],0.1,valid,94,0.6866666666666666,0.7493333333333334,0.5748789310455322,0.7042606516290727,0.8005698005698005
False,False,4,False,0.0001,0,False,[56],0.1,train,95,0.6857018308631212,0.7368613138686132,0.5770345330238342,0.7089185393258427,0.76709726443769
False,False,4,False,0.0001,0,False,[56],0.1,valid,95,0.6816666666666666,0.7379972565157751,0.6027693152427673,0.7116402116402116,0.7663817663817664
