mask_use,freeze_mode,lr,exp,train_mode,epoch,loss,prec,recall,acc,f1
False,False,0.0001,1,valid,11,0.5882766842842102,0.7095890410958904,0.7378917378917379,0.67,0.723463687150838
False,False,0.0001,1,train,12,0.6645187139511108,0.7242511284366023,0.6705927051671733,0.6645597210113339,0.6963898204774117
False,False,0.0001,1,valid,12,0.6622812151908875,0.7524752475247525,0.6495726495726496,0.67,0.6972477064220184
False,False,0.0001,1,train,13,0.5768084526062012,0.7310492505353319,0.6485562310030395,0.6615082824760244,0.6873364203744715
False,False,0.0001,1,valid,13,0.5972625017166138,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,1,train,14,0.5840712785720825,0.7293771043771043,0.6584346504559271,0.6639058413251961,0.6920926517571885
False,False,0.0001,1,valid,14,0.5628981590270996,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,1,train,15,0.6023967266082764,0.7292020373514432,0.6527355623100304,0.6617262423714037,0.6888532477947074
False,False,0.0001,1,valid,15,0.5887547731399536,0.746031746031746,0.6695156695156695,0.6733333333333333,0.7057057057057057
False,False,0.0001,1,train,16,0.623052179813385,0.7302659349936682,0.6572948328267477,0.6641238012205755,0.6918616276744651
False,False,0.0001,1,valid,16,0.6046369075775146,0.7412140575079872,0.6609686609686609,0.6666666666666666,0.6987951807228915
False,False,0.0001,1,train,17,0.6191900372505188,0.7252252252252253,0.6728723404255319,0.6660854402789886,0.6980685849428458
False,False,0.0001,1,valid,17,0.5987879633903503,0.6886543535620053,0.7435897435897436,0.6533333333333333,0.715068493150685
False,False,0.0001,1,train,18,0.5966412425041199,0.7152501985702939,0.6842705167173252,0.6625980819529207,0.6994174757281553
False,False,0.0001,1,valid,18,0.6397794485092163,0.7242424242424242,0.6809116809116809,0.6616666666666666,0.7019089574155654
False,False,0.0001,1,train,19,0.5987753868103027,0.7287716405605935,0.6717325227963525,0.6682650392327811,0.6990905496243575
False,False,0.0001,1,valid,19,0.6225733160972595,0.731629392971246,0.6524216524216524,0.6566666666666666,0.6897590361445783
False,False,0.0001,1,train,20,0.6182807087898254,0.7186742118027486,0.675531914893617,0.6621621621621622,0.6964355660007834
False,False,0.0001,1,valid,20,0.6632879376411438,0.7413249211356467,0.6695156695156695,0.67,0.7035928143712575
False,False,0.0001,1,train,21,0.6106704473495483,0.7087006515906478,0.7025075987841946,0.6636878814298169,0.7055905361572219
False,False,0.0001,1,valid,21,0.6078394651412964,0.6713286713286714,0.8205128205128205,0.66,0.7384615384615384
False,False,0.0001,1,train,22,0.6674861311912537,0.7140062597809077,0.6933890577507599,0.6647776809067132,0.7035466461063994
False,False,0.0001,1,valid,22,0.6005834341049194,0.7373417721518988,0.6638176638176638,0.665,0.6986506746626688
False,False,0.0001,1,train,23,0.6178874373435974,0.7223577235772358,0.6751519756838906,0.6647776809067132,0.6979575805184604
False,False,0.0001,1,valid,23,0.5535496473312378,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,1,train,24,0.6337409019470215,0.7137864077669903,0.6983282674772037,0.666303400174368,0.7059727290186287
False,False,0.0001,1,valid,24,0.5959458947181702,0.75,0.6495726495726496,0.6683333333333333,0.6961832061068703
False,False,0.0001,1,train,25,0.5661851167678833,0.7226924627166466,0.6812310030395137,0.6671752397558849,0.7013495012712694
False,False,0.0001,1,valid,25,0.6616621017456055,0.744408945686901,0.6638176638176638,0.67,0.7018072289156626
False,False,0.0001,1,train,26,0.6547946333885193,0.7202797202797203,0.665273556231003,0.6597646033129904,0.6916847718743827
False,False,0.0001,1,valid,26,0.593967616558075,0.7201166180758017,0.7037037037037037,0.6666666666666666,0.7118155619596542
False,False,0.0001,1,train,27,0.6800521612167358,0.7175480769230769,0.6804711246200608,0.6630340017436792,0.6985179407176286
False,False,0.0001,1,valid,27,0.5978772044181824,0.75,0.6581196581196581,0.6716666666666666,0.7010622154779971
False,False,0.0001,1,train,28,0.6812406778335571,0.720421393841167,0.675531914893617,0.6634699215344376,0.6972549019607843
False,False,0.0001,1,valid,28,0.6093078851699829,0.7366771159874608,0.6695156695156695,0.6666666666666666,0.7014925373134328
False,False,0.0001,1,train,29,0.5600947141647339,0.7154761904761905,0.6850303951367781,0.6630340017436792,0.6999223602484472
False,False,0.0001,1,valid,29,0.6043397784233093,0.740506329113924,0.6666666666666666,0.6683333333333333,0.7016491754122939
False,False,0.0001,2,train,0,0.6379844546318054,0.7346938775510204,0.6428571428571429,0.661944202266783,0.6857142857142857
False,False,0.0001,2,valid,0,0.6259075403213501,0.6675,0.7606837606837606,0.6383333333333333,0.7110519307589879
False,False,0.0001,2,train,1,0.6350420713424683,0.7052462955546656,0.6690729483282675,0.6497384481255449,0.6866835640475726
False,False,0.0001,2,valid,1,0.6078594326972961,0.7532894736842105,0.6524216524216524,0.6716666666666666,0.6992366412213741
False,False,0.0001,2,train,2,0.6186256408691406,0.7338814366075292,0.6443768996960486,0.661944202266783,0.6862229415334816
False,False,0.0001,2,valid,2,0.6832215785980225,0.7574750830564784,0.6495726495726496,0.6733333333333333,0.6993865030674847
False,False,0.0001,2,train,3,0.6125085949897766,0.7339409722222222,0.6424772036474165,0.6612903225806451,0.6851701782820098
False,False,0.0001,2,valid,3,0.6388980150222778,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,2,train,4,0.6216616630554199,0.7337662337662337,0.6439969604863222,0.6617262423714037,0.6859571023876972
False,False,0.0001,2,valid,4,0.6188555955886841,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,2,train,5,0.6585903763771057,0.7340241796200345,0.6458966565349544,0.6625980819529207,0.68714632174616
False,False,0.0001,2,valid,5,0.6617323756217957,0.7549668874172185,0.6495726495726496,0.6716666666666666,0.6983154670750383
False,False,0.0001,2,train,6,0.620742678642273,0.7281223449447749,0.6512158054711246,0.6604184829991282,0.6875250701965504
False,False,0.0001,2,valid,6,0.6222156882286072,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,2,train,7,0.6200428605079651,0.7280775716694773,0.6561550151975684,0.6621621621621622,0.6902478017585932
False,False,0.0001,2,valid,7,0.5897727012634277,0.6868932038834952,0.8062678062678063,0.6716666666666666,0.7418086500655309
False,False,0.0001,2,train,8,0.6284884810447693,0.7237386269644334,0.6648936170212766,0.6621621621621622,0.693069306930693
False,False,0.0001,2,valid,8,0.7166106104850769,0.7574750830564784,0.6495726495726496,0.6733333333333333,0.6993865030674847
False,False,0.0001,2,train,9,0.663777768611908,0.7311503662214562,0.6447568389057751,0.6602005231037489,0.6852412679184332
False,False,0.0001,2,valid,9,0.6030328869819641,0.7491961414790996,0.6638176638176638,0.6733333333333333,0.7039274924471299
False,False,0.0001,2,train,10,0.5558677911758423,0.7209109730848862,0.6614741641337386,0.6588927637314734,0.6899148008718051
False,False,0.0001,2,valid,10,0.5886112451553345,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,2,train,11,0.535966157913208,0.7311461440136344,0.6519756838905775,0.6628160418482999,0.6892950391644909
False,False,0.0001,2,valid,11,0.5887678861618042,0.7459807073954984,0.6609686609686609,0.67,0.7009063444108762
False,False,0.0001,2,train,12,0.581635594367981,0.7278797996661102,0.662613981762918,0.6643417611159547,0.6937151949085123
False,False,0.0001,2,valid,12,0.6006464958190918,0.7524752475247525,0.6495726495726496,0.67,0.6972477064220184
False,False,0.0001,2,train,13,0.5447707176208496,0.7301790281329923,0.6508358662613982,0.6617262423714037,0.6882282040980313
False,False,0.0001,2,valid,13,0.6150829195976257,0.7403846153846154,0.6581196581196581,0.665,0.6968325791855204
False,False,0.0001,2,train,14,0.6571542024612427,0.7203144393876707,0.6614741641337386,0.6584568439407149,0.6896415131709249
False,False,0.0001,2,valid,14,0.6092398762702942,0.7068965517241379,0.7008547008547008,0.655,0.7038626609442059
False,False,0.0001,2,train,15,0.6283213496208191,0.7111459968602826,0.6884498480243161,0.6608544027898866,0.6996138996138996
False,False,0.0001,2,valid,15,0.5835412740707397,0.7540983606557377,0.6552706552706553,0.6733333333333333,0.7012195121951219
False,False,0.0001,2,train,16,0.6083835959434509,0.7321961620469083,0.6523556231003039,0.6636878814298169,0.6899738798472976
False,False,0.0001,2,valid,16,0.5826539397239685,0.7225609756097561,0.6752136752136753,0.6583333333333333,0.6980854197349043
False,False,0.0001,2,train,17,0.6284727454185486,0.7235438884331419,0.6702127659574468,0.6639058413251961,0.6958579881656806
False,False,0.0001,2,valid,17,0.6324968934059143,0.7323076923076923,0.6780626780626781,0.6666666666666666,0.7041420118343196
False,False,0.0001,2,train,18,0.6143398880958557,0.7238134206219312,0.672112462006079,0.6647776809067132,0.6970055161544522
False,False,0.0001,2,valid,18,0.604007363319397,0.7421383647798742,0.6723646723646723,0.6716666666666666,0.7055306427503737
False,False,0.0001,2,train,19,0.5809018015861511,0.7259595542715642,0.6683130699088146,0.6649956408020924,0.695944609297725
False,False,0.0001,2,valid,19,0.6038722395896912,0.752411575562701,0.6666666666666666,0.6766666666666666,0.7069486404833837
False,False,0.0001,2,train,20,0.6186347603797913,0.7282700421940929,0.6557750759878419,0.6621621621621622,0.690123950419832
False,False,0.0001,2,valid,20,0.610056459903717,0.7467532467532467,0.6552706552706553,0.6683333333333333,0.6980273141122914
False,False,0.0001,2,train,21,0.611666738986969,0.7293423271500843,0.6572948328267477,0.6634699215344376,0.6914468425259791
False,False,0.0001,2,valid,21,0.6513438820838928,0.7203647416413373,0.6752136752136753,0.6566666666666666,0.6970588235294117
False,False,0.0001,2,train,22,0.6381111741065979,0.7229950900163666,0.6713525835866262,0.6639058413251961,0.6962174940898346
False,False,0.0001,2,valid,22,0.5523149371147156,0.7418300653594772,0.6467236467236467,0.6616666666666666,0.6910197869101978
False,False,0.0001,2,train,23,0.5465649962425232,0.7270461154964686,0.6648936170212766,0.6645597210113339,0.6945822583846001
False,False,0.0001,2,valid,23,0.6523759961128235,0.75,0.6666666666666666,0.675,0.7058823529411765
False,False,0.0001,2,train,24,0.6682444214820862,0.7173481540293767,0.6865501519756839,0.6649956408020924,0.7016113376043486
False,False,0.0001,2,valid,24,0.5667823553085327,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,2,train,25,0.6009300351142883,0.7281921618204804,0.6565349544072948,0.6623801220575414,0.6905094905094905
False,False,0.0001,2,valid,25,0.6600772738456726,0.7383177570093458,0.6752136752136753,0.67,0.7053571428571429
False,False,0.0001,2,train,26,0.6674281358718872,0.7186998394863563,0.6804711246200608,0.6639058413251961,0.6990632318501171
False,False,0.0001,2,valid,26,0.6442753672599792,0.7419354838709677,0.6552706552706553,0.665,0.6959152798789713
False,False,0.0001,2,train,27,0.5703058838844299,0.727085053674649,0.6690729483282675,0.6660854402789886,0.6968737633557578
False,False,0.0001,2,valid,27,0.5617915391921997,0.7398119122257053,0.6723646723646723,0.67,0.7044776119402986
False,False,0.0001,2,train,28,0.6180998682975769,0.7201418998817501,0.6941489361702128,0.6697907585004359,0.7069065583284968
False,False,0.0001,2,valid,28,0.5972941517829895,0.75,0.6495726495726496,0.6683333333333333,0.6961832061068703
False,False,0.0001,2,train,29,0.6068655252456665,0.7259073842302879,0.6610942249240122,0.6623801220575414,0.6919864784251342
False,False,0.0001,2,valid,29,0.6203664541244507,0.7389937106918238,0.6695156695156695,0.6683333333333333,0.70254110612855
False,False,0.0001,3,train,0,0.6724896430969238,0.6804979253112033,0.6854103343465046,0.6349171752397559,0.6829452962332008
False,False,0.0001,3,valid,0,0.5820364356040955,0.7532894736842105,0.6524216524216524,0.6716666666666666,0.6992366412213741
False,False,0.0001,3,train,1,0.6428490281105042,0.7310017271157168,0.6432370820668692,0.6595466434176112,0.6843168957154405
False,False,0.0001,3,valid,1,0.6311472654342651,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,2,0.6544346213340759,0.7345248474280732,0.6401975683890577,0.6608544027898866,0.6841250507511165
False,False,0.0001,3,valid,2,0.6087048649787903,0.7387096774193549,0.6524216524216524,0.6616666666666666,0.6928895612708018
False,False,0.0001,3,train,3,0.6212463974952698,0.7248520710059172,0.651595744680851,0.6582388840453357,0.6862745098039216
False,False,0.0001,3,valid,3,0.5541045069694519,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,4,0.602480411529541,0.734640522875817,0.6405775075987842,0.6610723626852659,0.6843921250253704
False,False,0.0001,3,valid,4,0.6444637179374695,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,5,0.6448624134063721,0.7343478260869565,0.6417173252279635,0.6612903225806451,0.6849148418491484
False,False,0.0001,3,valid,5,0.6327227354049683,0.7396825396825397,0.6638176638176638,0.6666666666666666,0.6996996996996997
False,False,0.0001,3,train,6,0.590566873550415,0.7324675324675325,0.6428571428571429,0.6604184829991282,0.6847430190206395
False,False,0.0001,3,valid,6,0.6073811650276184,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,7,0.5861201286315918,0.7345248474280732,0.6401975683890577,0.6608544027898866,0.6841250507511165
False,False,0.0001,3,valid,7,0.6426606774330139,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,8,0.6373876929283142,0.7317494600431965,0.6436170212765957,0.6602005231037489,0.6848595108146351
False,False,0.0001,3,valid,8,0.6306722164154053,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
False,False,0.0001,3,train,9,0.6279570460319519,0.7325832972739074,0.6432370820668692,0.6606364428945074,0.6850091037831276
False,False,0.0001,3,valid,9,0.5529913902282715,0.7574750830564784,0.6495726495726496,0.6733333333333333,0.6993865030674847
False,False,0.0001,3,train,10,0.6506546139717102,0.7320120637656182,0.645516717325228,0.6610723626852659,0.6860488592772058
False,False,0.0001,3,valid,10,0.5454625487327576,0.7557755775577558,0.6524216524216524,0.6733333333333333,0.7003058103975535
False,False,0.0001,3,train,11,0.6689549684524536,0.7334773218142548,0.6451367781155015,0.661944202266783,0.6864766525166768
False,False,0.0001,3,valid,11,0.6694294810295105,0.7557755775577558,0.6524216524216524,0.6733333333333333,0.7003058103975535
False,False,0.0001,3,train,12,0.64818274974823,0.7091412742382271,0.6808510638297872,0.6567131647776809,0.694708276797829
False,False,0.0001,3,valid,12,0.6142800450325012,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,13,0.555641770362854,0.7319185794716327,0.64209726443769,0.6597646033129904,0.6840720501922687
False,False,0.0001,3,valid,13,0.6122229099273682,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,14,0.6150720715522766,0.7304753820033956,0.6538753799392097,0.6630340017436792,0.6900561347233359
False,False,0.0001,3,valid,14,0.6100531816482544,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,15,0.6115944385528564,0.7293265132139812,0.6500759878419453,0.6608544027898866,0.687424668541583
False,False,0.0001,3,valid,15,0.552047610282898,0.7531645569620253,0.6780626780626781,0.6816666666666666,0.7136431784107945
False,False,0.0001,3,train,16,0.6721771359443665,0.7320966350301984,0.6447568389057751,0.6608544027898866,0.6856565656565656
False,False,0.0001,3,valid,16,0.619983971118927,0.7195467422096318,0.7236467236467237,0.6733333333333333,0.7215909090909092
False,False,0.0001,3,train,17,0.5605177879333496,0.7157203553495558,0.7040273556231003,0.6697907585004359,0.7098257038881441
False,False,0.0001,3,valid,17,0.6420148015022278,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,18,0.6692849397659302,0.7090275087175514,0.6952887537993921,0.6615082824760244,0.7020909265298294
False,False,0.0001,3,valid,18,0.5759532451629639,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,19,0.601619303226471,0.7260960334029227,0.6607142857142857,0.6623801220575414,0.6918639347523374
False,False,0.0001,3,valid,19,0.6096215844154358,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,20,0.6214386820793152,0.718337994406712,0.6831306990881459,0.6645597210113339,0.7002921129503409
False,False,0.0001,3,valid,20,0.6172568202018738,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
False,False,0.0001,3,train,21,0.6363340616226196,0.7229365408544173,0.6622340425531915,0.6606364428945074,0.6912552052349792
False,False,0.0001,3,valid,21,0.6372636556625366,0.711864406779661,0.717948717948718,0.665,0.7148936170212766
False,False,0.0001,3,train,22,0.5979340076446533,0.7164119066773934,0.6766717325227963,0.6608544027898866,0.6959749902305589
False,False,0.0001,3,valid,22,0.577264666557312,0.7548387096774194,0.6666666666666666,0.6783333333333333,0.708018154311649
False,False,0.0001,3,train,23,0.6182860136032104,0.7140587768069897,0.6831306990881459,0.6612903225806451,0.698252427184466
False,False,0.0001,3,valid,23,0.6411653757095337,0.7540983606557377,0.6552706552706553,0.6733333333333333,0.7012195121951219
False,False,0.0001,3,train,24,0.6738284230232239,0.7187117814920505,0.6698328267477204,0.6602005231037489,0.6934119960668632
False,False,0.0001,3,valid,24,0.6593645215034485,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
False,False,0.0001,3,train,25,0.615003228187561,0.7278854254422915,0.6565349544072948,0.6621621621621622,0.6903715541350379
False,False,0.0001,3,valid,25,0.6147490739822388,0.7516339869281046,0.6552706552706553,0.6716666666666666,0.7001522070015221
False,False,0.0001,3,train,26,0.6142780780792236,0.7307032590051458,0.6474164133738601,0.6608544027898866,0.6865431103948428
False,False,0.0001,3,valid,26,0.6382136344909668,0.7358490566037735,0.6666666666666666,0.665,0.6995515695067265
