acc,acc_labels,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,pair,pair_loss,prec,prec_labels,prob,recall,recall_labels,train_mode
0.8756666666666668,"[0.8833333333333333, 0.7233333333333334, 0.9205555555555556, 0.8994444444444445, 0.9516666666666667]",0.3515195611409015,0.0,[56],1.0,0.0,0.3556666865491441,"[0.721485411140583, 0.14432989690721618, 0.0, 0.9125181246979212, 0.0]",0.39371260394652685,0.001,resnet50,1.0,0.042193042561411855,0.4351997074991175,"[0.8607594936708861, 0.375, 0.0, 0.9402390438247012, 0.0]",[0.1],0.31935024897270536,"[0.6210045662100456, 0.08936170212765958, 0.0, 0.8863849765258216, 0.0]",train
0.5017632241813602,"[0.792191435768262, 0.26700251889168763, 0.05919395465994962, 0.42317380352644834, 0.9672544080604534]",5.5247828483581545,0.0,[56],1.0,0.0,0.10664857466378885,"[0.0, 0.42147117296222625, 0.11177170035671807, 0.0, 0.0]",5.5247828483581545,0.001,resnet50,1.0,0.0,0.06523929471032745,"[0.0, 0.26700251889168763, 0.05919395465994962, 0.0, 0.0]",[0.1],0.4,"[0.0, 1.0, 1.0, 0.0, 0.0]",valid
0.916,"[0.9322222222222222, 0.8761111111111111, 0.9188888888888889, 0.895, 0.9577777777777777]",0.26223555772254864,0.0,[56],2.0,0.0,0.49682340778003536,"[0.8435897435897431, 0.7310012062726171, 0.0, 0.9095260890378165, 0.0]",0.2923510976880789,0.001,resnet50,1.0,0.030115540358755324,0.5467467642309697,"[0.9619883040935673, 0.8440111420612814, 0.0, 0.927734375, 0.0]",[0.1],0.45756823658359363,"[0.7511415525114156, 0.6446808510638298, 0.0, 0.892018779342723, 0.0]",train
0.6544080604534005,"[0.20780856423173805, 0.7329974811083123, 0.9408060453400504, 0.42317380352644834, 0.9672544080604534]",1.234162402153015,0.0,[56],2.0,0.0,0.06882168925964541,"[0.344108446298227, 0.0, 0.0, 0.0, 0.0]",1.234162402153015,0.001,resnet50,1.0,0.0,0.04156171284634761,"[0.20780856423173805, 0.0, 0.0, 0.0, 0.0]",[0.1],0.2,"[1.0, 0.0, 0.0, 0.0, 0.0]",valid
0.9463333333333332,"[0.9616666666666667, 0.9333333333333333, 0.9272222222222222, 0.9527777777777777, 0.9566666666666667]",0.17918601520566477,0.0,[56],3.0,0.0,0.6229363909227604,"[0.9163636363636358, 0.8617511520737322, 0.32820512820512787, 0.9595815501664284, 0.04878048780487787]",0.2093571883522802,0.001,resnet50,1.0,0.030171173339088756,0.7507777901852387,"[0.9767441860465116, 0.9396984924623115, 0.6153846153846154, 0.9720616570327553, 0.24999999999999994]",[0.1],0.5713958941320078,"[0.863013698630137, 0.7957446808510639, 0.22377622377622378, 0.9474178403755869, 0.02702702702702703]",train
0.4080604534005038,"[0.792191435768262, 0.7329974811083123, 0.05919395465994962, 0.42317380352644834, 0.0327455919395466]",35.598612785339355,0.0,[56],3.0,0.0,0.035037266900611895,"[0.0, 0.0, 0.11177170035671807, 0.0, 0.0634146341463414]",35.598612785339355,0.001,resnet50,1.0,0.0,0.018387909319899243,"[0.0, 0.0, 0.05919395465994962, 0.0, 0.0327455919395466]",[0.1],0.4,"[0.0, 0.0, 1.0, 0.0, 1.0]",valid
0.9583333333333333,"[0.9772222222222222, 0.9672222222222222, 0.9444444444444444, 0.9455555555555556, 0.9572222222222222]",0.13102439670461333,0.0,[56],4.0,0.0,0.7503930529578688,"[0.9513641755634632, 0.9346622369878177, 0.6062992125984247, 0.9533333333333328, 0.30630630630630584]",0.16133639890286658,0.001,resnet50,1.0,0.03031200237572193,0.8170044422707006,"[0.9901234567901235, 0.9745958429561201, 0.6936936936936937, 0.9671497584541063, 0.4594594594594595]",[0.1],0.7042989652116872,"[0.9155251141552512, 0.8978723404255319, 0.5384615384615384, 0.939906103286385, 0.22972972972972974]",train
0.4080604534005038,"[0.792191435768262, 0.7329974811083123, 0.05919395465994962, 0.42317380352644834, 0.0327455919395466]",151.88937759399414,0.0,[56],4.0,0.0,0.035037266900611895,"[0.0, 0.0, 0.11177170035671807, 0.0, 0.0634146341463414]",151.88937759399414,0.001,resnet50,1.0,0.0,0.018387909319899243,"[0.0, 0.0, 0.05919395465994962, 0.0, 0.0327455919395466]",[0.1],0.4,"[0.0, 0.0, 1.0, 0.0, 1.0]",valid
0.9663333333333334,"[0.9733333333333334, 0.9827777777777778, 0.9605555555555556, 0.9616666666666667, 0.9533333333333334]",0.11414520525476998,0.0,[56],5.0,0.0,0.7538762024634498,"[0.9436619718309854, 0.9662676822633292, 0.7320754716981127, 0.9673758865248222, 0.15999999999999961]",0.1505122999060485,0.001,resnet50,1.0,0.03636709469474024,0.807387724896747,"[0.9710144927536232, 0.9888641425389755, 0.7950819672131147, 0.9742857142857143, 0.3076923076923077]",[0.1],0.7218964473906777,"[0.9178082191780822, 0.9446808510638298, 0.6783216783216783, 0.9605633802816902, 0.10810810810810811]",train
0.7712846347607053,"[0.792191435768262, 0.7329974811083123, 0.9408060453400504, 0.42317380352644834, 0.9672544080604534]",0.9178391486406327,0.0,[56],5.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.9178391486406327,0.001,resnet50,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",[0.1],0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",valid
0.9788888888888889,"[0.9811111111111112, 0.9927777777777778, 0.9805555555555555, 0.9811111111111112, 0.9588888888888889]",0.08509250776376576,0.0,[56],6.0,0.0,0.7601979281198209,"[0.960187353629976, 0.9860064585575881, 0.8708487084870843, 0.9839471199244564, 0.0]",0.11749789950334363,0.001,resnet50,1.0,0.032405391567283205,0.7789653860119546,"[0.9855769230769231, 0.9978213507625272, 0.921875, 0.9895536562203229, 0.0]",[0.1],0.7428239451020968,"[0.9360730593607306, 0.9744680851063829, 0.8251748251748252, 0.9784037558685446, 0.0]",train
0.6780856423173803,"[0.792191435768262, 0.26700251889168763, 0.9408060453400504, 0.42317380352644834, 0.9672544080604534]",2.8863581895828245,0.0,[56],6.0,0.0,0.08429423459244526,"[0.0, 0.42147117296222625, 0.0, 0.0, 0.0]",2.8863581895828245,0.001,resnet50,1.0,0.0,0.05340050377833753,"[0.0, 0.26700251889168763, 0.0, 0.0, 0.0]",[0.1],0.2,"[0.0, 1.0, 0.0, 0.0, 0.0]",valid
0.9774444444444444,"[0.9866666666666667, 0.9766666666666667, 0.9872222222222222, 0.9788888888888889, 0.9577777777777777]",0.09540827697970801,0.0,[56],7.0,0.0,0.7646356413933816,"[0.9720930232558134, 0.9545454545454539, 0.9144981412639399, 0.9820415879017007, 0.0]",0.1320920524539219,0.001,resnet50,1.0,0.03668377544730902,0.7853319489080393,"[0.990521327014218, 0.9713656387665198, 0.9761904761904762, 0.9885823025689819, 0.0]",[0.1],0.7456724972967518,"[0.954337899543379, 0.9382978723404255, 0.8601398601398601, 0.9755868544600939, 0.0]",train
0.5949622166246852,"[0.792191435768262, 0.7329974811083123, 0.05919395465994962, 0.42317380352644834, 0.9672544080604534]",221.6500015258789,0.0,[56],7.0,0.0,0.022354340071343615,"[0.0, 0.0, 0.11177170035671807, 0.0, 0.0]",221.6500015258789,0.001,resnet50,1.0,0.0,0.011838790931989925,"[0.0, 0.0, 0.05919395465994962, 0.0, 0.0]",[0.1],0.2,"[0.0, 0.0, 1.0, 0.0, 0.0]",valid
