acc,acc_labels,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.7137777777777777,"[0.6477777777777778, 0.5955555555555555, 0.8583333333333333, 0.5388888888888889, 0.9283333333333333]",0.0,0.0,0.23445957358086206,"[0.24523809523809473, 0.20175438596491183, 0.09252669039145857, 0.6175115207373266, 0.015267175572518592]",1.108561482321885,0.0001,vgg16,0.2364890603363068,"[0.2562189054726368, 0.2081447963800905, 0.09420289855072464, 0.6063348416289592, 0.017543859649122806]",0.23288701676918472,"[0.23515981735159816, 0.19574468085106383, 0.09090909090909091, 0.6291079812206573, 0.013513513513513514]",train
0.7564231738035265,"[0.6801007556675063, 0.7090680100755667, 0.889168765743073, 0.5604534005037783, 0.9433249370277078]",0.0,0.0,0.2056522209973055,"[0.21118012422360197, 0.1476014760147598, 0.06382978723404205, 0.6056497175141238, 0.0]",1.004995105120371,0.0001,vgg16,0.24940160161143718,"[0.21656050955414013, 0.3389830508474576, 0.06382978723404255, 0.6276346604215457, 0.0]",0.18987657087282112,"[0.20606060606060606, 0.09433962264150944, 0.06382978723404255, 0.5851528384279476, 0.0]",valid
0.7352222222222222,"[0.6522222222222223, 0.6494444444444445, 0.8727777777777778, 0.5672222222222222, 0.9344444444444444]",1.0,0.0,0.2619693263039899,"[0.2617924528301882, 0.28861330326944706, 0.07287449392712503, 0.6381792847189963, 0.04838709677419307]",0.9328338300602304,0.0001,vgg16,0.2711316857671572,"[0.2707317073170732, 0.3069544364508393, 0.08653846153846154, 0.6314338235294118, 0.06]",0.2548626218157953,"[0.2534246575342466, 0.2723404255319149, 0.06293706293706294, 0.6450704225352113, 0.04054054054054054]",train
0.7410579345088162,"[0.6788413098236776, 0.6183879093198993, 0.9042821158690176, 0.5604534005037783, 0.9433249370277078]",1.0,0.0,0.23998323488594533,"[0.20560747663551354, 0.29698375870069554, 0.02564102564102516, 0.6716839134524925, 0.0]",0.8785267320443999,0.0001,vgg16,0.22522332272101284,"[0.21153846153846154, 0.2922374429223744, 0.03225806451612903, 0.5900826446280992, 0.0]",0.26052787414605244,"[0.2, 0.3018867924528302, 0.02127659574468085, 0.7794759825327511, 0.0]",valid
0.7364444444444445,"[0.6594444444444445, 0.64, 0.8744444444444445, 0.5683333333333334, 0.94]",2.0,0.0,0.26726736444783317,"[0.24969400244797993, 0.2767857142857138, 0.06611570247933836, 0.6437414030261343, 0.09999999999999953]",0.8660247894210948,0.0001,vgg16,0.280096844257362,"[0.2691292875989446, 0.29107981220657275, 0.08080808080808081, 0.6290322580645161, 0.13043478260869565]",0.2585773132330823,"[0.2328767123287671, 0.26382978723404255, 0.055944055944055944, 0.6591549295774648, 0.08108108108108109]",train
0.7405541561712845,"[0.7015113350125944, 0.6448362720403022, 0.9118387909319899, 0.5277078085642317, 0.9168765743073047]",2.0,0.0,0.21767572402198826,"[0.21782178217821732, 0.18497109826589547, 0.07894736842105216, 0.5772266065388946, 0.02941176470588188]",0.832582063270065,0.0001,vgg16,0.24038616026801035,"[0.2391304347826087, 0.23880597014925373, 0.10344827586206896, 0.5967365967365967, 0.023809523809523808]",0.20243733739749964,"[0.2, 0.1509433962264151, 0.06382978723404255, 0.5589519650655022, 0.038461538461538464]",valid
0.7364444444444445,"[0.6683333333333333, 0.6438888888888888, 0.8766666666666667, 0.5572222222222222, 0.9361111111111111]",3.0,0.0,0.25938104958895886,"[0.2490566037735844, 0.2640642939150397, 0.07499999999999953, 0.6287843502561709, 0.07999999999999952]",0.8217452334860961,0.0001,vgg16,0.2757522839164991,"[0.2773109243697479, 0.286783042394015, 0.09278350515463918, 0.6238447319778189, 0.09803921568627451]",0.2470031391460285,"[0.22602739726027396, 0.24468085106382978, 0.06293706293706294, 0.6338028169014085, 0.06756756756756757]",train
0.7181360201511334,"[0.6536523929471033, 0.5579345088161209, 0.8954659949622166, 0.5516372795969773, 0.9319899244332494]",3.0,0.0,0.2525187902713946,"[0.2506811989100813, 0.3184466019417471, 0.06741573033707815, 0.6260504201680666, 0.0]",0.7921746725556236,0.0001,vgg16,0.23460345456176618,"[0.22772277227722773, 0.2706270627062706, 0.07142857142857142, 0.6032388663967612, 0.0]",0.2760130281372343,"[0.2787878787878788, 0.3867924528301887, 0.06382978723404255, 0.6506550218340611, 0.0]",valid
0.7442222222222222,"[0.6744444444444444, 0.6538888888888889, 0.8816666666666667, 0.5688888888888889, 0.9422222222222222]",4.0,0.0,0.2694521302473233,"[0.2563451776649741, 0.28143021914648164, 0.06167400881057222, 0.64436296975252, 0.1034482758620685]",0.757831910956237,0.0001,vgg16,0.2902862119002464,"[0.2885714285714286, 0.30730478589420657, 0.08333333333333333, 0.6293643688451208, 0.14285714285714285]",0.2560588204273575,"[0.23059360730593606, 0.25957446808510637, 0.04895104895104895, 0.6600938967136151, 0.08108108108108109]",train
0.735264483627204,"[0.698992443324937, 0.6045340050377834, 0.9168765743073047, 0.5780856423173804, 0.8778337531486146]",4.0,0.0,0.28781922849423636,"[0.24605678233438436, 0.30837004405286295, 0.08333333333333287, 0.6912442396313359, 0.11009174311926569]",0.7580123056405745,0.0001,vgg16,0.2672420853487897,"[0.2565789473684211, 0.2892561983471074, 0.12, 0.5980861244019139, 0.07228915662650602]",0.3359857252377224,"[0.23636363636363636, 0.330188679245283, 0.06382978723404255, 0.8187772925764192, 0.23076923076923078]",valid
