acc,acc_labels,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,pair,pair_loss,prec,prec_labels,prob,recall,recall_labels,train_mode
0.8121111111111112,"[0.7683333333333333, 0.7405555555555555, 0.93, 0.6605555555555556, 0.9611111111111111]",0.44781588736507627,0.0,[56],1.0,0.0,0.2571847552747708,"[0.2057142857142854, 0.22809917355371861, 0.0, 0.7271103171058503, 0.12499999999999982]",0.5033503346972995,0.0001,resnet50,1.0,0.055534447601272,0.4573156295759035,"[0.48214285714285715, 0.4825174825174825, 0.0, 0.696917808219178, 0.6249999999999999]",[0.1],0.22191660947892253,"[0.13075060532687652, 0.14935064935064934, 0.0, 0.7600373482726424, 0.06944444444444445]",train
0.5929471032745592,"[0.760705289672544, 0.7229219143576826, 0.08564231738035265, 0.43073047858942065, 0.964735516372796]",0.6036346472799778,0.0,[56],1.0,0.0,0.03155452436194893,"[0.0, 0.0, 0.15777262180974463, 0.0, 0.0]",0.6036346472799778,0.0001,resnet50,1.0,0.0,0.01712846347607053,"[0.0, 0.0, 0.08564231738035265, 0.0, 0.0]",[0.1],0.2,"[0.0, 0.0, 1.0, 0.0, 0.0]",valid
0.8574444444444446,"[0.8161111111111111, 0.7922222222222223, 0.94, 0.7766666666666666, 0.9622222222222222]",0.32925197527226474,0.0,[56],2.0,0.0,0.47181479999666714,"[0.4884080370942808, 0.5039787798408483, 0.2602739726027395, 0.8147465437788012, 0.2916666666666663]",0.3722172653923432,0.0001,resnet50,1.0,0.042965289904839464,0.7010532427271804,"[0.6752136752136753, 0.6506849315068494, 0.7916666666666666, 0.8043676069153776, 0.5833333333333334]",[0.1],0.39388019439422606,"[0.38256658595641646, 0.41125541125541126, 0.1557377049180328, 0.8253968253968254, 0.19444444444444445]",train
0.5163727959697733,"[0.23929471032745592, 0.7229219143576826, 0.08564231738035265, 0.5692695214105793, 0.964735516372796]",0.7181627199053764,0.0,[56],2.0,0.0,0.2538946305880511,"[0.38617886178861754, 0.0, 0.15777262180974463, 0.7255216693418934, 0.0]",0.7181627199053764,0.0001,resnet50,1.0,0.0,0.17884130982367757,"[0.23929471032745592, 0.0, 0.08564231738035265, 0.5692695214105793, 0.0]",[0.1],0.6,"[1.0, 0.0, 1.0, 1.0, 0.0]",valid
0.9137777777777778,"[0.885, 0.8883333333333333, 0.9561111111111111, 0.8655555555555555, 0.9738888888888889]",0.22257511020327608,0.0,[56],3.0,0.0,0.7092064298090526,"[0.7213997308209954, 0.7632508833922256, 0.5820105820105815, 0.888066604995374, 0.5913043478260864]",0.26160030863765216,0.0001,resnet50,1.0,0.039025198376427095,0.8281700768061452,"[0.8121212121212121, 0.8372093023255814, 0.8208955223880597, 0.8799266727772685, 0.7906976744186046]",[0.1],0.6339219101383429,"[0.648910411622276, 0.7012987012987013, 0.45081967213114754, 0.896358543417367, 0.4722222222222222]",train
0.7586901763224182,"[0.760705289672544, 0.7229219143576826, 0.9143576826196473, 0.43073047858942065, 0.964735516372796]",0.7065875321626663,0.0,[56],3.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.7065875321626663,0.0001,resnet50,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",[0.1],0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",valid
0.9498888888888889,"[0.9294444444444444, 0.935, 0.9738888888888889, 0.9227777777777778, 0.9883333333333333]",0.13490266515407712,0.0,[56],4.0,0.0,0.8541294674174656,"[0.8394437420986087, 0.8683914510686159, 0.7853881278538806, 0.9353187529083289, 0.8421052631578941]",0.1704465408499042,0.0001,resnet50,1.0,0.035543875561820135,0.9038401743368063,"[0.8783068783068783, 0.9039812646370023, 0.8865979381443299, 0.9322820037105751, 0.9180327868852459]",[0.1],0.8120886176424479,"[0.8038740920096852, 0.8354978354978355, 0.7049180327868853, 0.938375350140056, 0.7777777777777778]",train
0.7586901763224182,"[0.760705289672544, 0.7229219143576826, 0.9143576826196473, 0.43073047858942065, 0.964735516372796]",0.5655741184949875,0.0,[56],4.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.5655741184949875,0.0001,resnet50,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",[0.1],0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",valid
0.9613333333333334,"[0.9455555555555556, 0.9555555555555556, 0.9827777777777778, 0.9361111111111111, 0.9866666666666667]",0.10349239610808177,0.0,[56],5.0,0.0,0.884940776564207,"[0.8762626262626256, 0.9111111111111106, 0.8622222222222218, 0.9465364946536489, 0.8285714285714281]",0.13673360978563626,0.0001,resnet50,1.0,0.03324121370083756,0.9177843367122691,"[0.9155672823218998, 0.9360730593607306, 0.941747572815534, 0.9425925925925925, 0.8529411764705882]",[0.1],0.855758130712775,"[0.8401937046004843, 0.8874458874458875, 0.7950819672131147, 0.9505135387488328, 0.8055555555555556]",train
0.669521410579345,"[0.760705289672544, 0.2770780856423174, 0.9143576826196473, 0.43073047858942065, 0.964735516372796]",0.5568638756871224,0.0,[56],5.0,0.0,0.08678500986193287,"[0.0, 0.43392504930966436, 0.0, 0.0, 0.0]",0.5568638756871224,0.0001,resnet50,1.0,0.0,0.055415617128463476,"[0.0, 0.2770780856423174, 0.0, 0.0, 0.0]",[0.1],0.2,"[0.0, 1.0, 0.0, 0.0, 0.0]",valid
0.9756666666666666,"[0.9722222222222222, 0.9666666666666667, 0.9833333333333333, 0.9661111111111111, 0.99]",0.07614691445655707,0.0,[56],6.0,0.0,0.9156847871753019,"[0.9388753056234714, 0.9339207048458144, 0.8684210526315784, 0.9715352309846005, 0.8656716417910443]",0.10766746712227662,0.0001,resnet50,1.0,0.031520552850431864,0.9478698037117965,"[0.9481481481481482, 0.9506726457399103, 0.9339622641509434, 0.9710820895522388, 0.9354838709677419]",[0.1],0.8873101521966402,"[0.9297820823244553, 0.9177489177489178, 0.8114754098360656, 0.9719887955182073, 0.8055555555555556]",train
0.7586901763224182,"[0.760705289672544, 0.7229219143576826, 0.9143576826196473, 0.43073047858942065, 0.964735516372796]",0.556206838786602,0.0,[56],6.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.556206838786602,0.0001,resnet50,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",[0.1],0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",valid
0.9782222222222222,"[0.975, 0.9794444444444445, 0.9827777777777778, 0.9622222222222222, 0.9916666666666667]",0.06534265244916444,0.0,[56],7.0,0.0,0.9255364923676097,"[0.9447852760736192, 0.959562841530054, 0.8646288209606982, 0.9681945743685682, 0.890510948905109]",0.09450562908417649,0.0001,resnet50,1.0,0.029162976468602816,0.9521021841831911,"[0.9577114427860697, 0.9690949227373068, 0.9252336448598131, 0.9700093720712277, 0.9384615384615385]",[0.1],0.901500805345419,"[0.9322033898305084, 0.9502164502164502, 0.8114754098360656, 0.9663865546218487, 0.8472222222222222]",train
0.669521410579345,"[0.760705289672544, 0.2770780856423174, 0.9143576826196473, 0.43073047858942065, 0.964735516372796]",0.5614084310829639,0.0,[56],7.0,0.0,0.08678500986193287,"[0.0, 0.43392504930966436, 0.0, 0.0, 0.0]",0.5614084310829639,0.0001,resnet50,1.0,0.0,0.055415617128463476,"[0.0, 0.2770780856423174, 0.0, 0.0, 0.0]",[0.1],0.2,"[0.0, 1.0, 0.0, 0.0, 0.0]",valid
0.978111111111111,"[0.975, 0.9727777777777777, 0.985, 0.9661111111111111, 0.9916666666666667]",0.06061518653153649,0.0,[56],8.0,0.0,0.9266268317923263,"[0.9453219927095985, 0.9463307776560783, 0.8810572687224664, 0.9715352309846005, 0.8888888888888884]",0.08859795882883999,0.0001,resnet50,1.0,0.02798277230726348,0.9564991758029617,"[0.948780487804878, 0.9578713968957872, 0.9523809523809523, 0.9710820895522388, 0.9523809523809523]",[0.1],0.9003895629837476,"[0.9418886198547215, 0.935064935064935, 0.819672131147541, 0.9719887955182073, 0.8333333333333334]",train
0.7586901763224182,"[0.760705289672544, 0.7229219143576826, 0.9143576826196473, 0.43073047858942065, 0.964735516372796]",0.5193621397018433,0.0,[56],8.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.5193621397018433,0.0001,resnet50,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",[0.1],0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",valid
