mask_use,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,loss,prec,recall,acc,f1
True,False,0.0001,0,True,14,0.01,valid,20,0.9166023135185242,0.6964769647696477,0.7321937321937322,0.6566666666666666,0.7138888888888889
True,False,0.0001,0,True,14,0.01,train,21,0.3846506178379059,0.7708581644815257,0.98290273556231,0.8225806451612904,0.864061456245825
True,False,0.0001,0,True,14,0.01,valid,21,0.9769717454910278,0.7041095890410959,0.7321937321937322,0.6633333333333333,0.7178770949720669
True,False,0.0001,0,True,14,0.01,train,22,0.3703698515892029,0.7727407407407407,0.9908814589665653,0.8275937227550131,0.8683202929915098
True,False,0.0001,0,True,14,0.01,valid,22,0.7830774784088135,0.7110481586402266,0.7150997150997151,0.6633333333333333,0.7130681818181819
True,False,0.0001,0,True,14,0.01,train,23,0.39559414982795715,0.7769461077844312,0.9859422492401215,0.8295553618134264,0.8690555927662423
True,False,0.0001,0,True,14,0.01,valid,23,0.889846920967102,0.7138888888888889,0.7321937321937322,0.6716666666666666,0.7229254571026724
True,False,0.0001,0,True,14,0.01,train,24,0.40669578313827515,0.7743757431629013,0.9897416413373861,0.8286835222319093,0.8689126084056038
True,False,0.0001,0,True,14,0.01,valid,24,1.2357723712921143,0.7170868347338936,0.7293447293447294,0.6733333333333333,0.7231638418079096
True,False,0.0001,0,True,14,0.01,train,25,0.3706969618797302,0.7760261748958953,0.9912613981762918,0.8308631211857018,0.8705372038705371
True,False,0.0001,0,True,14,0.01,valid,25,1.1725592613220215,0.7214076246334311,0.7008547008547008,0.6666666666666666,0.7109826589595376
True,False,0.0001,0,True,14,0.01,train,26,0.37287062406539917,0.775753956404897,0.9870820668693009,0.8289014821272885,0.8687510449757566
True,False,0.0001,0,True,14,0.01,valid,26,0.9750633239746094,0.7223880597014926,0.6894586894586895,0.6633333333333333,0.7055393586005831
True,False,0.0001,0,True,14,0.01,train,27,0.39346766471862793,0.7817091454272863,0.9905015197568389,0.8358761987794245,0.873805932629462
True,False,0.0001,0,True,14,0.01,valid,27,0.9729346036911011,0.7294117647058823,0.7065527065527065,0.675,0.7178002894356005
True,False,0.0001,0,True,14,0.01,train,28,0.33169886469841003,0.7760261748958953,0.9912613981762918,0.8308631211857018,0.8705372038705371
True,False,0.0001,0,True,14,0.01,valid,28,1.1497344970703125,0.729483282674772,0.6837606837606838,0.6666666666666666,0.7058823529411765
True,False,0.0001,0,True,14,0.01,train,29,0.3827373683452606,0.7859733978234583,0.9878419452887538,0.8387096774193549,0.8754208754208754
True,False,0.0001,0,True,14,0.01,valid,29,1.6114087104797363,0.7373134328358208,0.7037037037037037,0.68,0.7201166180758016
True,False,0.0001,0,True,14,0.01,train,30,0.3939451277256012,0.7823353293413173,0.9927811550151976,0.8374019180470793,0.8750837240455458
True,False,0.0001,0,True,14,0.01,valid,30,0.9824957251548767,0.7275449101796407,0.6923076923076923,0.6683333333333333,0.7094890510948905
True,False,0.0001,0,True,14,0.01,train,31,0.3831980526447296,0.7830132052821128,0.9912613981762918,0.8374019180470793,0.874916163648558
True,False,0.0001,0,True,14,0.01,valid,31,0.9940569996833801,0.7323076923076923,0.6780626780626781,0.6666666666666666,0.7041420118343196
True,False,0.0001,0,True,14,0.01,train,32,0.383299320936203,0.7837432513497301,0.9927811550151976,0.8387096774193549,0.8759637948374119
True,False,0.0001,0,True,14,0.01,valid,32,1.4087978601455688,0.7361963190184049,0.6837606837606838,0.6716666666666666,0.7090103397341211
True,False,0.0001,0,True,14,0.01,train,33,0.39983731508255005,0.7813061713600958,0.9908814589665653,0.8356582388840453,0.8737018425460635
True,False,0.0001,0,True,14,0.01,valid,33,1.3268535137176514,0.7253086419753086,0.6695156695156695,0.6583333333333333,0.6962962962962963
True,False,0.0001,0,True,14,0.01,train,34,0.3619774281978607,0.7825044937088077,0.9924012158054711,0.8374019180470793,0.8750418760469012
True,False,0.0001,0,True,14,0.01,valid,34,0.9505602717399597,0.7414330218068536,0.6780626780626781,0.6733333333333333,0.7083333333333333
True,False,0.0001,0,True,14,0.01,train,35,0.4105241894721985,0.7831036548831636,0.993161094224924,0.8382737576285963,0.87571189279732
True,False,0.0001,0,True,14,0.01,valid,35,1.2465009689331055,0.7467948717948718,0.6638176638176638,0.6716666666666666,0.7028657616892912
True,False,0.0001,0,True,14,0.01,train,36,0.3447771966457367,0.7858002406738869,0.9924012158054711,0.8404533565823888,0.8770987239758227
True,False,0.0001,0,True,14,0.01,valid,36,1.1445717811584473,0.7327044025157232,0.6638176638176638,0.6616666666666666,0.6965620328849028
True,False,0.0001,0,True,14,0.01,train,37,0.3834451735019684,0.7881892136185598,0.993920972644377,0.8432868352223191,0.8791799697529826
True,False,0.0001,0,True,14,0.01,valid,37,1.0974671840667725,0.734375,0.6695156695156695,0.665,0.7004470938897168
True,False,0.0001,0,True,14,0.01,train,38,0.37396422028541565,0.7853277209861695,0.9924012158054711,0.8400174367916303,0.8768042967438737
True,False,0.0001,0,True,14,0.01,valid,38,1.3505107164382935,0.7350157728706624,0.6638176638176638,0.6633333333333333,0.6976047904191617
True,False,0.0001,0,True,14,0.01,train,39,0.34114089608192444,0.7864457831325301,0.9920212765957447,0.8408892763731474,0.8773521505376345
True,False,0.0001,0,True,14,0.01,valid,39,1.7174187898635864,0.7428571428571429,0.6666666666666666,0.67,0.7027027027027027
True,False,0.0001,0,True,14,0.01,train,40,0.38047197461128235,0.7816057519472738,0.9912613981762918,0.8360941586748039,0.8740368509212729
True,False,0.0001,0,True,14,0.01,valid,40,1.4142783880233765,0.7413249211356467,0.6695156695156695,0.67,0.7035928143712575
True,False,0.0001,0,True,14,0.01,train,41,0.40956130623817444,0.7913756453082296,0.9901215805471124,0.8445945945945946,0.879662447257384
True,False,0.0001,0,True,14,0.01,valid,41,1.2574774026870728,0.7380191693290735,0.6581196581196581,0.6633333333333333,0.6957831325301205
True,False,0.0001,0,True,14,0.01,train,42,0.3689887523651123,0.7867469879518072,0.9924012158054711,0.8413251961639059,0.8776881720430106
True,False,0.0001,0,True,14,0.01,valid,42,1.2821482419967651,0.7373417721518988,0.6638176638176638,0.665,0.6986506746626688
True,False,0.0001,0,True,14,0.01,train,43,0.4014531970024109,0.7864427114577085,0.9962006079027356,0.8426329555361813,0.8789808917197452
True,False,0.0001,0,True,14,0.01,valid,43,1.2496130466461182,0.7380191693290735,0.6581196581196581,0.6633333333333333,0.6957831325301205
True,False,0.0001,0,True,14,0.01,train,44,0.3153855800628662,0.7897280966767372,0.993161094224924,0.8443766346992153,0.8798384382362842
True,False,0.0001,0,True,14,0.01,valid,44,1.1466492414474487,0.7451612903225806,0.6581196581196581,0.6683333333333333,0.6989409984871406
True,False,0.0001,0,True,14,0.01,train,45,0.3509204089641571,0.7879975874547648,0.9927811550151976,0.8426329555361813,0.878614660390047
True,False,0.0001,0,True,14,0.01,valid,45,1.4719161987304688,0.7388535031847133,0.6609686609686609,0.665,0.6977443609022556
True,False,0.0001,0,True,14,0.01,train,46,0.3508211374282837,0.7909996979764422,0.9950607902735562,0.8463382737576286,0.8813730439172136
True,False,0.0001,0,True,14,0.01,valid,46,1.6031553745269775,0.7366771159874608,0.6695156695156695,0.6666666666666666,0.7014925373134328
True,False,0.0001,0,True,14,0.01,train,47,0.3757556676864624,0.791641429436705,0.993161094224924,0.8461203138622494,0.8810246039770812
True,False,0.0001,0,True,14,0.01,valid,47,1.6095194816589355,0.7492063492063492,0.6723646723646723,0.6766666666666666,0.7087087087087086
True,False,0.0001,0,True,14,0.01,train,48,0.43101736903190613,0.787394451145959,0.9920212765957447,0.8417611159546643,0.8779421654337592
True,False,0.0001,0,True,14,0.01,valid,48,1.3302569389343262,0.7295597484276729,0.6609686609686609,0.6583333333333333,0.6935724962630792
True,False,0.0001,0,True,14,0.01,train,49,0.3685835897922516,0.7886644558335846,0.993920972644377,0.8437227550130776,0.8794755421079172
True,False,0.0001,0,True,14,0.01,valid,49,1.4478704929351807,0.7350157728706624,0.6638176638176638,0.6633333333333333,0.6976047904191617
True,False,0.0001,0,True,14,0.01,train,50,0.3846714496612549,0.7895531400966184,0.9935410334346505,0.8443766346992153,0.8798788694481832
True,False,0.0001,0,True,14,0.01,valid,50,1.7687612771987915,0.7395498392282959,0.6552706552706553,0.6633333333333333,0.6948640483383686
True,False,0.0001,0,True,14,0.01,train,51,0.3792208433151245,0.7929047907822923,0.9935410334346505,0.8474280732345248,0.881956155143339
True,False,0.0001,0,True,14,0.01,valid,51,1.6523973941802979,0.7451612903225806,0.6581196581196581,0.6683333333333333,0.6989409984871406
True,False,0.0001,0,True,14,0.01,train,52,0.3352935016155243,0.7915783096031506,0.9927811550151976,0.8459023539668701,0.8808360020225856
True,False,0.0001,0,True,14,0.01,valid,52,1.7126622200012207,0.7428571428571429,0.6666666666666666,0.67,0.7027027027027027
True,False,0.0001,0,True,14,0.01,train,53,0.2964321970939636,0.789409984871407,0.9912613981762918,0.8432868352223191,0.8788950648475662
True,False,0.0001,0,True,14,0.01,valid,53,1.8182040452957153,0.7451612903225806,0.6581196581196581,0.6683333333333333,0.6989409984871406
True,False,0.0001,0,True,14,0.01,train,54,0.30736446380615234,0.7923844061650045,0.9962006079027356,0.8480819529206626,0.8826796835549571
True,False,0.0001,0,True,14,0.01,valid,54,1.827799916267395,0.7371794871794872,0.6552706552706553,0.6616666666666666,0.693815987933635
True,False,0.0001,0,True,14,0.01,train,55,0.37809914350509644,0.7904589371980676,0.9946808510638298,0.8456843940714909,0.8808882907133243
True,False,0.0001,0,True,14,0.01,valid,55,1.6563143730163574,0.7475728155339806,0.6581196581196581,0.67,0.7
True,False,0.0001,0,True,14,0.01,train,56,0.2978079617023468,0.7926755447941889,0.9950607902735562,0.8478639930252834,0.8824123989218329
True,False,0.0001,0,True,14,0.01,valid,56,1.5689104795455933,0.7508196721311475,0.6524216524216524,0.67,0.698170731707317
True,False,0.0001,0,True,14,0.01,train,57,0.371768057346344,0.7919442761962447,0.9935410334346505,0.8465562336530078,0.8813616447590159
True,False,0.0001,0,True,14,0.01,valid,57,1.6581511497497559,0.7467532467532467,0.6552706552706553,0.6683333333333333,0.6980273141122914
True,False,0.0001,0,True,14,0.01,train,58,0.36071479320526123,0.7921212121212121,0.993161094224924,0.8465562336530078,0.8813216453135537
True,False,0.0001,0,True,14,0.01,valid,58,1.7258999347686768,0.7459807073954984,0.6609686609686609,0.67,0.7009063444108762
True,False,0.0001,0,True,14,0.01,train,59,0.3546009063720703,0.7916037450921172,0.9958206686930091,0.8472101133391456,0.8820461046609456
True,False,0.0001,0,True,14,0.01,valid,59,1.6956098079681396,0.7418300653594772,0.6467236467236467,0.6616666666666666,0.6910197869101978
True,False,0.0001,0,True,14,0.01,train,60,0.34943827986717224,0.793573810245529,0.9946808510638298,0.8485178727114211,0.8828190861574776
True,False,0.0001,0,True,14,0.01,valid,60,1.5064260959625244,0.7411003236245954,0.6524216524216524,0.6633333333333333,0.693939393939394
True,False,0.0001,0,True,14,0.01,train,61,0.3519590497016907,0.7898550724637681,0.993920972644377,0.8448125544899738,0.8802153432032301
True,False,0.0001,0,True,14,0.01,valid,61,1.486064076423645,0.7442622950819672,0.6467236467236467,0.6633333333333333,0.6920731707317073
True,False,0.0001,0,True,14,0.01,train,62,0.39343616366386414,0.7944123899180079,0.993920972644377,0.8489537925021796,0.8830379746835444
True,False,0.0001,0,True,14,0.01,valid,62,1.8586562871932983,0.75,0.6495726495726496,0.6683333333333333,0.6961832061068703
True,False,0.0001,0,True,14,0.01,train,63,0.3788992166519165,0.7924471299093656,0.996580547112462,0.8482999128160419,0.8828677213059577
True,False,0.0001,0,True,14,0.01,valid,63,1.6415767669677734,0.7450980392156863,0.6495726495726496,0.665,0.6940639269406393
True,False,0.0001,0,True,14,0.01,train,64,0.3431287705898285,0.7948484848484848,0.996580547112462,0.8504795117698344,0.8843560350640594
True,False,0.0001,0,True,14,0.01,valid,64,1.531858205795288,0.7475409836065574,0.6495726495726496,0.6666666666666666,0.6951219512195123
True,False,0.0001,0,True,14,0.01,train,65,0.335520476102829,0.794786298878448,0.9962006079027356,0.8502615518744551,0.8841679312089022
True,False,0.0001,0,True,14,0.01,valid,65,1.4673997163772583,0.7450980392156863,0.6495726495726496,0.665,0.6940639269406393
True,False,0.0001,0,True,14,0.01,train,66,0.3608710765838623,0.7932706880872992,0.9943009118541033,0.8480819529206626,0.8824818748946214
True,False,0.0001,0,True,14,0.01,valid,66,1.810524821281433,0.7475409836065574,0.6495726495726496,0.6666666666666666,0.6951219512195123
True,False,0.0001,0,True,14,0.01,train,67,0.3027355968952179,0.796048632218845,0.9950607902735562,0.8509154315605929,0.8844984802431611
True,False,0.0001,0,True,14,0.01,valid,67,1.275005578994751,0.7483660130718954,0.6524216524216524,0.6683333333333333,0.6971080669710806
True,False,0.0001,0,True,14,0.01,train,68,0.3247188627719879,0.795682578291274,0.9943009118541033,0.8502615518744551,0.8839723019760175
True,False,0.0001,0,True,14,0.01,valid,68,1.8437494039535522,0.7442622950819672,0.6467236467236467,0.6633333333333333,0.6920731707317073
True,False,0.0001,0,True,14,0.01,train,69,0.30106213688850403,0.795930762222897,0.9958206686930091,0.8511333914559721,0.8847257383966245
True,False,0.0001,0,True,14,0.01,valid,69,2.339799642562866,0.7450980392156863,0.6495726495726496,0.665,0.6940639269406393
True,False,0.0001,0,True,14,0.01,train,70,0.3412472903728485,0.7955717318774643,0.996580547112462,0.8511333914559721,0.8848035081801315
True,False,0.0001,0,True,14,0.01,valid,70,1.8734391927719116,0.7378640776699029,0.6495726495726496,0.66,0.6909090909090909
True,False,0.0001,0,True,14,0.01,train,71,0.33932262659072876,0.7963581183611532,0.9969604863221885,0.8520052310374892,0.8854395140880715
True,False,0.0001,0,True,14,0.01,valid,71,1.4654520750045776,0.7467105263157895,0.6467236467236467,0.665,0.6931297709923664
True,False,0.0001,0,True,14,0.01,train,72,0.3597899079322815,0.7949029126213593,0.9954407294832827,0.8500435919790759,0.8839406207827261
True,False,0.0001,0,True,14,0.01,valid,72,1.7005969285964966,0.7450980392156863,0.6495726495726496,0.665,0.6940639269406393
True,False,0.0001,0,True,14,0.01,train,73,0.3483187258243561,0.7948484848484848,0.996580547112462,0.8504795117698344,0.8843560350640594
True,False,0.0001,0,True,14,0.01,valid,73,1.7827401161193848,0.7450980392156863,0.6495726495726496,0.665,0.6940639269406393
True,False,0.0001,0,True,14,0.01,train,74,0.3550336956977844,0.7955165101484398,0.9977203647416414,0.8515693112467306,0.8852182706893647
True,False,0.0001,0,True,14,0.01,valid,74,1.6737008094787598,0.7378640776699029,0.6495726495726496,0.66,0.6909090909090909
True,False,0.0001,0,True,14,0.01,train,75,0.3503524959087372,0.795868772782503,0.9954407294832827,0.8509154315605929,0.8845374746792708
True,False,0.0001,0,True,14,0.01,valid,75,1.3401693105697632,0.7402597402597403,0.6495726495726496,0.6616666666666666,0.6919575113808801
True,False,0.0001,0,True,14,0.01,train,76,0.32251980900764465,0.7956270877619193,0.9954407294832827,0.8506974716652136,0.8843881856540085
True,False,0.0001,0,True,14,0.01,valid,76,2.254563331604004,0.749185667752443,0.6552706552706553,0.67,0.6990881458966566
True,False,0.0001,0,True,14,0.01,train,77,0.3174077570438385,0.7934684003628667,0.9969604863221885,0.8493897122929381,0.8836504462030645
True,False,0.0001,0,True,14,0.01,valid,77,1.3909246921539307,0.7435064935064936,0.6524216524216524,0.665,0.6949924127465857
True,False,0.0001,0,True,14,0.01,train,78,0.3159732222557068,0.7968369829683698,0.9954407294832827,0.8517872711421098,0.8851351351351351
True,False,0.0001,0,True,14,0.01,valid,78,1.6933802366256714,0.75,0.6495726495726496,0.6683333333333333,0.6961832061068703
True,False,0.0001,0,True,14,0.01,train,79,0.3071933090686798,0.7961165048543689,0.9969604863221885,0.8517872711421098,0.8852901484480432
True,False,0.0001,0,True,14,0.01,valid,79,1.6957061290740967,0.7540983606557377,0.6552706552706553,0.6733333333333333,0.7012195121951219
True,False,0.0001,0,True,14,0.01,train,80,0.33448830246925354,0.7963581183611532,0.9969604863221885,0.8520052310374892,0.8854395140880715
True,False,0.0001,0,True,14,0.01,valid,80,1.7145209312438965,0.7475409836065574,0.6495726495726496,0.6666666666666666,0.6951219512195123
True,False,0.0001,0,True,14,0.01,train,81,0.35417047142982483,0.7969604863221884,0.9962006079027356,0.8522231909328684,0.8855116514690983
True,False,0.0001,0,True,14,0.01,valid,81,1.32131028175354,0.749185667752443,0.6552706552706553,0.67,0.6990881458966566
True,False,0.0001,0,True,14,0.01,train,82,0.33634987473487854,0.7961783439490446,0.9973404255319149,0.8520052310374892,0.885478158205431
True,False,0.0001,0,True,14,0.01,valid,82,1.5361382961273193,0.7491749174917491,0.6467236467236467,0.6666666666666666,0.6941896024464832
True,False,0.0001,0,True,14,0.01,train,83,0.3455961346626282,0.7955717318774643,0.996580547112462,0.8511333914559721,0.8848035081801315
True,False,0.0001,0,True,14,0.01,valid,83,1.2179588079452515,0.7467105263157895,0.6467236467236467,0.665,0.6931297709923664
True,False,0.0001,0,True,14,0.01,train,84,0.39290711283683777,0.7984779299847793,0.996580547112462,0.8537489102005231,0.88659793814433
True,False,0.0001,0,True,14,0.01,valid,84,1.5397493839263916,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
True,False,0.0001,0,True,14,0.01,train,85,0.32315370440483093,0.7994522215459525,0.9981003039513677,0.8552746294681779,0.8877999324095978
True,False,0.0001,0,True,14,0.01,valid,85,1.7270363569259644,0.7491749174917491,0.6467236467236467,0.6666666666666666,0.6941896024464832
True,False,0.0001,0,True,14,0.01,train,86,0.35691848397254944,0.7980505635089857,0.9954407294832827,0.8528770706190061,0.885883347421809
True,False,0.0001,0,True,14,0.01,valid,86,2.0127944946289062,0.7532894736842105,0.6524216524216524,0.6716666666666666,0.6992366412213741
True,False,0.0001,0,True,14,0.01,train,87,0.3410700559616089,0.7970221817076877,0.996580547112462,0.8524411508282476,0.8856998142833024
True,False,0.0001,0,True,14,0.01,valid,87,1.4286361932754517,0.75,0.6495726495726496,0.6683333333333333,0.6961832061068703
True,False,0.0001,0,True,14,0.01,train,88,0.3032120168209076,0.7968369829683698,0.9954407294832827,0.8517872711421098,0.8851351351351351
True,False,0.0001,0,True,14,0.01,valid,88,1.52565336227417,0.75,0.6495726495726496,0.6683333333333333,0.6961832061068703
True,False,0.0001,0,True,14,0.01,train,89,0.3340786099433899,0.7982937233394272,0.9954407294832827,0.8530950305143854,0.8860331416976666
True,False,0.0001,0,True,14,0.01,valid,89,1.953890323638916,0.7442622950819672,0.6467236467236467,0.6633333333333333,0.6920731707317073
True,False,0.0001,0,True,14,0.01,train,90,0.324533611536026,0.7982963188317614,0.9969604863221885,0.8537489102005231,0.8866362561243453
True,False,0.0001,0,True,14,0.01,valid,90,1.7369384765625,0.7549668874172185,0.6495726495726496,0.6716666666666666,0.6983154670750383
True,False,0.0001,0,True,14,0.01,train,91,0.3382669985294342,0.7975030450669914,0.9950607902735562,0.8522231909328684,0.8853955375253548
True,False,0.0001,0,True,14,0.01,valid,91,1.9732627868652344,0.7532894736842105,0.6524216524216524,0.6716666666666666,0.6992366412213741
True,False,0.0001,0,True,14,0.01,train,92,0.3108224868774414,0.7965947096381879,0.9954407294832827,0.8515693112467306,0.8849856443168383
True,False,0.0001,0,True,14,0.01,valid,92,1.810142993927002,0.7491749174917491,0.6467236467236467,0.6666666666666666,0.6941896024464832
True,False,0.0001,0,True,14,0.01,train,93,0.29168224334716797,0.7978075517661388,0.9954407294832827,0.8526591107236269,0.8857336037863421
True,False,0.0001,0,True,14,0.01,valid,93,1.0796159505844116,0.7418300653594772,0.6467236467236467,0.6616666666666666,0.6910197869101978
True,False,0.0001,0,True,14,0.01,train,94,0.3056037425994873,0.7965947096381879,0.9954407294832827,0.8515693112467306,0.8849856443168383
True,False,0.0001,0,True,14,0.01,valid,94,1.6383037567138672,0.75,0.6495726495726496,0.6683333333333333,0.6961832061068703
True,False,0.0001,0,True,14,0.01,train,95,0.32330113649368286,0.7987823439878234,0.9969604863221885,0.8541848299912816,0.8869359472705763
True,False,0.0001,0,True,14,0.01,valid,95,1.6893819570541382,0.7435064935064936,0.6524216524216524,0.665,0.6949924127465857
True,False,0.0001,0,True,14,0.01,train,96,0.2908984124660492,0.7979920900517189,0.996580547112462,0.8533129904097646,0.8862983612096638
True,False,0.0001,0,True,14,0.01,valid,96,1.6519564390182495,0.7475409836065574,0.6495726495726496,0.6666666666666666,0.6951219512195123
True,False,0.0001,0,True,14,0.01,train,97,0.3534546494483948,0.796718322698268,0.9962006079027356,0.8520052310374892,0.885362147560358
True,False,0.0001,0,True,14,0.01,valid,97,1.4652706384658813,0.7516556291390728,0.6467236467236467,0.6683333333333333,0.6952526799387442
True,False,0.0001,0,True,14,0.01,train,98,0.3661041557788849,0.7992689613158697,0.9969604863221885,0.8546207497820401,0.887235841081995
True,False,0.0001,0,True,14,0.01,valid,98,1.7797268629074097,0.7549668874172185,0.6495726495726496,0.6716666666666666,0.6983154670750383
True,False,0.0001,0,True,14,0.01,train,99,0.32595157623291016,0.7991466016458397,0.9962006079027356,0.8541848299912816,0.886859462201928
True,False,0.0001,0,True,14,0.01,valid,99,1.8274134397506714,0.7418300653594772,0.6467236467236467,0.6616666666666666,0.6910197869101978
True,False,0.0001,0,True,14,0.01,train,100,0.28502267599105835,0.7979306147291539,0.9962006079027356,0.8530950305143854,0.8861101723555255
True,False,0.0001,0,True,14,0.01,valid,100,1.5858852863311768,0.7516339869281046,0.6552706552706553,0.6716666666666666,0.7001522070015221
True,False,0.0001,0,True,14,0.01,train,101,0.3678218126296997,0.7979951397326853,0.9981003039513677,0.8539668700959023,0.8869007427413909
True,False,0.0001,0,True,14,0.01,valid,101,1.6344267129898071,0.7475409836065574,0.6495726495726496,0.6666666666666666,0.6951219512195123
True,False,0.0001,0,True,14,0.01,train,102,0.2529957890510559,0.7987823439878234,0.9969604863221885,0.8541848299912816,0.8869359472705763
True,False,0.0001,0,True,14,0.01,valid,102,1.708160638809204,0.7483660130718954,0.6524216524216524,0.6683333333333333,0.6971080669710806
