acc,acc_labels,aux,aux_batch,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.5805263157894738,"[0.6431578947368422, 0.5178947368421053]",0.0,4.0,5.35596217607197,0.0,[56],0.0,0.0,0.44401951697693176,"[0.29227557411273436, 0.5957634598411292]",0.0,5.35596217607197,0.0001,0.0,0.44369285314424334,"[0.30042918454935624, 0.5869565217391305]",[0.1],0.4446957776029373,"[0.2845528455284553, 0.6048387096774194]",0.0,train
0.5439481268011528,"[0.5734870317002881, 0.5144092219020173]",0.0,4.0,4.935039043426514,0.0,[56],0.0,0.0,0.4406324740898215,"[0.3051643192488258, 0.5761006289308171]",0.0,4.935039043426514,0.0001,0.0,0.43281495719028484,"[0.2754237288135593, 0.5902061855670103]",[0.1],0.4523794129057287,"[0.34210526315789475, 0.5626535626535627]",0.0,valid
0.533157894736842,"[0.5494736842105263, 0.5168421052631579]",0.0,4.0,4.9815473932968946,0.0,[56],1.0,0.0,0.43139335128609857,"[0.2925619834710739, 0.5702247191011232]",0.0,4.9815473932968946,0.0001,0.0,0.42178846468949693,"[0.24651810584958217, 0.5970588235294118]",[0.1],0.4527275111460792,"[0.3597560975609756, 0.5456989247311828]",0.0,train
0.537463976945245,"[0.547550432276657, 0.5273775216138329]",0.0,4.0,4.999386242457798,0.0,[56],1.0,0.0,0.4644025843262288,"[0.33474576271186396, 0.5940594059405936]",0.0,4.999386242457798,0.0001,0.0,0.43932279231000515,"[0.2801418439716312, 0.5985037406483791]",[0.1],0.5027350316824001,"[0.41578947368421054, 0.5896805896805897]",0.0,valid
0.5515789473684211,"[0.5668421052631579, 0.5363157894736842]",0.0,4.0,4.789053929479499,0.0,[56],2.0,0.0,0.4625518690522761,"[0.33468067906224686, 0.5904230590423053]",0.0,4.789053929479499,0.0001,0.0,0.44568945952079886,"[0.2778523489932886, 0.6135265700483091]",[0.1],0.4948640615438412,"[0.42073170731707316, 0.5689964157706093]",0.0,train
0.5432276657060519,"[0.5360230547550432, 0.5504322766570605]",0.0,4.0,5.176074368613107,0.0,[56],2.0,0.0,0.4414074878898995,"[0.27477477477477424, 0.6080402010050246]",0.0,5.176074368613107,0.0001,0.0,0.4311327247333158,"[0.24015748031496062, 0.622107969151671]",[0.1],0.457823613086771,"[0.32105263157894737, 0.5945945945945946]",0.0,valid
0.546578947368421,"[0.5757894736842105, 0.5173684210526316]",0.0,4.0,4.828690604159706,0.0,[56],3.0,0.0,0.44158758747639476,"[0.305172413793103, 0.5780027611596865]",0.0,4.828690604159706,0.0001,0.0,0.42955220117947646,"[0.26497005988023953, 0.5941343424787133]",[0.1],0.46124005594894657,"[0.3597560975609756, 0.5627240143369175]",0.0,train
0.5367435158501441,"[0.5634005763688761, 0.5100864553314121]",0.0,4.0,5.219923973083496,0.0,[56],3.0,0.0,0.42946184250532027,"[0.2937062937062932, 0.5652173913043473]",0.0,5.219923973083496,0.0001,0.0,0.426465829846583,"[0.26359832635983266, 0.5893333333333334]",[0.1],0.43728824518298204,"[0.33157894736842103, 0.542997542997543]",0.0,valid
0.5497368421052632,"[0.5836842105263158, 0.5157894736842106]",0.0,4.0,4.721785444962351,0.0,[56],4.0,0.0,0.442419625766631,"[0.2981366459627325, 0.5867026055705296]",0.0,4.721785444962351,0.0001,0.0,0.42642760871107327,"[0.26456692913385826, 0.5882882882882883]",[0.1],0.46329443133141013,"[0.34146341463414637, 0.5851254480286738]",0.0,train
0.5345821325648414,"[0.5605187319884726, 0.5086455331412104]",0.0,4.0,5.088378054755075,0.0,[56],4.0,0.0,0.42884770346494705,"[0.28235294117647003, 0.5753424657534241]",0.0,5.088378054755075,0.0001,0.0,0.4193262411347518,"[0.2553191489361702, 0.5833333333333334]",[0.1],0.441678520625889,"[0.3157894736842105, 0.5675675675675675]",0.0,valid
