acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.8427,"[0.81, 0.786, 0.893, 0.8235, 0.901]",0.4432025539875031,0.6536397215723991,0.0,0.0,0.4462789675522603,"[0.6230158730158725, 0.6252189141856386, 0.027272727272726862, 0.8477792151789559, 0.10810810810810764]",1.09684227257967,0.0001,0.43448017315353527,"[0.5924528301886792, 0.5795454545454546, 0.046153846153846156, 0.8691423519009726, 0.0851063829787234]",0.466111010864776,"[0.6569037656903766, 0.6787072243346007, 0.01935483870967742, 0.8274410774410774, 0.14814814814814814]",train,ynet
0.7942760942760942,"[0.8181818181818182, 0.5942760942760943, 0.9410774410774411, 0.6498316498316499, 0.968013468013468]",0.49340671400229136,0.6118773152430852,0.0,0.0,0.29025119323143145,"[0.3999999999999996, 0.4136253041362525, 0.0, 0.6376306620209053, 0.0]",1.105284031232198,0.0001,0.3507138328895651,"[0.6545454545454545, 0.3333333333333333, 0.0, 0.7656903765690377, 0.0]",0.27582809031764255,"[0.288, 0.5448717948717948, 0.0, 0.5462686567164179, 0.0]",valid,ynet
0.8745,"[0.8575, 0.807, 0.928, 0.8205, 0.9595]",0.388504767306149,0.6175293463468552,1.0,0.0,0.46521960639202353,"[0.6864686468646859, 0.5822510822510817, 0.20879120879120852, 0.8485870940531416, 0.0]",0.9152259519696235,0.0001,0.5907722802727005,"[0.7238979118329466, 0.6758793969849246, 0.7037037037037037, 0.8503803888419273, 0.0]",0.4267017002682135,"[0.6527196652719666, 0.5114068441064639, 0.12258064516129032, 0.8468013468013468, 0.0]",train,ynet
0.8387205387205388,"[0.8080808080808081, 0.7457912457912458, 0.9410774410774411, 0.7306397306397306, 0.968013468013468]",0.4706479268769423,0.5807563200592994,1.0,0.0,0.33902833905197577,"[0.4299999999999995, 0.2976744186046507, 0.18604651162790664, 0.7814207650273219, 0.0]",0.9975244641304016,0.0001,0.4672218474718581,"[0.5733333333333334, 0.5423728813559322, 0.4999999999999999, 0.7204030226700252, 0.0]",0.30342905253950037,"[0.344, 0.20512820512820512, 0.11428571428571428, 0.8537313432835821, 0.0]",valid,ynet
0.881,"[0.871, 0.817, 0.9325, 0.825, 0.9595]",0.36067820171515147,0.5859779025117556,2.0,0.0,0.5104503174834328,"[0.7041284403669719, 0.6106382978723398, 0.3835616438356161, 0.8539232053422366, 0.0]",0.8279000875353814,0.0001,0.595105767374098,"[0.7791878172588832, 0.6932367149758454, 0.65625, 0.8468543046357616, 0.0]",0.46399312873967846,"[0.6422594142259415, 0.5456273764258555, 0.2709677419354839, 0.8611111111111112, 0.0]",train,ynet
0.8033670033670035,"[0.696969696969697, 0.7188552188552189, 0.9343434343434344, 0.6986531986531986, 0.968013468013468]",0.4643355652689934,0.5519234650664859,2.0,0.0,0.3288498965758969,"[0.4578313253012044, 0.32388663967611286, 0.13333333333333297, 0.7291981845688345, 0.0]",0.9459685991207759,0.0001,0.36919480033910546,"[0.3671497584541063, 0.43956043956043955, 0.29999999999999993, 0.7392638036809815, 0.0]",0.33390550543983377,"[0.608, 0.2564102564102564, 0.08571428571428572, 0.7194029850746269, 0.0]",valid,ynet
0.8885,"[0.8765, 0.827, 0.9415, 0.838, 0.9595]",0.34196250131353734,0.5569379536435008,3.0,0.0,0.5432211979752596,"[0.7196367763904649, 0.6380753138075309, 0.49350649350649306, 0.8648874061718093, 0.0]",0.7556335082650185,0.0001,0.6205855230495481,"[0.7866004962779156, 0.7093023255813954, 0.75, 0.8570247933884297, 0.0]",0.4967330766885465,"[0.6631799163179917, 0.5798479087452472, 0.36774193548387096, 0.872895622895623, 0.0]",train,ynet
0.8094276094276094,"[0.7205387205387206, 0.6717171717171717, 0.9377104377104377, 0.7491582491582491, 0.968013468013468]",0.45981617116679746,0.5250988513231277,3.0,0.0,0.34959969059829304,"[0.4391891891891887, 0.38871473354231934, 0.13953488372092995, 0.7805596465390273, 0.0]",0.8908829967180888,0.0001,0.3811667788866278,"[0.38011695906432746, 0.3803680981595092, 0.37499999999999994, 0.7703488372093024, 0.0]",0.3588389918539172,"[0.52, 0.3974358974358974, 0.08571428571428572, 0.7910447761194029, 0.0]",valid,ynet
0.8901999999999999,"[0.876, 0.8345, 0.9495, 0.8305, 0.9605]",0.32941240797936916,0.5296624245345593,4.0,0.0,0.5738553144136869,"[0.7109557109557103, 0.6482465462274171, 0.5809128630705389, 0.8585732165206502, 0.07058823529411755]",0.6997723409533501,0.0001,0.790528290333156,"[0.8026315789473685, 0.7349397590361446, 0.813953488372093, 0.8511166253101737, 0.7499999999999999]",0.5145469557954476,"[0.6380753138075314, 0.5798479087452472, 0.45161290322580644, 0.8661616161616161, 0.037037037037037035]",train,ynet
0.8104377104377104,"[0.7912457912457912, 0.6481481481481481, 0.9393939393939394, 0.7104377104377104, 0.9629629629629629]",0.45435719172159833,0.4996881944934527,4.0,0.0,0.40209881116528523,"[0.5303030303030297, 0.46547314578005067, 0.05263157894736827, 0.7478005865102634, 0.21428571428571383]",0.8305668393770854,0.0001,0.45847362970497957,"[0.5035971223021583, 0.3872340425531915, 0.33333333333333326, 0.7348703170028819, 0.33333333333333326]",0.41819870571952267,"[0.56, 0.5833333333333334, 0.02857142857142857, 0.7611940298507462, 0.15789473684210525]",valid,ynet
