acc,acc_labels,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,loss,lr,model,pair,pair_loss,prec,prec_labels,prob,recall,recall_labels,train_mode
0.8466666666666667,"[0.7772222222222223, 0.9161111111111111]",0.538307531178709,0.0,[56],1.0,0.0,0.4169416941694167,"[0.0, 0.8338833883388334]",3.24045922226376,0.0001,resnet50,1.0,2.702151690191693,0.43363844393592677,"[0.0, 0.8672768878718535]",[0.1],0.4014830508474576,"[0.0, 0.8029661016949152]",train
0.7405541561712847,"[0.7455919395465995, 0.7355163727959698]",0.5873141005635262,0.0,[56],1.0,0.0,0.0,"[0.0, 0.0]",0.5873141005635262,0.0001,resnet50,1.0,0.0,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.8444444444444444,"[0.7772222222222223, 0.9116666666666666]",0.4876255227126078,0.0,[56],2.0,0.0,0.41675392670157035,"[0.0, 0.8335078534031407]",3.0707578496138255,0.0001,resnet50,1.0,2.583132325940662,0.41200828157349895,"[0.0, 0.8240165631469979]",[0.1],0.4216101694915254,"[0.0, 0.8432203389830508]",train
0.5050377833753149,"[0.7455919395465995, 0.26448362720403024]",160.64329481124878,0.0,[56],2.0,0.0,0.20916334661354563,"[0.0, 0.41832669322709126]",160.64329481124878,0.0001,resnet50,1.0,0.0,0.13224181360201512,"[0.0, 0.26448362720403024]",[0.1],0.5,"[0.0, 1.0]",valid
0.851388888888889,"[0.7772222222222223, 0.9255555555555556]",0.4770273178764102,0.0,[56],3.0,0.0,0.43177189409368616,"[0.0, 0.8635437881873723]",3.036009970770942,0.0001,resnet50,1.0,2.558982652425766,0.41568627450980394,"[0.0, 0.8313725490196079]",[0.1],0.4491525423728814,"[0.0, 0.8983050847457628]",train
0.5050377833753149,"[0.7455919395465995, 0.26448362720403024]",43.81317582130432,0.0,[56],3.0,0.0,0.20916334661354563,"[0.0, 0.41832669322709126]",43.81317582130432,0.0001,resnet50,1.0,0.0,0.13224181360201512,"[0.0, 0.26448362720403024]",[0.1],0.5,"[0.0, 1.0]",valid
0.8600000000000001,"[0.7772222222222223, 0.9427777777777778]",0.46828325792836645,0.0,[56],4.0,0.0,0.447609359104781,"[0.0, 0.895218718209562]",3.079652310874727,0.0001,resnet50,1.0,2.611369051271015,0.43052837573385516,"[0.0, 0.8610567514677103]",[0.1],0.4661016949152542,"[0.0, 0.9322033898305084]",train
0.7405541561712847,"[0.7455919395465995, 0.7355163727959698]",4.876829477527645,0.0,[56],4.0,0.0,0.0,"[0.0, 0.0]",4.876829477527645,0.0001,resnet50,1.0,0.0,0.0,"[0.0, 0.0]",[0.1],0.0,"[0.0, 0.0]",valid
0.8547222222222222,"[0.7772222222222223, 0.9322222222222222]",0.4698015915421355,0.0,[56],5.0,0.0,0.437755102040816,"[0.0, 0.875510204081632]",3.062193497816722,0.0001,resnet50,1.0,2.592391901810964,0.422244094488189,"[0.0, 0.844488188976378]",[0.1],0.4544491525423729,"[0.0, 0.9088983050847458]",train
0.2594458438287154,"[0.25440806045340053, 0.26448362720403024]",2.2848775655031206,0.0,[56],5.0,0.0,0.41197459159346517,"[0.40562248995983907, 0.41832669322709126]",2.2848775655031206,0.0001,resnet50,1.0,0.0,0.2594458438287154,"[0.25440806045340053, 0.26448362720403024]",[0.1],1.0,"[1.0, 1.0]",valid
0.8616666666666667,"[0.7772222222222223, 0.9461111111111111]",0.4451969795264045,0.0,[56],6.0,0.0,0.449844881075491,"[0.0, 0.899689762150982]",2.8681028315756056,0.0001,resnet50,1.0,2.422905851337645,0.4393939393939394,"[0.0, 0.8787878787878788]",[0.1],0.4608050847457627,"[0.0, 0.9216101694915254]",train
0.2594458438287154,"[0.25440806045340053, 0.26448362720403024]",13.9122110247612,0.0,[56],6.0,0.0,0.41197459159346517,"[0.40562248995983907, 0.41832669322709126]",13.9122110247612,0.0001,resnet50,1.0,0.0,0.2594458438287154,"[0.25440806045340053, 0.26448362720403024]",[0.1],1.0,"[1.0, 1.0]",valid
0.8597222222222223,"[0.7772222222222223, 0.9422222222222222]",0.45578894350276744,0.0,[56],7.0,0.0,0.4466119096509238,"[0.0, 0.8932238193018476]",2.9592678021060097,0.0001,resnet50,1.0,2.503478858206007,0.43326693227091634,"[0.0, 0.8665338645418327]",[0.1],0.4608050847457627,"[0.0, 0.9216101694915254]",train
0.2594458438287154,"[0.25440806045340053, 0.26448362720403024]",14.959566164016724,0.0,[56],7.0,0.0,0.41197459159346517,"[0.40562248995983907, 0.41832669322709126]",14.959566164016724,0.0001,resnet50,1.0,0.0,0.2594458438287154,"[0.25440806045340053, 0.26448362720403024]",[0.1],1.0,"[1.0, 1.0]",valid
0.8575,"[0.7772222222222223, 0.9377777777777778]",0.45495183164092146,0.0,[56],8.0,0.0,0.4430894308943087,"[0.0, 0.8861788617886174]",2.9013552888234457,0.0001,resnet50,1.0,2.446403455601798,0.42578125,"[0.0, 0.8515625]",[0.1],0.461864406779661,"[0.0, 0.923728813559322]",train
0.4949622166246852,"[0.25440806045340053, 0.7355163727959698]",6.139402648806572,0.0,[56],8.0,0.0,0.20281124497991954,"[0.40562248995983907, 0.0]",6.139402648806572,0.0001,resnet50,1.0,0.0,0.12720403022670027,"[0.25440806045340053, 0.0]",[0.1],0.5,"[1.0, 0.0]",valid
